"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"shtab","iterative/shtab","12529877","1303628","4947056","10632903","16797849","28967951","True","1.821e-05","D"
"portend","jaraco/portend","11229902","4135627","21835479","14924689","10459304","4794409","True","1.82e-05","D"
"ezfnsetup","","12725852","36780363","21793707","4996653","55106","3431","True","1.82e-05","D"
"lunardate","lidaobing/python-lunardate","12719028","18628399","12830770","6432159","11038360","14665453","True","1.819e-05","D"
"piexif","hmatoba/piexif","12691438","1393540","3307159","14365323","12183398","32207768","True","1.815e-05","D"
"sekkaybot","","12653023","23789974","27073415","12361668","37440","2616","True","1.81e-05","D"
"param","holoviz/param","6979368","2408219","4869692","5652081","9474198","12492648","False","1.809e-05","D"
"hdbcli","","11234689","2954087","7536845","10490334","15275841","19916336","True","1.807e-05","D"
"snowflake-core","","8557188","0","0","134820","6354352","36296770","False","1.806e-05","D"
"circuitbreaker","fabfuel/circuitbreaker","11449109","1971362","2162207","4626306","9803693","38681978","True","1.804e-05","D"
"apache-airflow-microsoft-fabric-plugin","","12593184","0","0","0","2483467","60482455","True","1.801e-05","D"
"rich-rst","","10765075","734","21875","70289","1086048","52646431","True","1.8e-05","D"
"j2cli","kolypto/j2cli","12577656","5244178","8422331","11857558","16397165","20967050","True","1.799e-05","D"
"expandvars","sayanarijit/expandvars","12139360","1101808","5632107","8352640","17618696","27991551","True","1.799e-05","D"
"aiomultiprocess","","11597242","407469","3703801","6785832","12973647","34115461","True","1.798e-05","D"
"aws-encryption-sdk","","12568843","5736822","7429416","9388976","14245531","26043468","True","1.798e-05","D"
"linecache2","testing-cabal/linecache2","12544079","13167433","12678708","11679172","12850234","12344849","True","1.794e-05","D"
"usaddress","datamade/usaddress","12530880","6525022","10482885","8660800","10795106","26190586","True","1.792e-05","D"
"pytest-playwright","microsoft/playwright-pytest","12527979","161219","1333955","5919274","17913450","37311997","True","1.792e-05","D"
"sphinx-argparse","sphinx-doc/sphinx-argparse","12506065","1085457","1668623","4384741","13705384","41686119","True","1.789e-05","D"
"checkdigit","harens/checkdigit","12494217","8045530","787366","1484270","11429374","40724545","True","1.787e-05","D"
"azureml-mlflow","","12493343","1946434","12569473","18227938","14324877","15397991","True","1.787e-05","D"
"pytest-subtests","pytest-dev/pytest-subtests","12472363","2323332","4026759","6257762","13928479","35825485","True","1.784e-05","D"
"tables","pytables/pytables","12458033","9133337","10458844","8925191","13245558","20527236","True","1.782e-05","D"
"ultralytics-thop","ultralytics/thop","11305719","0","0","0","14026463","42502130","True","1.778e-05","D"
"sqlalchemy2-stubs","","12425098","580201","6271734","14144293","16632284","24496980","True","1.777e-05","D"
"htmldate","adbar/htmldate","12411310","863483","2046481","5798183","15416502","37931901","True","1.775e-05","D"
"conan","conan-io/conan","12377878","5214623","7576937","10105896","14739587","24252345","True","1.77e-05","D"
"ccxt","","12362396","4538522","20311258","8353336","7892692","20716174","True","1.768e-05","D"
"google-analytics-data","","12347450","289050","1244919","5164170","13603301","41435811","True","1.766e-05","D"
"dohq-artifactory","devopshq/artifactory","12336215","2654661","5683473","14881859","17016034","21445050","True","1.764e-05","D"
"pinecone-client","","12324919","41112","509416","6719765","27737455","26616847","True","1.763e-05","D"
"icalendar","collective/icalendar","12306835","3025514","4327299","6141632","13955126","34084605","True","1.76e-05","D"
"django-crispy-forms","django-crispy-forms/django-crispy-forms","12302799","6364075","7561133","9687431","16274035","21627321","True","1.76e-05","D"
"cloudscraper","venomous/cloudscraper","12299698","9345317","22150376","3883721","7686552","18432524","True","1.759e-05","D"
"dbt-databricks","databricks/dbt-databricks","12267418","687","1628565","6424580","12638290","40644968","True","1.755e-05","D"
"pytest-check","","12256719","3950127","5421180","8866795","17969079","25076412","True","1.753e-05","D"
"aioxmpp","","12223594","44579124","5576370","10762997","114513","84966","True","1.748e-05","D"
"polib","izimobil/polib","12204762","4988117","5502450","8265306","15778808","26489127","True","1.746e-05","D"
"microsoft-security-utilities-secret-masker","","9952108","0","0","0","2973648","46786891","True","1.745e-05","D"
"hypercorn","","12190050","8337011","4716715","6539342","13322492","28034692","True","1.744e-05","D"
"annoy","spotify/annoy","11548484","7418934","14307228","12754015","12854383","10407860","True","1.743e-05","D"
"langchain-aws","langchain-ai/langchain-aws","12186615","0","0","0","6704751","54228326","True","1.743e-05","D"
"stdlibs","","10751860","56368","330859","2002149","29727417","21642509","True","1.743e-05","D"
"sqlalchemy-json","edelooff/sqlalchemy-json","12101447","18318814","27871273","2299863","5059231","6958053","True","1.731e-05","D"
"boa-str","","12073976","933375","10058986","6712689","18108953","24555875","True","1.727e-05","D"
"dogpile-cache","","12025030","7334624","8205882","10664776","12758021","21161848","True","1.726e-05","D"
"flexparser","hgrecco/flexparser","8378638","0","130","192","14364510","27528357","False","1.724e-05","D"
"pep8","","12043998","9440226","9635846","11852636","16375178","12916105","True","1.723e-05","D"
"django-ipware","un33k/django-ipware","12032904","5343018","6663917","10674808","14880374","22602404","True","1.721e-05","D"
"social-auth-app-django","python-social-auth/social-app-django","12028081","5314228","6435172","8467854","13869794","26053356","True","1.72e-05","D"
"pyjsparser","piotrdabkowski/pyjsparser","7630027","2313104","4167897","3911765","8094429","19662939","False","1.72e-05","D"
"flexcache","hgrecco/flexcache","8332240","0","230","165","14251020","27409787","False","1.717e-05","D"
"cherrypy","","11998661","5524167","23938047","14902050","10884558","4744484","True","1.716e-05","D"
"langfuse","","11988887","0","0","190308","6664369","53089759","True","1.715e-05","D"
"selenium-wire","wkeeling/selenium-wire","11987344","10399705","6890564","9535898","14486652","18623899","True","1.715e-05","D"
"django-simple-history","django-commons/django-simple-history","11974335","3982492","6103282","11357676","15035375","23392848","True","1.713e-05","D"
"about-time","rsalmei/about-time","8298120","71560","841843","3847249","11780688","24949260","False","1.713e-05","D"
"braceexpand","trendels/braceexpand","11975925","3741186","7611337","6402499","15260433","26864170","True","1.713e-05","D"
"syrupy","syrupy-project/syrupy","11590472","123980","687140","2825096","16653950","37662196","True","1.711e-05","D"
"bc-detect-secrets","bridgecrewio/detect-secrets","10987724","0","997564","7335820","14596147","32009087","True","1.711e-05","D"
"svglib","deeplook/svglib","11075498","824327","3848238","13404862","12784925","24515137","True","1.709e-05","D"
"clang","","11941291","9875737","19075682","9598699","9524902","11631434","True","1.708e-05","D"
"visions","dylan-profiler/visions","11175428","4976352","10235941","11404134","15284908","13975807","True","1.707e-05","D"
"prance","ronnypfannschmidt/prance","11900788","3191172","3544676","8047997","15293838","29426256","True","1.702e-05","D"
"alibabacloud-adb20211201","","11899962","0","0","140715","16445598","42913497","True","1.702e-05","D"
"pypyp","hauntsaninja/pyp","11896109","4049","2357","204064","23770276","35499800","True","1.702e-05","D"
"textblob","sloria/textblob","11889321","7216094","11221847","8908406","15051589","17048669","True","1.701e-05","D"
"simplegeneric","","11869097","14688102","11256656","16375328","10177473","6847926","True","1.698e-05","D"
"geocoder","deniscarriere/geocoder","11858502","18566784","8692267","5607115","8622954","17803389","True","1.696e-05","D"
"usort","","10726068","63969","321333","2345001","29650055","21249983","True","1.69e-05","D"
"flake8-isort","gforcada/flake8-isort","11806708","5113784","8397973","12734012","16713025","16074747","True","1.689e-05","D"
"fasttext","facebookresearch/fasttext","11805899","4335293","8422251","12545963","17175445","16550545","True","1.689e-05","D"
"hstspreload","sethmlarson/hstspreload","11789088","16528611","19115990","9011384","8440786","5848669","True","1.686e-05","D"
"fastuuid","","9866669","21143","264371","25333","78246","48944253","True","1.678e-05","D"
"click-log","click-contrib/click-log","11722177","2730005","6698731","12291707","18621152","18269292","True","1.677e-05","D"
"python-stdnum","","11726648","4174961","5730129","10488638","17249354","20990156","True","1.677e-05","D"
"storage3","supabase/supabase-py","10400830","102","64044","1355417","8802304","41782284","True","1.676e-05","D"
"avro-gen3","acryldata/avro_gen","11261182","878860","4975160","7332779","17566131","25552980","True","1.673e-05","D"
"robotframework-requests","marketsquare/robotframework-requests","11692157","3254167","7553733","11009644","17134371","19508870","True","1.672e-05","D"
"roman-numerals-py","","11678937","0","0","0","15206","58379478","True","1.67e-05","D"
"auth0-python","auth0/auth0-python","11660742","3248102","4992183","8897275","11636631","29529519","True","1.668e-05","D"
"odfpy","eea/odfpy","11652774","6126160","6881686","11687209","14435016","19133798","True","1.667e-05","D"
"bc-python-hcl2","bridgecrewio/python-hcl2","10664562","1288993","3794345","6795363","13446978","27997132","True","1.665e-05","D"
"backports-ssl-match-hostname","","10308407","16659769","13299974","8545427","6560933","6475931","True","1.664e-05","D"
"mecab-ko-dic","","334366","1452","10996","286480","693112","679791","False","1.663e-05","D"
"types-psutil","","11613748","73468","836958","4503033","12393625","40261656","True","1.661e-05","D"
"unstructured","unstructured-io/unstructured","11605929","0","1265","3974342","16763521","37290515","True","1.66e-05","D"
"types-pillow","python/typeshed","11596355","143024","1226104","5389131","20224934","30998584","True","1.659e-05","D"
"postgrest","supabase/supabase-py","10273329","228","344","1197501","9078271","41090299","True","1.658e-05","D"
"googletrans","ssut/py-googletrans","11590531","16223454","18009272","8976794","7067220","7675915","True","1.658e-05","D"
"flake8-comprehensions","adamchainz/flake8-comprehensions","11580575","6255733","9149632","11608131","15361033","15528344","True","1.656e-05","D"
"standard-sunau","","440600","0","0","0","1356","2201646","False","1.65e-05","D"
"policy-sentry","salesforce/policy_sentry","10561754","888201","3537822","7290367","12480960","28611419","True","1.649e-05","D"
"avro-gen","rbystrit/avro_gen","11528472","15179361","12716434","10177823","9869129","9699611","True","1.649e-05","D"
"lupa","","11514349","1083738","2026018","4845163","8323975","41292853","True","1.647e-05","D"
"django-import-export","django-import-export/django-import-export","11511334","6035452","6676602","9737890","15234309","19872415","True","1.647e-05","D"
"functools32","michilu/python-functools32","11498214","18474215","13176586","11653489","8815921","5370861","True","1.645e-05","D"
"pyxdg","","11486422","12995406","11677691","4894422","9146346","18718245","True","1.643e-05","D"
"ghapi","","11479906","1194918","4374180","4461827","15391373","31977232","True","1.642e-05","D"
"apache-sedona","","11474710","1453485","6293493","11409302","17270298","20946972","True","1.641e-05","D"
"click-spinner","click-contrib/click-spinner","10995822","775400","2977275","7316149","16644926","27265362","True","1.636e-05","D"
"huey","","3423308","490735","1529243","983659","1220886","12892016","False","1.632e-05","D"
"types-psycopg2","python/typeshed","11401005","50414","1154798","4332783","13370071","38096961","True","1.631e-05","D"
"intelhex","python-intelhex/intelhex","11365476","3259259","6852322","9252994","13210651","24252152","True","1.626e-05","D"
"cloudsplaining","salesforce/cloudsplaining","10368994","886527","3426164","7172513","12249958","28109809","True","1.623e-05","D"
"phik","","10574717","5694952","10979939","11797798","13007741","11393157","True","1.621e-05","D"
"codecov","codecov/codecov-python","11310512","13411836","11454851","7058247","12740059","11887568","True","1.618e-05","D"
"flask-swagger","","11307453","17619568","18224043","12179880","6130572","2383204","True","1.617e-05","D"
"mlxtend","rasbt/mlxtend","11297849","9907715","18819574","10219312","7862832","9679810","True","1.616e-05","D"
"flask-httpauth","miguelgrinberg/flask-httpauth","11289850","4454582","6403957","7572355","18488093","19530263","True","1.615e-05","D"
"azureml-contrib-services","","9681920","9981694","10197032","18231125","9133126","866625","True","1.613e-05","D"
"randomstuff-py","","11271619","18202870","23842373","14076536","191909","44405","True","1.612e-05","D"
"multipart","defnull/multipart","11064254","406539","721562","1704649","15950750","36537769","True","1.612e-05","D"
"google-cloud-bigquery-biglake","","11265959","0","0","1398","4392661","51935738","True","1.611e-05","D"
"logging-azure-rest","exelscior/logging-azure-rest","11241807","4035","451856","18602686","19519524","17630933","True","1.608e-05","D"
"aws-sam-cli","aws/aws-sam-cli","11233379","5662286","11003694","10294615","13494923","15711379","True","1.607e-05","D"
"requests-sigv4","","11217410","1381784","723005","10481218","18238823","25262218","True","1.604e-05","D"
"cupy-cuda12x","cupy/cupy","5852094","0","7","157042","3354693","25748726","False","1.604e-05","D"
"notion-client","ramnes/notion-sdk-py","11199106","48780","732598","1414665","17705906","36093579","True","1.602e-05","D"
"dagster-graphql","","11191183","1371155","2406833","8009121","10144172","34024634","True","1.601e-05","D"
"codespell","codespell-project/codespell","11182067","1382387","3074876","6194173","14440941","30817958","True","1.599e-05","D"
"pycep-parser","gruebel/pycep","10167847","0","2757259","7104695","12962428","28014852","True","1.594e-05","D"
"azureml-automl-core","","8332709","11738529","10462475","8475938","7117352","3869249","False","1.594e-05","D"
"simpleitk","simpleitk/simpleitk","2463834","788231","1108670","1917377","3366075","5138817","False","1.592e-05","D"
"daphne","django/daphne","11128270","4091142","5857998","7724413","14233700","23734096","True","1.592e-05","D"
"django-allauth","","11099020","5558011","6632607","8913803","16184485","18206195","True","1.588e-05","D"
"aiocache","aio-libs/aiocache","11099776","943578","1569392","3168530","11849145","37968236","True","1.588e-05","D"
"python-xlib","python-xlib/python-xlib","8134328","1450478","3096347","3085608","12662916","20376289","False","1.585e-05","D"
"webtest","","11069082","8802891","6607382","8533717","17216451","14184970","True","1.583e-05","D"
"ecs-logging","elastic/ecs-logging-python","8945375","519736","1335844","5657947","14637418","22575930","True","1.581e-05","D"
"pyhanko-certvalidator","matthiasvalvekens/pyhanko","8459531","13161","1541702","6102466","10254421","24385905","False","1.579e-05","D"
"unittest2","","11016896","12653044","11832186","10651071","10463104","9485077","True","1.576e-05","D"
"distribute","","11021157","18101242","15860112","10335846","8865378","1943205","True","1.576e-05","D"
"ydb","ydb-platform/ydb-python-sdk","11008050","22468","68585","154335","8925782","45869081","True","1.575e-05","D"
"ws4py","lawouach/websocket-for-python","10060957","5709359","11148775","11623352","17971892","3851409","True","1.573e-05","D"
"shareplum","","10985839","2336188","8032796","8549442","15773829","20236941","True","1.571e-05","D"
"types-ujson","python/typeshed","8755019","1010062","3526298","5674044","12475646","21089046","True","1.57e-05","D"
"jaconv","ikegami-yukino/jaconv","10952855","5384654","3774037","6706600","20027780","18871205","True","1.567e-05","D"
"asgi-lifespan","florimondmanca/asgi-lifespan","10548228","298443","1245860","3651340","10767759","36777739","True","1.566e-05","D"
"crayons","","9414554","13977839","10291688","6710616","7705464","8387161","True","1.566e-05","D"
"pip-api","","10942928","2297922","3588391","4611929","8545761","35670639","True","1.565e-05","D"
"jsonconversion","dlr-rm/python-jsonconversion","10923684","164987","377051","2484615","12644380","38947387","True","1.562e-05","D"
"dirtyjson","codecobblers/dirtyjson","9733294","210106","197015","273876","10726616","37258859","True","1.561e-05","D"
"snowflake-legacy","","6829235","0","0","105909","5207557","28832711","False","1.559e-05","D"
"pathlib-mate","machu-gwu/pathlib_mate-project","10880031","1869732","5200370","6627793","9870269","30831993","True","1.556e-05","D"
"pre-commit-uv","","10872594","0","0","0","3676536","50686436","True","1.555e-05","D"
"jsonmerge","","10874358","1861376","6819193","19122632","12594738","13973852","True","1.555e-05","D"
"supabase","supabase/supabase-py","10864565","2545","99073","1289276","9102179","43829751","True","1.554e-05","D"
"openlineage-airflow","openlineage/openlineage","10853315","7333","123835","648417","6469659","47017332","True","1.552e-05","D"
"astropy-iers-data","astropy/astropy-iers-data","8312331","0","0","411548","17761426","23388680","False","1.549e-05","D"
"python-socks","romis2012/python-socks","10831585","1761892","4171412","3941159","4569195","39714267","True","1.549e-05","D"
"tibs","","605","0","0","0","0","3025","False","1.549e-05","D"
"dotenv","pedroburon/dotenv","10822943","663814","780940","1125338","4519398","47025227","True","1.548e-05","D"
"kornia-rs","","7037767","0","116562","485445","9662169","24924659","False","1.547e-05","D"
"keyrings-alt","","10818454","3757755","4425019","5637961","7961018","32310518","True","1.547e-05","D"
"hyperpyyaml","speechbrain/hyperpyyaml","10089261","55764","175404","1452922","30227118","18535095","True","1.545e-05","D"
"fpdf2","py-pdf/fpdf2","10800134","413096","2035727","4278257","15660164","31613428","True","1.545e-05","D"
"gcloud","","10789357","14017626","3307676","22345370","6103670","8172441","True","1.543e-05","D"
"arabic-reshaper","mpcabd/python-arabic-reshaper","9907552","2007105","4005244","6291532","12449503","24784376","True","1.542e-05","D"
"pydeprecate","borda/pydeprecate","10775467","4120374","23775789","15833439","5885851","4261882","True","1.541e-05","D"
"swifter","jmcarpenter2/swifter","10759483","1162691","2949796","4789311","9135902","35759714","True","1.539e-05","D"
"google-cloud-alloydb","","9893036","0","0","2980","1310079","48152119","True","1.538e-05","D"
"smartsheet-python-sdk","","10733982","2705976","6391852","8823662","17720858","18027560","True","1.535e-05","D"
"svcs","","8654124","0","0","2944","88809","43178865","True","1.534e-05","D"
"casefy","dmlls/python-casefy","9645137","0","75340","2410861","14743543","30995940","True","1.533e-05","D"
"dvc-render","","8857018","0","1514588","20401074","13318601","9050828","True","1.531e-05","D"
"pyformance","","9726573","5677818","11306825","11992392","17754613","1901215","True","1.525e-05","D"
"django-js-asset","","10653805","4852957","6019499","8542013","13258983","20595573","True","1.524e-05","D"
"jsbeautifier","","10624612","2084687","3048129","5846306","9030167","33113770","True","1.52e-05","D"
"spdx-tools","spdx/tools-python","9654056","65405","159301","4460089","13605852","29979633","True","1.52e-05","D"
"mypy-boto3-athena","","10594584","103385","3214828","6753396","15947345","26953966","True","1.515e-05","D"
"langchain-anthropic","","10584683","0","0","163","6025877","46897374","True","1.514e-05","D"
"node-semver","podhmo/python-node-semver","10569492","4278028","5595420","7943799","15803650","19226565","True","1.512e-05","D"
"llama-index-embeddings-openai","","6842045","0","0","0","8658167","25552060","False","1.51e-05","D"
"types-pygments","","10555357","553982","3364635","7217779","14871735","26768655","True","1.51e-05","D"
"patch-ng","","10548498","4072685","5528447","7797979","12646915","22696466","True","1.509e-05","D"
"ollama","ollama/ollama-python","10553429","0","0","1114","5142469","47623560","True","1.509e-05","D"
"aiosasl","","10544305","46130393","4493778","1911173","103308","82875","True","1.508e-05","D"
"chispa","mrpowers/chispa","10522268","1015864","3247097","7595562","14822908","25929908","True","1.505e-05","D"
"prefect-aws","prefecthq/prefect","10505733","0","86117","3313353","13794708","35334488","True","1.503e-05","D"
"dvc","treeverse/dvc","8854064","3802295","11131371","10169653","6670104","12496899","True","1.502e-05","D"
"dirac","diracgrid/dirac","10496991","123580","10147199","22871892","8502375","10839909","True","1.501e-05","D"
"github3-py","","10462996","3353340","4108979","6817899","13483219","24551541","True","1.497e-05","D"
"aiofile","mosquito/aiofile","10466372","927343","1225973","4798141","16967769","28412636","True","1.497e-05","D"
"aioopenssl","horazont/aioopenssl","10448854","45651794","4488111","1912860","106364","85143","True","1.495e-05","D"
"pydruid","druid-io/pydruid","10434964","1418501","4864469","5653153","7856023","32382675","True","1.493e-05","D"
"ansi2html","pycontribs/ansi2html","10426667","1819707","3376910","12872356","14803576","19260788","True","1.491e-05","D"
"geoalchemy2","geoalchemy/geoalchemy2","10404010","3654145","6409817","7107772","13813348","21034969","True","1.488e-05","D"
"sortedcollections","","10400275","40195784","4641013","2427212","1727442","3009924","True","1.488e-05","D"
"blosc2","","8278339","8091","86459","4760504","11493621","25043021","False","1.487e-05","D"
"respx","","10382408","520471","1366013","3821848","13416005","32787703","True","1.485e-05","D"
"colorclass","matthewdeanmartin/colorclass","10375134","7838919","8578143","6758736","12207297","16492577","True","1.484e-05","D"
"glob2","miracle2k/python-glob2","10378328","5290319","8898069","12340036","14031198","11332020","True","1.484e-05","D"
"pillow-heif","","10367624","7856","494634","3138064","9701729","38495839","True","1.483e-05","D"
"asteval","lmfit/asteval","9388867","1629198","2074670","2735662","13405903","27098900","True","1.482e-05","D"
"googleads","googleads/googleads-python-lib","10361246","12525771","15028434","10788128","5575088","7888807","True","1.482e-05","D"
"fbprophet","","10363246","11980167","18016510","13680782","6430514","1708255","True","1.482e-05","D"
"pytest-httpx","colin-b/pytest_httpx","10360105","570651","1385865","4009460","16421902","29412645","True","1.482e-05","D"
"py-deviceid","","8074616","0","0","0","0","40373081","False","1.476e-05","D"
"shellescape","chrissimpkins/shellescape","10318360","5403278","11634114","11286705","11850356","11417345","True","1.476e-05","D"
"google-reauth","google/google-reauth-python","6418707","2928560","6107451","7457911","9842401","5757212","False","1.475e-05","D"
"python-can","hardbyte/python-can","10282063","1750482","3926994","9397018","14032333","22303486","True","1.471e-05","D"
"gcs-oauth2-boto-plugin","googlecloudplatform/gcs-oauth2-boto-plugin","7173790","3030864","6174198","7704882","12604752","6354253","False","1.47e-05","D"
"webrtcvad-wheels","daanzu/py-webrtcvad-wheels","10272235","17162710","12013796","8414565","7194499","6575604","True","1.469e-05","D"
"xhtml2pdf","xhtml2pdf/xhtml2pdf","10271924","3241617","4565511","6694757","13001097","23856638","True","1.469e-05","D"
"benbotasync","","8723900","31692769","926378","10906960","47529","45865","True","1.468e-05","D"
"gymnasium","farama-foundation/gymnasium","9370492","52","63116","3459127","8632625","34697539","True","1.465e-05","D"
"pip-requirements-parser","","10227033","0","779484","4623001","10084471","35648208","True","1.463e-05","D"
"ufmt","","10231360","28167","165032","1224460","28980922","20758221","True","1.463e-05","D"
"async-property","ryananguiano/async_property","10219903","412780","581110","805856","5919196","43380575","True","1.462e-05","D"
"apipkg","pytest-dev/apipkg","10211300","28149744","5836309","4491431","6544905","6034111","True","1.461e-05","D"
"c7n-org","cloud-custodian/cloud-custodian","10209014","2627679","10126941","10601926","12491641","15196882","True","1.46e-05","D"
"dbl-tempo","databrickslabs/tempo","10183194","4801","1462439","7549131","14365677","27533921","True","1.457e-05","D"
"nexus-rpc","","7126381","190","221","176","442","35630874","False","1.456e-05","D"
"pinecone-plugin-assistant","","8754786","0","0","0","14386","43759546","True","1.453e-05","D"
"modin","modin-project/modin","10157715","1625339","2713063","10719892","16568081","19162201","True","1.453e-05","D"
"strawberry-graphql","strawberry-graphql/strawberry","10161061","611615","2716595","7278241","12520484","27678368","True","1.453e-05","D"
"fusepy","fusepy/fusepy","10158444","14297788","12842698","10239860","9230939","4180936","True","1.453e-05","D"
"farama-notifications","farama-foundation/farama-notifications","7973125","0","0","1958216","7243460","30663948","False","1.452e-05","D"
"qdldl","","10136379","3414045","10226102","7297482","18143266","11600998","True","1.45e-05","D"
"memoization","lonelyenvoy/python-memoization","10104452","1107978","2432146","6430688","16259813","24291633","True","1.445e-05","D"
"ckzg","ethereum/c-kzg-4844","8055544","0","0","0","14966303","25311419","False","1.445e-05","D"
"easyprocess","ponty/easyprocess","10100099","13710026","10692297","9030669","9327487","7740017","True","1.445e-05","D"
"logistro","","2570431","0","0","0","240","12851913","False","1.442e-05","D"
"textwrap3","jonathaneunice/textwrap3","10072164","4858473","8570687","11663439","10741014","14527208","True","1.441e-05","D"
"speechbrain","","10076022","38744","159149","1575077","30137254","18469884","True","1.441e-05","D"
"retry-decorator","pnpnpn/retry-decorator","6167658","3102817","6297523","7562203","8678983","5196762","False","1.439e-05","D"
"bitstruct","eerimoq/bitstruct","10032371","2155577","3237614","7949416","17306193","19513057","True","1.435e-05","D"
"pytest-dotenv","quiqua/pytest-dotenv","10027836","1686490","2977226","6192321","11783407","27499734","True","1.434e-05","D"
"bazel-runfiles","","10021008","0","0","3947908","11956956","34200178","True","1.433e-05","D"
"accessible-pygments","quansight-labs/accessible-pygments","7298788","0","504","2158581","9969852","24365004","False","1.433e-05","D"
"pytest-messenger","pytest-dev/pytest-messenger","10008518","7619","163067","1198838","28756864","19916203","True","1.432e-05","D"
"azure-ai-ml","","10014752","0","251701","4381973","22629236","22810850","True","1.432e-05","D"
"puremagic","cdgriffith/puremagic","8319392","476249","1003970","2831689","7944909","29340144","False","1.432e-05","D"
"urlextract","","10004930","15734753","23670506","1594839","3054138","5970412","True","1.431e-05","D"
"databricks-pypi2","","9995017","4878317","7725468","3120682","17743547","16507071","True","1.43e-05","D"
"lifelines","camdavidsonpilon/lifelines","9972250","3046480","4566855","4544832","13002889","24700196","True","1.426e-05","D"
"coveralls","thekevjames/coveralls-python","9969508","5990456","6486934","6197720","16610572","14561860","True","1.426e-05","D"
"openapi-core","python-openapi/openapi-core","9951267","2286921","1548524","2111886","4755183","39053819","True","1.423e-05","D"
"hmsclient","gglanzani/hmsclient","9943334","2209597","2327869","2397358","6106947","36674898","True","1.422e-05","D"
"elastic-apm","elastic/apm-agent-python","9925737","5932774","7389033","9137688","12241278","14927911","True","1.42e-05","D"
"databricks","","9913106","2590332","3562938","5684431","16907004","20820824","True","1.418e-05","D"
"groq","groq/groq-python","9915697","0","0","233","5103864","44474388","True","1.418e-05","D"
"bc-jsonpath-ng","bridgecrewio/jsonpath-ng","8939645","0","148977","5048756","12495569","27004925","True","1.418e-05","D"
"modal","modal-labs/modal-client","9915873","32217","112871","575909","4788306","44070060","True","1.418e-05","D"
"troposphere","cloudtools/troposphere","9894232","5550991","5913800","9352153","12552517","16101697","True","1.415e-05","D"
"langchain-google-genai","langchain-ai/langchain-google","9890939","0","0","19361","4121448","45313886","True","1.415e-05","D"
"naked","chrissimpkins/naked","9888906","5263644","11321107","10959039","10919868","10980872","True","1.414e-05","D"
"ansiwrap","jonathaneunice/ansiwrap","9876278","4723404","8745233","11593952","10765238","13553565","True","1.413e-05","D"
"sudachidict-core","worksapplications/sudachidict","9870209","297788","1934204","7014598","24728839","15375615","True","1.412e-05","D"
"parver","razerm/parver","9865614","569762","1104814","2930322","7548502","37174671","True","1.411e-05","D"
"sagemaker-mlflow","aws/sagemaker-mlflow","4690760","0","0","0","8100795","15353005","False","1.411e-05","D"
"sqlglotrs","tobymao/sqlglot","9854512","0","0","4650","11147402","38120508","True","1.41e-05","D"
"hubspot-api-client","hubspot/hubspot-api-python","9824815","926218","2833920","6712953","14665475","23985511","True","1.405e-05","D"
"alibabacloud-credentials","","7329435","42455","146639","626681","1889446","33941956","False","1.405e-05","D"
"ecos","embotech/ecos","9816156","3634126","10777177","7301406","16368057","11000016","True","1.404e-05","D"
"retry2","esamtrade/retry","9817247","50627","482554","3708639","11515927","33328490","True","1.404e-05","D"
"singer-python","","9810869","1170955","3168410","10020846","12116002","22578132","True","1.403e-05","D"
"jaxtyping","patrick-kidger/jaxtyping","6357173","0","41271","1752469","8400561","21591565","False","1.402e-05","D"
"smmap2","gitpython-developers/smmap","9799064","10879199","9733500","9057861","10668006","8656754","True","1.402e-05","D"
"types-freezegun","python/typeshed","9794470","744264","5766775","6925480","11440259","24095571","True","1.401e-05","D"
"aws-lambda-builders","","9383001","4731630","6559506","8471151","12712415","14440301","True","1.399e-05","D"
"bz2file","nvawda/bz2file","9773810","13978527","9861353","9439920","10890708","4698542","True","1.398e-05","D"
"typish","ramonhagenaars/typish","9740985","5114233","7331861","8742368","13307723","14208738","True","1.393e-05","D"
"prek","","9731192","0","0","0","0","48655961","True","1.392e-05","D"
"dagster-pipes","","9199140","0","0","1488568","12539509","31967624","True","1.392e-05","D"
"synchronicity","","9122040","24974","220716","747667","3571817","41045028","True","1.391e-05","D"
"keep-alive","","9721898","588525","36396001","11522941","91293","10729","True","1.391e-05","D"
"igraph","igraph/python-igraph","9726090","425008","3504104","10253495","15120820","19327022","True","1.391e-05","D"
"pyquaternion","kieranwynn/pyquaternion","9720465","1185423","4032174","12076504","14389970","16918256","True","1.39e-05","D"
"scikit-optimize","holgern/scikit-optimize","9721236","10940057","9674942","6678718","9925529","11386936","True","1.39e-05","D"
"ibm-db","","7456183","1822452","1608225","3663743","10852282","19334213","False","1.39e-05","D"
"azure-mgmt-postgresqlflexibleservers","","9332094","0","0","0","1363964","45296504","True","1.389e-05","D"
"vulture","","9708324","1751785","3826717","5773562","10572297","26617257","True","1.389e-05","D"
"types-boto3","","9705727","39558","1090784","3476498","3655775","40266019","True","1.388e-05","D"
"vllm","vllm-project/vllm","9145984","0","0","598367","5573349","39558204","True","1.384e-05","D"
"pytimeparse2","onegreyonewhite/pytimeparse2","9670336","789","12632","9618655","19546240","19173363","True","1.383e-05","D"
"pyside6-addons","","4008545","0","457502","1848256","5477830","12259138","False","1.382e-05","D"
