"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class","git","eco_guess","repo_id","canonical_url","license"
"graphemeu","timendum/grapheme","1477157","0","0","0","947","7384838","False","7.38e-06","C","https://github.com/timendum/grapheme.git","eco","gh/870697554","","mit"
"pyobjc-framework-security","ronaldoussoren/pyobjc","2102746","519019","1058511","2638000","3152200","3146001","False","7.34e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"dvc-studio-client","treeverse/dvc-studio-client","3258133","0","2351","2890428","4399962","8997923","False","7.3e-06","C","https://github.com/treeverse/dvc-studio-client.git","eco","gh/578560909","","apache-2.0"
"apache-airflow-providers-standard","apache/airflow","3024762","0","0","0","174546","14949265","False","7.29e-06","C","https://github.com/apache/airflow.git","eco","gh/33884891","","apache-2.0"
"azure-ai-projects","azure/azure-sdk-for-python","4703285","0","0","0","28893","23487532","False","7.27e-06","C","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","",""
"supabase-auth","supabase/supabase-py","3761549","0","0","151","9708","18797887","False","7.27e-06","C","https://github.com/supabase/supabase-py.git","eco","gh/290969078","","mit"
"clu","google/commonlooputils","4185911","74970","197651","4333791","12422106","3901035","False","7.23e-06","C","https://github.com/google/commonlooputils.git","eco","gh/294654664","","apache-2.0"
"vaex-hdf5","vaexio/vaex","423876","191846","602609","619534","356124","349265","False","7.23e-06","C","https://github.com/vaexio/vaex.git","eco","gh/24528468","","mit"
"gherkin-official","cucumber/gherkin","3860238","1529596","6474232","1259750","2451974","7585639","False","7.2e-06","C","https://github.com/cucumber/gherkin.git","eco","gh/550879823","","mit"
"vaex-jupyter","vaexio/vaex","360839","175385","498568","574980","300342","254921","False","7.14e-06","C","https://github.com/vaexio/vaex.git","eco","gh/24528468","","mit"
"vaex-ml","vaexio/vaex","358471","182150","526290","552194","278620","253102","False","7.14e-06","C","https://github.com/vaexio/vaex.git","eco","gh/24528468","","mit"
"apsw","rogerbinns/apsw","4813735","241212","490346","2014584","6283358","15039174","False","7.13e-06","C","https://github.com/rogerbinns/apsw.git","eco","gh/15502383","",""
"vaex-server","vaexio/vaex","353505","179619","506574","548705","277777","254851","False","7.13e-06","C","https://github.com/vaexio/vaex.git","eco","gh/24528468","","mit"
"vaex-astro","vaexio/vaex","349450","179799","508007","540054","267319","252073","False","7.12e-06","C","https://github.com/vaexio/vaex.git","eco","gh/24528468","","mit"
"supabase-functions","supabase/supabase-py","3648654","0","0","148","4331","18238790","False","7.11e-06","C","https://github.com/supabase/supabase-py.git","eco","gh/290969078","","mit"
"mapbox-earcut","skogler/mapbox_earcut_python","3684864","157716","214273","610147","5969561","11472625","False","7.1e-06","C","https://github.com/skogler/mapbox_earcut_python.git","eco","gh/126377575","","isc"
"pyobjc-framework-avfoundation","ronaldoussoren/pyobjc","2392337","455487","1030088","2876417","4625282","2974411","False","7.04e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"azure-mgmt-resource-deploymentstacks","azure/azure-sdk-for-python","4516171","0","0","0","0","22580853","False","7e-06","C","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","",""
"jinja2-humanize-extension","metwork-framework/jinja2_humanize_extension","4477862","2706","7151","20062","6082941","16276449","False","6.97e-06","C","https://github.com/metwork-framework/jinja2_humanize_extension.git","eco","gh/339322571","","bsd-3-clause"
"azure-mgmt-resource-deployments","azure/azure-sdk-for-python","4472215","0","0","0","0","22361076","False","6.94e-06","C","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"azure-mgmt-resource-deploymentscripts","azure/azure-sdk-for-python","4474289","0","0","0","0","22371444","False","6.94e-06","C","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"azure-mgmt-resource-templatespecs","azure/azure-sdk-for-python","4474439","0","0","0","0","22372196","False","6.94e-06","C","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"langchain-tests","langchain-ai/langchain","786227","0","0","0","5656","3925478","False","6.92e-06","C","https://github.com/langchain-ai/langchain.git","eco","gh/552661142","","mit"
"pyobjc-framework-fsevents","ronaldoussoren/pyobjc","2427002","450674","1054034","2910039","4681350","3038914","False","6.91e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"json-logic","nadirizr/json-logic-py","1381656","516218","745708","978200","1656714","3011440","False","6.85e-06","C","https://github.com/nadirizr/json-logic-py.git","eco","gh/47264706","","mit"
"fortniteapiasync","xmistt/fortniteapiasync","3219838","4807091","350751","10868955","34286","38109","False","6.8e-06","C","https://github.com/xmistt/fortniteapiasync.git","eco","gh/278424360","","mit"
"tree-sitter-bash","tree-sitter/tree-sitter-bash","2018990","0","0","0","39282","10055667","False","6.74e-06","C","https://github.com/tree-sitter/tree-sitter-bash.git","eco","gh/97274821","","mit"
"rlpycairo","mrbitbucket/rlpycairo-mirror","2671932","1170","1509","1833298","1179653","10344028","False","6.73e-06","C","https://github.com/mrbitbucket/rlpycairo-mirror.git","eco","gh/342012293","","bsd-3-clause"
"llama-index-workflows","","3495907","0","0","0","0","17479537","False","6.69e-06","C","","","","","mit"
"aioquic","aiortc/aioquic","3496541","182506","550585","1045088","3330345","12374182","False","6.67e-06","C","https://github.com/aiortc/aioquic.git","eco","gh/169165755","","bsd-3-clause"
"pyston-autoload","pyston/pyston","3611544","0","662975","4087169","8001251","5306323","False","6.56e-06","C","https://github.com/pyston/pyston.git","eco","gh/343576900","",""
"depyf","thuml/depyf","4426935","0","0","1482","135955","21997237","False","6.51e-06","C","https://github.com/thuml/depyf.git","eco","gh/683917057","","mit"
"llguidance","guidance-ai/llguidance","4421082","0","0","0","81835","22023577","False","6.5e-06","C","https://github.com/guidance-ai/llguidance.git","eco","gh/833864108","","mit"
"alibabacloud-credentials-api","aliyun/alibabacloud-gateway","2412715","0","0","0","0","12063573","False","6.44e-06","C","https://github.com/aliyun/alibabacloud-gateway.git","eco","gh/433289042","","apache-2.0"
"tree-sitter-xml","tree-sitter/tree-sitter-xml","1757680","0","0","0","125310","8663088","False","6.36e-06","C","https://github.com/tree-sitter/tree-sitter-xml.git","native","","","mit"
"pylsqpack","aiortc/pylsqpack","3619358","172653","547437","1295248","3155943","12925511","False","6.31e-06","C","https://github.com/aiortc/pylsqpack.git","eco","gh/193168427","","bsd-3-clause"
"litestar","litestar-org/litestar","2942246","0","0","85449","6406436","8219345","False","6.27e-06","C","https://github.com/litestar-org/litestar.git","eco","gh/435625572","","mit"
"pyobjc-framework-coreaudio","ronaldoussoren/pyobjc","2067780","472384","1016064","2618925","3191611","3039914","False","6.2e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"inference-schema","","3957060","1267757","6286679","4732865","4740981","2757016","False","6.18e-06","C","","","","",""
"dvc-data","treeverse/dvc-data","4111522","0","846300","3948235","5380404","10382670","False","6.17e-06","C","https://github.com/treeverse/dvc-data.git","eco","gh/429878061","","apache-2.0"
"python-fasthtml","answerdotai/fasthtml","222082","0","0","0","179586","930824","False","6.17e-06","C","https://github.com/answerdotai/fasthtml.git","eco","gh/801880448","","apache-2.0"
"tabcompleter","mdmintz/tabcompleter","3217399","0","309702","2338017","5722055","7717219","False","6.15e-06","C","https://github.com/mdmintz/tabcompleter.git","eco","gh/571450131","","bsd-3-clause"
"arviz-plots","arviz-devs/arviz-plots","3815","0","0","0","1671","17406","False","6.11e-06","C","https://github.com/arviz-devs/arviz-plots.git","eco","gh/668976489","","apache-2.0"
"equinox","patrick-kidger/equinox","1819297","743","44760","244580","2205916","6600484","False","6.11e-06","C","https://github.com/patrick-kidger/equinox.git","eco","gh/390573152","","apache-2.0"
"gto","iterative/gto","2406789","419","7318","730511","3422696","7873001","False","6.09e-06","C","https://github.com/iterative/gto.git","eco","gh/429718520","",""
"celery-types","sbdchd/celery-types","3767995","73693","690610","1821996","3959733","12293945","False","6.08e-06","C","https://github.com/sbdchd/celery-types.git","eco","gh/336931276","","apache-2.0"
"torch-tensorrt","pytorch/tensorrt","143156","380","15835","127457","113374","458736","False","6.07e-06","C","https://github.com/pytorch/tensorrt.git","eco","gh/246634306","","bsd-3-clause"
"path-py","jaraco/path","3673923","2984404","3037203","3769433","4425471","4153102","False","6.03e-06","C","https://github.com/jaraco/path.git","eco","gh/4093296","","mit"
"aws-embedded-metrics","awslabs/aws-embedded-metrics-python","3461630","567056","1520022","2210230","4544104","8466737","False","6.02e-06","C","https://github.com/awslabs/aws-embedded-metrics-python.git","eco","gh/217385309","","apache-2.0"
"pydivert","ffalcinelli/pydivert","2367492","302547","283368","472868","1121202","9657477","False","5.97e-06","C","https://github.com/ffalcinelli/pydivert.git","eco","gh/9773833","","lgpl-3.0-or-later or gpl-2.0-or-later"
"tree-sitter-json","tree-sitter/tree-sitter-json","1476414","0","0","0","110623","7271446","False","5.96e-06","C","https://github.com/tree-sitter/tree-sitter-json.git","eco","gh/49680959","","mit"
"tree-sitter-html","tree-sitter/tree-sitter-html","1459132","0","0","0","30189","7265472","False","5.93e-06","C","https://github.com/tree-sitter/tree-sitter-html.git","eco","gh/136988389","","mit"
"dvc-objects","treeverse/dvc-objects","3559598","0","649104","3091140","4865573","9192175","False","5.91e-06","C","https://github.com/treeverse/dvc-objects.git","eco","gh/435405816","","apache-2.0"
"sagemaker-schema-inference-artifacts","aws/sagemaker-schema-inference-artifacts","646913","0","0","0","90581","3143982","False","5.91e-06","C","https://github.com/aws/sagemaker-schema-inference-artifacts.git","eco","","","apache-2.0"
"tree-sitter-css","tree-sitter/tree-sitter-css","1443367","0","0","0","19426","7197411","False","5.91e-06","C","https://github.com/tree-sitter/tree-sitter-css.git","eco","gh/151014384","","mit"
"tree-sitter-toml","tree-sitter-grammars/tree-sitter-toml","1440160","0","0","0","39131","7161669","False","5.91e-06","C","https://github.com/tree-sitter-grammars/tree-sitter-toml.git","eco","gh/755146428","","mit"
"tree-sitter-markdown","tree-sitter-grammars/tree-sitter-markdown","1425321","0","0","0","14614","7111992","False","5.89e-06","C","https://github.com/tree-sitter-grammars/tree-sitter-markdown.git","eco","gh/429403657","","mit"
"tree-sitter-sql","derekstride/tree-sitter-sql","1429576","0","0","3","13829","7134049","False","5.89e-06","C","https://github.com/derekstride/tree-sitter-sql.git","native","gh/346549593","","mit"
"tree-sitter-regex","tree-sitter/tree-sitter-regex","1412891","0","0","0","13797","7050659","False","5.87e-06","C","https://github.com/tree-sitter/tree-sitter-regex.git","eco","gh/143076740","","mit"
"google-cloud-vectorsearch","googleapis/google-cloud-python","386","0","0","0","0","1929","False","5.8e-06","C","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"vhacdx","trimesh/vhacdx","2754660","0","0","13420","4995826","8764055","False","5.77e-06","C","https://github.com/trimesh/vhacdx.git","eco","gh/702648978","",""
"coincurve","ofek/coincurve","2823555","651501","794907","1242031","3811648","7617690","False","5.71e-06","C","https://github.com/ofek/coincurve.git","eco","gh/86128341","","mit or apache-2.0"
"pyobjc-framework-metal","ronaldoussoren/pyobjc","1128734","435220","586275","755170","986182","2880823","False","5.71e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"anndata","scverse/anndata","3722850","329007","1325072","1117327","2700159","13142687","False","5.64e-06","C","https://github.com/scverse/anndata.git","eco","gh/100038377","","bsd-3-clause"
"ipympl","matplotlib/ipympl","3390842","704901","1776640","2456488","4546068","7470115","False","5.61e-06","C","https://github.com/matplotlib/ipympl.git","eco","gh/63877123","","bsd-3-clause"
"jaraco-versioning","jaraco/jaraco.versioning","102779","0","0","34874","272514","206509","False","5.6e-06","C","https://github.com/jaraco/jaraco.versioning.git","eco","gh/656243210","","mit"
"jaraco-path","jaraco/jaraco.path","80159","24583","49377","32306","165422","129109","False","5.57e-06","C","https://github.com/jaraco/jaraco.path.git","eco","gh/53204441","","mit"
"gpboost","fabsig/gpboost","53310","8651","29376","53465","97682","77378","False","5.53e-06","C","https://github.com/fabsig/gpboost.git","eco","gh/252767810","","apache-2.0"
"backports-os","pidelport/backports.os","206345","294827","90915","211260","210416","224308","False","5.5e-06","C","https://github.com/pidelport/backports.os.git","eco","gh/53425354","","python-2.0"
"nvidia-nvjitlink","","73627","0","0","0","0","368133","False","5.5e-06","C","","","","",""
"pyobjc-framework-coredata","ronaldoussoren/pyobjc","2047109","500845","1016072","2613040","3159112","2946477","False","5.45e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"ipyvue","widgetti/ipyvue","1727023","375642","872873","1586786","2914196","2885617","False","5.39e-06","C","https://github.com/widgetti/ipyvue.git","eco","gh/201748365","","mit"
"nuitka","nuitka/nuitka","1316286","264756","515415","881628","1351523","3568107","False","5.39e-06","C","https://github.com/nuitka/nuitka.git","eco","gh/9626741","","agpl-3.0-or-later"
"manifold3d","elalish/manifold","2471373","0","0","6838","3025499","9324529","False","5.36e-06","C","https://github.com/elalish/manifold.git","eco","gh/172846478","","apache-2.0"
"mitmproxy-rs","mitmproxy/mitmproxy_rs","2577893","0","128","353865","2028350","10507120","False","5.36e-06","C","https://github.com/mitmproxy/mitmproxy_rs.git","eco","gh/578372774","",""
"dm-env","","3573240","162219","501629","2809258","11163013","3230081","False","5.34e-06","C","","","","","apache-2.0"
"taskgroup","graingert/taskgroup","2314826","0","721","323349","3820203","7429856","False","5.34e-06","C","https://github.com/graingert/taskgroup.git","eco","gh/518914523","","mit"
"pyroscope-io","grafana/pyroscope-rs","1846047","15226","122841","1552656","2076268","5463243","False","5.31e-06","C","https://github.com/grafana/pyroscope-rs.git","eco","gh/446221859","","apache-2.0"
"llama-index-instrumentation","run-llama/llama_index","2382452","0","0","0","0","11912258","False","5.3e-06","C","https://github.com/run-llama/llama_index.git","eco","gh/560704231","","mit"
"pycollada","pycollada/pycollada","2413253","219493","318891","449774","3272378","7805728","False","5.28e-06","C","https://github.com/pycollada/pycollada.git","native","gh/1252944","",""
"dagster-shared","dagster-io/dagster","3072956","0","0","0","0","15364780","False","5.16e-06","C","https://github.com/dagster-io/dagster.git","eco","gh/131619646","","apache-2.0"
"embreex","trimesh/embreex","2267665","0","0","213267","4141259","6983801","False","5.07e-06","C","https://github.com/trimesh/embreex.git","eco","gh/228725301","",""
"pyobjc-framework-coreml","ronaldoussoren/pyobjc","2429491","418402","1025719","2854957","4593856","3254521","False","5e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"m2crypto","","3179920","2708878","2750325","3562581","4270325","2607492","False","4.99e-06","C","git://git.sr.ht/~mcepl/m2crypto","native","","","bsd-2-clause"
"pynose","mdmintz/pynose","3375690","0","0","2027518","6278712","8572221","False","4.99e-06","C","https://github.com/mdmintz/pynose.git","eco","gh/607445964","","lgpl-2.1"
"pyobjc-framework-corelocation","ronaldoussoren/pyobjc","2000686","453500","992840","2547433","3053647","2956011","False","4.97e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-coretext","ronaldoussoren/pyobjc","2273841","494473","1058711","2683522","3467560","3664940","False","4.95e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"whenever","ariebovenberg/whenever","3040590","0","0","4291","210424","14988233","False","4.92e-06","C","https://github.com/ariebovenberg/whenever.git","eco","gh/717223794","","mit"
"dvc-task","treeverse/dvc-task","3228916","0","431355","2862495","4333193","8517535","False","4.91e-06","C","https://github.com/treeverse/dvc-task.git","eco","gh/451789447","","apache-2.0"
"fastar","doctorjohn/fastar","1971067","0","0","0","0","9855335","False","4.91e-06","C","https://github.com/doctorjohn/fastar.git","native","gh/1079454031","","mit"
"pdbp","mdmintz/pdbp","3299327","0","312669","2396631","5808759","7978574","False","4.88e-06","C","https://github.com/mdmintz/pdbp.git","eco","gh/571290206","","psf"
"selectors34","berkerpeksag/selectors34","58760","98926","56220","78623","30821","29209","False","4.87e-06","C","https://github.com/berkerpeksag/selectors34.git","eco","gh/29925794","","python-2.0"
"sqlalchemy-hana","sap/sqlalchemy-hana","2956140","245038","599286","2609211","5396076","5931091","False","4.86e-06","C","https://github.com/sap/sqlalchemy-hana.git","eco","gh/32150335","","apache-2.0"
"dvc-http","treeverse/dvc-http","3109083","0","352364","2566607","4277060","8349383","False","4.74e-06","C","https://github.com/treeverse/dvc-http.git","eco","gh/434615246","",""
"pyobjc-framework-accounts","ronaldoussoren/pyobjc","2350069","463058","1025344","2860247","4560522","2841174","False","4.71e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-discrecording","ronaldoussoren/pyobjc","2034436","473684","1028617","2587559","3151408","2930914","False","4.68e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"paddlepaddle","paddlepaddle/paddle","2910970","420484","1046036","1700406","3538228","7849698","False","4.67e-06","C","https://github.com/paddlepaddle/paddle.git","eco","gh/65711522","","apache-2.0"
"sedonadb","","2572","0","0","0","0","12860","False","4.65e-06","C","","","","",""
"sqltrie","efiop/sqltrie","2883289","0","735","1738630","4194052","8483028","False","4.65e-06","C","https://github.com/efiop/sqltrie.git","eco","gh/577406251","","apache-2.0"
"pyobjc-framework-contacts","ronaldoussoren/pyobjc","1985975","444366","985200","2526236","3034843","2939232","False","4.6e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-spritekit","ronaldoussoren/pyobjc","1986532","440283","1000872","2550177","3054621","2886706","False","4.6e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"sbvirtualdisplay","mdmintz/sbvirtualdisplay","3058747","226989","737241","2013097","5424773","6891634","False","4.54e-06","C","https://github.com/mdmintz/sbvirtualdisplay.git","eco","gh/386711784","","mit"
"pyobjc-framework-applicationservices","ronaldoussoren/pyobjc","2603304","488056","1342010","3954566","3530256","3701634","False","4.47e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-intents","ronaldoussoren/pyobjc","1973154","461263","980421","2521008","3022377","2880702","False","4.44e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"highspy","ergo-code/highs","1146757","0","14257","181454","1039328","4498745","False","4.43e-06","C","https://github.com/ergo-code/highs.git","eco","gh/126994758","","mit"
"treescope","google-deepmind/treescope","2169215","0","0","0","72888","10773185","False","4.35e-06","C","https://github.com/google-deepmind/treescope.git","eco","gh/833341995","","apache-2.0"
"auditwheel","pypa/auditwheel","1994425","857368","955395","1014779","2393139","4751443","False","4.34e-06","C","https://github.com/pypa/auditwheel.git","eco","gh/49615802","","mit"
"array-api-compat","data-apis/array-api-compat","2640396","0","86","228501","2599909","10373483","False","4.31e-06","C","https://github.com/data-apis/array-api-compat.git","eco","gh/541752094","","mit"
"diracx-core","","2598519","0","0","8657","407545","12576393","False","4.3e-06","C","","","","","gpl-3.0"
"donfig","pytroll/donfig","1752105","19743","31147","97253","586096","8026285","False","4.26e-06","C","https://github.com/pytroll/donfig.git","eco","gh/155937175","","mit"
"pyobjc-framework-addressbook","ronaldoussoren/pyobjc","2416220","461242","1012358","2935692","4711014","2960795","False","4.2e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-automator","ronaldoussoren/pyobjc","2411270","479265","1019324","2920596","4679917","2957248","False","4.2e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-launchservices","ronaldoussoren/pyobjc","2404383","477999","1018795","2922763","4685912","2916445","False","4.19e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-exceptionhandling","ronaldoussoren/pyobjc","2400758","465414","1021477","2922603","4701068","2893226","False","4.18e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"databind-json","niklasrosenstein/python-databind","2274546","61386","257900","900509","3679325","6473608","False","4.17e-06","C","https://github.com/niklasrosenstein/python-databind.git","eco","gh/287405220","","mit"
"pyobjc-framework-localauthentication","ronaldoussoren/pyobjc","1996608","473480","1012516","2544675","3028835","2923533","False","4.17e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-usernotifications","ronaldoussoren/pyobjc","1966945","448780","991113","2515298","3014191","2865343","False","4.17e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-screensaver","ronaldoussoren/pyobjc","2389103","494961","1022193","2904227","4609767","2914365","False","4.16e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-syncservices","ronaldoussoren/pyobjc","2386955","492432","1021608","2907078","4600667","2912991","False","4.16e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-osakit","ronaldoussoren/pyobjc","2377942","460467","1014247","2897431","4639213","2878352","False","4.15e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"cucumber-tag-expressions","cucumber/tag-expressions","2356329","200558","584789","363463","669767","9963068","False","4.14e-06","C","https://github.com/cucumber/tag-expressions.git","eco","gh/412500959","","mit"
"databind-core","niklasrosenstein/python-databind","2254640","64179","265336","904416","3643484","6395786","False","4.14e-06","C","https://github.com/niklasrosenstein/python-databind.git","eco","gh/287405220","","mit"
"a2a-sdk","a2aproject/a2a-python","1020922","0","0","0","0","5104610","False","4.13e-06","C","https://github.com/a2aproject/a2a-python.git","eco","gh/980428225","","apache-2.0"
"pyobjc-framework-corewlan","ronaldoussoren/pyobjc","2362883","441766","1021169","2862797","4589246","2899435","False","4.13e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-notificationcenter","ronaldoussoren/pyobjc","2365265","461782","1018485","2861204","4597751","2887102","False","4.13e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-avkit","ronaldoussoren/pyobjc","2355589","424807","1025096","2856091","4577488","2894463","False","4.12e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-coremediaio","ronaldoussoren/pyobjc","2356760","453071","1015120","2853296","4572818","2889495","False","4.12e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-multipeerconnectivity","ronaldoussoren/pyobjc","2359554","461569","1017992","2854558","4574226","2889423","False","4.12e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-searchkit","ronaldoussoren/pyobjc","2357358","454800","1002862","2893163","4583097","2852866","False","4.12e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-servicemanagement","ronaldoussoren/pyobjc","2355436","439618","1022143","2873206","4586380","2855831","False","4.12e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-eventkit","ronaldoussoren/pyobjc","2346297","425067","1013396","2866725","4582612","2843683","False","4.1e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-network","ronaldoussoren/pyobjc","2341092","443876","989913","2836540","4555309","2879820","False","4.1e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-findersync","ronaldoussoren/pyobjc","2340499","455807","1020877","2844780","4549854","2831176","False","4.09e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-netfs","ronaldoussoren/pyobjc","2341028","462900","1016302","2844818","4548373","2832749","False","4.09e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-instantmessage","ronaldoussoren/pyobjc","2325496","455948","1028180","2863566","4550973","2728815","False","4.07e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-naturallanguage","ronaldoussoren/pyobjc","2326945","427004","1005638","2832197","4545577","2824309","False","4.07e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-dictionaryservices","ronaldoussoren/pyobjc","2312819","434521","1005821","2857331","4536800","2729622","False","4.05e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-corebluetooth","ronaldoussoren/pyobjc","2230212","586770","1337050","2696646","3216646","3313946","False","3.94e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"redisvl","redis/redis-vl-python","892642","0","0","14810","420248","4028152","False","3.94e-06","C","https://github.com/redis/redis-vl-python.git","eco","gh/561914940","","mit"
"unstructured-inference","unstructured-io/unstructured-inference","2383724","0","50","903810","4417592","6597167","False","3.91e-06","C","https://github.com/unstructured-io/unstructured-inference.git","eco","gh/580565770","","apache-2.0"
"u-msgpack-python","vsergeev/u-msgpack-python","1676407","958201","1324323","1347385","2070653","2681474","False","3.89e-06","C","https://github.com/vsergeev/u-msgpack-python.git","eco","gh/13193427","","mit"
"array-api-strict","data-apis/array-api-strict","196808","0","0","0","371171","612869","False","3.88e-06","C","https://github.com/data-apis/array-api-strict.git","eco","gh/746846856","","bsd-3-clause"
"pyobjc-framework-systemconfiguration","ronaldoussoren/pyobjc","2170871","602463","1150060","2697872","3309991","3093968","False","3.85e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"amplitude-analytics","amplitude/amplitude-python","2247268","0","144936","940748","2399359","7751295","False","3.78e-06","C","https://github.com/amplitude/amplitude-python.git","eco","gh/452474064","","mit"
"pyobjc-framework-libdispatch","ronaldoussoren/pyobjc","2120095","450821","1051024","2612441","3220749","3265442","False","3.78e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-applescriptkit","ronaldoussoren/pyobjc","2091477","467812","1023333","2611229","3155046","3199966","False","3.74e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-webkit","ronaldoussoren/pyobjc","2062731","462718","1014478","2611053","3128028","3097378","False","3.7e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-vision","ronaldoussoren/pyobjc","2047682","445775","1002891","2530906","3044635","3214201","False","3.68e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pypydispatcher","scrapy/pypydispatcher","1752075","56445","39691","63823","289875","8310540","False","3.68e-06","C","https://github.com/scrapy/pypydispatcher.git","eco","gh/93831845","","bsd-3-clause"
"genai-prices","pydantic/genai-prices","2012541","0","0","0","0","10062703","False","3.64e-06","C","https://github.com/pydantic/genai-prices.git","eco","gh/1006079854","","mit"
"pyobjc-framework-coreaudiokit","ronaldoussoren/pyobjc","2022191","445992","1004631","2589637","3140087","2930607","False","3.64e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-preferencepanes","ronaldoussoren/pyobjc","2019924","475631","1015229","2592242","3137533","2878986","False","3.64e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"pyobjc-framework-dvdplayback","ronaldoussoren/pyobjc","2013303","472097","1026747","2573469","3122750","2871452","False","3.63e-06","C","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
