"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"pysocks","208221088","0.00051786","30674239","127286628","163238056","287504871","432401645"
"tensorflow","207186647","0.00051529","131348783","186531019","199046193","244481741","274525501"
"jupyter-server","206961464","0.00051473","17743769","48847657","189436807","327613722","451165365"
"psycopg2","206945059","0.00051469","136571903","192232951","176215391","195227457","334477593"
"semver","204550333","0.00050873","34479286","73073775","131460787","251164240","532573576"
"jupyterlab-pygments","204442676","0.00050847","157272495","108759133","108795685","235806508","411579561"
"rfc3339-validator","203404759","0.00050588","864757","6367308","130577964","331454263","547759504"
"aenum","203206720","0.00050539","15235447","79703504","188768335","308441885","423884429"
"retry","202770592","0.00050431","73465240","87617101","140878662","361763141","350128817"
"send2trash","202689816","0.00050411","158314857","120549952","134100333","244825502","355658434"
"pkgutil-resolve-name","202428447","0.00050346","26858","82426287","262704384","359219942","307764766"
"pytzdata","201569838","0.00050132","44737301","89126503","143964814","373227088","356793482"
"discord-py","201399169","0.00050090","254105633","535761054","175220357","15885663","26023137"
"selenium","200793393","0.00049939","89707200","141421364","153638563","226654449","392545388"
"google-cloud-bigquery-storage","200751728","0.00049929","89917923","151980240","216088095","226532998","319239382"
"h5py","200501504","0.00049866","119301667","149144595","168934987","243684743","321441528"
"progressbar2","198175106","0.00049288","16871463","138445469","220343835","303004439","312210325"
"pytest-asyncio","197989651","0.00049242","25369625","47430069","82489379","206734670","627924513"
"typeguard","197108873","0.00049023","74641939","64730227","114838680","279112791","452220726"
"httptools","197070458","0.00049013","82486855","60830877","131877158","207368142","502789257"
"pickleshare","195862200","0.00048713","196112247","186650279","219443210","188809706","188295558"
"aliyun-python-sdk-core","194804564","0.00048449","7192651","6543007","9559960","72757372","877969831"
"dataclasses-json","194263172","0.00048315","23936781","71807627","112602276","251874968","511094207"
"pytest-runner","192879807","0.00047971","114177183","101186527","168065972","351939569","229029786"
"backcall","192838602","0.00047961","191004357","186078677","218423710","184470056","184216212"
"ipywidgets","191098273","0.00047528","151699731","102801101","119229914","236161046","345599571"
"google-genai","190749237","0.00047441","0","0","0","63516","953682670"
"python-utils","190592827","0.00047402","17727101","137849948","224789463","280504692","292092930"
"widgetsnbextension","190496838","0.00047378","151044764","102476023","119462272","234950663","344550467"
"tb-nightly","189703898","0.00047181","4168734","9103370","185688658","364780167","384778562"
"loguru","189446554","0.00047117","17748910","46498031","130197573","358433960","394354295"
"gcsfs","188504163","0.00046883","111759902","78350501","105006816","204042724","443360872"
"rfc3986","188406529","0.00046858","116174563","148816017","155671718","196212208","325158137"
"bs4","186260819","0.00046325","77571139","109399824","166886411","349373083","228073640"
"altair","185933725","0.00046243","25680743","89831170","154355311","270272085","389529314"
"terminado","185757127","0.00046199","159224508","108921923","106852660","216418314","337368228"
"comm","185612593","0.00046163","1057","3022677","104135257","303357698","517546278"
"google-cloud-logging","184989485","0.00046008","119798185","88696414","82340538","201970262","432142025"
"responses","184835289","0.00045970","52156131","99232128","134442657","267222208","371123319"
"lz4","184759457","0.00045951","15947405","22534012","76664175","245553904","563097788"
"opentelemetry-util-http","184737099","0.00045946","3097069","12761790","25210321","110041944","772574371"
"setproctitle","183311555","0.00045591","23597722","66002741","111784283","295280776","419892255"
"asynctest","183090094","0.00045536","41969213","231445953","208927908","248237862","184869535"
"jupyterlab-widgets","182421668","0.00045370","142470228","91989390","109186036","228905668","339557016"
"colorlog","181638609","0.00045175","54998158","91085636","89328325","240681211","432099717"
"databricks-cli","181250856","0.00045079","137499234","189641047","216968356","189305225","172840417"
"pydantic-settings","180825807","0.00044973","5240","13940","10451759","149722056","743936040"
"xgboost","179168555","0.00044561","76668653","101737146","118779114","251120924","347536938"
"argon2-cffi-bindings","177298628","0.00044096","9082559","101948472","106668555","244917116","423876437"
"numba","176448344","0.00043884","58850822","106435013","157962396","216907137","342086353"
"jupyterlab","176220522","0.00043827","18576755","25360161","78117173","274446457","484602063"
"msrestazure","174683189","0.00043445","135823418","170403481","168670029","190028150","208490867"
"gast","174117593","0.00043304","103355442","152938965","160682941","213756146","239854469"
"html5lib","173133613","0.00043060","67522818","132572146","175494500","207330609","282747993"
"flatbuffers","173121857","0.00043057","54357341","92150317","139206448","224210952","355684228"
"lockfile","173095966","0.00043050","83967681","133635872","174199750","212180290","261496239"
"jiter","172885731","0.00042998","0","0","0","96997448","767431208"
"pandas-gbq","172813669","0.00042980","114574420","98705319","90934681","207755938","352097986"
"seaborn","171715949","0.00042707","94473032","98344034","123042239","214798302","327922137"
"langchain-core","171620539","0.00042683","0","0","1822953","184168975","672110769"
"plotly","170793525","0.00042478","94129622","92043369","115390323","200985298","351419014"
"cached-property","170089212","0.00042303","132975408","181662977","148697780","187958917","199150979"
"django","169367293","0.00042123","85551213","97622012","133834842","221840992","307987405"
"llvmlite","168805577","0.00041983","52551941","98141225","153660928","213228475","326445315"
"deepdiff","167143228","0.00041570","41160867","77759551","127761166","167538923","421495631"
"mlflow","166931845","0.00041517","116350109","142216609","149319898","181289603","245483007"
"apache-airflow","166298325","0.00041360","29439748","98982077","165495885","324746461","212827456"
"ujson","166150567","0.00041323","162937046","135352376","97005741","195234501","240223169"
"azure-storage-file-datalake","166140482","0.00041320","34294906","69550304","129816413","227128874","369911911"
"ordered-set","165844134","0.00041247","38219001","58754072","108765166","242871966","380610464"
"discord","165559696","0.00041176","195321973","469371157","152714038","6717178","3674135"
"overrides","165197855","0.00041086","6358220","43026506","99524633","251184874","425895041"
"faker","165013020","0.00041040","51982102","74954007","105948967","219634673","372545350"
"structlog","164750850","0.00040975","24331596","45280835","86587394","253448196","414106229"
"inflection","164150933","0.00040826","56740723","80600449","105627952","219746997","358038546"
"databricks-sql-connector","163317788","0.00040618","340425","22906067","71016444","203502815","518823187"
"azure-mgmt-core","162246738","0.00040352","62317078","98297256","128318307","217349122","304951929"
"fastavro","162114740","0.00040319","45853300","108496993","113234208","218465322","324523876"
"google-cloud-aiplatform","161449347","0.00040154","6108717","20338515","60982195","222905181","496912128"
"watchfiles","161169892","0.00040084","152","10560099","44115654","202916328","548257229"
"confluent-kafka","160860435","0.00040007","34093343","84692055","115048266","205366133","365102377"
"docstring-parser","160794646","0.00039991","9194086","39093206","72444318","170182620","513059002"
"wsproto","158477215","0.00039415","19927315","78499611","95290748","190754900","407913503"
"uv","158379228","0.00039390","673","428","433","147801012","644093594"
"sentencepiece","158051990","0.00039309","29792109","72654270","119829667","241273124","326710782"
"libcst","157655511","0.00039210","106997453","146078753","97705614","150962421","286533316"
"opentelemetry-instrumentation-requests","157306307","0.00039123","2843167","8145646","11645657","72916044","690981021"
"jupyterlab-server","157032771","0.00039055","16371181","25840143","93795287","267523693","381633551"
"db-dtypes","156610533","0.00038950","15038","34712207","109906039","235016863","403402517"
"tensorflow-estimator","156142957","0.00038834","114349346","149589238","169306051","184693399","162776753"
"tox","155607065","0.00038701","47290968","63267240","170352594","217493427","279631095"
"tiktoken","154774781","0.00038494","0","2711","29004767","176073192","568793233"
"thrift","153309067","0.00038129","54998676","85024222","111552645","180462837","334506955"
"azure-keyvault-secrets","153122498","0.00038083","32930232","81628760","106977869","185603353","358472278"
"google-cloud-appengine-logging","152694602","0.00037976","7104297","38292690","79733887","227517188","410824946"
"google-cloud-resource-manager","152406532","0.00037905","2217019","14286159","76163277","212543328","456822875"
"gevent","152212548","0.00037857","83276382","85446948","90265832","159314862","342758717"
"apache-beam","152112771","0.00037832","36318572","117370056","82123352","146751234","378000642"
"json5","151778708","0.00037749","17192272","24745709","82721529","241942458","392291571"
