"package","github","gitlab","bitbucket","sourcehut","codeberg","custom","eco_guess","llm_guess"
"pytz","https://github.com/stub42/pytz.git","","","","","","","git,github"
"pytz-deprecation-shim","https://github.com/pganssle/pytz-deprecation-shim.git","","","","","","",""
"pytzdata","https://github.com/sdispater/pytzdata.git","","","","","","",""
"pyu2f","https://github.com/google/pyu2f.git","","","","","","",""
"pyudev","https://github.com/pyudev/pyudev.git","","","","","","",""
"pyunormalize","https://github.com/mlodewijck/pyunormalize.git","","","","","","",""
"pyusb","https://github.com/pyusb/pyusb.git","","","","","","",""
"pyvirtualdisplay","https://github.com/ponty/pyvirtualdisplay.git","","","","","","",""
"pyviz-comms","https://github.com/holoviz/pyviz_comms.git","","","","","","",""
"pyvmomi","https://github.com/vmware/pyvmomi.git","","","","","","git,github",""
"pywavelets","https://github.com/pywavelets/pywt.git","","","","","","",""
"pywin32","https://github.com/mhammond/pywin32.git","","","","","","",""
"pywin32-ctypes","https://github.com/enthought/pywin32-ctypes.git","","","","","","",""
"pywinauto","https://github.com/pywinauto/pywinauto.git","","","","","","",""
"pywinpty","https://github.com/andfoy/pywinpty.git","","","","","","",""
"pywinrm","https://github.com/diyan/pywinrm.git","","","","","","",""
"pyxdg","","","","","","","",""
"pyxlsb","https://github.com/willtrnr/pyxlsb.git","","","","","","",""
"pyyaml","https://github.com/yaml/pyyaml.git","","","","","","",""
"pyyaml-env-tag","https://github.com/waylan/pyyaml-env-tag.git","","","","","","",""
"pyyaml-ft","https://github.com/quansight-labs/pyyaml-ft.git","","","","","","",""
"pyzipper","https://github.com/danifus/pyzipper.git","","","","","","",""
"pyzmq","https://github.com/zeromq/pyzmq.git","","","","","","",""
"pyzstd","https://github.com/rogdham/pyzstd.git","","","","","","",""
"qdldl","https://github.com/oxfordcontrol/qdldl-python.git","","","","","","",""
"qdrant-client","https://github.com/qdrant/qdrant-client.git","","","","","","",""
"qrcode","https://github.com/lincolnloop/python-qrcode.git","","","","","","",""
"qtconsole","https://github.com/spyder-ide/qtconsole.git","","","","","","git,github",""
"qtpy","https://github.com/spyder-ide/qtpy.git","","","","","","",""
"quack-kernels","","","","","","","",""
"querystring-parser","https://github.com/bernii/querystring-parser.git","","","","","","",""
"questionary","https://github.com/tmbo/questionary.git","","","","","","",""
"queuelib","https://github.com/scrapy/queuelib.git","","","","","","",""
"randomstuff-py","https://github.com/nerdguyahmad/randomstuff.py.git","","","","","","",""
"rapidfuzz","https://github.com/rapidfuzz/rapidfuzz.git","","","","","","",""
"rasterio","https://github.com/rasterio/rasterio.git","","","","","","",""
"ratelimit","https://github.com/tomasbasham/ratelimit.git","","","","","","",""
"raven","https://github.com/getsentry/raven-python.git","","","","","","",""
"ray","https://github.com/ray-project/ray.git","","","","","","",""
"rdflib","https://github.com/rdflib/rdflib.git","","","","","","",""
"rdkit","https://github.com/kuelumbus/rdkit-pypi.git","","","","","","",""
"reactivex","https://github.com/reactivex/rxpy.git","","","","","","",""
"readchar","https://github.com/magmax/python-readchar.git","","","","","","",""
"readme-renderer","https://github.com/pypa/readme_renderer.git","","","","","","",""
"realtime","https://github.com/supabase/supabase.git","","","","","","",""
"recommonmark","https://github.com/rtfd/recommonmark.git","","","","","","",""
"recordlinkage","https://github.com/j535d165/recordlinkage.git","","","","","","",""
"redis","https://github.com/redis/redis-py.git","","","","","","",""
"redis-py-cluster","https://github.com/grokzen/redis-py-cluster.git","","","","","","",""
"redisvl","https://github.com/redis/redis-vl-python.git","","","","","","",""
"redshift-connector","https://github.com/aws/amazon-redshift-python-driver.git","","","","","","",""
"referencing","https://github.com/sponsors/julian.git","","","","","","",""
"regex","https://github.com/mrabarnett/mrab-regex.git","","","","","","",""
"replit","https://github.com/replit/replit-py.git","","","","","","",""
"reportlab","","","","","","","",""
"repoze-lru","","","","","","","",""
"requests","https://github.com/psf/requests.git","","","","","","",""
"requests-aws-sign","https://github.com/jmenga/requests-aws-sign.git","","","","","","",""
"requests-aws4auth","https://github.com/tedder/requests-aws4auth.git","","","","","","",""
"requests-cache","https://github.com/requests-cache/requests-cache.git","","","","","","",""
"requests-file","https://github.com/dashea/requests-file.git","","","","https://codeberg.org/dashea/requests-file.git","","","git,github"
"requests-futures","https://github.com/ross/requests-futures.git","","","","","","",""
"requests-html","https://github.com/kennethreitz/requests-html.git","","","","","","",""
"requests-kerberos","https://github.com/requests/requests-kerberos.git","","","","","","",""
"requests-mock","https://github.com/jamielennox/requests-mock.git","","","","","","",""
"requests-ntlm","https://github.com/requests/requests-ntlm.git","","","","","","",""
"requests-oauthlib","https://github.com/requests/requests-oauthlib.git","","","","","","",""
"requests-sigv4","https://github.com/cleardataeng/requests-sigv4.git","","","","","","",""
"requests-toolbelt","https://github.com/requests/toolbelt.git","","","","","","",""
"requests-unixsocket","https://github.com/msabramo/requests-unixsocket.git","","","","","","",""
"requirements-parser","https://github.com/madpah/requirements-parser.git","","","","","","",""
"resampy","https://github.com/bmcfee/resampy.git","","","","","","",""
"resolvelib","https://github.com/sarugaku/resolvelib.git","","","","","","",""
"responses","https://github.com/getsentry/responses.git","","","","","","",""
"respx","https://github.com/lundberg/respx.git","","","","","","",""
"restructuredtext-lint","https://github.com/twolfson/restructuredtext-lint.git","","","","","","",""
"retry","https://github.com/invl/retry.git","","","","","","",""
"retry-decorator","https://github.com/pnpnpn/retry-decorator.git","","","","","","",""
"retry-requests","https://github.com/bustawin/retry-requests.git","","","","","","",""
"retry2","https://github.com/esamtrade/retry.git","","","","","","",""
"retryhttp","https://github.com/austind/retryhttp.git","","","","","","",""
"retrying","https://github.com/groodt/retrying.git","","","","","","",""
"rfc3339-validator","https://github.com/naimetti/rfc3339-validator.git","","","","","","",""
"rfc3986","https://github.com/python-hyper/rfc3986.git","","","","","","","git,github"
"rfc3986-validator","https://github.com/naimetti/rfc3986-validator.git","","","","","","",""
"rfc3987","https://github.com/dgerber/rfc3987.git","","","","","","",""
"rfc3987-syntax","https://github.com/willynilly/rfc3987-syntax.git","","","","","","",""
"rich","https://github.com/textualize/rich.git","","","","","","",""
"rich-argparse","https://github.com/hamdanal/rich-argparse.git","","","","","","",""
"rich-click","https://github.com/ewels/rich-click.git","","","","","","",""
"rich-rst","https://github.com/wasi-master/rich-rst.git","","","","","","",""
"rich-toolkit","","","","","","","",""
"rignore","","","","","","","",""
"riot","https://github.com/datadog/riot.git","","","","","","",""
"rlp","https://github.com/ethereum/pyrlp.git","","","","","","",""
"rlpycairo","","","","","","","",""
"robotframework","https://github.com/robotframework/robotframework.git","","","","","","",""
"robotframework-pythonlibcore","https://github.com/robotframework/pythonlibcore.git","","","","","","",""
"robotframework-requests","https://github.com/marketsquare/robotframework-requests.git","","","","","","",""
"robotframework-seleniumlibrary","https://github.com/robotframework/seleniumlibrary.git","","","","","","",""
"rocksdict","","","","","","","",""
"rollbar","https://github.com/rollbar/pyrollbar.git","","","","","","",""
"roman-numerals","https://github.com/aa-turner/roman-numerals.git","","","","","","",""
"roman-numerals-py","https://github.com/aa-turner/roman-numerals.git","","","","","","",""
"rope","https://github.com/python-rope/rope.git","","","","","","",""
"rouge-score","https://github.com/google-research/google-research.git","","","","","","",""
"roughpy","https://github.com/datasig-ac-uk/roughpy.git","","","","","","git,github",""
"rpds-py","https://github.com/sponsors/julian.git","","","","","","",""
"rpy2","https://github.com/rpy2/rpy2.git","","","","","","",""
"rpy2-rinterface","https://github.com/rpy2/rpy2.git","","","","","","",""
"rpy2-robjects","https://github.com/rpy2/rpy2.git","","","","","","",""
"rq","https://github.com/rq/rq.git","","","","","","",""
"rsa","https://github.com/sybrenstuvel/python-rsa.git","","","","","","",""
"rtree","https://github.com/toblerity/rtree.git","","","","","","",""
"ruamel-yaml","","","","","","","",""
"ruamel-yaml-clib","","","","","","","",""
"ruamel-yaml-clibz","","","","","","","",""
"rucio-clients","https://github.com/rucio/rucio.git","","","","","","",""
"ruff","https://github.com/astral-sh/ruff.git","","","","","","",""
"runs","https://github.com/rec/runs.git","","","","","","git,github",""
"rustworkx","https://github.com/qiskit/rustworkx.git","","","","","","",""
"rx","https://github.com/reactivex/rxpy.git","","","","","","",""
"s2sphere","https://github.com/sidewalklabs/s2sphere.git","","","","","","git,github",""
"s3cmd","","","","","","","",""
"s3fs","https://github.com/fsspec/s3fs.git","","","","","","",""
"s3path","https://github.com/liormizr/s3path.git","","","","","","",""
"s3transfer","https://github.com/boto/s3transfer.git","","","","","","",""
"sacrebleu","https://github.com/mjpost/sacrebleu.git","","","","","","",""
"sacremoses","https://github.com/hplt-project/sacremoses.git","","","","","","",""
"safe-pysha3","https://github.com/5afe/pysha3.git","","","","","","",""
"safehttpx","https://github.com/gradio-app/safehttpx.git","","","","","","",""
"safetensors","https://github.com/huggingface/safetensors.git","","","","","","",""
"safety","https://github.com/pyupio/safety.git","","","","","","",""
"safety-schemas","https://github.com/pyupio/safety_schemas.git","","","","","","",""
"sagemaker","https://github.com/aws/sagemaker-python-sdk.git","","","","","","",""
"sagemaker-core","https://github.com/aws/sagemaker-python-sdk.git","","","","","","",""
"sagemaker-mlflow","https://github.com/aws/sagemaker-mlflow.git","","","","","","",""
"sagemaker-mlops","","","","","","","",""
"sagemaker-schema-inference-artifacts","https://github.com/aws/sagemaker-schema-inference-artifacts.git","","","","","","",""
"sagemaker-serve","","","","","","","",""
"sagemaker-studio","","","","","","","",""
"sagemaker-train","https://github.com/aws/sagemaker-python-sdk.git","","","","","","",""
"salesforce-bulk","https://github.com/heroku/salesforce-bulk.git","","","","","","",""
"saliency","https://github.com/pair-code/saliency.git","","","","","","",""
"sanic","https://github.com/sanic-org/sanic.git","","","","","","",""
"sanic-routing","https://github.com/sanic-org/sanic-routing.git","","","","","","",""
"sarif-om","https://github.com/microsoft/sarif-python-om.git","","","","","","",""
"sasl","https://github.com/cloudera/python-sasl.git","","","","","","",""
"sbvirtualdisplay","https://github.com/mdmintz/sbvirtualdisplay.git","","","","","","",""
"scandir","https://github.com/benhoyt/scandir.git","","","","","","",""
"scanpy","https://github.com/scverse/scanpy.git","","","","","","",""
"scapy","https://github.com/secdev/scapy.git","","","","","","",""
"schedule","https://github.com/dbader/schedule.git","","","","","","",""
"schema","https://github.com/keleshev/schema.git","","","","","","",""
"schema-salad","https://github.com/common-workflow-language/schema_salad.git","","","","","","",""
"scikit-build-core","https://github.com/orgs/scikit-build.git","","","","","","",""
"scikit-image","https://github.com/scikit-image/scikit-image.git","","","","","","",""
"scikit-learn","https://github.com/scikit-learn/scikit-learn.git","","","","","","",""
"scikit-optimize","https://github.com/holgern/scikit-optimize.git","","","","","","",""
"scipy","https://github.com/scipy/scipy.git","","","","","","",""
"scipy-stubs","https://github.com/scipy/scipy-stubs.git","","","","","","",""
"scmrepo","https://github.com/treeverse/scmrepo.git","","","","","","",""
"scp","https://github.com/jbardin/scp.py.git","","","","","","",""
"scramp","","","","","https://codeberg.org/tlocke/scramp.git","","",""
"scrapbook","https://github.com/nteract/scrapbook.git","","","","","","",""
"scrapy","https://github.com/scrapy/scrapy.git","","","","","","",""
"scs","https://github.com/bodono/scs-python.git","","","","","","git,github",""
"seaborn","https://github.com/mwaskom/seaborn.git","","","","","","",""
"secretstorage","https://github.com/mitya57/secretstorage.git","","","","","","",""
"sedonadb","","","","","","","",""
"segment-analytics-python","https://github.com/segmentio/analytics-python.git","","","","","","",""
"sekkaybot","","","","","","","",""
"selectors34","https://github.com/berkerpeksag/selectors34.git","","","","","","",""
"selenium","https://github.com/seleniumhq/selenium.git","","","","","","","git,github"
"selenium-wire","https://github.com/wkeeling/selenium-wire.git","","","","","","",""
"seleniumbase","https://github.com/seleniumbase/seleniumbase.git","","","","","","",""
"semantic-router","https://github.com/aurelio-labs/semantic-router.git","","","","","","git,github",""
"semantic-version","https://github.com/rbarrois/python-semanticversion.git","","","","","","",""
"semgrep","https://github.com/semgrep/semgrep.git","","","","","","",""
"semver","https://github.com/python-semver/python-semver.git","","","","","","",""
"send2trash","https://github.com/arsenetar/send2trash.git","","","","","","",""
"sendgrid","https://github.com/sendgrid/sendgrid-python.git","","","","","","",""
"sentence-transformers","https://github.com/huggingface/sentence-transformers.git","","","","","","",""
"sentencepiece","https://github.com/google/sentencepiece.git","","","","","","",""
"sentinels","https://github.com/vmalloc/sentinels.git","","","","","","",""
"sentry-sdk","https://github.com/getsentry/sentry-python.git","","","","","","",""
"serpent","https://github.com/irmen/serpent.git","","","","","","",""
"service-identity","https://github.com/sponsors/hynek.git","","","","","","",""
"session-info2","https://github.com/flying-sheep/session-info2.git","","","","","","",""
"setproctitle","https://github.com/dvarrazzo/py-setproctitle.git","","","","","","",""
"setuptools","https://github.com/pypa/setuptools.git","","","","","","",""
"setuptools-git","https://github.com/msabramo/setuptools-git.git","","","","","","",""
"setuptools-git-versioning","https://github.com/dolfinus/setuptools-git-versioning.git","","","","","","",""
"setuptools-rust","https://github.com/pyo3/setuptools-rust.git","","","","","","",""
"setuptools-scm","https://github.com/pypa/setuptools-scm.git","","","","","","",""
"sgmllib3k","","","","","","","",""
"sh","https://github.com/amoffat/sh.git","","","","","","",""
"shap","https://github.com/shap/shap.git","","","","","","",""
"shapely","https://github.com/shapely/shapely.git","","","","","","",""
"shareplum","https://github.com/jasonrollins/shareplum.git","","","","","","",""
"shellescape","https://github.com/chrissimpkins/shellescape.git","","","","","","",""
"shellingham","https://github.com/sarugaku/shellingham.git","","","","","","",""
"shiboken6","","","","","","https://code.qt.io/cgit/pyside/pyside-setup.git/tree/doc/changelogs","",""
"shortuuid","https://github.com/skorokithakis/shortuuid.git","","","","","","",""
"shtab","https://github.com/iterative/shtab.git","","","","","","",""
"signalfx","https://github.com/signalfx/signalfx-python.git","","","","","","",""
"sigtools","","","","","","","",""
"simple-gcp-object-downloader","","","","","","","",""
"simple-parsing","","","","","","","",""
"simple-salesforce","https://github.com/simple-salesforce/simple-salesforce.git","","","","","","",""
"simple-websocket","https://github.com/miguelgrinberg/simple-websocket.git","","","","","","",""
"simpleeval","https://github.com/danthedeckie/simpleeval.git","","","","","","",""
"simplegeneric","","","","","","","",""
"simpleitk","https://github.com/simpleitk/simpleitk.git","","","","","","",""
"simplejson","https://github.com/simplejson/simplejson.git","","","","","","",""
"singer-python","","","","","","","",""
"singer-sdk","https://github.com/meltano/sdk.git","","","","","","",""
"singledispatch","https://github.com/jaraco/singledispatch.git","","","","","","",""
"six","https://github.com/benjaminp/six.git","","","","","","",""
"sklearn","","","","","","","",""
"sklearn-compat","https://github.com/sklearn-compat/sklearn-compat.git","","","","","","",""
"skops","https://github.com/skops-dev/skops.git","","","","","","",""
"slack-bolt","https://github.com/slackapi/bolt-python.git","","","","","","",""
"slack-sdk","https://github.com/slackapi/python-slack-sdk.git","","","","","","",""
"slackclient","https://github.com/slackapi/python-slack-sdk.git","","","","","","",""
"slacker","https://github.com/os/slacker.git","","","","","","",""
"slicer","https://github.com/interpretml/slicer.git","","","","","","",""
"smart-open","https://github.com/piskvorky/smart_open.git","","","","","","",""
"smartsheet-python-sdk","https://github.com/smartsheet/smartsheet-python-sdk.git","","","","","","git,github",""
"smbprotocol","https://github.com/jborean93/smbprotocol.git","","","","","","",""
"smdebug-rulesconfig","https://github.com/awslabs/sagemaker-debugger-rulesconfig.git","","","","","","",""
"smithy-aws-core","https://github.com/smithy-lang/smithy-python.git","","","","","","",""
"smithy-core","https://github.com/smithy-lang/smithy-python.git","","","","","","",""
"smithy-http","https://github.com/smithy-lang/smithy-python.git","","","","","","",""
"smmap","https://github.com/gitpython-developers/smmap.git","","","","","","",""
"smmap2","https://github.com/gitpython-developers/smmap.git","","","","","","",""
"sniffio","https://github.com/python-trio/sniffio.git","","","","","","",""
"snowballstemmer","https://github.com/snowballstem/snowball.git","","","","","","",""
"snowflake","","","","","","","",""
"snowflake-connector-python","https://github.com/snowflakedb/snowflake-connector-python.git","","","","","","",""
"snowflake-core","","","","","","","",""
"snowflake-legacy","","","","","","","",""
"snowflake-ml-python","https://github.com/snowflakedb/snowflake-ml-python.git","","","","","","",""
"snowflake-snowpark-python","https://github.com/snowflakedb/snowpark-python.git","","","","","","",""
"snowflake-sqlalchemy","https://github.com/snowflakedb/snowflake-sqlalchemy.git","","","","","","",""
"snowplow-tracker","","","","","","","",""
"snuggs","https://github.com/mapbox/snuggs.git","","","","","","",""
"social-auth-app-django","https://github.com/python-social-auth/social-app-django.git","","","","","","",""
"social-auth-core","https://github.com/python-social-auth/social-core.git","","","","","","",""
"socksio","https://github.com/sethmlarson/socksio.git","","","","","","",""
"soda-core","","","","","","","",""
"somacore","https://github.com/single-cell-data/soma.git","","","","","","",""
"sortedcollections","https://github.com/grantjenks/python-sortedcollections.git","","","","","","git,github",""
"sortedcontainers","https://github.com/grantjenks/python-sortedcontainers.git","","","","","","","git,github"
"sounddevice","https://github.com/spatialaudio/python-sounddevice.git","","","","","","",""
"soundfile","https://github.com/bastibe/python-soundfile.git","","","","","","",""
"soupsieve","https://github.com/facelessuser/soupsieve.git","","","","","","",""
"soxr","https://github.com/dofuuz/python-soxr.git","","","","","","",""
"spacy","https://github.com/explosion/spacy.git","","","","","","",""
"spacy-legacy","","","","","","","",""
"spacy-loggers","https://github.com/explosion/spacy-loggers.git","","","","","","",""
"spark-nlp","https://github.com/johnsnowlabs/spark-nlp.git","","","","","","",""
"spark-sklearn","https://github.com/databricks/spark-sklearn.git","","","","","","",""
"spdx-tools","https://github.com/spdx/tools-python.git","","","","","","",""
"speechbrain","https://github.com/speechbrain/benchmarks.git","","","","","","git,github",""
"speechrecognition","https://github.com/uberi/speech_recognition.git","","","","","","",""
"sphinx","https://github.com/sphinx-doc/sphinx.git","","","","","","",""
"sphinx-argparse","https://github.com/sphinx-doc/sphinx-argparse.git","","","","","","",""
"sphinx-autoapi","https://github.com/readthedocs/sphinx-autoapi.git","","","","","","",""
"sphinx-autobuild","https://github.com/sphinx-doc/sphinx-autobuild.git","","","","","","",""
"sphinx-autodoc-typehints","https://github.com/tox-dev/sphinx-autodoc-typehints.git","","","","","","",""
"sphinx-basic-ng","https://github.com/pradyunsg/sphinx-basic-ng.git","","","","","","",""
"sphinx-copybutton","https://github.com/executablebooks/sphinx-copybutton.git","","","","","","",""
"sphinx-design","https://github.com/executablebooks/sphinx-design.git","","","","","","",""
"sphinx-rtd-theme","https://github.com/readthedocs/sphinx_rtd_theme.git","","","","","","",""
"sphinxcontrib-applehelp","https://github.com/sphinx-doc/sphinxcontrib-applehelp.git","","","","","","",""
"sphinxcontrib-devhelp","https://github.com/sphinx-doc/sphinxcontrib-devhelp.git","","","","","","",""
"sphinxcontrib-htmlhelp","https://github.com/sphinx-doc/sphinxcontrib-htmlhelp.git","","","","","","",""
"sphinxcontrib-httpdomain","https://github.com/me/spam.git","","","","","","",""
"sphinxcontrib-jquery","https://github.com/sphinx-contrib/jquery.git","","","","","","",""
"sphinxcontrib-jsmath","","","","","","","",""
"sphinxcontrib-mermaid","https://github.com/mgaitan/sphinxcontrib-mermaid.git","","","","","","",""
"sphinxcontrib-qthelp","https://github.com/sphinx-doc/sphinxcontrib-qthelp.git","","","","","","",""
"sphinxcontrib-serializinghtml","https://github.com/sphinx-doc/sphinxcontrib-serializinghtml.git","","","","","","",""
"sphinxcontrib-spelling","https://github.com/sphinx-contrib/spelling.git","","","","","","",""
"spython","https://github.com/singularityhub/singularity-cli.git","","","","","","",""
"sql-metadata","https://github.com/macbre/sql-metadata.git","","","","","","",""
"sqlalchemy","https://github.com/sqlalchemy/sqlalchemy.git","","","","","","",""
"sqlalchemy-bigquery","https://github.com/googleapis/python-bigquery-sqlalchemy.git","","","","","","",""
"sqlalchemy-hana","https://github.com/sap/sqlalchemy-hana.git","","","","","","",""
"sqlalchemy-json","https://github.com/edelooff/sqlalchemy-json.git","","","","","","",""
"sqlalchemy-jsonfield","https://github.com/penguinolog/sqlalchemy_jsonfield.git","","","","","","",""
"sqlalchemy-redshift","https://github.com/sqlalchemy-redshift/sqlalchemy-redshift.git","","","","","","",""
"sqlalchemy-spanner","https://github.com/cloudspannerecosystem/python-spanner-sqlalchemy.git","","","","","","",""
"sqlalchemy-stubs","https://github.com/dropbox/sqlalchemy-stubs.git","","","","","","",""
"sqlalchemy-utils","https://github.com/kvesteri/sqlalchemy-utils.git","","","","","","",""
"sqlalchemy2-stubs","https://github.com/sqlalchemy/sqlalchemy2-stubs.git","","","","","","",""
"sqlfluff","https://github.com/sqlfluff/sqlfluff.git","","","","","","",""
"sqlglot","https://github.com/tobymao/sqlglot.git","","","","","","",""
"sqlglotrs","https://github.com/tobymao/sqlglot.git","","","","","","",""
"sqlmodel","https://github.com/fastapi/sqlmodel.git","","","","","","",""
"sqlparams","https://github.com/cpburnz/python-sqlparams.git","","","","","","",""
"sqlparse","https://github.com/andialbrecht/sqlparse.git","","","","","","",""
"sqltrie","https://github.com/efiop/sqltrie.git","","","","","","",""
"srsly","https://github.com/explosion/srsly.git","","","","","","",""
"sse-starlette","https://github.com/sysid/sse-starlette.git","","","","","","",""
"sseclient-py","","","","","","","",""
"sshpubkeys","https://github.com/ojarva/python-sshpubkeys.git","","","","","","",""
"sshtunnel","https://github.com/pahaz/sshtunnel.git","","","","","","",""
"sspilib","https://github.com/jborean93/sspilib.git","","","","","","",""
"stack-data","https://github.com/alexmojaki/stack_data.git","","","","","","",""
"standard-aifc","https://github.com/youknowone/python-deadlib.git","","","","","","",""
"standard-chunk","https://github.com/youknowone/python-deadlib.git","","","","","","",""
"standard-sunau","https://github.com/youknowone/python-deadlib.git","","","","","","",""
"stanio","https://github.com/stan-dev/stanio.git","","","","","","",""
"starkbank-ecdsa","https://github.com/starkbank/ecdsa-python.git","","","","","","",""
"starlette","https://github.com/sponsors/kludex.git","","","","","","",""
"statsd","https://github.com/jsocol/pystatsd.git","","","","","","",""
"statsmodels","https://github.com/statsmodels/statsmodels.git","","","","","","",""
"std-uritemplate","https://github.com/std-uritemplate/std-uritemplate.git","","","","","","",""
"stdlibs","https://github.com/omnilib/stdlibs.git","","","","","","",""
"stevedore","","","","","","","",""
"stone","https://github.com/dropbox/stone.git","","","","","","",""
"storage3","https://github.com/supabase/supabase-py.git","","","","","","",""
"strawberry-graphql","https://github.com/sponsors/strawberry-graphql.git","","","","","","",""
"streamlit","https://github.com/streamlit/streamlit.git","","","","","","",""
"strenum","https://github.com/irgeek/strenum.git","","","","","","",""
"strict-rfc3339","","","","","","","",""
"strictyaml","https://github.com/crdoconnor/strictyaml.git","","","","","","",""
"stringcase","https://github.com/okunishinishi/python-stringcase.git","","","","","","",""
"stringzilla","https://github.com/ashvardanian/stringzilla.git","","","","","","",""
"strip-hints","https://github.com/abarker/strip-hints.git","","","","","","",""
"stripe","https://github.com/stripe/stripe-python.git","","","","","","",""
"striprtf","https://github.com/joshy/striprtf.git","","","","","","",""
"structlog","https://github.com/hynek/structlog.git","","","","","","",""
"subprocess-tee","https://github.com/pycontribs/subprocess-tee.git","","","","","","",""
"subprocess32","https://github.com/google/python-subprocess32.git","","","","","","",""
"sudachidict-core","https://github.com/worksapplications/sudachidict.git","","","","","","",""
"sudachipy","https://github.com/worksapplications/sudachi.rs.git","","","","","","",""
"suds-jurko","","","https://bitbucket.org/jurko/suds.git","","","","",""
"supabase","https://github.com/supabase/supabase-py.git","","","","","","",""
"supabase-auth","https://github.com/supabase/supabase-py.git","","","","","","",""
"supabase-functions","https://github.com/supabase/supabase-py.git","","","","","","",""
"supervisor","https://github.com/supervisor/supervisor.git","","","","","","",""
"svcs","https://github.com/hynek/svcs.git","","","","","","",""
"svglib","https://github.com/deeplook/svglib.git","","","","","","",""
"svgwrite","https://github.com/mozman/svgwrite.git","","","","","","",""
"swagger-ui-bundle","https://github.com/spec-first/swagger_ui_bundle.git","","","","","","",""
"swe-rex","https://github.com/swe-agent/swe-rex.git","","","","","","",""
"swifter","https://github.com/jmcarpenter2/swifter.git","","","","","","",""
"sympy","https://github.com/sympy/sympy.git","","","","","","",""
"synchronicity","https://github.com/erikbern/synchronicity.git","","","","","","git,github",""
"syrupy","https://github.com/syrupy-project/syrupy.git","","","","","","",""
"tabcompleter","https://github.com/mdmintz/tabcompleter.git","","","","","","",""
"tableauhyperapi","https://github.com/tableau/hyper-db.git","","","","","","git,github",""
"tableauserverclient","https://github.com/tableau/server-client-python.git","","","","","","",""
"tables","https://github.com/pytables/pytables.git","","","","","","",""
"tablib","https://github.com/jazzband/tablib.git","","","","","","",""
"tabulate","https://github.com/astanin/python-tabulate.git","","","","","","",""
"tangled-up-in-unicode","https://github.com/dylan-profiler/tangled-up-in-unicode.git","","","","","","",""
"taskgroup","https://github.com/graingert/taskgroup.git","","","","","","",""
"tb-nightly","https://github.com/tensorflow/tensorboard.git","","","","","","",""
"tblib","https://github.com/ionelmc/python-tblib.git","","","","","","",""
"tcmlib","https://github.com/oneapi-src/onetbb.git","","","","","","git,github",""
"telethon","","","","","https://codeberg.org/lonami/telethon.git","","",""
"tempora","https://github.com/jaraco/tempora.git","","","","","","",""
"temporalio","https://github.com/temporalio/sdk-python.git","","","","","","",""
"tenacity","https://github.com/jd/tenacity.git","","","","","","",""
"tensorboard","https://github.com/tensorflow/tensorboard.git","","","","","","",""
"tensorboard-data-server","https://github.com/tensorflow/tensorboard.git","","","","","","",""
"tensorboard-plugin-wit","https://github.com/pair-code/what-if-tool.git","","","","","","git,github",""
"tensorboardx","https://github.com/lanpa/tensorboardx.git","","","","","","",""
"tensorflow","https://github.com/tensorflow/tensorflow.git","","","","","","",""
"tensorflow-addons","","","","","","","",""
"tensorflow-data-validation","https://github.com/tensorflow/data-validation.git","","","","","","",""
"tensorflow-datasets","https://github.com/tensorflow/datasets.git","","","","","","",""
"tensorflow-estimator","https://github.com/tensorflow/estimator.git","","","","","","",""
"tensorflow-hub","https://github.com/tensorflow/hub.git","","","","","","",""
"tensorflow-io","https://github.com/tensorflow/io.git","","","","","","",""
"tensorflow-io-gcs-filesystem","https://github.com/tensorflow/io.git","","","","","","",""
"tensorflow-metadata","https://github.com/tensorflow/metadata.git","","","","","","",""
"tensorflow-model-analysis","https://github.com/tensorflow/model-analysis.git","","","","","","",""
"tensorflow-probability","https://github.com/tensorflow/probability.git","","","","","","",""
"tensorflow-serving-api","https://github.com/tensorflow/serving.git","","","","","","","git,github"
"tensorflow-text","https://github.com/tensorflow/text.git","","","","","","",""
"tensorflow-transform","https://github.com/tensorflow/transform.git","","","","","","",""
"tensorrt","https://github.com/nvidia/tensorrt.git","","","","","","",""
"tensorrt-cu13","https://github.com/nvidia/tensorrt.git","","","","","","",""
"tensorrt-cu13-bindings","https://github.com/nvidia/tensorrt.git","","","","","","",""
"tensorrt-cu13-libs","https://github.com/nvidia/tensorrt.git","","","","","","",""
"tensorstore","https://github.com/google/tensorstore.git","","","","","","",""
"teradatasql","","","","","","","",""
"teradatasqlalchemy","","","","","","","",""
"termcolor","https://github.com/termcolor/termcolor.git","","","","","","",""
"terminado","https://github.com/jupyter/terminado.git","","","","","","",""
"terminaltables","https://github.com/matthewdeanmartin/terminaltables.git","","","","","","",""
"testcontainers","https://github.com/testcontainers/testcontainers-python.git","","","","","","",""
"testfixtures","https://github.com/simplistix/testfixtures.git","","","","","","",""
"testpath","https://github.com/jupyter/testpath.git","","","","","","",""
"text-unidecode","https://github.com/kmike/text-unidecode.git","","","","","","",""
"textblob","https://github.com/sloria/textblob.git","","","","","","",""
"texttable","https://github.com/foutaise/texttable.git","","","","","","",""
"textual","https://github.com/textualize/textual.git","","","","","","",""
"textwrap3","https://github.com/jonathaneunice/textwrap3.git","","","","","","",""
"tf-keras","https://github.com/keras-team/tf-keras.git","","","","","","",""
"tf-keras-nightly","https://github.com/keras-team/tf-keras.git","","","","","","",""
"tf-nightly","https://github.com/tensorflow/tensorflow.git","","","","","","",""
