"package","year","downloads","fetched_at"
"pg-connection-string","2021","133216163","2026-03-29 00:00:00.000000"
"pg-connection-string","2022","202394664","2026-03-29 00:00:00.000000"
"pg-connection-string","2023","272847939","2026-03-29 00:00:00.000000"
"pg-connection-string","2024","383128469","2026-03-29 00:00:00.000000"
"pg-connection-string","2025","612579258","2026-03-29 00:00:00.000000"
"pg-copy-streams","2021","1999912","2026-03-29 00:00:00.000000"
"pg-copy-streams","2022","3522352","2026-03-29 00:00:00.000000"
"pg-copy-streams","2023","5210014","2026-03-29 00:00:00.000000"
"pg-copy-streams","2024","6514702","2026-03-29 00:00:00.000000"
"pg-copy-streams","2025","9726200","2026-03-29 00:00:00.000000"
"pg-copy-streams-binary","2021","579227","2026-03-29 00:00:00.000000"
"pg-copy-streams-binary","2022","1318728","2026-03-29 00:00:00.000000"
"pg-copy-streams-binary","2023","1983509","2026-03-29 00:00:00.000000"
"pg-copy-streams-binary","2024","1855368","2026-03-29 00:00:00.000000"
"pg-copy-streams-binary","2025","1720897","2026-03-29 00:00:00.000000"
"pg-cursor","2021","6647594","2026-03-29 00:00:00.000000"
"pg-cursor","2022","11524426","2026-03-29 00:00:00.000000"
"pg-cursor","2023","19718890","2026-03-29 00:00:00.000000"
"pg-cursor","2024","26474067","2026-03-29 00:00:00.000000"
"pg-cursor","2025","38646672","2026-03-29 00:00:00.000000"
"pg-escape","2021","946723","2026-03-29 00:00:00.000000"
"pg-escape","2022","1344291","2026-03-29 00:00:00.000000"
"pg-escape","2023","1693488","2026-03-29 00:00:00.000000"
"pg-escape","2024","1481887","2026-03-29 00:00:00.000000"
"pg-escape","2025","1598401","2026-03-29 00:00:00.000000"
"pg-format","2021","3507957","2026-03-29 00:00:00.000000"
"pg-format","2022","6439876","2026-03-29 00:00:00.000000"
"pg-format","2023","8605169","2026-03-29 00:00:00.000000"
"pg-format","2024","12039634","2026-03-29 00:00:00.000000"
"pg-format","2025","18349250","2026-03-29 00:00:00.000000"
"pg-gateway","2021","0","2026-03-29 00:00:00.000000"
"pg-gateway","2022","0","2026-03-29 00:00:00.000000"
"pg-gateway","2023","0","2026-03-29 00:00:00.000000"
"pg-gateway","2024","15585","2026-03-29 00:00:00.000000"
"pg-gateway","2025","13073190","2026-03-29 00:00:00.000000"
"pg-god","2021","66881","2026-03-29 00:00:00.000000"
"pg-god","2022","223349","2026-03-29 00:00:00.000000"
"pg-god","2023","556408","2026-03-29 00:00:00.000000"
"pg-god","2024","1501338","2026-03-29 00:00:00.000000"
"pg-god","2025","2897739","2026-03-29 00:00:00.000000"
"pg-hstore","2021","10400491","2026-03-29 00:00:00.000000"
"pg-hstore","2022","12911467","2026-03-29 00:00:00.000000"
"pg-hstore","2023","15386788","2026-03-29 00:00:00.000000"
"pg-hstore","2024","16990525","2026-03-29 00:00:00.000000"
"pg-hstore","2025","21578481","2026-03-29 00:00:00.000000"
"pg-int8","2021","97944842","2026-03-29 00:00:00.000000"
"pg-int8","2022","151373555","2026-03-29 00:00:00.000000"
"pg-int8","2023","203073063","2026-03-29 00:00:00.000000"
"pg-int8","2024","307617835","2026-03-29 00:00:00.000000"
"pg-int8","2025","608769218","2026-03-29 00:00:00.000000"
"pg-listen","2021","630833","2026-03-29 00:00:00.000000"
"pg-listen","2022","1302525","2026-03-29 00:00:00.000000"
"pg-listen","2023","1465814","2026-03-29 00:00:00.000000"
"pg-listen","2024","1507957","2026-03-29 00:00:00.000000"
"pg-listen","2025","2100053","2026-03-29 00:00:00.000000"
"pg-mem","2021","166632","2026-03-29 00:00:00.000000"
"pg-mem","2022","957886","2026-03-29 00:00:00.000000"
"pg-mem","2023","5044997","2026-03-29 00:00:00.000000"
"pg-mem","2024","3783465","2026-03-29 00:00:00.000000"
"pg-mem","2025","5799737","2026-03-29 00:00:00.000000"
"pg-minify","2021","10012887","2026-03-29 00:00:00.000000"
"pg-minify","2022","15808295","2026-03-29 00:00:00.000000"
"pg-minify","2023","20151545","2026-03-29 00:00:00.000000"
"pg-minify","2024","17863607","2026-03-29 00:00:00.000000"
"pg-minify","2025","31301999","2026-03-29 00:00:00.000000"
"pg-monitor","2021","703489","2026-03-29 00:00:00.000000"
"pg-monitor","2022","1141906","2026-03-29 00:00:00.000000"
"pg-monitor","2023","1840167","2026-03-29 00:00:00.000000"
"pg-monitor","2024","2818757","2026-03-29 00:00:00.000000"
"pg-monitor","2025","3202776","2026-03-29 00:00:00.000000"
"pg-native","2021","2838331","2026-03-29 00:00:00.000000"
"pg-native","2022","3880191","2026-03-29 00:00:00.000000"
"pg-native","2023","4705713","2026-03-29 00:00:00.000000"
"pg-native","2024","7041326","2026-03-29 00:00:00.000000"
"pg-native","2025","5914379","2026-03-29 00:00:00.000000"
"pg-numeric","2021","1132356","2026-03-29 00:00:00.000000"
"pg-numeric","2022","1699756","2026-03-29 00:00:00.000000"
"pg-numeric","2023","23718783","2026-03-29 00:00:00.000000"
"pg-numeric","2024","90206625","2026-03-29 00:00:00.000000"
"pg-numeric","2025","163612854","2026-03-29 00:00:00.000000"
"pg-packet-stream","2021","13429272","2026-03-29 00:00:00.000000"
"pg-packet-stream","2022","8728575","2026-03-29 00:00:00.000000"
"pg-packet-stream","2023","5799991","2026-03-29 00:00:00.000000"
"pg-packet-stream","2024","3503488","2026-03-29 00:00:00.000000"
"pg-packet-stream","2025","3335993","2026-03-29 00:00:00.000000"
"pg-pool","2021","105558354","2026-03-29 00:00:00.000000"
"pg-pool","2022","157180740","2026-03-29 00:00:00.000000"
"pg-pool","2023","201508580","2026-03-29 00:00:00.000000"
"pg-pool","2024","263154017","2026-03-29 00:00:00.000000"
"pg-pool","2025","458915549","2026-03-29 00:00:00.000000"
"pg-promise","2021","10018173","2026-03-29 00:00:00.000000"
"pg-promise","2022","16136191","2026-03-29 00:00:00.000000"
"pg-promise","2023","21272683","2026-03-29 00:00:00.000000"
"pg-promise","2024","17565323","2026-03-29 00:00:00.000000"
"pg-promise","2025","26932310","2026-03-29 00:00:00.000000"
"pg-protocol","2021","82197124","2026-03-29 00:00:00.000000"
"pg-protocol","2022","146208873","2026-03-29 00:00:00.000000"
"pg-protocol","2023","210115312","2026-03-29 00:00:00.000000"
"pg-protocol","2024","324360148","2026-03-29 00:00:00.000000"
"pg-protocol","2025","656935327","2026-03-29 00:00:00.000000"
"pg-query-stream","2021","4865418","2026-03-29 00:00:00.000000"
"pg-query-stream","2022","7952386","2026-03-29 00:00:00.000000"
"pg-query-stream","2023","11028945","2026-03-29 00:00:00.000000"
"pg-query-stream","2024","15030107","2026-03-29 00:00:00.000000"
"pg-query-stream","2025","27082379","2026-03-29 00:00:00.000000"
"pg-sql","2021","84246","2026-03-29 00:00:00.000000"
"pg-sql","2022","286064","2026-03-29 00:00:00.000000"
"pg-sql","2023","713656","2026-03-29 00:00:00.000000"
"pg-sql","2024","358385","2026-03-29 00:00:00.000000"
"pg-sql","2025","3728259","2026-03-29 00:00:00.000000"
"pg-sql2","2021","1122991","2026-03-29 00:00:00.000000"
"pg-sql2","2022","1712741","2026-03-29 00:00:00.000000"
"pg-sql2","2023","1789824","2026-03-29 00:00:00.000000"
"pg-sql2","2024","1717235","2026-03-29 00:00:00.000000"
"pg-sql2","2025","2345753","2026-03-29 00:00:00.000000"
"pg-types","2021","108780709","2026-03-29 00:00:00.000000"
"pg-types","2022","162810840","2026-03-29 00:00:00.000000"
"pg-types","2023","233739446","2026-03-29 00:00:00.000000"
"pg-types","2024","403708192","2026-03-29 00:00:00.000000"
"pg-types","2025","778025663","2026-03-29 00:00:00.000000"
"pgp-utils","2021","473170","2026-03-29 00:00:00.000000"
"pgp-utils","2022","444656","2026-03-29 00:00:00.000000"
"pgp-utils","2023","298135","2026-03-29 00:00:00.000000"
"pgp-utils","2024","3748066","2026-03-29 00:00:00.000000"
"pgp-utils","2025","7582941","2026-03-29 00:00:00.000000"
"pgpass","2021","99013895","2026-03-29 00:00:00.000000"
"pgpass","2022","146056382","2026-03-29 00:00:00.000000"
"pgpass","2023","186675073","2026-03-29 00:00:00.000000"
"pgpass","2024","249530450","2026-03-29 00:00:00.000000"
"pgpass","2025","429861226","2026-03-29 00:00:00.000000"
"pgsql-ast-parser","2021","216317","2026-03-29 00:00:00.000000"
"pgsql-ast-parser","2022","1248646","2026-03-29 00:00:00.000000"
"pgsql-ast-parser","2023","6008201","2026-03-29 00:00:00.000000"
"pgsql-ast-parser","2024","5356333","2026-03-29 00:00:00.000000"
"pgsql-ast-parser","2025","8310592","2026-03-29 00:00:00.000000"
"pgsql-deparser","2021","74137","2026-03-29 00:00:00.000000"
"pgsql-deparser","2022","494790","2026-03-29 00:00:00.000000"
"pgsql-deparser","2023","1935952","2026-03-29 00:00:00.000000"
"pgsql-deparser","2024","1265725","2026-03-29 00:00:00.000000"
"pgsql-deparser","2025","2964966","2026-03-29 00:00:00.000000"
"pgsql-enums","2021","71753","2026-03-29 00:00:00.000000"
"pgsql-enums","2022","522796","2026-03-29 00:00:00.000000"
"pgsql-enums","2023","2149379","2026-03-29 00:00:00.000000"
"pgsql-enums","2024","1266180","2026-03-29 00:00:00.000000"
"pgsql-enums","2025","2573732","2026-03-29 00:00:00.000000"
"pgsql-parser","2021","48484","2026-03-29 00:00:00.000000"
"pgsql-parser","2022","499475","2026-03-29 00:00:00.000000"
"pgsql-parser","2023","1939615","2026-03-29 00:00:00.000000"
"pgsql-parser","2024","1196695","2026-03-29 00:00:00.000000"
"pgsql-parser","2025","2770017","2026-03-29 00:00:00.000000"
"pgvector","2021","104","2026-03-29 00:00:00.000000"
"pgvector","2022","133","2026-03-29 00:00:00.000000"
"pgvector","2023","102423","2026-03-29 00:00:00.000000"
"pgvector","2024","1803426","2026-03-29 00:00:00.000000"
"pgvector","2025","5048842","2026-03-29 00:00:00.000000"
"phantom","2021","1394592","2026-03-29 00:00:00.000000"
"phantom","2022","1315203","2026-03-29 00:00:00.000000"
"phantom","2023","984017","2026-03-29 00:00:00.000000"
"phantom","2024","858387","2026-03-29 00:00:00.000000"
"phantom","2025","1079188","2026-03-29 00:00:00.000000"
"phantomjs","2021","3284078","2026-03-29 00:00:00.000000"
"phantomjs","2022","3332249","2026-03-29 00:00:00.000000"
"phantomjs","2023","2067565","2026-03-29 00:00:00.000000"
"phantomjs","2024","1918267","2026-03-29 00:00:00.000000"
"phantomjs","2025","1920635","2026-03-29 00:00:00.000000"
"phantomjs-prebuilt","2021","30473165","2026-03-29 00:00:00.000000"
"phantomjs-prebuilt","2022","28422270","2026-03-29 00:00:00.000000"
"phantomjs-prebuilt","2023","27159097","2026-03-29 00:00:00.000000"
"phantomjs-prebuilt","2024","19931856","2026-03-29 00:00:00.000000"
"phantomjs-prebuilt","2025","19906461","2026-03-29 00:00:00.000000"
"phaser","2021","574702","2026-03-29 00:00:00.000000"
"phaser","2022","819557","2026-03-29 00:00:00.000000"
"phaser","2023","895771","2026-03-29 00:00:00.000000"
"phaser","2024","1684595","2026-03-29 00:00:00.000000"
"phaser","2025","2740371","2026-03-29 00:00:00.000000"
"phin","2021","64560211","2026-03-29 00:00:00.000000"
"phin","2022","63019021","2026-03-29 00:00:00.000000"
"phin","2023","62746775","2026-03-29 00:00:00.000000"
"phin","2024","73091578","2026-03-29 00:00:00.000000"
"phin","2025","95323946","2026-03-29 00:00:00.000000"
"phoenix","2021","4103492","2026-03-29 00:00:00.000000"
"phoenix","2022","4942888","2026-03-29 00:00:00.000000"
"phoenix","2023","6471505","2026-03-29 00:00:00.000000"
"phoenix","2024","9575805","2026-03-29 00:00:00.000000"
"phoenix","2025","11739187","2026-03-29 00:00:00.000000"
"phone","2021","3025195","2026-03-29 00:00:00.000000"
"phone","2022","3928660","2026-03-29 00:00:00.000000"
"phone","2023","5872654","2026-03-29 00:00:00.000000"
"phone","2024","8453696","2026-03-29 00:00:00.000000"
"phone","2025","11582188","2026-03-29 00:00:00.000000"
"phosphor-react","2021","498721","2026-03-29 00:00:00.000000"
"phosphor-react","2022","2926853","2026-03-29 00:00:00.000000"
"phosphor-react","2023","2403939","2026-03-29 00:00:00.000000"
"phosphor-react","2024","2382353","2026-03-29 00:00:00.000000"
"phosphor-react","2025","2982285","2026-03-29 00:00:00.000000"
"photoswipe","2021","3343252","2026-03-29 00:00:00.000000"
"photoswipe","2022","5285009","2026-03-29 00:00:00.000000"
"photoswipe","2023","7610468","2026-03-29 00:00:00.000000"
"photoswipe","2024","10507820","2026-03-29 00:00:00.000000"
"photoswipe","2025","14874162","2026-03-29 00:00:00.000000"
"php-date-formatter","2021","1556385","2026-03-29 00:00:00.000000"
"php-date-formatter","2022","1959235","2026-03-29 00:00:00.000000"
"php-date-formatter","2023","2351759","2026-03-29 00:00:00.000000"
"php-date-formatter","2024","2239101","2026-03-29 00:00:00.000000"
"php-date-formatter","2025","2632628","2026-03-29 00:00:00.000000"
"php-parser","2021","1346869","2026-03-29 00:00:00.000000"
"php-parser","2022","2763771","2026-03-29 00:00:00.000000"
"php-parser","2023","4777919","2026-03-29 00:00:00.000000"
"php-parser","2024","7396350","2026-03-29 00:00:00.000000"
"php-parser","2025","10450012","2026-03-29 00:00:00.000000"
"php-serialize","2021","718230","2026-03-29 00:00:00.000000"
"php-serialize","2022","1082389","2026-03-29 00:00:00.000000"
"php-serialize","2023","1344699","2026-03-29 00:00:00.000000"
"php-serialize","2024","1854872","2026-03-29 00:00:00.000000"
"php-serialize","2025","2007858","2026-03-29 00:00:00.000000"
"physical-cpu-count","2021","26971048","2026-03-29 00:00:00.000000"
"physical-cpu-count","2022","25872178","2026-03-29 00:00:00.000000"
"physical-cpu-count","2023","20643025","2026-03-29 00:00:00.000000"
"physical-cpu-count","2024","16802364","2026-03-29 00:00:00.000000"
"physical-cpu-count","2025","17704308","2026-03-29 00:00:00.000000"
"piall","2021","90104","2026-03-29 00:00:00.000000"
"piall","2022","987959","2026-03-29 00:00:00.000000"
"piall","2023","1977488","2026-03-29 00:00:00.000000"
"piall","2024","3807942","2026-03-29 00:00:00.000000"
"piall","2025","2916228","2026-03-29 00:00:00.000000"
"pica","2021","1503883","2026-03-29 00:00:00.000000"
"pica","2022","1999661","2026-03-29 00:00:00.000000"
"pica","2023","2684772","2026-03-29 00:00:00.000000"
"pica","2024","3587768","2026-03-29 00:00:00.000000"
"pica","2025","6296679","2026-03-29 00:00:00.000000"
"pick-by-alias","2021","5433098","2026-03-29 00:00:00.000000"
"pick-by-alias","2022","7116438","2026-03-29 00:00:00.000000"
"pick-by-alias","2023","8585188","2026-03-29 00:00:00.000000"
"pick-by-alias","2024","9905039","2026-03-29 00:00:00.000000"
"pick-by-alias","2025","13517797","2026-03-29 00:00:00.000000"
"pick-util","2021","4099241","2026-03-29 00:00:00.000000"
"pick-util","2022","8074933","2026-03-29 00:00:00.000000"
"pick-util","2023","12900170","2026-03-29 00:00:00.000000"
"pick-util","2024","10625247","2026-03-29 00:00:00.000000"
"pick-util","2025","8046555","2026-03-29 00:00:00.000000"
"picocolors","2021","237630812","2026-03-29 00:00:00.000000"
"picocolors","2022","2163002377","2026-03-29 00:00:00.000000"
"picocolors","2023","2578246036","2026-03-29 00:00:00.000000"
"picocolors","2024","3050141849","2026-03-29 00:00:00.000000"
"picocolors","2025","4370207428","2026-03-29 00:00:00.000000"
"picomatch","2021","1199237679","2026-03-29 00:00:00.000000"
"picomatch","2022","1781401938","2026-03-29 00:00:00.000000"
"picomatch","2023","2039711732","2026-03-29 00:00:00.000000"
"picomatch","2024","2795656807","2026-03-29 00:00:00.000000"
"picomatch","2025","6445228732","2026-03-29 00:00:00.000000"
"picomatch-browser","2021","850","2026-03-29 00:00:00.000000"
"picomatch-browser","2022","24782","2026-03-29 00:00:00.000000"
"picomatch-browser","2023","215153","2026-03-29 00:00:00.000000"
"picomatch-browser","2024","5924597","2026-03-29 00:00:00.000000"
"picomatch-browser","2025","16057763","2026-03-29 00:00:00.000000"
"picomodal","2021","4501352","2026-03-29 00:00:00.000000"
"picomodal","2022","5930468","2026-03-29 00:00:00.000000"
"picomodal","2023","7096201","2026-03-29 00:00:00.000000"
"picomodal","2024","7960550","2026-03-29 00:00:00.000000"
"picomodal","2025","9906737","2026-03-29 00:00:00.000000"
"picture-tuber","2021","613549","2026-03-29 00:00:00.000000"
"picture-tuber","2022","924519","2026-03-29 00:00:00.000000"
"picture-tuber","2023","685873","2026-03-29 00:00:00.000000"
"picture-tuber","2024","1988251","2026-03-29 00:00:00.000000"
"picture-tuber","2025","2755629","2026-03-29 00:00:00.000000"
"picturefill","2021","5809287","2026-03-29 00:00:00.000000"
"picturefill","2022","5781023","2026-03-29 00:00:00.000000"
"picturefill","2023","3515856","2026-03-29 00:00:00.000000"
"picturefill","2024","2555773","2026-03-29 00:00:00.000000"
"picturefill","2025","1814954","2026-03-29 00:00:00.000000"
"pid-from-port","2021","7279228","2026-03-29 00:00:00.000000"
"pid-from-port","2022","3833093","2026-03-29 00:00:00.000000"
"pid-from-port","2023","3853068","2026-03-29 00:00:00.000000"
"pid-from-port","2024","5907619","2026-03-29 00:00:00.000000"
"pid-from-port","2025","5549533","2026-03-29 00:00:00.000000"
"pid-port","2021","674391","2026-03-29 00:00:00.000000"
"pid-port","2022","4379588","2026-03-29 00:00:00.000000"
"pid-port","2023","5694070","2026-03-29 00:00:00.000000"
"pid-port","2024","7836091","2026-03-29 00:00:00.000000"
"pid-port","2025","9665777","2026-03-29 00:00:00.000000"
"pidtree","2021","108407269","2026-03-29 00:00:00.000000"
"pidtree","2022","219813221","2026-03-29 00:00:00.000000"
"pidtree","2023","368579722","2026-03-29 00:00:00.000000"
"pidtree","2024","503176806","2026-03-29 00:00:00.000000"
"pidtree","2025","734579162","2026-03-29 00:00:00.000000"
"pidusage","2021","50693339","2026-03-29 00:00:00.000000"
"pidusage","2022","102136719","2026-03-29 00:00:00.000000"
"pidusage","2023","184998834","2026-03-29 00:00:00.000000"
"pidusage","2024","150108621","2026-03-29 00:00:00.000000"
"pidusage","2025","162115254","2026-03-29 00:00:00.000000"
"piexifjs","2021","2304246","2026-03-29 00:00:00.000000"
