"formula","dep_name","dep_type","fetched_at"
"apache-arrow-adbc-glib","ninja","build","2026-04-16 22:49:08.142515"
"apache-arrow-adbc-glib","pkgconf","build","2026-04-16 22:49:08.142515"
"apache-arrow-adbc-glib","apache-arrow-adbc","runtime","2026-04-16 22:49:08.142515"
"apache-arrow-adbc-glib","apache-arrow-glib","runtime","2026-04-16 22:49:08.142515"
"apache-arrow-adbc-glib","glib","runtime","2026-04-16 22:49:08.142515"
"apache-arrow-glib","gobject-introspection","build","2026-04-16 22:49:08.142515"
"apache-arrow-glib","meson","build","2026-04-16 22:49:08.142515"
"apache-arrow-glib","ninja","build","2026-04-16 22:49:08.142515"
"apache-arrow-glib","pkgconf","build","2026-04-16 22:49:08.142515"
"apache-arrow-glib","apache-arrow","runtime","2026-04-16 22:49:08.142515"
"apache-arrow-glib","glib","runtime","2026-04-16 22:49:08.142515"
"apache-brooklyn-cli","go","build","2026-04-16 22:49:08.142515"
"apache-drill","openjdk@21","runtime","2026-04-16 22:49:08.142515"
"apache-flink","openjdk@21","runtime","2026-04-16 22:49:08.142515"
"apache-flink-cdc","__none__","","2026-04-16 22:49:08.142515"
"apache-flink@1","openjdk@11","runtime","2026-04-16 22:49:08.142515"
"apache-geode","openjdk","runtime","2026-04-16 22:49:08.142515"
"apache-opennlp","openjdk","runtime","2026-04-16 22:49:08.142515"
"apache-polaris","gradle","build","2026-04-16 22:49:08.142515"
"apache-polaris","openjdk","runtime","2026-04-16 22:49:08.142515"
"apache-pulsar","maven","build","2026-04-16 22:49:08.142515"
"apache-pulsar","protoc-gen-grpc-java","build","2026-04-16 22:49:08.142515"
"apache-pulsar","openjdk@21","runtime","2026-04-16 22:49:08.142515"
"apache-serf","scons","build","2026-04-16 22:49:08.142515"
"apache-serf","apr","runtime","2026-04-16 22:49:08.142515"
"apache-serf","apr-util","runtime","2026-04-16 22:49:08.142515"
"apache-serf","openssl@3","runtime","2026-04-16 22:49:08.142515"
"apache-spark","openjdk@21","runtime","2026-04-16 22:49:08.142515"
"apachetop","autoconf","build","2026-04-16 22:49:08.142515"
"apachetop","automake","build","2026-04-16 22:49:08.142515"
"apachetop","pkgconf","build","2026-04-16 22:49:08.142515"
"apachetop","adns","runtime","2026-04-16 22:49:08.142515"
"apachetop","ncurses","runtime","2026-04-16 22:49:08.142515"
"apachetop","pcre2","runtime","2026-04-16 22:49:08.142515"
"apcupsd","gd","runtime","2026-04-16 22:49:08.142515"
"apcupsd","libusb-compat","runtime","2026-04-16 22:49:08.142515"
"apfel","__none__","","2026-04-16 22:49:08.142515"
"apgdiff","openjdk","runtime","2026-04-16 22:49:08.142515"
"api-linter","go","build","2026-04-16 22:49:08.142515"
"apib","cmake","build","2026-04-16 22:49:08.142515"
"apib","libev","runtime","2026-04-16 22:49:08.142515"
"apib","openssl@3","runtime","2026-04-16 22:49:08.142515"
"apibuilder-cli","__none__","","2026-04-16 22:49:08.142515"
"apidoc","node","runtime","2026-04-16 22:49:08.142515"
"apify-cli","node","runtime","2026-04-16 22:49:08.142515"
"apigeecli","go","build","2026-04-16 22:49:08.142515"
"apkeep","pkgconf","build","2026-04-16 22:49:08.142515"
"apkeep","rust","build","2026-04-16 22:49:08.142515"
"apkleaks","jadx","runtime","2026-04-16 22:49:08.142515"
"apkleaks","python@3.14","runtime","2026-04-16 22:49:08.142515"
"apko","go","build","2026-04-16 22:49:08.142515"
"apktool","openjdk","runtime","2026-04-16 22:49:08.142515"
"apm-bash-completion","__none__","","2026-04-16 22:49:08.142515"
"apng2gif","libpng","runtime","2026-04-16 22:49:08.142515"
"apngasm","cmake","build","2026-04-16 22:49:08.142515"
"apngasm","boost","runtime","2026-04-16 22:49:08.142515"
"apngasm","icu4c@78","runtime","2026-04-16 22:49:08.142515"
"apngasm","libpng","runtime","2026-04-16 22:49:08.142515"
"apngasm","lzlib","runtime","2026-04-16 22:49:08.142515"
"apophenia","autoconf","build","2026-04-16 22:49:08.142515"
"apophenia","automake","build","2026-04-16 22:49:08.142515"
"apophenia","libtool","build","2026-04-16 22:49:08.142515"
"apophenia","gsl","runtime","2026-04-16 22:49:08.142515"
"apparix","__none__","","2026-04-16 22:49:08.142515"
"appium","pkgconf","build","2026-04-16 22:49:08.142515"
"appium","gettext","runtime","2026-04-16 22:49:08.142515"
"appium","glib","runtime","2026-04-16 22:49:08.142515"
"appium","node","runtime","2026-04-16 22:49:08.142515"
"appium","vips","runtime","2026-04-16 22:49:08.142515"
"apprise","certifi","runtime","2026-04-16 22:49:08.142515"
"apprise","libyaml","runtime","2026-04-16 22:49:08.142515"
"apprise","python@3.14","runtime","2026-04-16 22:49:08.142515"
"appstream","gobject-introspection","build","2026-04-16 22:49:08.142515"
"appstream","gtk-doc","build","2026-04-16 22:49:08.142515"
"appstream","itstool","build","2026-04-16 22:49:08.142515"
"appstream","meson","build","2026-04-16 22:49:08.142515"
"appstream","ninja","build","2026-04-16 22:49:08.142515"
"appstream","pkgconf","build","2026-04-16 22:49:08.142515"
"appstream","vala","build","2026-04-16 22:49:08.142515"
"appstream","gettext","runtime","2026-04-16 22:49:08.142515"
"appstream","glib","runtime","2026-04-16 22:49:08.142515"
"appstream","libfyaml","runtime","2026-04-16 22:49:08.142515"
"appstream","libxmlb","runtime","2026-04-16 22:49:08.142515"
"appstream","zstd","runtime","2026-04-16 22:49:08.142515"
"appstream-glib","docbook","build","2026-04-16 22:49:08.142515"
"appstream-glib","docbook-xsl","build","2026-04-16 22:49:08.142515"
"appstream-glib","gobject-introspection","build","2026-04-16 22:49:08.142515"
"appstream-glib","meson","build","2026-04-16 22:49:08.142515"
"appstream-glib","ninja","build","2026-04-16 22:49:08.142515"
"appstream-glib","pkgconf","build","2026-04-16 22:49:08.142515"
"appstream-glib","gdk-pixbuf","runtime","2026-04-16 22:49:08.142515"
"appstream-glib","gettext","runtime","2026-04-16 22:49:08.142515"
"appstream-glib","glib","runtime","2026-04-16 22:49:08.142515"
"appstream-glib","json-glib","runtime","2026-04-16 22:49:08.142515"
"appstream-glib","libarchive","runtime","2026-04-16 22:49:08.142515"
"apptainer","go","build","2026-04-16 22:49:08.142515"
"apptainer","pkgconf","build","2026-04-16 22:49:08.142515"
"apptainer","libseccomp","runtime","2026-04-16 22:49:08.142515"
"apptainer","squashfs","runtime","2026-04-16 22:49:08.142515"
"appwrite","node","runtime","2026-04-16 22:49:08.142515"
"apr","__none__","","2026-04-16 22:49:08.142515"
"apr-util","apr","runtime","2026-04-16 22:49:08.142515"
"apr-util","openssl@3","runtime","2026-04-16 22:49:08.142515"
"apt","cmake","build","2026-04-16 22:49:08.142515"
"apt","docbook","build","2026-04-16 22:49:08.142515"
"apt","docbook-xsl","build","2026-04-16 22:49:08.142515"
"apt","doxygen","build","2026-04-16 22:49:08.142515"
"apt","gettext","build","2026-04-16 22:49:08.142515"
"apt","libxslt","build","2026-04-16 22:49:08.142515"
"apt","po4a","build","2026-04-16 22:49:08.142515"
"apt","w3m","build","2026-04-16 22:49:08.142515"
"apt","berkeley-db@5","runtime","2026-04-16 22:49:08.142515"
"apt","bzip2","runtime","2026-04-16 22:49:08.142515"
"apt","dpkg","runtime","2026-04-16 22:49:08.142515"
"apt","gcc","runtime","2026-04-16 22:49:08.142515"
"apt","lz4","runtime","2026-04-16 22:49:08.142515"
"apt","openssl@3","runtime","2026-04-16 22:49:08.142515"
"apt","perl","runtime","2026-04-16 22:49:08.142515"
"apt","sequoia-sqv","runtime","2026-04-16 22:49:08.142515"
"apt","systemd","runtime","2026-04-16 22:49:08.142515"
"apt","xxhash","runtime","2026-04-16 22:49:08.142515"
"apt","xz","runtime","2026-04-16 22:49:08.142515"
"apt","zlib-ng-compat","runtime","2026-04-16 22:49:08.142515"
"apt","zstd","runtime","2026-04-16 22:49:08.142515"
"apt-dater","autoconf","build","2026-04-16 22:49:08.142515"
"apt-dater","automake","build","2026-04-16 22:49:08.142515"
"apt-dater","coreutils","build","2026-04-16 22:49:08.142515"
"apt-dater","gettext","build","2026-04-16 22:49:08.142515"
"apt-dater","pkgconf","build","2026-04-16 22:49:08.142515"
"apt-dater","gettext","runtime","2026-04-16 22:49:08.142515"
"apt-dater","glib","runtime","2026-04-16 22:49:08.142515"
"apt-dater","popt","runtime","2026-04-16 22:49:08.142515"
"aptly","go","build","2026-04-16 22:49:08.142515"
"aptos","cmake","build","2026-04-16 22:49:08.142515"
"aptos","rust","build","2026-04-16 22:49:08.142515"
"aqbanking","gettext","runtime","2026-04-16 22:49:08.142515"
"aqbanking","gmp","runtime","2026-04-16 22:49:08.142515"
"aqbanking","gwenhywfar","runtime","2026-04-16 22:49:08.142515"
"aqbanking","ktoblzcheck","runtime","2026-04-16 22:49:08.142515"
"aqbanking","libxml2","runtime","2026-04-16 22:49:08.142515"
"aqbanking","libxmlsec1","runtime","2026-04-16 22:49:08.142515"
"aqbanking","libxslt","runtime","2026-04-16 22:49:08.142515"
"aqbanking","openssl@3","runtime","2026-04-16 22:49:08.142515"
"aqbanking","pkgconf","runtime","2026-04-16 22:49:08.142515"
"aqtinstall","certifi","runtime","2026-04-16 22:49:08.142515"
"aqtinstall","python@3.14","runtime","2026-04-16 22:49:08.142515"
"aqua","go","build","2026-04-16 22:49:08.142515"
"arabica","autoconf","build","2026-04-16 22:49:08.142515"
"arabica","automake","build","2026-04-16 22:49:08.142515"
"arabica","libtool","build","2026-04-16 22:49:08.142515"
"arabica","boost","runtime","2026-04-16 22:49:08.142515"
"aravis","gettext","build","2026-04-16 22:49:08.142515"
"aravis","gobject-introspection","build","2026-04-16 22:49:08.142515"
"aravis","gtk-doc","build","2026-04-16 22:49:08.142515"
"aravis","meson","build","2026-04-16 22:49:08.142515"
"aravis","ninja","build","2026-04-16 22:49:08.142515"
"aravis","pkgconf","build","2026-04-16 22:49:08.142515"
"aravis","adwaita-icon-theme","runtime","2026-04-16 22:49:08.142515"
"aravis","at-spi2-core","runtime","2026-04-16 22:49:08.142515"
"aravis","cairo","runtime","2026-04-16 22:49:08.142515"
"aravis","gdk-pixbuf","runtime","2026-04-16 22:49:08.142515"
"aravis","gettext","runtime","2026-04-16 22:49:08.142515"
"aravis","glib","runtime","2026-04-16 22:49:08.142515"
"aravis","gstreamer","runtime","2026-04-16 22:49:08.142515"
"aravis","gtk+3","runtime","2026-04-16 22:49:08.142515"
"aravis","harfbuzz","runtime","2026-04-16 22:49:08.142515"
"aravis","intltool","runtime","2026-04-16 22:49:08.142515"
"aravis","libnotify","runtime","2026-04-16 22:49:08.142515"
"aravis","libusb","runtime","2026-04-16 22:49:08.142515"
"aravis","pango","runtime","2026-04-16 22:49:08.142515"
"arcade-learning-environment","cmake","build","2026-04-16 22:49:08.142515"
"arcade-learning-environment","ninja","build","2026-04-16 22:49:08.142515"
"arcade-learning-environment","numpy","runtime","2026-04-16 22:49:08.142515"
"arcade-learning-environment","opencv","runtime","2026-04-16 22:49:08.142515"
"arcade-learning-environment","python@3.14","runtime","2026-04-16 22:49:08.142515"
"arcade-learning-environment","sdl2","runtime","2026-04-16 22:49:08.142515"
"arcadedb","openjdk","runtime","2026-04-16 22:49:08.142515"
"archey4","python@3.14","runtime","2026-04-16 22:49:08.142515"
"archgw","certifi","runtime","2026-04-16 22:49:08.142515"
"archgw","libyaml","runtime","2026-04-16 22:49:08.142515"
"archgw","python@3.14","runtime","2026-04-16 22:49:08.142515"
"archgw","rpds-py","runtime","2026-04-16 22:49:08.142515"
"archi-steam-farm","node","build","2026-04-16 22:49:08.142515"
"archi-steam-farm","dotnet","runtime","2026-04-16 22:49:08.142515"
"archivemount","pkgconf","build","2026-04-16 22:49:08.142515"
"archivemount","libarchive","runtime","2026-04-16 22:49:08.142515"
"archivemount","libfuse","runtime","2026-04-16 22:49:08.142515"
"archiver","go","build","2026-04-16 22:49:08.142515"
"arduino-cli","go","build","2026-04-16 22:49:08.142515"
"arelo","go","build","2026-04-16 22:49:08.142515"
"ares","rust","build","2026-04-16 22:49:08.142515"
"argc","rust","build","2026-04-16 22:49:08.142515"
"argo","go","build","2026-04-16 22:49:08.142515"
"argo","node","build","2026-04-16 22:49:08.142515"
"argo","yarn","build","2026-04-16 22:49:08.142515"
"argocd","go","build","2026-04-16 22:49:08.142515"
"argocd","node","build","2026-04-16 22:49:08.142515"
"argocd","yarn","build","2026-04-16 22:49:08.142515"
"argocd-autopilot","go","build","2026-04-16 22:49:08.142515"
"argocd-vault-plugin","go","build","2026-04-16 22:49:08.142515"
"argon2","__none__","","2026-04-16 22:49:08.142515"
"argp-standalone","meson","build","2026-04-16 22:49:08.142515"
"argp-standalone","ninja","build","2026-04-16 22:49:08.142515"
"argparse","cmake","build","2026-04-16 22:49:08.142515"
"argtable","__none__","","2026-04-16 22:49:08.142515"
"argtable3","cmake","build","2026-04-16 22:49:08.142515"
"argus","__none__","","2026-04-16 22:49:08.142515"
"argus-clients","readline","runtime","2026-04-16 22:49:08.142515"
"argus-clients","rrdtool","runtime","2026-04-16 22:49:08.142515"
"argyll-cms","jpeg-turbo","runtime","2026-04-16 22:49:08.142515"
"argyll-cms","libpng","runtime","2026-04-16 22:49:08.142515"
"argyll-cms","libtiff","runtime","2026-04-16 22:49:08.142515"
"argyll-cms","openssl@3","runtime","2026-04-16 22:49:08.142515"
"aria2","pkgconf","build","2026-04-16 22:49:08.142515"
"aria2","c-ares","runtime","2026-04-16 22:49:08.142515"
"aria2","gettext","runtime","2026-04-16 22:49:08.142515"
"aria2","libssh2","runtime","2026-04-16 22:49:08.142515"
"aria2","openssl@3","runtime","2026-04-16 22:49:08.142515"
"aria2","sqlite","runtime","2026-04-16 22:49:08.142515"
"aribb24","autoconf","build","2026-04-16 22:49:08.142515"
"aribb24","automake","build","2026-04-16 22:49:08.142515"
"aribb24","libtool","build","2026-04-16 22:49:08.142515"
"aribb24","pkgconf","build","2026-04-16 22:49:08.142515"
"aribb24","libpng","runtime","2026-04-16 22:49:08.142515"
"arjun","certifi","runtime","2026-04-16 22:49:08.142515"
"arjun","python@3.14","runtime","2026-04-16 22:49:08.142515"
"arkade","go","build","2026-04-16 22:49:08.142515"
"arm-linux-gnueabihf-binutils","pkgconf","build","2026-04-16 22:49:08.142515"
"arm-linux-gnueabihf-binutils","texinfo","build","2026-04-16 22:49:08.142515"
"arm-linux-gnueabihf-binutils","zstd","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-binutils","pkgconf","build","2026-04-16 22:49:08.142515"
"arm-none-eabi-binutils","texinfo","build","2026-04-16 22:49:08.142515"
"arm-none-eabi-binutils","zstd","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gcc","arm-none-eabi-binutils","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gcc","gmp","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gcc","isl","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gcc","libmpc","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gcc","mpfr","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gcc","zstd","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gdb","pkgconf","build","2026-04-16 22:49:08.142515"
"arm-none-eabi-gdb","texinfo","build","2026-04-16 22:49:08.142515"
"arm-none-eabi-gdb","gmp","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gdb","mpfr","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gdb","ncurses","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gdb","python@3.14","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gdb","readline","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gdb","xz","runtime","2026-04-16 22:49:08.142515"
"arm-none-eabi-gdb","zstd","runtime","2026-04-16 22:49:08.142515"
"armadillo","cmake","build","2026-04-16 22:49:08.142515"
"armadillo","pkgconf","build","2026-04-16 22:49:08.142515"
"armadillo","arpack","runtime","2026-04-16 22:49:08.142515"
"armadillo","openblas","runtime","2026-04-16 22:49:08.142515"
"arp-scan","autoconf","build","2026-04-16 22:49:08.142515"
"arp-scan","automake","build","2026-04-16 22:49:08.142515"
"arp-scan-rs","rust","build","2026-04-16 22:49:08.142515"
"arpack","autoconf","build","2026-04-16 22:49:08.142515"
"arpack","automake","build","2026-04-16 22:49:08.142515"
"arpack","libtool","build","2026-04-16 22:49:08.142515"
"arpack","pkgconf","build","2026-04-16 22:49:08.142515"
"arpack","eigen","runtime","2026-04-16 22:49:08.142515"
"arpack","gcc","runtime","2026-04-16 22:49:08.142515"
"arpack","open-mpi","runtime","2026-04-16 22:49:08.142515"
"arpack","openblas","runtime","2026-04-16 22:49:08.142515"
"arping","autoconf","build","2026-04-16 22:49:08.142515"
"arping","automake","build","2026-04-16 22:49:08.142515"
"arping","libnet","runtime","2026-04-16 22:49:08.142515"
"arpoison","libnet","runtime","2026-04-16 22:49:08.142515"
"arrayfire","boost","build","2026-04-16 22:49:08.142515"
"arrayfire","cmake","build","2026-04-16 22:49:08.142515"
"arrayfire","doxygen","build","2026-04-16 22:49:08.142515"
"arrayfire","clblast","runtime","2026-04-16 22:49:08.142515"
"arrayfire","fftw","runtime","2026-04-16 22:49:08.142515"
"arrayfire","fmt","runtime","2026-04-16 22:49:08.142515"
"arrayfire","openblas","runtime","2026-04-16 22:49:08.142515"
"arrayfire","spdlog","runtime","2026-04-16 22:49:08.142515"
"arss","cmake","build","2026-04-16 22:49:08.142515"
"arss","fftw","runtime","2026-04-16 22:49:08.142515"
"artillery","node","runtime","2026-04-16 22:49:08.142515"
"arttime","fzf","runtime","2026-04-16 22:49:08.142515"
"arturo","nim","build","2026-04-16 22:49:08.142515"
"arturo","gmp","runtime","2026-04-16 22:49:08.142515"
"arturo","mpfr","runtime","2026-04-16 22:49:08.142515"
"arturo","openssl@3","runtime","2026-04-16 22:49:08.142515"
"arturo","pcre2","runtime","2026-04-16 22:49:08.142515"
"arx-libertatis","boost","build","2026-04-16 22:49:08.142515"
"arx-libertatis","cmake","build","2026-04-16 22:49:08.142515"
"arx-libertatis","glm","build","2026-04-16 22:49:08.142515"
"arx-libertatis","freetype","runtime","2026-04-16 22:49:08.142515"
"arx-libertatis","glew","runtime","2026-04-16 22:49:08.142515"
"arx-libertatis","innoextract","runtime","2026-04-16 22:49:08.142515"
"arx-libertatis","sdl2","runtime","2026-04-16 22:49:08.142515"
"arxiv_latex_cleaner","libyaml","runtime","2026-04-16 22:49:08.142515"
"arxiv_latex_cleaner","pillow","runtime","2026-04-16 22:49:08.142515"
"arxiv_latex_cleaner","python@3.14","runtime","2026-04-16 22:49:08.142515"
"as-tree","rust","build","2026-04-16 22:49:08.142515"
"asak","pkgconf","build","2026-04-16 22:49:08.142515"
"asak","rust","build","2026-04-16 22:49:08.142515"
