url,valid,method,checked_at
https://salsa.debian.org/multimedia-team/roc-toolkit.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/rtmpdump.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/multimedia-team/serd.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/sord.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/soundtouch.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/sox.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/speexdsp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/sratom.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/suil.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/taglib.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/twolame.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/vorbis-tools.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/multimedia-team/x264.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/multimedia-team/xvidcore.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/mutt-team/mutt.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/myczko-guest/flashrom.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/nickg/libcddb.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/nvidia-team/libvdpau.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/nvidia-team/nvidia-settings.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/olly/xapian-core.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/openldap-team/openldap.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/optical-media-team/cdparanoia.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/optical-media-team/dvd-rw-tools.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/optical-media-team/libburn.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/optical-media-team/libisofs/tree/master.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/parted-team/parted.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/perl-team/interpreter/perl.git,False,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/pino/ebook-tools.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkg-netfilter-team/pkg-ipset.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkg-netfilter-team/pkg-libmnl.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/pkg-netfilter-team/pkg-libnetfilter-acct.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkg-netfilter-team/pkg-libnfnetlink.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/pkg-netfilter-team/pkg-nftables.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkg-privacy-team/libotr.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkg-rpm-team/rpm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkg-security-team/libntlm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkg-security-team/rhash.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkg-voip-team/spandsp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkgutopia-team/packagekit-qt.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pkgutopia-team/packagekit.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/printing-team/foo2zjs.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/printing-team/gutenprint.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/printing-team/hplip.v2.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/printing-team/ijs.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/printing-team/min12xxw.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/printing-team/pnm2ppa.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pulseaudio-team/pavucontrol.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/pulseaudio-team/pulseaudio.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/pulseaudio-team/webrtc-audio-processing.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/python-team/packages/mercurial.git,True,ls-remote,2026-07-06T10:53:22Z
https://salsa.debian.org/qemu-team/qemu.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/qemu-team/spice-protocol.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/3rdparty/lensfun.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/extras/debconf-kde.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/extras/kdsoap.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/extras/libdbusmenu-qt.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/extras/phonon.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/akregator.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/ark.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/gwenview.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/juk.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/k3b.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kamera.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kate.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kcalc.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kfind.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kmag.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kmail.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kmousetool.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kmouth.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/konqueror.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/konsole.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/korganizer.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kpeoplevcard.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/kwalletmanager.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/layer-shell-qt.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/okular.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/partitionmanager.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/kde/sweeper.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/qt-kde-team/qt/qtchooser.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/rlb/deb-emacs.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/rrdtool-team/rrdtool.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/samba-team/cifs-utils.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/samba-team/talloc.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/samba-team/tdb.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/samba-team/tevent.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/sanvila/hello.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/ann.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/armadillo.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/ceres-solver.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/clp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/coinmp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/fftw.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/science-team/gl2ps.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/gnuplot.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/liblinear.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/libspnav.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/libsvm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/metis.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/mpi-defaults.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/mpich.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/science-team/qhull.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/selinux-team/libsepol.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/ssh-team/putty.git,True,ls-remote,2026-07-06T10:53:22Z
https://salsa.debian.org/sudo-team/sudo.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/tcltk-team/blt.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/tcltk-team/tcltk-defaults.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/telepathy-team/libnice.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/telepathy-team/telepathy-glib.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/telepathy-team/telepathy-logger.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/toolchain-team/elfutils.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/toolchain-team/gcc-defaults.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/tts-team/speech-dispatcher.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/utopia-team/dbus.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/utopia-team/libatasmart.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/utopia-team/libdaemon.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/utopia-team/libnma.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/utopia-team/network-manager-applet.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/utopia-team/pipewire.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/utopia-team/upower.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/virtualsquare-team/s2argv-execs.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/virtualsquare-team/vdeplug4.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/webkit-team/libwpe.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/webkit-team/webkit.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/webkit-team/wpebackend-fdo.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/wine-team/vkd3d.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/wine-team/wine.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-extras-team/lightdm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/apps/mousepad.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/apps/parole.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/apps/ristretto.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/apps/xfburn.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/apps/xfce4-taskmanager.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/exo.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/garcon.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/libxfce4ui.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/libxfce4util.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/libxfce4windowing.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/thunar.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/tumbler.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/xfce4-appfinder.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/xfce4-panel.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/xfce4-power-manager.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/xfce4-session.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/xfce4-terminal.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/xfconf.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/desktop/xfwm4.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/thunar-archive-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/thunar-media-tags-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/thunar-volman.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-battery-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-clipman-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-cpufreq-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-cpugraph-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-datetime-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-diskperf-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-fsguard-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-genmon-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-mailwatch-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-netload-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-notes-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-notifyd.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-places-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-screenshooter.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-sensors-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-smartbookmark-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-systemload-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-timer-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-weather-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xfce-team/goodies/xfce4-xkb-plugin.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xmpp-team/gsasl.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/app/x11-session-utils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/app/x11-xkb-utils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/app/x11-xserver-utils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/app/xterm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/data/xkeyboard-config.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libfontenc.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libice.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/libinput.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libpciaccess.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/libsm.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/libx11.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/xorg-team/lib/libxau.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/xorg-team/lib/libxcomposite.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libxcvt.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libxdamage.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libxdmcp.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/xorg-team/lib/libxext.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/xorg-team/lib/libxfixes.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/libxi.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/libxkbfile.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libxmu.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/libxrandr.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/libxrender.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/xorg-team/lib/libxres.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libxss.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libxt.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/libxtst.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/libxvmc.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/libxxf86dga.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/mesa.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/xorg-team/lib/xcb-util-image.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/xcb-util-keysyms.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/xcb-util-renderutil.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/xcb-util-wm.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/xorg-team/lib/xcb-util.git,False,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/yangfl-guest/libwmf.git,True,ls-remote,2026-05-17T23:15:11Z
https://sourceware.org/git/binutils-gdb.git,True,ls-remote,2026-07-06T10:53:22Z
