"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"log-symbols","1610700825","0.00059068","1074958674","1342621931","1502931311","1741337379","2391654833"
"update-browserslist-db","1609569999","0.00059027","0","372268802","1289488949","1865951041","2910571204"
"parent-module","1607664659","0.00058957","804949881","1145875598","1531065883","1858929887","2697502050"
"send","1604215516","0.00058830","964486533","1367515247","1538266721","1647141972","2503667110"
"@smithy/types","1603381405","0.00058800","0","0","352805036","1453196492","3004142687"
"sax","1598246603","0.00058611","1178409102","1458769299","1573297336","1739360445","2041396833"
"@nodelib/fs.walk","1596186946","0.00058536","688716548","1151404281","1509563833","1885686296","2745563773"
"@types/json-schema","1594756456","0.00058483","856364207","1307522536","1506547181","1776990524","2526357832"
"esrecurse","1594439263","0.00058472","924661338","1206279580","1473045158","1780434938","2587775302"
"run-parallel","1594014431","0.00058456","685109272","1152005427","1549060783","1868811815","2715084862"
"@nodelib/fs.scandir","1592530534","0.00058402","683752018","1146177136","1505239363","1882338173","2745145982"
"reusify","1591142221","0.00058351","643650192","1111332559","1466025667","1855241707","2879460982"
"is-path-inside","1586697705","0.00058188","1107601520","1257842423","1532634934","1867689337","2167720315"
"merge2","1582906020","0.00058049","774180032","1198940938","1474423981","1804287731","2662697421"
"content-disposition","1582060424","0.00058018","1034512037","1374777711","1533795317","1617641606","2349575449"
"terser","1580429761","0.00057958","1050031776","1474256644","1689036940","1662915505","2025907942"
"decamelize","1577782117","0.00057861","1119206742","1422643723","1603165183","1679938180","2063956759"
"open","1577044669","0.00057834","650199461","1090277914","1680828224","1866882989","2597034760"
"util","1576996932","0.00057832","1366780201","1556324893","1666468364","1560149736","1735261470"
"toidentifier","1561606135","0.00057268","941591591","1420663530","1591386223","1657929827","2196459505"
"merge-stream","1560766029","0.00057237","874280618","1225948757","1537989013","1780067801","2385543956"
"deepmerge","1558979988","0.00057171","847579077","1231612762","1583203807","1777915922","2354588376"
"cssom","1557807884","0.00057128","1108447822","1575519010","1632562663","1616250875","1856259053"
"@smithy/util-utf8","1553027051","0.00056953","0","0","173692928","1263150586","3222237640"
"accepts","1550473446","0.00056859","952610469","1345478766","1521180827","1592662155","2340435013"
"@jridgewell/resolve-uri","1546516659","0.00056714","8865719","813166874","1640566404","2207207661","3062776639"
"tapable","1545375206","0.00056672","870217281","1332072983","1614631134","1683248766","2226705869"
"fsevents","1541506323","0.00056531","2005320810","1737997819","1423106390","1205234221","1335872377"
"jest-matcher-utils","1540873981","0.00056507","757184598","1241170666","1667418236","1770927807","2267668599"
"ansi-colors","1539967266","0.00056474","1261811708","1518645454","1584113179","1536250007","1799015984"
"serve-static","1536768165","0.00056357","931414227","1323154654","1492840478","1590381948","2346049519"
"natural-compare","1535281173","0.00056302","790145104","1137477565","1431388083","1727530313","2589864803"
"normalize-url","1531447547","0.00056162","1562784668","1630369881","1453271527","1387942688","1622868975"
"enhanced-resolve","1530760573","0.00056137","955753311","1316896029","1547865338","1645178437","2188109752"
"acorn-jsx","1529114680","0.00056076","842219625","1142038196","1430189589","1727662629","2503463364"
"retry","1523691414","0.00055877","793989334","1234094686","1498960007","1728951889","2362461156"
"is-date-object","1517173147","0.00055638","971611387","1281757004","1465346412","1617774890","2249376046"
"string.prototype.trimend","1516890904","0.00055628","929690822","1293545546","1487875071","1707526779","2165816302"
"eventemitter3","1516059791","0.00055597","967467872","1127822193","1258977292","1632088468","2593943130"
"has-tostringtag","1507185806","0.00055272","206145309","999087597","1449424936","1849145070","3032126118"
"to-fast-properties","1505668641","0.00055216","1132917713","1525119205","1743228467","1841232488","1285845336"
"string.prototype.trimstart","1504169355","0.00055161","929944281","1293632886","1488197645","1702766231","2106305735"
"is-symbol","1499148835","0.00054977","977572492","1271991950","1420719241","1592652026","2232808468"
"through2","1494075081","0.00054791","1220966034","1437105555","1533596937","1537937034","1740769847"
"esquery","1491564620","0.00054699","771450262","1051366184","1386624882","1719022513","2529359260"
"range-parser","1488531413","0.00054588","947504589","1265025377","1465726435","1575173903","2189226765"
"queue-microtask","1486628430","0.00054518","441552828","1037430500","1476096574","1821443559","2656618692"
"escodegen","1481377855","0.00054326","997468815","1355327805","1541540358","1604202237","1908350062"
"has-values","1477965070","0.00054200","1653369605","1761820325","1566073046","1219434517","1189127858"
"has-value","1476200520","0.00054136","1652439317","1759333651","1562643330","1216312518","1190273784"
"css-select","1474517693","0.00054074","950910828","1312961764","1503275897","1606916422","1998523554"
"escape-html","1474277453","0.00054065","921479880","1251618159","1466887692","1590516324","2140885213"
"jest-haste-map","1471621008","0.00053968","785254666","1258186788","1640147206","1641745579","2032770802"
"istanbul-lib-coverage","1469674863","0.00053896","890431961","1206489341","1407558112","1617942647","2225952258"
"define-data-property","1467804551","0.00053828","0","0","273939304","1781524608","2347949741"
"nopt","1466086215","0.00053765","1054320531","1212055550","1418348963","1629733147","2015972884"
"unpipe","1460702998","0.00053567","965978147","1312824868","1468202924","1532134860","2024374195"
"destroy","1459288762","0.00053516","887099191","1313255493","1554869807","1623646340","1917572982"
"bl","1455418545","0.00053374","881151307","1147953427","1468686489","1690880215","2088421289"
"fresh","1454413246","0.00053337","901696601","1214271582","1410779178","1501298531","2244020342"
"xtend","1452982049","0.00053284","1140423726","1284525927","1387640853","1484965232","1967354510"
"@babel/helper-annotate-as-pure","1452099730","0.00053252","859834181","1256225981","1403635938","1599602592","2141199958"
"webpack-sources","1448129958","0.00053106","828629228","1314433480","1564200607","1599093452","1934293027"
"regexp.prototype.flags","1440971355","0.00052844","644161938","1077318699","1469290517","1757424178","2256661446"
"ee-first","1438871120","0.00052767","909151546","1229289449","1432635965","1538450656","2084827988"
"path-scurry","1438264165","0.00052744","0","0","357783964","1252659299","2704349232"
"media-typer","1437977597","0.00052734","880490861","1197151930","1387976450","1474840071","2249428676"
"inquirer","1437918435","0.00052732","1154379535","1307346185","1408350250","1515906707","1803609502"
"vary","1436231031","0.00052670","888184636","1247556982","1446197648","1526511161","2072704729"
"gensync","1436143920","0.00052667","799039797","1126429806","1351413367","1583507608","2320329022"
"cacache","1432005099","0.00052515","1211870381","1426641239","1510218800","1417841179","1593453900"
"terser-webpack-plugin","1430434257","0.00052457","1119422257","1491924129","1562928292","1385471585","1592425025"
"json-stable-stringify-without-jsonify","1428989432","0.00052404","726089602","1048026265","1336688803","1635662323","2398480170"
"is-string","1428120254","0.00052372","815151791","1233515459","1378946018","1552098141","2160889865"
"@eslint/eslintrc","1426165529","0.00052301","483924308","946427694","1354124005","1724024112","2622327527"
"clone","1426006777","0.00052295","832451051","1172291934","1392503715","1642980265","2089806920"
"es-to-primitive","1423892919","0.00052217","967556533","1218548147","1321342314","1501975319","2110042286"
"content-type","1420972743","0.00052110","875490526","1139864030","1430364650","1558656430","2100488079"
"ssri","1418243240","0.00052010","1130405920","1364770614","1508623630","1444099614","1643316425"
"type-is","1415262743","0.00051901","910295787","1164068981","1350859371","1439988702","2211100874"
"@babel/helper-replace-supers","1412437728","0.00051797","1154018640","1324543073","1347592897","1431148539","1804885494"
"@typescript-eslint/parser","1409941531","0.00051706","568213038","943197108","1261044954","1692077888","2585174669"
"@aws-sdk/types","1409077287","0.00051674","91885151","390523917","1361339637","2103582733","3098054999"
"@types/istanbul-reports","1406384599","0.00051575","918726207","1230180686","1379245514","1539226604","1964543988"
"@smithy/util-buffer-from","1405161266","0.00051531","0","0","169918683","1126449864","2919115252"
"@babel/helper-member-expression-to-functions","1404119975","0.00051492","1145010674","1319159345","1344873447","1416862672","1794693739"
"colorette","1403996760","0.00051488","798435763","1168543182","1422519387","1576278590","2054206881"
"word-wrap","1403614763","0.00051474","859637845","1251651404","1339732234","1285029365","2282022968"
"parseurl","1403407388","0.00051466","922387999","1184512264","1384685543","1492025678","2033425460"
"psl","1400784022","0.00051370","1150082336","1312785362","1416649925","1442146218","1682256269"
"@eslint/js","1400262179","0.00051351","0","0","552253930","1291807849","2356724760"
"etag","1399789931","0.00051334","898079907","1205879973","1398275424","1488865613","2007848738"
"tar","1397835547","0.00051262","1072985218","1157116987","1252139854","1396322042","2110613636"
"cookie-signature","1397645671","0.00051255","837481092","1145815207","1343776842","1473854916","2187300302"
"mute-stream","1397384808","0.00051245","982819172","1125787395","1216608803","1462936126","2198772547"
"csstype","1384764346","0.00050783","730999531","1113277838","1391050263","1497506513","2190987589"
"set-function-length","1383610260","0.00050740","0","0","176039993","1698295073","2276495715"
"is-docker","1380024115","0.00050609","698706242","963421939","1381865283","1583597053","2272530061"
"has","1379063123","0.00050573","1170958492","1596661237","1899480595","1195587700","1032627591"
"methods","1378561537","0.00050555","910760194","1232148128","1430563231","1504738848","1814597286"
"possible-typed-array-names","1374989399","0.00050424","0","0","0","885784193","1864194606"
"merge-descriptors","1374880125","0.00050420","835070941","1141067307","1325659830","1431961310","2140641241"
"htmlparser2","1371958877","0.00050313","853574191","1115166471","1307973763","1517262074","2065817890"
"extend","1369086804","0.00050208","1134736788","1182701193","1304765300","1385791277","1837439462"
"@jest/transform","1368711286","0.00050194","704502095","1148594803","1517603122","1543734862","1929121552"
"bluebird","1365445291","0.00050074","1173648788","1301167536","1396271855","1360510942","1595627336"
"extsprintf","1364289763","0.00050032","1485722377","1449169705","1362422224","1204387487","1319747023"
