"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class","git","eco_guess","repo_id","canonical_url","license"
"check-disk-space","alex-d/check-disk-space","42737599","6550163","14867318","36935757","60452157","94882600","True","0.00000989","C","https://github.com/alex-d/check-disk-space.git","native","gh/105217988","","mit"
"neotraverse","puruvj/neotraverse","43922568","0","0","0","11421835","76423301","True","0.00000989","C","https://github.com/puruvj/neotraverse.git","native","gh/826794914","","mit"
"prettyjson","rafeca/prettyjson","43851807","38781952","40714683","44472949","43083564","52205888","True","0.00000988","C","https://github.com/rafeca/prettyjson.git","native","gh/2550317","","mit"
"@expo/image-utils","expo/expo","40013295","9655268","19091043","29187159","41307873","100825133","True","0.00000986","C","https://github.com/expo/expo.git","native","gh/65750241","","mit"
"identifier-regex","sindresorhus/identifier-regex","5040743","0","0","0","2697345","7384142","False","0.00000986","C","https://github.com/sindresorhus/identifier-regex.git","native","gh/796364535","","mit"
"postman-url-encoder","postmanlabs/postman-url-encoder","40455061","22732761","31733997","41997329","47914129","57897089","True","0.00000984","C","https://github.com/postmanlabs/postman-url-encoder.git","native","gh/80623055","","apache-2.0"
"ttl-set","watson/ttl-set","43705335","0","0","0","459","87410212","True","0.00000984","C","https://github.com/watson/ttl-set.git","native","gh/883737341","","mit"
"bundle-require","","43714042","77130","9358141","26115732","59274081","123745128","True","0.00000984","C","","","","","mit"
"font-awesome","fortawesome/font-awesome","43590442","41359310","45039515","44361587","43063012","44128788","True","0.00000982","C","https://github.com/fortawesome/font-awesome.git","eco","gh/3470471","","(ofl-1.1 and mit)"
"date-and-time","knowledgecode/date-and-time","43555305","67461082","71095374","35095855","23958003","20166213","True","0.00000981","C","https://github.com/knowledgecode/date-and-time.git","native","gh/28262388","","mit"
"becke-ch--regex--s0-0-v1--base--pl--lib","","25964338","29739214","34110953","30771338","18804607","16395578","False","0.00000981","C","","","","","see license in license"
"@elastic/elasticsearch","elastic/elasticsearch-js","43546549","22692171","32330773","44000327","53991114","64718362","True","0.00000981","C","https://github.com/elastic/elasticsearch-js.git","native","gh/10854028","","apache-2.0"
"dotenv-cli","entropitor/dotenv-cli","43561742","7052005","14073310","31406043","60824920","104452433","True","0.00000981","C","https://github.com/entropitor/dotenv-cli.git","native","gh/40626557","","mit"
"coffee-script","jashkenas/coffeescript","43512112","51635775","42679537","40213137","38377255","44654858","True","0.00000980","C","https://github.com/jashkenas/coffeescript.git","native","gh/441269","","mit"
"periscopic","rich-harris/periscopic","43486895","1141574","9043988","37236736","85108750","84903430","True","0.00000979","C","https://github.com/rich-harris/periscopic.git","native","gh/207163270","","mit"
"@dot/versioner","shellscape/dot","64245","0","0","2520","33311","156906","False","0.00000979","C","https://github.com/shellscape/dot.git","native","gh/592523159","","mpl-2.0"
"pinia","vuejs/pinia","43446551","568204","11004633","35037851","64312138","106309932","True","0.00000978","C","https://github.com/vuejs/pinia.git","native","gh/222544417","","mit"
"ensure-posix-path","stefanpenner/ensure-posix-path","26086206","14244664","21853288","23016558","27058674","44257847","False","0.00000978","C","https://github.com/stefanpenner/ensure-posix-path.git","native","gh/46811896","","isc"
"os-shim","h2non/node-os-shim","43427528","41991566","39292631","35657797","42634861","57560789","True","0.00000978","C","https://github.com/h2non/node-os-shim.git","native","gh/15112317","","mit"
"mobx-react","mobxjs/mobx","43366192","25859657","35967572","37850624","50485343","66667767","True","0.00000977","C","https://github.com/mobxjs/mobx.git","native","gh/32215970","","mit"
"vinyl-file","sindresorhus/vinyl-file","43371041","33804167","39194168","41427330","45747855","56681687","True","0.00000977","C","https://github.com/sindresorhus/vinyl-file.git","native","gh/23888910","","mit"
"@cucumber/html-formatter","cucumber/html-formatter","43375315","4923158","16973335","38630071","66037081","90312931","True","0.00000977","C","https://github.com/cucumber/html-formatter.git","native","gh/216580140","","mit"
"@firebase/ai","firebase/firebase-js-sdk","40637093","0","0","0","0","40637093","True","0.00000975","C","https://github.com/firebase/firebase-js-sdk.git","native","gh/89290483","","apache-2.0"
"@reach/utils","reach/reach-ui","43288134","27295554","52608023","47176671","43638938","45721486","True","0.00000975","C","https://github.com/reach/reach-ui.git","native","gh/142967350","","mit"
"@google-cloud/logging","googleapis/nodejs-logging","43273964","11117177","15121117","26337630","65235561","98558339","True","0.00000975","C","https://github.com/googleapis/nodejs-logging.git","eco","gh/98464491","","apache-2.0"
"replace-in-file","adamreisnz/replace-in-file","43264220","22249736","33048008","40746285","52846081","67430991","True","0.00000974","C","https://github.com/adamreisnz/replace-in-file.git","native","gh/38025845","","mit"
"sync-child-process","sass/sync-child-process","43255652","0","0","0","1405791","85105513","True","0.00000974","C","https://github.com/sass/sync-child-process.git","eco","gh/880006267","","mit"
"@types/vinyl","definitelytyped/definitelytyped","34003990","14619951","26940450","34250458","42600307","51608786","False","0.00000973","C","https://github.com/definitelytyped/definitelytyped.git","native","gh/6093316","","mit"
"stylelint-config-prettier","prettier/stylelint-config-prettier","43187077","29602666","50460899","56844458","41720122","37307241","True","0.00000973","C","https://github.com/prettier/stylelint-config-prettier.git","native","gh/106446327","","mit"
"native-request","zaraldev/native-request","43185171","53300112","53489122","48656364","30513166","29967091","True","0.00000973","C","https://github.com/zaraldev/native-request.git","native","gh/205410584","","mit"
"react-native-gesture-handler","software-mansion/react-native-gesture-handler","43140426","20906147","26774851","33994319","48369140","85657675","True","0.00000972","C","https://github.com/software-mansion/react-native-gesture-handler.git","native","gh/72087685","","mit"
"npm-lifecycle","npm/npm-lifecycle","43132827","73410067","62047580","32680378","20280655","27245457","True","0.00000971","C","https://github.com/npm/npm-lifecycle.git","native","gh/98075774","","artistic-2.0"
"css-value","reworkcss/css-value","40891342","28906065","36203802","43032253","44120594","52194000","True","0.00000971","C","https://github.com/reworkcss/css-value.git","native","gh/10577161","",""
"app-module-path","patrick-steele-idem/app-module-path-node","43110312","17617556","27048323","35060709","47343045","88481931","True","0.00000971","C","https://github.com/patrick-steele-idem/app-module-path-node.git","native","gh/15614538","","bsd-2-clause"
"@csstools/postcss-exponential-functions","csstools/postcss-plugins","39503807","0","0","8297884","38705757","71507782","True","0.00000971","C","https://github.com/csstools/postcss-plugins.git","native","gh/219192307","","mit-0"
"@nuxt/opencollective","nuxt-contrib/opencollective","43075537","31552386","34166164","29673323","22842548","97143268","True","0.00000970","C","https://github.com/nuxt-contrib/opencollective.git","native","gh/144468654","","mit"
"uri-js-replace","andreinwald/uri-js-replace","43032760","0","0","0","9672471","76393049","True","0.00000969","C","https://github.com/andreinwald/uri-js-replace.git","native","gh/782949203","","mit"
"weak-map","drses/weak-map","42994861","33310332","49559157","50671342","39248786","42184688","True","0.00000968","C","https://github.com/drses/weak-map.git","native","gh/11934327","","apache-2.0"
"env-cmd","toddbluhm/env-cmd","42861170","20035978","34001926","44775815","50484331","65007801","True","0.00000965","C","https://github.com/toddbluhm/env-cmd.git","native","gh/65864451","","mit"
"lodash._objecttypes","lodash-archive/lodash-cli","42850927","38824026","40456381","40657181","40974618","53342430","True","0.00000965","C","https://github.com/lodash-archive/lodash-cli.git","native","gh/12422224","","mit"
"watch","mikeal/watch","42864317","54675495","44799107","36452177","34469452","43925356","True","0.00000965","C","https://github.com/mikeal/watch.git","native","gh/996158","","apache-2.0"
"@date-io/moment","dmtrkovalenko/date-io","42817276","18400357","47757288","62565782","46548531","38814425","True","0.00000964","C","https://github.com/dmtrkovalenko/date-io.git","native","gh/155358782","","mit"
"@envelop/types","graphql-hive/envelop","29423993","138729","4254138","12273206","24739945","105713947","False","0.00000964","C","https://github.com/graphql-hive/envelop.git","native","gh/339674565","","mit"
"to-space-case","ianstormtaylor/to-space-case","42822812","35049996","38717434","41122993","49433171","49790470","True","0.00000964","C","https://github.com/ianstormtaylor/to-space-case.git","native","gh/12937424","","mit"
"redux-logger","logrocket/redux-logger","42704508","40124155","42776584","41694710","41706898","47220196","True","0.00000962","C","https://github.com/logrocket/redux-logger.git","native","gh/40568608","","mit"
"p-throttle","sindresorhus/p-throttle","42716830","4647151","24595098","32239135","53119724","98983045","True","0.00000962","C","https://github.com/sindresorhus/p-throttle.git","native","gh/71544230","","mit"
"@hapi/wreck","hapijs/wreck","42695269","23315637","34972888","44382648","50434878","60370294","True","0.00000961","C","https://github.com/hapijs/wreck.git","native","gh/15372882","","bsd-3-clause"
"@stylistic/eslint-plugin","eslint-stylistic/eslint-stylistic","42679627","0","0","384738","21528106","106126039","True","0.00000961","C","https://github.com/eslint-stylistic/eslint-stylistic.git","native","gh/690373692","","mit"
"symlink-or-copy","broccolijs/node-symlink-or-copy","18373013","11039641","13864463","16203755","18514035","32243175","False","0.00000959","C","https://github.com/broccolijs/node-symlink-or-copy.git","native","gh/22017670","","mit"
"@angular-eslint/schematics","angular-eslint/angular-eslint","42501337","11211884","29645462","43422888","52594447","75632005","True","0.00000957","C","https://github.com/angular-eslint/angular-eslint.git","native","gh/199344833","","mit"
"estree-util-attach-comments","syntax-tree/estree-util-attach-comments","39868320","736695","7862467","31421708","58854426","100466307","True","0.00000956","C","https://github.com/syntax-tree/estree-util-attach-comments.git","native","gh/323391785","","mit"
"@mapbox/geojson-rewind","mapbox/geojson-rewind","42443564","21541679","32919255","45130206","49566068","63060616","True","0.00000956","C","https://github.com/mapbox/geojson-rewind.git","native","gh/15216063","","isc"
"@anthropic-ai/sdk","anthropics/anthropic-sdk-typescript","42395725","0","0","6943541","26200866","94042769","True","0.00000955","C","https://github.com/anthropics/anthropic-sdk-typescript.git","native","gh/595176353","","mit"
"juice","automattic/juice","42393961","22414975","32527708","40801401","51370476","64855247","True","0.00000955","C","https://github.com/automattic/juice.git","native","gh/2536587","","mit"
"@expo/env","expo/expo","40199402","0","0","4418486","27309964","88869757","True","0.00000954","C","https://github.com/expo/expo.git","native","gh/65750241","","mit"
"inversify","inversify/monorepo","42374610","26315560","31197276","35865512","44912389","73582315","True","0.00000954","C","https://github.com/inversify/monorepo.git","native","gh/871922035","","mit"
"replaceall","leecrossley/replaceall","42334658","65550946","79709525","34808510","17081350","14522961","True","0.00000953","C","https://github.com/leecrossley/replaceall.git","native","gh/15802603","",""
"@apollo/utils.fetcher","apollographql/apollo-utils","42322660","0","5804161","35362903","55142859","72980719","True","0.00000953","C","https://github.com/apollographql/apollo-utils.git","native","gh/440994334","","mit"
"sqlite3","tryghost/node-sqlite3","42321432","23237254","26046321","38075496","46879021","77369069","True","0.00000953","C","https://github.com/tryghost/node-sqlite3.git","native","gh/1367055","","bsd-3-clause"
"is-urlsearchparams","stevenvachon/is-urlsearchparams","89017","167769","43232","62109","63776","108202","False","0.00000952","C","https://github.com/stevenvachon/is-urlsearchparams.git","native","gh/163671466","","mit"
"pdfkit","foliojs/pdfkit","31162407","28025523","25318439","24713147","30837479","46917447","False","0.00000951","C","https://github.com/foliojs/pdfkit.git","native","gh/2030956","","mit"
"@octokit/auth-oauth-app","octokit/auth-oauth-app.js","37973728","3977987","16553173","34170252","52833609","82333619","False","0.00000950","C","https://github.com/octokit/auth-oauth-app.js.git","native","gh/191261083","","mit"
"eslint-plugin-jest-dom","testing-library/eslint-plugin-jest-dom","42181251","13502464","32116509","43979367","53118981","68188936","True","0.00000950","C","https://github.com/testing-library/eslint-plugin-jest-dom.git","native","gh/217930699","","mit"
"heap-js","ignlg/heap-js","38846308","97446","3442891","31557195","57748884","101385125","True","0.00000950","C","https://github.com/ignlg/heap-js.git","native","gh/98323278","","bsd-3-clause"
"beeper","sindresorhus/beeper","39800970","45269623","43178190","38900748","35292752","36363539","True","0.00000950","C","https://github.com/sindresorhus/beeper.git","native","gh/27369198","","mit"
"react-confetti","alampros/react-confetti","42120881","4005061","8096482","17753665","63244060","117505139","True","0.00000949","C","https://github.com/alampros/react-confetti.git","native","gh/56616589","","mit"
"require-relative","kamicane/require-relative","42077743","29100352","34490842","41450624","52264678","53082222","True","0.00000948","C","https://github.com/kamicane/require-relative.git","native","gh/15338292","","mit"
"xmlbuilder2","oozcitak/xmlbuilder2","42057784","7499747","21618599","37553111","53848812","89768651","True","0.00000947","C","https://github.com/oozcitak/xmlbuilder2.git","native","gh/170750231","","mit"
"lodash.transform","lodash/lodash","42055863","51032901","45814558","47674982","32934903","32821975","True","0.00000947","C","https://github.com/lodash/lodash.git","native","gh/3955647","","mit"
"is-png","sindresorhus/is-png","41987320","48087050","48886485","41298847","35041697","36622521","True","0.00000946","C","https://github.com/sindresorhus/is-png.git","native","gh/19000266","","mit"
"http-call","heroku/http-call","42017061","31688303","37449113","40845463","43850677","56251753","True","0.00000946","C","https://github.com/heroku/http-call.git","native","gh/82116194","","isc"
"postman-collection","postmanlabs/postman-collection","41944052","20465317","30050593","47465569","49823952","61914833","True","0.00000945","C","https://github.com/postmanlabs/postman-collection.git","native","gh/52270857","","apache-2.0"
"draft-js","facebookarchive/draft-js","41955918","34218341","41071255","45074479","45023819","44391699","True","0.00000945","C","https://github.com/facebookarchive/draft-js.git","eco","gh/52113921","","mit"
"@tanstack/match-sorter-utils","tanstack/table","41962411","0","4154090","37407506","54646364","71641685","True","0.00000945","C","https://github.com/tanstack/table.git","native","gh/71487058","","mit"
"dom7","nolimits4web/dom7","41907430","28267427","48781868","54679910","41584848","36223099","True","0.00000944","C","https://github.com/nolimits4web/dom7.git","native","gh/88166856","","mit"
"canonical-path","petebacondarwin/node-canonical-path","41913896","76175758","63108051","32188140","19608082","18489451","True","0.00000944","C","https://github.com/petebacondarwin/node-canonical-path.git","native","gh/15323082","","mit"
"spawn-sync","forbeslindesay/spawn-sync","41885740","40798952","37859021","33936172","41269217","55565342","True","0.00000943","C","https://github.com/forbeslindesay/spawn-sync.git","native","gh/15812700","","mit"
"@cucumber/tag-expressions","cucumber/tag-expressions","41861724","5118353","17638682","38545009","62822774","85183803","True","0.00000943","C","https://github.com/cucumber/tag-expressions.git","native","gh/412500959","","mit"
"keccak","cryptocoinjs/keccak","41811721","15121346","36660666","42972804","44079851","70223939","True","0.00000942","C","https://github.com/cryptocoinjs/keccak.git","native","gh/76049716","","mit"
"stringify-package","npm/stringify-package","41851210","44799656","50020871","38566797","36483326","39385401","True","0.00000942","C","https://github.com/npm/stringify-package.git","native","gh/141324283","","isc"
"@edge-runtime/format","vercel/edge-runtime","37965273","0","52565188","27336861","27487959","44471086","False","0.00000940","C","https://github.com/vercel/edge-runtime.git","native","gh/508360226","","mit"
"@csstools/postcss-scope-pseudo-class","csstools/postcss-plugins","38108961","0","843","23166637","48892804","80375560","False","0.00000940","C","https://github.com/csstools/postcss-plugins.git","native","gh/219192307","","mit-0"
"knip","webpro-nl/knip","41745000","0","50503","2840317","24708040","139381142","True","0.00000940","C","https://github.com/webpro-nl/knip.git","native","gh/545508308","","isc"
"promise-map-series","joliss/promise-map-series","33432251","16682412","26595221","33212827","39207214","51463581","False","0.00000938","C","https://github.com/joliss/promise-map-series.git","native","gh/17303262","","mit"
"amazon-cognito-identity-js","aws-amplify/amplify-js","41653606","26700349","38038667","50031385","48321755","45175877","True","0.00000938","C","https://github.com/aws-amplify/amplify-js.git","native","gh/105590837","","apache-2.0"
"unimport","unjs/unimport","41652915","0","6351612","23799578","41340521","95119950","True","0.00000938","C","https://github.com/unjs/unimport.git","native","gh/459141315","","mit"
"node-cron","node-cron/node-cron","40444904","46451716","18707934","23541764","44368004","69155104","True","0.00000937","C","https://github.com/node-cron/node-cron.git","native","gh/51018902","","isc"
"builder-util-runtime","electron-userland/electron-builder","41625121","16059832","36145119","77007084","33211265","45702306","True","0.00000937","C","https://github.com/electron-userland/electron-builder.git","native","gh/35998691","","mit"
"@turf/clone","turfjs/turf","41618774","16648713","25958378","31728992","50436429","83321362","True","0.00000937","C","https://github.com/turfjs/turf.git","native","gh/13301038","","mit"
"getobject","cowboy/node-getobject","36782791","32476961","36383357","36286967","39540679","39225993","False","0.00000936","C","https://github.com/cowboy/node-getobject.git","native","gh/14598229","","mit"
"@babel/standalone","babel/babel","41584760","35506188","35315221","39541384","49254811","48306196","True","0.00000936","C","https://github.com/babel/babel.git","native","gh/24560307","","mit"
"@react-types/button","adobe/react-spectrum","41533772","3205172","11538314","27488149","57943387","107493838","True","0.00000935","C","https://github.com/adobe/react-spectrum.git","eco","gh/208362715","","apache-2.0"
"openurl","rauschma/openurl","41460234","41416231","42574808","47521457","40111711","35676967","True","0.00000934","C","https://github.com/rauschma/openurl.git","native","gh/3541864","","mit"
"normalize-svg-path","jkroso/normalize-svg-path","41463117","15867578","26710437","37479345","50802599","76455629","True","0.00000934","C","https://github.com/jkroso/normalize-svg-path.git","native","gh/15308278","","mit"
"universal-github-app-jwt","gr2m/universal-github-app-jwt","37250438","9037168","17631787","33771635","50014714","75796888","False","0.00000934","C","https://github.com/gr2m/universal-github-app-jwt.git","native","gh/205579747","","mit"
"stream-length","joepie91/node-stream-length","39682324","17947198","33760742","43396682","44685624","58621374","True","0.00000933","C","https://github.com/joepie91/node-stream-length.git","native","gh/29167384","","wtfpl"
"base16","gaearon/base16-js","41410036","21490460","33542958","41188900","48081616","62746247","True","0.00000933","C","https://github.com/gaearon/base16-js.git","native","gh/43076341","","mit"
"postcss-discard-unused","cssnano/cssnano","41429408","45480290","41319483","35967584","37192922","47186762","True","0.00000933","C","https://github.com/cssnano/cssnano.git","native","gh/33943153","","mit"
"mqtt-packet","mqttjs/mqtt-packet","41378137","20483526","42396477","34286714","46175712","63548258","True","0.00000932","C","https://github.com/mqttjs/mqtt-packet.git","native","gh/22286586","","mit"
"react-native-get-random-values","linusu/react-native-get-random-values","41401015","25084373","35368858","43721544","44781694","58048607","True","0.00000932","C","https://github.com/linusu/react-native-get-random-values.git","native","gh/145406739","","mit"
"bytestreamjs","peculiarventures/bytestream.js","3085508","1035557","1528963","2408733","3675627","6778660","False","0.00000932","C","https://github.com/peculiarventures/bytestream.js.git","native","gh/65186443","","bsd-3-clause"
"ts-pattern","gvergnaud/ts-pattern","41390246","476271","5317934","23177732","56060799","121918497","True","0.00000932","C","https://github.com/gvergnaud/ts-pattern.git","native","gh/266582853","","mit"
"sinon-chai","chaijs/sinon-chai","41374179","34548373","46475440","40720740","37146161","47980182","True","0.00000932","C","https://github.com/chaijs/sinon-chai.git","native","gh/3433845","","(bsd-2-clause or wtfpl)"
"autolinker","gregjacobs/autolinker.js","41395120","28780602","35266122","42742855","45069984","55116041","True","0.00000932","C","https://github.com/gregjacobs/autolinker.js.git","eco","gh/3811990","","mit"
"postman-request","postmanlabs/postman-request","41323891","19359174","31506533","40108691","49183018","66462043","True","0.00000931","C","https://github.com/postmanlabs/postman-request.git","native","gh/66355330","","apache-2.0"
"@microsoft/api-extractor","microsoft/rushstack","41324779","5412567","9359170","24231469","55159467","112461226","True","0.00000931","C","https://github.com/microsoft/rushstack.git","native","gh/69618902","","mit"
"@internationalized/message","adobe/react-spectrum","36558608","2625212","11039422","25055356","52266587","91806466","False","0.00000931","C","https://github.com/adobe/react-spectrum.git","eco","gh/208362715","","apache-2.0"
"cucumber-expressions","cucumber/cucumber-expressions-javascript","41356366","40980481","53116946","55922112","30298084","26464207","True","0.00000931","C","https://github.com/cucumber/cucumber-expressions-javascript.git","native","","","mit"
"postcss-reduce-idents","cssnano/cssnano","41360075","45384585","41267484","35903424","36995543","47249343","True","0.00000931","C","https://github.com/cssnano/cssnano.git","native","gh/33943153","","mit"
"postcss-zindex","cssnano/cssnano","41358704","45370739","41252964","35912544","36977153","47280122","True","0.00000931","C","https://github.com/cssnano/cssnano.git","native","gh/33943153","","mit"
"postcss-merge-idents","cssnano/cssnano","41348280","45407857","41259743","35870575","36971005","47232220","True","0.00000931","C","https://github.com/cssnano/cssnano.git","native","gh/33943153","","mit"
"stylelint-config-standard-scss","stylelint-scss/stylelint-config-standard-scss","41296360","1798538","20482902","41237668","59082461","83880231","True","0.00000930","C","https://github.com/stylelint-scss/stylelint-config-standard-scss.git","native","gh/416273994","","mit"
"@react-stately/form","adobe/react-spectrum","41190543","0","0","1255366","38422564","83893701","True","0.00000928","C","https://github.com/adobe/react-spectrum.git","native","gh/208362715","","apache-2.0"
"is-subdir","zkochan/packages","41228829","6209009","16850589","34410304","56841032","91833212","True","0.00000928","C","https://github.com/zkochan/packages.git","native","gh/150865266","","mit"
"vscode-json-languageservice","microsoft/vscode-json-languageservice","41198112","18941095","28257169","32227836","51847650","74716813","True","0.00000928","C","https://github.com/microsoft/vscode-json-languageservice.git","native","gh/61871004","","mit"
"yeoman-generator","yeoman/generator","41135572","31274018","38451539","38385637","46443051","51123615","True","0.00000926","C","https://github.com/yeoman/generator.git","native","gh/5151909","","bsd-2-clause"
"node-polyfill-webpack-plugin","richienb/node-polyfill-webpack-plugin","41035943","2348497","11014943","29966240","69339880","92510159","True","0.00000924","C","https://github.com/richienb/node-polyfill-webpack-plugin.git","native","gh/303600210","","mit"
"@apollo/cache-control-types","apollographql/apollo-server","41049287","0","3915680","35963048","54345607","69972815","True","0.00000924","C","https://github.com/apollographql/apollo-server.git","native","gh/56760633","","mit"
"launchdarkly-eventsource","launchdarkly/js-eventsource","40984361","8603116","19389036","33825804","54454281","88649569","True","0.00000923","C","https://github.com/launchdarkly/js-eventsource.git","native","gh/159416468","","mit"
"merge-refs","wojtekmaj/merge-refs","36788757","6112604","20539132","30513899","45319660","81458493","False","0.00000923","C","https://github.com/wojtekmaj/merge-refs.git","eco","gh/240489485","","mit"
"taffydb","typicaljoe/taffydb","40938436","37959003","51946899","50766196","31917726","32102359","True","0.00000922","C","https://github.com/typicaljoe/taffydb.git","native","gh/184711","","bsd-2-clause"
"error-stack-parser-es","antfu-collective/error-stack-parser-es","40956474","0","0","3308925","26696444","92864054","True","0.00000922","C","https://github.com/antfu-collective/error-stack-parser-es.git","native","gh/665599792","","mit"
"@react-native-async-storage/async-storage","react-native-async-storage/async-storage","40918475","8691030","23344308","36625332","48008054","87923654","True","0.00000921","C","https://github.com/react-native-async-storage/async-storage.git","native","gh/169431434","","mit"
"babel-plugin-minify-dead-code-elimination","babel/minify","40881415","78116324","43612885","30512655","23238905","28926306","True","0.00000921","C","https://github.com/babel/minify.git","native","gh/55723051","","mit"
"apollo-cache","apollographql/apollo-client","40853223","61694473","54311681","37822833","26260560","24176568","True","0.00000920","C","https://github.com/apollographql/apollo-client.git","native","gh/52630616","","mit"
"@radix-ui/react-aspect-ratio","radix-ui/primitives","40834349","46717","368677","2444236","14402175","186909942","True","0.00000920","C","https://github.com/radix-ui/primitives.git","eco","gh/273499522","","mit"
"node-plop","plopjs/plop","40747436","13852815","23809623","32266753","46278004","87529989","True","0.00000918","C","https://github.com/plopjs/plop.git","native","gh/19317081","","mit"
"read-installed","npm/read-installed","40765145","39559029","38504691","40042662","37510986","48208361","True","0.00000918","C","https://github.com/npm/read-installed.git","native","gh/4631265","","isc"
"passport-local","jaredhanson/passport-local","40717518","23806757","30683967","38752763","43375709","66968398","True","0.00000917","C","https://github.com/jaredhanson/passport-local.git","native","gh/2587163","","mit"
"resolve-path","pillarjs/resolve-path","40706493","28893092","34443559","40667217","43336809","56191788","True","0.00000917","C","https://github.com/pillarjs/resolve-path.git","native","gh/18032158","","mit"
"process-utils","medikoo/process-utils","35999369","12096270","32777747","44948454","46820072","43354304","False","0.00000917","C","https://github.com/medikoo/process-utils.git","native","gh/135427292","","isc"
"make-cancellable-promise","wojtekmaj/make-cancellable-promise","36508772","12473702","20735503","29609602","44023669","75701386","False","0.00000917","C","https://github.com/wojtekmaj/make-cancellable-promise.git","native","gh/197370324","","mit"
"worker-loader","webpack-contrib/worker-loader","40733923","43095268","43484273","42117014","36102901","38870160","True","0.00000917","C","https://github.com/webpack-contrib/worker-loader.git","native","gh/5316517","","mit"
"postcss-message-helpers","moox/postcss-message-helpers","40691795","52460159","47249601","36271686","32759228","34718305","True","0.00000916","C","https://github.com/moox/postcss-message-helpers.git","native","gh/27088842","","mit"
"snakeize","nathan7/snakeize","40692625","69331008","67937487","32103012","18410398","15681222","True","0.00000916","C","https://github.com/nathan7/snakeize.git","native","gh/9039272","","mit"
"eslint-plugin-sonarjs","sonarsource/sonarjs","40610829","12219321","26727949","37860760","55920745","70325374","True","0.00000915","C","https://github.com/sonarsource/sonarjs.git","eco","gh/4335519","","lgpl-3.0-only"
"pino-http","pinojs/pino-http","40551520","13602344","23176337","38085899","50441535","77451488","True","0.00000913","C","https://github.com/pinojs/pino-http.git","native","gh/56715772","","mit"
"code-excerpt","vadimdemedes/code-excerpt","40534234","13039822","21256163","28796631","45833842","93744714","True","0.00000913","C","https://github.com/vadimdemedes/code-excerpt.git","native","gh/73625932","","mit"
"lodash.topath","lodash/lodash","40508307","27737216","38098188","32998769","39024046","64683319","True","0.00000912","C","https://github.com/lodash/lodash.git","native","gh/3955647","","mit"
"deprecated-react-native-prop-types","facebook/react-native-deprecated-modules","40499809","45824","9386058","55646036","76538911","60882219","True","0.00000912","C","https://github.com/facebook/react-native-deprecated-modules.git","native","gh/72218996","","mit"
"lookup-closest-locale","format-message/format-message","38990373","21449749","30141958","36553916","44142115","62664129","True","0.00000912","C","https://github.com/format-message/format-message.git","native","gh/30384919","","mit"
"@vue/babel-preset-app","vuejs/vue-cli","40460952","44618035","51183596","42364459","32359378","31779292","True","0.00000911","C","https://github.com/vuejs/vue-cli.git","native","gh/48626335","","mit"
"slick-carousel","kenwheeler/slick","40394208","30131790","35346844","39032100","45388846","52071462","True","0.00000910","C","https://github.com/kenwheeler/slick.git","native","gh/18049133","","mit"
"@csstools/postcss-gradients-interpolation-method","csstools/postcss-plugins","36757718","0","256","18682261","47741298","80607060","False","0.00000909","C","https://github.com/csstools/postcss-plugins.git","native","gh/219192307","","mit-0"
"vscode-textmate","microsoft/vscode-textmate","40349910","10288734","23478056","51498774","58787945","57696041","True","0.00000909","C","https://github.com/microsoft/vscode-textmate.git","eco","gh/42534055","","mit"
"essentials","medikoo/essentials","40339871","25987897","39880248","47144655","46672821","42013737","True","0.00000908","C","https://github.com/medikoo/essentials.git","native","gh/164098020","","isc"
"simple-call-x","xotic750/simple-call-x","133843","240381","141695","95554","76948","114639","False","0.00000908","C","https://github.com/xotic750/simple-call-x.git","native","gh/202744425","","mit"
"lighthouse-stack-packs","googlechrome/lighthouse-stack-packs","38760880","19895282","27865693","34650433","44946485","66446509","True","0.00000907","C","https://github.com/googlechrome/lighthouse-stack-packs.git","native","gh/160883062","","apache-2.0"
"@types/cls-hooked","definitelytyped/definitelytyped","40222445","22903444","32150442","45756010","45810930","54491400","True","0.00000906","C","https://github.com/definitelytyped/definitelytyped.git","eco","gh/6093316","","mit"
"method-override","expressjs/method-override","40234629","28380657","31600866","40427929","46297076","54466618","True","0.00000906","C","https://github.com/expressjs/method-override.git","native","gh/17359182","","mit"
"react-native-reanimated","software-mansion/react-native-reanimated","40235474","19330238","23463602","29613428","44500433","84269671","True","0.00000906","C","https://github.com/software-mansion/react-native-reanimated.git","eco","gh/130961487","","mit"
"webpack-assets-manifest","webdeveric/webpack-assets-manifest","40165713","40361745","48578114","41610867","36820775","33457065","True","0.00000905","C","https://github.com/webdeveric/webpack-assets-manifest.git","eco","gh/52750309","","mit"
"@csstools/postcss-initial","csstools/postcss-plugins","36578409","0","0","4598611","35801943","69334675","False","0.00000905","C","https://github.com/csstools/postcss-plugins.git","eco","gh/219192307","","mit-0"
"prism-react-renderer","formidablelabs/prism-react-renderer","40182303","12337137","20597877","32066424","56195801","79714277","True","0.00000905","C","https://github.com/formidablelabs/prism-react-renderer.git","eco","gh/145147121","","mit"
"@csstools/postcss-gamut-mapping","csstools/postcss-plugins","36523366","0","0","3428748","35919905","70221445","False","0.00000904","C","https://github.com/csstools/postcss-plugins.git","eco","gh/219192307","","mit-0"
