repo,value_class,archived,pushed_at,days_since_push,is_eol,eol_method,source,eol_checked_at
jsdom/data-urls,B,False,2026-03-21T10:29:53Z,37,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mhart/aws4,B,False,2024-10-31T02:21:23Z,543,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/repeat-string,B,False,2022-01-17T05:08:54Z,1561,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/shallow-clone,B,False,2025-09-04T10:33:03Z,235,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/global-modules,B,False,2018-12-15T02:42:48Z,2690,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
arekinath/node-getpass,B,False,2017-04-25T23:40:42Z,3288,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
kikobeats/emojis-list,B,False,2023-11-30T09:14:28Z,879,False,github_archived,api,2026-04-27T10:35:07+00:00
jonschlinkert/map-visit,B,False,2022-06-27T09:45:31Z,1400,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
istanbuljs/v8-to-istanbul,B,False,2026-04-08T17:03:34Z,18,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
novemberborn/common-path-prefix,B,False,2019-11-03T17:04:11Z,2366,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
facebook/react,B,False,2026-03-11T14:05:17Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sindresorhus/cli-spinners,B,False,2026-02-16T01:42:41Z,70,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
defunctzombie/node-url,B,False,2024-07-26T19:54:09Z,639,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
arcanis/jest-pnp-resolver,B,False,2022-11-15T09:47:32Z,1259,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
smithy-lang/smithy-typescript,B,False,2026-04-16T22:56:43Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
nexdrew/which-module,B,False,2023-04-21T14:38:21Z,1101,False,github_archived,api,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
calvinmetcalf/immediate,B,False,2023-09-18T09:41:45Z,952,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/to-regex,B,False,2020-11-30T04:16:18Z,1974,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
here-be/snapdragon,B,False,2023-03-14T09:12:47Z,1140,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
visionmedia/node-progress,B,False,2023-02-13T23:42:44Z,1168,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
fent/ret.js,B,False,2026-01-24T01:24:51Z,93,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
chalk/supports-hyperlinks,B,False,2026-02-03T12:45:45Z,82,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jestjs/jest,B,False,2026-03-10T02:01:16Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
iarna/console-control-strings,B,False,2020-12-18T05:56:02Z,1956,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/array-unique,B,False,2020-11-02T07:17:44Z,2002,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
faye/faye-websocket-node,B,False,2023-09-07T18:19:35Z,962,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sindresorhus/p-finally,B,True,2021-04-09T05:45:17Z,1844,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
mysticatea/regexpp,B,False,2023-04-30T13:02:28Z,1092,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
es-shims/object.fromentries,B,False,2025-12-30T01:55:02Z,118,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
humanwhocodes/module-importer,B,False,2025-02-19T21:42:46Z,431,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dabh/colors.js,B,False,2024-11-18T18:47:58Z,524,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
facebook/regenerator,B,True,2024-02-29T11:04:34Z,787,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sindresorhus/is,B,False,2025-12-27T10:44:17Z,120,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
smithy-lang/smithy-typescript,B,False,2026-04-16T22:56:43Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
crypto-browserify/createhash,B,False,2026-02-25T01:03:53Z,61,False,github_archived,api,2026-04-27T10:35:07+00:00
tapjs/foreground-child,B,False,2026-03-26T07:01:30Z,32,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aws/aws-sdk-js-crypto-helpers,B,False,2026-04-16T21:30:34Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel-polyfills,B,False,2026-04-10T18:21:37Z,16,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
typestrong/ts-node,B,False,2024-07-18T18:14:16Z,647,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
vuejs/core,B,False,2026-03-11T09:51:50Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
csstools/postcss-plugins,B,False,2026-04-13T05:04:40Z,14,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mikeal/caseless,B,False,2021-03-23T10:07:12Z,1861,False,github_archived,api,2026-04-27T10:35:07+00:00
ungap/structured-clone,B,False,2025-01-23T14:12:57Z,458,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
zertosh/invariant,B,False,2021-12-14T00:53:36Z,1595,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
holepunchto/b4a,B,False,2026-02-19T18:52:02Z,66,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
martinheidegger/ip-codec,B,False,2024-03-27T04:42:03Z,761,False,github_archived,api,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mikemcl/bignumber.js,B,False,2026-02-24T19:57:07Z,61,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
import-js/eslint-plugin-import,B,False,2026-03-05T21:16:52Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/clone-deep,B,False,2024-02-09T23:45:49Z,807,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
thenables/thenify,B,False,2020-10-25T09:01:40Z,2010,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
swc-project/swc,B,False,2026-03-11T06:08:59Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
es-shims/array.prototype.flatmap,B,False,2025-12-30T01:54:12Z,118,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
watson/is-ci,B,False,2024-12-08T08:22:17Z,505,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/copy-descriptor,B,False,2016-06-09T18:32:11Z,3608,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
smithy-lang/smithy-typescript,B,False,2026-04-16T22:56:43Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jsdom/whatwg-encoding,B,True,2025-12-28T03:52:47Z,120,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
mikeal/aws-sign,B,False,2020-06-02T19:02:12Z,2154,False,github_archived,api,2026-04-27T10:35:07+00:00
sindresorhus/merge-streams,B,False,2024-10-28T05:11:35Z,546,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jestjs/jest,B,False,2026-03-10T02:01:16Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel-polyfills,B,False,2026-04-10T18:21:37Z,16,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
es-shims/object-is,B,False,2026-03-18T18:37:00Z,39,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jsdom/cssstyle,B,False,2026-03-21T10:27:50Z,37,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
richienb/char-regex,B,False,2024-11-20T14:25:28Z,522,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
definitelytyped/definitelytyped,B,False,2026-03-11T12:05:35Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/arr-diff,B,False,2022-01-04T11:06:12Z,1573,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
micromark/micromark,B,False,2025-05-10T18:46:45Z,351,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
ariaminaei/utila,B,True,2014-12-21T08:07:11Z,4145,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
import-js/eslint-plugin-import,B,False,2026-03-05T21:16:52Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
ljharb/system.global,B,False,2025-12-30T01:54:30Z,118,False,github_archived,api,2026-04-27T10:35:07+00:00
import-js/eslint-plugin-import,B,False,2026-03-05T21:16:52Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mafintosh/fast-fifo,B,False,2024-05-03T16:25:57Z,723,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
date-fns/date-fns,B,False,2025-09-08T08:25:16Z,231,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jshttp/compressible,B,False,2026-03-01T13:09:33Z,56,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sindresorhus/p-cancelable,B,False,2025-09-09T09:35:14Z,230,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
gulpjs/interpret,B,False,2024-08-15T19:15:20Z,619,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
cssnano/cssnano,B,False,2026-04-13T20:00:48Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rvagg/isstream,B,False,2015-12-30T12:19:22Z,3770,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
leonidas-from-xiv/node-xml2js,B,False,2023-07-30T10:41:35Z,1001,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
ajafff/tsutils,B,False,2024-03-10T22:14:58Z,777,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
lodash/lodash,B,False,2026-02-23T06:14:25Z,63,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
definitelytyped/definitelytyped,B,False,2026-03-11T12:05:35Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mikemcl/big.js,B,False,2025-04-22T19:47:27Z,369,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
lddubeau/saxes,B,True,2025-12-31T16:42:03Z,116,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
cowboy/node-exit,B,False,2025-03-03T16:30:14Z,419,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
doowb/homedir-polyfill,B,False,2019-02-21T18:42:32Z,2621,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
css-modules/postcss-modules-local-by-default,B,False,2026-01-21T23:38:22Z,95,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jsdom/w3c-xmlserializer,B,False,2023-11-12T07:59:11Z,897,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
postcss/autoprefixer,B,False,2026-02-25T19:33:16Z,60,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
unclechu/node-deep-extend,B,False,2020-12-02T10:08:26Z,1972,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mikeal/forever-agent,B,False,2020-06-05T21:48:08Z,2151,False,github_archived,api,2026-04-27T10:35:07+00:00
blakeembrey/change-case,B,False,2025-06-17T20:12:46Z,313,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
substack/node-commondir,B,,,,False,,missing,
syntax-tree/unist-util-stringify-position,B,False,2023-07-07T10:09:24Z,1025,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/arr-union,B,False,2020-11-05T07:59:12Z,1999,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sindresorhus/responselike,B,False,2025-10-10T08:13:43Z,199,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
inspect-js/node-deep-equal,B,False,2026-03-16T05:30:05Z,42,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
ljharb/set-function-name,B,False,2025-12-30T01:57:42Z,118,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
nodejs/node-addon-api,B,False,2026-03-09T00:20:51Z,49,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
npm/npmlog,B,True,2024-05-03T20:54:15Z,723,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
css-modules/postcss-modules-scope,B,False,2026-01-21T23:42:28Z,95,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sindresorhus/cli-truncate,B,False,2026-04-04T13:38:12Z,22,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
micromatch/expand-brackets,B,False,2021-10-04T10:08:35Z,1666,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/to-object-path,B,False,2020-12-31T20:04:05Z,1942,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
nyalab/caniuse-api,B,False,2024-05-05T22:02:13Z,721,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sindresorhus/yn,B,False,2025-08-22T08:54:56Z,248,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
smithy-lang/smithy-typescript,B,False,2026-04-16T22:56:43Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
bcoe/v8-coverage,B,False,2025-01-15T17:29:07Z,466,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mattcg/language-subtag-registry,B,False,2025-12-09T14:07:24Z,138,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
definitelytyped/definitelytyped,B,False,2026-03-11T12:05:35Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
css-modules/postcss-modules-extract-imports,B,False,2026-01-21T23:13:32Z,95,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sboudrias/inquirer.js,B,False,2026-03-10T23:47:33Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
blakeembrey/change-case,B,False,2025-06-17T20:12:46Z,313,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sindresorhus/is-generator-fn,B,False,2022-07-08T12:12:40Z,1388,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
indutny/brorand,B,False,2018-06-09T21:46:29Z,2878,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
css-modules/postcss-modules-values,B,False,2024-01-18T13:50:14Z,829,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
inspect-js/is-set,B,False,2026-01-13T19:31:47Z,103,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
unjs/jiti,B,False,2026-03-11T16:04:53Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
lodash/lodash,B,False,2026-02-23T06:14:25Z,63,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
smithy-lang/smithy-typescript,B,False,2026-04-16T22:56:43Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
webpack/css-loader,B,False,2026-03-10T11:21:57Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
googleapis/google-cloud-node-core,B,True,2026-03-19T17:28:24Z,38,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
crypto-browserify/ripemd160,B,False,2025-09-23T03:21:28Z,216,False,github_archived,api,2026-04-27T10:35:07+00:00
mrkmg/node-external-editor,B,False,2022-07-20T18:00:09Z,1376,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
iarna/wide-align,B,False,2021-10-18T12:33:10Z,1651,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
indutny/node-ip,B,False,2024-08-20T06:56:14Z,615,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
syntax-tree/unist-util-visit,B,False,2026-01-22T19:02:30Z,94,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
immutable-js/immutable-js,B,False,2026-03-06T10:48:41Z,51,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/babel,B,False,2026-03-11T15:26:29Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
typescript-eslint/typescript-eslint,B,False,2026-03-10T08:35:03Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
syntax-tree/unist-util-visit-parents,B,False,2025-10-16T18:20:42Z,192,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
npm/make-fetch-happen,B,False,2026-03-16T18:04:40Z,41,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
unjs/pathe,B,False,2026-04-17T00:32:27Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
samccone/chrome-trace-event,B,False,2024-05-29T16:34:49Z,697,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rollup/plugins,B,False,2026-03-08T03:37:27Z,50,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
babel/preset-modules,B,False,2023-07-21T17:36:41Z,1010,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
thejoshwolfe/yauzl,B,False,2026-04-01T11:46:55Z,25,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
mdevils/html-entities,B,False,2025-04-06T16:04:39Z,385,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jsdom/js-symbol-tree,B,False,2020-04-25T23:51:56Z,2192,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jonschlinkert/posix-character-classes,B,False,2020-12-22T08:50:59Z,1952,False,github_archived,api,2026-04-27T10:35:07+00:00
beaugunderson/ip-address,B,False,2026-02-27T23:52:39Z,58,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jestjs/jest,B,False,2026-03-10T02:01:16Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
ahmadnassri/node-har-validator,B,False,2026-04-15T14:03:34Z,11,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
remix-run/react-router,B,False,2026-03-11T07:22:33Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
smithy-lang/smithy-typescript,B,False,2026-04-16T22:56:43Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jaredwray/cacheable,B,False,2026-02-27T16:41:49Z,58,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
guybedford/es-module-lexer,B,False,2025-12-19T10:57:10Z,128,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
rollup/rollup,B,False,2026-03-11T14:23:36Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python/typing_extensions,A,False,2026-04-06T21:55:42Z,20,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
benjaminp/six,A,False,2026-02-23T02:19:45Z,63,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
urllib3/urllib3,A,False,2026-03-11T05:26:11Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
eliben/pycparser,A,False,2026-01-24T14:25:22Z,92,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-cffi/cffi,A,False,2026-03-29T19:43:10Z,28,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
dateutil/dateutil,A,False,2026-03-03T05:40:58Z,55,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
boto/boto3,A,False,2026-03-11T17:23:35Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pypa/packaging,A,False,2026-04-16T19:55:46Z,10,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
certifi/python-certifi,A,False,2026-04-14T00:31:57Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
kjd/idna,A,False,2025-10-20T21:41:13Z,188,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
numpy/numpy,A,False,2026-03-11T17:53:55Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tartley/colorama,A,False,2025-07-09T17:06:02Z,291,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pyasn1/pyasn1,A,False,2026-03-17T00:53:35Z,41,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pyca/cryptography,A,False,2026-03-11T18:39:31Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
boto/s3transfer,A,False,2026-04-14T18:11:20Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jawah/charset_normalizer,A,False,2026-04-03T04:38:35Z,24,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pallets/markupsafe,A,False,2025-09-27T18:47:09Z,211,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python/importlib_metadata,A,False,2026-04-13T23:42:06Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pytest-dev/pytest,A,False,2026-03-11T04:52:24Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pypa/setuptools,A,False,2026-03-09T12:30:50Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
hukkin/tomli,A,False,2026-04-14T16:51:06Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
google/brotli,A,False,2026-03-11T12:59:25Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
yaml/pyyaml,A,False,2025-09-25T21:29:27Z,213,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-hyper/brotlicffi,A,False,2026-03-05T18:47:56Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jaraco/zipp,A,False,2026-04-13T23:25:31Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
astral-sh/ruff,A,False,2026-03-11T18:47:02Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
googleapis/google-auth-library-python,A,True,2026-03-06T16:19:28Z,51,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
aio-libs/aiobotocore,A,False,2026-03-09T21:32:01Z,48,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python/tzdata,A,False,2026-04-03T11:19:13Z,23,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pallets/click,A,False,2026-03-02T09:17:27Z,56,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
fsspec/filesystem_spec,A,False,2026-02-17T16:01:36Z,68,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pyasn1/pyasn1-modules,A,False,2025-05-09T05:29:48Z,353,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pygments/pygments,A,False,2026-03-07T17:39:05Z,50,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aio-libs/aiohttp,A,False,2026-03-11T10:46:49Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pypa/wheel,A,False,2026-04-06T18:51:55Z,20,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pypa/pip,A,False,2026-03-07T06:10:09Z,51,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pandas-dev/pandas,A,False,2026-03-11T18:26:44Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pydantic/pydantic,A,False,2026-03-11T16:25:59Z,46,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pallets/jinja,A,False,2025-06-14T20:35:04Z,316,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
sybrenstuvel/python-rsa,A,True,2025-04-16T09:48:11Z,376,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
pyparsing/pyparsing,B,False,2026-02-22T17:57:48Z,63,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
tox-dev/platformdirs,B,False,2026-04-13T17:16:59Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aio-libs/multidict,B,False,2026-04-14T23:34:55Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
fsspec/s3fs,B,False,2026-02-18T17:44:23Z,67,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
realpython/pytest-mypy,B,False,2025-04-02T19:30:36Z,389,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
grahamdumpleton/wrapt,B,False,2026-03-06T04:51:44Z,52,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
jpadilla/pyjwt,B,False,2026-03-11T02:01:38Z,47,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
gweis/isodate,B,False,2024-10-09T01:49:41Z,565,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
oauthlib/oauthlib,B,False,2026-02-28T14:03:09Z,57,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
googleapis/proto-plus-python,B,True,2026-02-23T19:29:52Z,62,True,github_archived,top-repos,2026-04-27T10:35:07+00:00
mhammond/pywin32,B,False,2026-02-27T04:04:10Z,59,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-jsonschema/referencing,B,False,2026-04-14T12:24:01Z,12,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
pytest-dev/iniconfig,B,False,2026-04-13T21:09:18Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
executablebooks/mdurl,B,False,2026-04-13T16:36:42Z,13,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-hyper/h11,B,False,2025-04-24T23:29:20Z,367,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aio-libs/frozenlist,B,False,2026-04-06T16:26:17Z,20,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
requests/requests-oauthlib,B,False,2025-06-18T06:42:02Z,313,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
aio-libs/async-timeout,B,False,2026-03-16T16:26:48Z,41,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
python-greenlet/greenlet,B,False,2026-03-01T17:34:24Z,56,False,github_archived,top-repos,2026-04-27T10:35:07+00:00
