"package","avg_downloads","2021","2022","2023","2024","2025"
"serde_path_to_error","23404320","468372","1960999","11809517","30041668","72741046"
"plotters","23377555","4490909","8584448","14201999","27969338","61641083"
"serde_bytes","23280935","3081902","10405101","14479817","30608206","57829650"
"diff","23179682","3721452","9850830","15097113","29832528","57396491"
"plotters-backend","23090919","3839202","8369846","14059543","27849983","61336023"
"sha-1","22989085","15193648","27892012","19908738","22400281","29550749"
"plotters-svg","22963467","3818768","8358595","13969786","27637146","61033043"
"hostname","22950277","6877726","10298041","15148301","29000723","53426597"
"tar","22889082","4033433","7076472","14127803","29555963","59651739"
"colored","22847875","4732465","7711148","12698733","22703404","66393629"
"alloc-no-stdlib","22810441","1126281","5863029","12859042","30927022","63276835"
"terminal_size","22785510","5347708","12204496","14011856","27020174","55343318"
"alloc-stdlib","22760130","1102160","5827112","12840184","30875542","63155653"
"pyo3-ffi","22615658","0","2264850","9278157","32136033","69399251"
"cookie","22590051","5756211","9122285","13497986","26768052","57805724"
"proc-macro-hack","22434083","21582531","23100662","21985871","18051448","27449906"
"signal-hook","22279446","5756008","10190431","17841413","26252502","51356879"
"ciborium-io","22249448","1409","1341512","12649359","30562453","66692510"
"ciborium","22249089","31994","1347883","12646795","30548845","66669929"
"ciborium-ll","22233431","1399","1338763","12643650","30545232","66638114"
"flume","22192852","893545","3792326","11108874","32246290","62923229"
"num-derive","22155648","3739877","8223296","11575054","27409233","59830784"
"scoped-tls","22088421","6617649","9601944","16101001","28005595","50115919"
"cargo-platform","21949129","2200346","6394324","14329586","30604518","56216872"
"dirs-sys-next","21903134","6711143","12001479","19004021","26510325","45288703"
"simd-adler32","21788024","2311","5430","7218297","23820484","77893602"
"rsa","21770181","1074045","3748920","9536839","26168475","68322626"
"phf_macros","21714724","1954805","5262195","10691124","24157765","66507732"
"predicates-core","21712038","2402666","6889301","14940549","29930865","54396812"
"predicates-tree","21670622","2409440","6891845","14880451","29877737","54293638"
"serde_repr","21655162","2895515","6431768","13672143","26265011","59011373"
"curve25519-dalek","21626807","4446442","8807263","15996176","27677551","51206603"
"dunce","21607768","733516","2207359","7997307","20277668","76822994"
"async-task","21569533","4469637","7466018","13988752","27347124","54576135"
"erased-serde","21505656","2648050","4797147","8455284","24344620","67283182"
"pretty_assertions","21502130","4409484","9353159","12537077","27442658","53768274"
"ff","21414709","1537231","4699299","12730849","27680972","60425198"
"block-padding","21413300","11198193","15522691","16875517","23861446","39608654"
"fs_extra","21258738","3252504","7485618","9784840","20334208","65436524"
"async-compression","21245252","2171088","4419027","10426794","27656345","61553009"
"futures-timer","21134979","3177590","6072586","13234996","27729192","55460534"
"group","21059908","1497793","4566841","12658933","27612165","58963812"
"tracing-opentelemetry","21042339","1905848","4778664","10419807","28401139","59706241"
"crc-catalog","21041796","531525","5511333","11874356","23348267","63943501"
"rand_hc","21030223","17598757","14859733","13832028","19790026","39070573"
"opentelemetry_sdk","20989273","35","491954","7926669","27097031","69430679"
"quinn-proto","20776300","154512","891765","3642027","19792073","79401126"
"termtree","20754976","440980","5429274","14374559","29645437","53884632"
"pkcs1","20731645","372839","2916573","8895373","25235469","66237974"
"android-tzdata","20666375","0","0","10018166","34586378","58727333"
"quinn-udp","20646098","5076","797084","2163159","19258122","81007051"
"elliptic-curve","20535490","1193172","4105875","12577783","27041090","57759534"
"indicatif","20525084","3360067","5905511","11672909","20404539","61282397"
"base16ct","20420517","0","2715298","12065919","27376203","59945168"
"waker-fn","20351026","4918375","8862182","17795935","28796975","41381666"
"webpki","20349026","8424978","21262241","32224708","23417360","16415843"
"wait-timeout","20279282","3369784","6007368","10310518","21983700","59725042"
"ecdsa","20274611","1050784","3936462","12542472","26845902","56997438"
"quinn","20243879","150626","864483","2189922","19020092","78994272"
"blocking","20234939","4004082","5913940","12088722","25956660","53211295"
"windows-strings","20103792","0","0","0","7325547","93193413"
"aead","20075374","3650604","8713723","17435250","24489205","46088091"
"anes","20011990","629","1086797","11877217","27352008","59743302"
"ctr","19964916","3082613","8530366","16349072","23479250","48383280"
"fancy-regex","19911625","1082475","2665567","7929886","27856322","60023878"
"peeking_take_while","19821559","5040074","10234443","21080304","28592014","34160962"
"sec1","19769200","12492","2880768","11869761","26761318","57321665"
"dirs-next","19751507","6212072","11198601","17177725","23336373","40832766"
"icu_locid_transform_data","19693374","0","0","98067","11480155","86888648"
"icu_locid","19475605","1387","111542","740074","12183238","84341786"
"tracing-futures","19364987","9135786","13520926","18476556","22829008","32862662"
"icu_provider_macros","19352673","639","109657","730264","11729678","84193129"
"pathdiff","19284632","2179935","6581945","11336634","22454443","53870206"
"remove_dir_all","19271843","15851316","29054016","18875028","14660445","17918413"
"libsqlite3-sys","19253136","2616080","5206157","10404754","26068716","51969975"
"crypto-mac","19187297","14273664","17907870","17898787","21464289","24391875"
"bzip2-sys","19169629","2285118","5238275","11449807","25067769","51807178"
"utf16_iter","19147289","0","90950","418091","10698057","84529351"
"universal-hash","19105819","3403960","7878850","15285690","23547097","45413502"
"icu_locid_transform","19105071","0","2499","148827","11498298","83875735"
"write16","19095390","0","75550","414051","10668496","84318853"
"encode_unicode","19083530","3806699","5680673","10841624","23581974","51506682"
"rfc6979","19062052","6799","2463342","11301796","25521854","56016470"
"headers","19059340","3433483","6611602","11343658","23202434","50705525"
"redox_users","18962009","5904235","8055072","13862084","20606297","46382357"
"sysinfo","18914990","1856876","4622959","9741673","18918692","59434753"
"num-bigint-dig","18778631","1117882","3539602","8856570","23754130","56624972"
"async-executor","18775112","4059255","6623150","12517365","22196214","48479578"
"ctor","18773895","9107873","13694406","18869031","16158327","36039841"
"stringprep","18720224","2280928","5486707","11368755","22134479","52330253"
"windows-implement","18703759","0","147151","1295279","7597892","84478475"
"serde_derive_internals","18627396","1501020","3613162","7687918","23169242","57165641"
"headers-core","18602504","3286382","6268238","11025962","22783856","49648084"
"whoami","18500369","1821361","3955491","9495032","22891713","54338248"
"new_debug_unreachable","18412260","3215234","6555777","10155028","20787261","51348001"
"doc-comment","18381817","4478157","6082805","13203138","26956080","41188906"
"mockall","18371079","1438556","5416776","10188500","27299666","47511900"
"float-cmp","18323691","3050649","7872190","14748034","28261013","37686571"
"mockall_derive","18307655","1439347","5400726","10120059","27246217","47331929"
"tokio-io-timeout","18299350","1531551","8210951","17297494","30585124","33871633"
"windows-interface","18227055","0","4889","850641","7078318","83201429"
"system-configuration","18203468","25118","373469","3614268","22830486","64174003"
"system-configuration-sys","18172058","27924","375708","3592623","22782990","64081046"
"derive_builder","18051296","1663462","4260657","10214010","18256327","55862026"
"derive_builder_core","18046795","1664693","4255714","10209388","18265646","55838534"
"png","17842854","2922864","5574377","11602544","20386677","48727808"
"number_prefix","17813045","3826529","6522186","11072516","19550719","48093277"
"blake3","17771646","2130969","6557507","9006930","21152219","50010608"
"lexical-core","17758111","8790524","11092279","10994059","19622278","38291418"
"yaml-rust","17719956","8600693","13942535","17393035","20782109","27881412"
"const-random","17655114","2270662","3289762","6772858","22069889","53872401"
"const-random-macro","17527573","2277441","3288460","6761967","21831850","53478150"
"ed25519","17486059","3147408","6000363","10648501","22450054","45183972"
"image","17485567","2739840","4928235","10380320","20502485","48876958"
"windows-link","17456657","0","0","0","578","87282711"
"sha3","17451245","2625671","10797579","12494439","22910498","38428039"
"similar","17401243","910539","3722115","8438091","20452414","53483060"
"jsonwebtoken","17311588","1342828","3419422","7996546","21949651","51849495"
"xml-rs","17309437","5359597","8817552","12790742","20568857","39010441"
"env_filter","17207832","0","0","0","17856283","68182878"
"ignore","17199047","3095617","5889526","12169617","21320778","43519699"
"simple_asn1","17159512","2181008","4375661","8396462","20695052","50149380"
"raw-cpuid","17088517","1163036","2830144","7089285","24315525","50044599"
"borsh","17057488","395205","1224183","6976587","23563094","53128373"
"schemars_derive","16945060","1301374","3336671","6730724","20008093","53348442"
"rand_pcg","16934236","9996364","11386572","13854877","17457257","31976113"
"maplit","16925453","6749035","10342383","9597254","19654470","38284125"
