"package","avg_downloads","avg_downloads_share","2021","2022","2023","2024","2025"
"substring","1201185","0.00002876","64239","540797","1984247","1444803","1971840"
"tarpc-plugins","1201163","0.00002876","1090151","675842","685877","1478548","2075401"
"neon-build","1200933","0.00002875","507399","856555","2092192","2111576","436944"
"ark-bls12-377","1200746","0.00002875","9832","198356","675864","2164921","2954759"
"self-replace","1199612","0.00002872","0","0","368462","1446832","4182766"
"ethers-contract-abigen","1199025","0.00002870","12542","138998","1100270","2351630","2391689"
"crossbeam-skiplist","1198750","0.00002870","94","671","1477622","2406240","2109124"
"solang-parser","1195798","0.00002863","13","161184","1219669","1968890","2629234"
"datafusion-catalog","1194416","0.00002859","0","0","0","1157123","4814957"
"polkavm-linker","1194042","0.00002858","0","0","1718","2228104","3740390"
"spl-token-group-interface","1193564","0.00002857","0","0","8658","1628305","4330857"
"datafusion-physical-optimizer","1193498","0.00002857","0","0","0","1157271","4810222"
"aws-sdk-sqs","1192857","0.00002856","20252","350015","658126","1500081","3435811"
"tui","1191978","0.00002854","654269","1252793","1807637","1249369","995826"
"webview2-com-sys","1191558","0.00002853","3140","169621","510795","1068596","4205642"
"json-subscriber","1190584","0.00002850","0","0","0","15349","5937572"
"oncemutex","1189988","0.00002849","197814","336208","780333","1797430","2838155"
"bloomfilter","1187577","0.00002843","173123","568785","1003731","1784123","2408123"
"ethers-contract-derive","1187496","0.00002843","12381","134989","1099080","2326370","2364660"
"chrono-humanize","1185836","0.00002839","387683","605412","819868","1530879","2585338"
"hyper-named-pipe","1185358","0.00002838","0","0","0","983920","4942873"
"alloy-eip2930","1185214","0.00002837","0","0","0","511008","5415065"
"crates-index","1184824","0.00002836","479628","920766","1247260","1233073","2043397"
"python3-dll-a","1184204","0.00002835","0","40098","272780","1046009","4562135"
"idea","1183953","0.00002834","92710","242902","711183","1497514","3375459"
"neon-runtime","1183674","0.00002834","501520","848237","2077337","2105966","385314"
"muldiv","1183583","0.00002833","214420","426764","1116975","1445032","2714726"
"regex-cache","1183453","0.00002833","192161","330871","772638","1791641","2829954"
"perf-event-open-sys","1183426","0.00002833","516262","700161","1013908","1502013","2184787"
"string","1181873","0.00002829","1868601","1274907","1168412","757032","840416"
"softbuffer","1181763","0.00002829","0","2445","183936","1267471","4454963"
"evalexpr","1181059","0.00002827","15997","26576","341795","1853948","3666980"
"libp2p-upnp","1179288","0.00002823","0","0","99330","1814101","3983013"
"drop_bomb","1178004","0.00002820","417790","621948","890159","1403265","2556859"
"imageproc","1177948","0.00002820","129063","266633","391781","787250","4315017"
"honggfuzz","1176996","0.00002818","418171","546628","979092","2100635","1840458"
"gix-worktree-stream","1176416","0.00002816","0","0","362518","261732","5257832"
"phonenumber","1174911","0.00002813","191192","317673","768896","1809223","2787573"
"protobuf-codegen-pure","1174876","0.00002813","448419","1217176","1025318","1349611","1833860"
"minicbor","1174563","0.00002812","627552","374414","729715","1188712","2952425"
"gix-archive","1173141","0.00002808","0","0","363242","266698","5235768"
"coreaudio-sys","1172313","0.00002806","235516","389431","851751","1595664","2789205"
"http-client","1169443","0.00002800","665542","993457","1129393","1326928","1731898"
"webview2-com","1165647","0.00002791","3091","171727","491842","1030561","4131015"
"hashers","1164734","0.00002788","3297","235156","1070011","1993413","2521796"
"arrow-format","1163428","0.00002785","47045","449841","711113","1014330","3594814"
"anymap","1162564","0.00002783","1116009","1170696","1471555","978515","1076045"
"rustyline-derive","1161987","0.00002782","278312","489440","1061162","1378424","2602597"
"konst_kernel","1161170","0.00002780","0","4788","687267","1718620","3395178"
"polars-pipe","1160895","0.00002779","0","15662","361135","1024761","4402919"
"cvss","1159127","0.00002775","343027","534952","846295","1070347","3001018"
"wasmtime-fiber","1158438","0.00002773","214545","372075","782067","1780522","2642982"
"interprocess","1157973","0.00002772","446096","67915","205916","934030","4135908"
"lettre","1157862","0.00002772","316211","536259","770211","1545774","2620858"
"rasn-derive-impl","1157056","0.00002770","0","0","0","4086","5781196"
"cargo-util","1156961","0.00002770","136203","695220","1114410","1370814","2468158"
"ethers-etherscan","1156437","0.00002768","2282","155790","1073006","2213401","2337710"
"qualifier_attr","1156302","0.00002768","0","0","263958","3284374","2233180"
"numtoa","1155881","0.00002767","931321","1147714","875593","955693","1869087"
"libsodium-sys","1154183","0.00002763","420556","569227","1182578","1289679","2308875"
"gstreamer-sys","1151197","0.00002756","154546","354190","1163440","1435757","2648053"
"shellwords","1150210","0.00002754","113173","629332","669166","1318810","3020571"
"eventsource-client","1149720","0.00002752","9163","51091","459890","1298158","3930301"
"alloy-network-primitives","1148384","0.00002749","0","0","0","642304","5099618"
"libp2p-wasm-ext","1148210","0.00002749","570420","793781","1301854","2175061","899936"
"ruc","1144587","0.00002740","917123","4636477","42432","68686","58220"
"dwrote","1142845","0.00002736","198243","292415","563307","943806","3716458"
"array-macro","1142599","0.00002735","619397","764151","1056813","1205358","2067276"
"reqsign","1141906","0.00002734","0","294125","991282","1340178","3083946"
"wasmer-compiler-cranelift","1141545","0.00002733","162146","1658281","1133498","1203533","1550267"
"openapiv3","1141279","0.00002732","103153","249220","745256","1074330","3534437"
"jsonrpsee-wasm-client","1141008","0.00002732","0","196978","653283","1432066","3422717"
"xi-unicode","1140947","0.00002731","687037","709588","1097260","1397095","1813758"
"mock_instant","1137971","0.00002724","132244","425617","283032","619125","4229839"
"defmt-parser","1137800","0.00002724","137421","191948","554646","1404233","3400752"
"pcap-file","1136667","0.00002721","44039","84015","207257","430460","4917568"
"objc2-ui-kit","1135629","0.00002719","0","0","0","646598","5031551"
"futures-retry","1135027","0.00002717","131546","196501","979976","1338813","3028301"
"alloy-chains","1134875","0.00002717","0","0","9272","1082453","4582652"
"pxfm","1134156","0.00002715","0","0","0","0","5670781"
"unicode-vo","1132567","0.00002711","115312","218521","433873","1335103","3560030"
"alloy-json-rpc","1132010","0.00002710","0","0","30","771906","4888114"
"shared_library","1131140","0.00002708","390685","661686","622437","1491111","2489781"
"inflate","1129254","0.00002703","581658","1424490","769184","1226766","1644175"
"derive-into-owned","1128455","0.00002701","162834","94650","213795","427853","4743146"
"yansi-term","1127893","0.00002700","362150","601971","1107260","1739244","1828843"
"datafusion-functions-nested","1127616","0.00002699","0","0","0","1133949","4504133"
"alloy-trie","1126456","0.00002697","0","0","807","464179","5167298"
"fxprof-processed-profile","1126402","0.00002697","0","505","638982","2069131","2923393"
"alloy-signer","1125996","0.00002696","0","0","26","756308","4873646"
"prost-reflect-derive","1125796","0.00002695","69","19174","118555","304080","5187104"
"dynasm","1124285","0.00002691","212487","462344","838927","2915607","1192062"
"dynasmrt","1123539","0.00002690","212384","462349","838432","2913999","1190532"
"defmt-macros","1123066","0.00002689","125583","167671","550608","1404294","3367178"
"spl-program-error-derive","1122668","0.00002688","0","0","210436","1761267","3641641"
"protox","1122161","0.00002686","0","57","447750","1697434","3465566"
"alloy-network","1122123","0.00002686","0","0","26","755927","4854663"
"pinky-swear","1120698","0.00002683","253925","453074","901982","1655164","2339347"
"coreaudio-rs","1120020","0.00002681","215187","284899","757107","1402895","2940012"
"earcutr","1117636","0.00002676","3024","19863","481796","2122182","2961315"
"nybbles","1115383","0.00002670","0","0","2822","438026","5136071"
"spl-discriminator-syn","1113837","0.00002666","0","0","208304","1743300","3617583"
"corosensei","1112842","0.00002664","0","1010211","1469502","1305506","1778993"
"sanitize-filename","1112779","0.00002664","201727","441306","881327","1382571","2656964"
"reactor-trait","1112158","0.00002662","3868","276111","815972","1542697","2922142"
"scale-decode","1111997","0.00002662","0","32967","320838","1606076","3600104"
"trait-variant","1111139","0.00002660","0","0","596","1085854","4469248"
"salvo-serde-util","1110768","0.00002659","0","0","0","561268","4992572"
"webview2-com-macros","1109880","0.00002657","3007","159802","466250","970685","3949660"
"protox-parse","1109244","0.00002655","0","45","442959","1669814","3433405"
"utf8-decode","1109139","0.00002655","6960","28558","250495","529891","4729794"
"junit-report","1109109","0.00002655","135322","1056756","1237715","1315514","1800239"
"freetype","1106985","0.00002650","354848","342055","812897","704830","3320296"
"keyring","1106946","0.00002650","65848","200440","393436","1400449","3474559"
"typeshare","1105288","0.00002646","406","1644","669720","1801120","3053553"
"executor-trait","1104860","0.00002645","4703","277539","816992","1561750","2863316"
"rustc-stable-hash","1104062","0.00002643","0","0","0","268240","5252071"
"mailparse","1104048","0.00002643","153465","311971","447482","1274296","3333027"
"fsio","1103004","0.00002641","614710","1096208","922905","1090363","1790838"
"sha1-checked","1102791","0.00002640","0","0","0","127417","5386542"
"guillotiere","1102603","0.00002640","308494","521770","823468","1217039","2642244"
"ittapi-sys","1102281","0.00002639","0","144647","761358","1834834","2770568"
"rodio","1101791","0.00002638","348882","584797","835006","1310285","2429989"
"scylla","1101750","0.00002638","8787","60764","966354","1732272","2740575"
"ittapi","1101316","0.00002637","0","144718","760344","1832570","2768948"
"solana-metrics","1100137","0.00002634","174698","539476","475399","1395131","2915983"
"rust-s3","1100089","0.00002634","167753","500918","922959","1139730","2769087"
"is_debug","1099933","0.00002633","19749","388039","801085","1364966","2925827"
"docify_macros","1099794","0.00002633","0","0","653871","2312154","2532949"
"docify","1099660","0.00002633","0","0","653533","2311834","2532936"
"whirlpool","1099218","0.00002631","107201","426111","795197","1229530","2938054"
"solana-measure","1098667","0.00002630","174301","542163","470193","1380273","2926408"
"alloy-core","1098374","0.00002629","0","244","453","606155","4885018"
"typeshare-annotation","1097983","0.00002629","0","865","669733","1790669","3028648"
"termion","1096594","0.00002625","947094","1110439","787197","1041325","1596918"
"pasta_curves","1094239","0.00002620","65003","217883","436723","1729625","3021963"
"swc_ecma_codegen_macros","1094213","0.00002620","145066","404574","707287","1846816","2367323"
"aws-creds","1093498","0.00002618","138302","500357","956272","1103907","2768656"
"solana-zk-token-sdk","1093497","0.00002618","0","348036","597116","1585485","2936851"
"read-fonts","1093413","0.00002618","0","217","40936","972154","4453759"
"rustler","1093275","0.00002617","360745","775241","873660","1355370","2101363"
"clap_complete_nushell","1092570","0.00002616","0","508","233573","1347857","3880912"
"mime_guess2","1092538","0.00002615","0","0","30669","1040532","4391493"
"regalloc","1092222","0.00002615","1189081","2737145","674331","436409","424148"
"snapbox","1091804","0.00002614","0","210494","606332","1354511","3287684"
"tabwriter","1090525","0.00002611","348156","453117","618997","892359","3139999"
"spl-discriminator-derive","1089591","0.00002608","0","0","208241","1743426","3496292"
"typewit_proc_macros","1088805","0.00002607","0","0","79146","1883797","3481082"
"crc64fast-nvme","1088482","0.00002606","0","0","0","1638","5440774"
"aws-region","1087855","0.00002604","140812","505476","942237","1088229","2762522"
"windows-version","1087810","0.00002604","0","0","29131","1172609","4237312"
"quick-junit","1087759","0.00002604","0","350168","537470","994105","3557053"
"tauri-plugin","1087297","0.00002603","0","0","0","732305","4704184"
"binrw","1086211","0.00002600","1162","37586","298806","984352","4109149"
"async-global-executor-trait","1085257","0.00002598","3587","275295","813173","1540930","2793303"
"binrw_derive","1084671","0.00002597","1050","37395","298775","980588","4105549"
"gpiocdev","1083280","0.00002593","0","370","6316","30040","5379674"
"gpiocdev-uapi","1083260","0.00002593","0","434","6563","30142","5379164"
"forwarded-header-value","1082204","0.00002591","165","6199","270725","1713433","3420502"
"current_platform","1082137","0.00002591","0","49989","309945","1371729","3679023"
"scylla-macros","1080837","0.00002587","8615","57010","944590","1677204","2716767"
"tame-index","1080624","0.00002587","0","0","271100","1125374","4006648"
"scylla-cql","1080195","0.00002586","0","12528","944957","1710676","2732814"
"variant_count","1080189","0.00002586","174368","747055","1181422","1417742","1880361"
"rustler_codegen","1079522","0.00002584","366931","696714","874089","1356647","2103230"
"dummy","1077317","0.00002579","18143","285961","928910","1695406","2458169"
"unchecked-index","1075154","0.00002574","1622842","1493913","711713","606488","940816"
"syslog_loose","1074292","0.00002572","102014","253408","227117","259568","4529354"
"lyon_geom","1073983","0.00002571","388891","509183","848960","1474611","2148273"
"elf","1073044","0.00002569","72793","98868","257006","1736088","3200468"
"ark-ed-on-bls12-381-bandersnatch","1072939","0.00002569","0","51","540847","1848426","2975375"
"sp-runtime-interface","1072277","0.00002567","111419","168853","425689","1567779","3087649"
"jwt","1071603","0.00002565","116772","369934","839686","1484859","2546766"
"leb128fmt","1070920","0.00002564","0","0","41","887","5353676"
"gpu-allocator","1070665","0.00002563","7473","25436","837737","1468093","3014590"
"palette","1067558","0.00002556","233213","327457","617689","1252511","2906922"
"femme","1067360","0.00002555","391496","413475","726339","1721802","2083690"
"binary-heap-plus","1066784","0.00002554","192711","514306","713842","1038016","2875046"
"ndarray-npy","1066764","0.00002554","107633","203630","336797","874409","3811352"
"command-group","1066566","0.00002553","40121","295919","1803723","1841369","1351698"
"aws-sdk-ec2","1065902","0.00002552","12822","163898","908027","1151139","3093624"
"toolchain_find","1065887","0.00002552","70382","291521","1063584","1667346","2236606"
"thrift_codec","1064688","0.00002549","121072","151466","308081","798064","3944757"
"gstreamer-base-sys","1064682","0.00002549","120862","298141","1074727","1320298","2509386"
"min-max-heap","1064464","0.00002548","21461","55440","319793","950590","3975036"
"aws-sdk-kms","1063816","0.00002547","573","162072","592337","1357062","3207037"
"svm-rs","1061031","0.00002540","1686","101822","758089","1654138","2789423"
"firestorm","1060472","0.00002539","353192","2415093","926111","970626","637340"
"prost-reflect-build","1058141","0.00002533","0","6983","87206","239442","4957076"
"datafusion-tracing","1057797","0.00002532","0","0","0","0","5288987"
"average","1054405","0.00002524","48467","95299","197874","428304","4502085"
"grep-cli","1053674","0.00002522","162947","390407","617416","1527982","2569622"
"gstreamer-base","1052561","0.00002520","120425","296839","1073428","1318407","2453710"
"witx","1051630","0.00002518","50894","258124","591413","1673959","2683763"
"ethers-solc","1051414","0.00002517","2382","82315","1008851","1892123","2271403"
"easy-cast","1050828","0.00002516","40306","81368","197063","445970","4489436"
"palette_derive","1050077","0.00002514","227847","301335","605007","1234098","2882102"
"wasmtime-versioned-export-macros","1049308","0.00002512","0","0","227894","2191156","2827492"
"snapbox-macros","1049221","0.00002512","0","202166","588539","1271729","3183672"
"hidapi","1048605","0.00002510","244498","504886","705639","1544273","2243732"
"async-h1","1048207","0.00002509","631658","888403","982933","1220479","1517564"
"wasmi_arena","1046668","0.00002506","0","22509","802504","2696893","1711436"
"embedded-can","1046605","0.00002506","63468","45257","423046","791599","3909656"
"parquet-format-safe","1045115","0.00002502","0","157984","595828","980627","3491140"
"s2n-tls-sys","1044942","0.00002502","39","30262","83620","697690","4413102"
"s2n-tls","1044839","0.00002501","42","30140","81073","702161","4410783"
"actix-web-actors","1043253","0.00002498","340877","708084","961493","1336648","1869167"
"brotli2","1042969","0.00002497","2279032","1006161","452502","567155","909997"
"pasetors","1042324","0.00002495","1340","4081","977486","1801525","2427190"
"brotli-sys","1041257","0.00002493","2269393","1004462","452992","568306","911135"
"grok","1040657","0.00002491","110261","224204","199095","203169","4466556"
"instrumented-object-store","1039679","0.00002489","0","0","0","0","5198398"
"faccess","1039339","0.00002488","93723","540300","906426","1081959","2574291"
"libp2p-gossipsub","1037539","0.00002484","586662","983436","658180","1016502","1942917"
"enum_primitive","1037440","0.00002484","558989","600085","946104","1523489","1558534"
"ogg","1036185","0.00002481","262722","601845","871351","1247216","2197791"
"arrow2","1036155","0.00002481","29142","291815","644119","944215","3271484"
"getrandom_or_panic","1035519","0.00002479","0","0","81846","2253683","2842068"
"pyroscope","1035040","0.00002478","35","74369","533183","2025162","2542455"
"ethers-middleware","1034103","0.00002476","10481","160902","876795","1820519","2301822"
"launchdarkly-server-sdk-evaluation","1033323","0.00002474","0","24885","424421","1249032","3468279"
"embedded-storage","1032278","0.00002471","7316","65062","491861","617703","3979448"
"cargo","1031699","0.00002470","346088","863466","1161279","1270475","1517189"
"sp-externalities","1029803","0.00002465","108610","160028","353431","1515346","3011602"
"refinery-core","1029490","0.00002465","82263","284294","793551","1453943","2533403"
"atspi","1027971","0.00002461","0","1152","418844","1392091","3327769"
"hexasphere","1027639","0.00002460","211466","480470","736308","1143713","2566240"
"reflink-copy","1027025","0.00002459","0","0","109417","827589","4198121"
"cross","1026800","0.00002458","528118","1111811","1253803","1112868","1127402"
"async-reactor-trait","1026791","0.00002458","3605","275297","813139","1531068","2510848"
"ar","1026522","0.00002457","380869","848879","863175","1084253","1955436"
"percentage","1025600","0.00002455","18207","140642","566944","1523997","2878210"
"gumdrop_derive","1025466","0.00002455","507547","692057","773290","1294795","1859645"
"gumdrop","1025253","0.00002454","508959","691663","772973","1293654","1859020"
"refinery","1025191","0.00002454","81171","283789","784165","1450563","2526269"
"spinners","1025189","0.00002454","81617","89577","684169","2035828","2234755"
"solana-rayon-threadlimit","1024703","0.00002453","174263","536439","447295","1325438","2640083"
"refinery-macros","1024515","0.00002453","81242","283856","784152","1448894","2524431"
"nonmax","1024418","0.00002452","4535","24789","127694","1361381","3603691"
"ssh2","1024025","0.00002451","170054","314254","491430","1016552","3127838"
"eventsource-stream","1023348","0.00002450","550","15130","267153","742866","4091044"
"minicbor-derive","1022116","0.00002447","632766","323408","660681","1107944","2385785"
"sodiumoxide","1022039","0.00002447","332249","445339","1011129","1153444","2168034"
"tokio-retry2","1021936","0.00002446","0","0","0","267591","4842092"
"alloy-transport","1021196","0.00002445","0","0","32","731601","4374349"
"dynamic-pool","1021174","0.00002445","63802","365882","1167324","1433382","2075481"
"datafusion-expr-common","1019828","0.00002441","0","0","0","468896","4630247"
"datafusion-functions-aggregate-common","1019622","0.00002441","0","0","0","468707","4629406"
"ed25519-consensus","1019375","0.00002440","652","278381","946736","1518794","2352312"
"accesskit_windows","1018310","0.00002438","72","5704","422357","1336673","3326745"
"alloy-rpc-client","1018165","0.00002437","0","0","28","730591","4360210"
"ofb","1018111","0.00002437","15005","188893","233796","213257","4439607"
"datafusion-functions-window","1016913","0.00002434","0","0","0","467460","4617107"
"sp-trie","1016657","0.00002434","103015","145403","387279","1782418","2665173"
"alloy-transport-http","1016043","0.00002432","0","0","27","730758","4349431"
"accesskit_unix","1015810","0.00002432","0","0","412501","1342048","3324503"
"schema_registry_converter","1014851","0.00002430","18730","13746","146355","379938","4515486"
"wasmtime-component-util","1013022","0.00002425","0","1075","599759","1892473","2571807"
"byteorder_slice","1012637","0.00002424","159","428","103341","323317","4635941"
"w3f-bls","1010803","0.00002420","0","0","459772","2061678","2532565"
"impl-num-traits","1010726","0.00002420","10932","29279","514555","1871863","2627005"
"futures-utils-wasm","1010397","0.00002419","0","0","0","848557","4203431"
"pyroscope_pprofrs","1008851","0.00002415","0","761","490533","2015394","2537569"
"err-derive","1007855","0.00002413","842603","690191","952017","1009215","1545253"
"etherparse","1006460","0.00002409","133978","217194","537437","889583","3254110"
"alga","1006316","0.00002409","634756","425759","371289","399616","3200161"
"alloy-provider","1006105","0.00002409","0","0","26","720018","4310484"
"gltf-derive","1005433","0.00002407","230504","433730","701542","1168371","2493020"
"gltf-json","1004985","0.00002406","230480","431759","701272","1168069","2493349"
"naive-timer","1003910","0.00002403","12249","95524","454314","402553","4054914"
"ethers","1003865","0.00002403","11325","145332","822377","1782803","2257488"
"objc2-io-kit","1002575","0.00002400","0","0","0","0","5012878"
"accesskit_macos","1001741","0.00002398","0","4198","386159","1306457","3311891"
"tendermint-proto","1000270","0.00002395","108634","2093371","594530","911193","1293626"
"solana-version","999412","0.00002393","137958","468156","415097","1265207","2710642"
"duration-str","997919","0.00002389","2050","105888","781207","1088815","3011639"
"font-types","996758","0.00002386","0","241","40458","940137","4002957"
"wasmtime-component-macro","996488","0.00002386","0","911","584075","1873597","2523859"
"lambda_http","994389","0.00002381","35435","132722","558010","1435278","2810502"
"wasmtime-wit-bindgen","992571","0.00002376","0","0","587144","1861429","2514283"
"winch-codegen","992452","0.00002376","0","114","202391","1396772","3362983"
"gloo","992367","0.00002376","152714","395161","656906","910409","2846649"
"scale-bits","992113","0.00002375","0","22552","296059","1420114","3221840"
"prctl","990275","0.00002371","52595","75480","741097","1457670","2624533"
"temp-dir","989679","0.00002369","39956","279479","634477","1441202","2553284"
"build-target","989234","0.00002368","1001","193564","978823","1289743","2483041"
"vec1","989083","0.00002368","158898","307510","616693","1106777","2755541"
"sp-io","988828","0.00002367","101644","147947","325514","1729354","2639683"
"tokio-buf","988666","0.00002367","1722184","1089645","905241","575799","650461"
"async-dup","987005","0.00002363","517526","776504","919474","1215359","1506166"
"der-oid-macro","984254","0.00002356","910997","1996773","1370067","412516","230920"
"schemafy_core","983410","0.00002354","172992","385212","774459","1123653","2460734"
"sp-state-machine","983187","0.00002354","101543","145451","322980","1728105","2617859"
"skrifa","983013","0.00002353","0","0","22116","656906","4236046"
"unix_socket","982843","0.00002353","442708","558071","534433","1474981","1904026"
"sp-runtime","982567","0.00002352","100912","145730","303629","1727819","2634748"
"aes-siv","982435","0.00002352","72430","60572","112353","96689","4570134"
"sp-storage","982101","0.00002351","110706","168233","419557","1405306","2806704"
"wasmi_collections","981848","0.00002351","0","0","0","1045468","3863775"
"ethers-addressbook","979916","0.00002346","0","101643","806509","1771996","2219432"
"gilrs-core","979853","0.00002346","226434","421092","717757","1221689","2312293"
"ttl_cache","978607","0.00002343","133914","204419","731141","1677713","2145849"
"schemafy_lib","978604","0.00002343","166024","381995","768123","1119988","2456893"
"ort","978244","0.00002342","0","128","43378","698550","4149166"
"solana-account-decoder","977005","0.00002339","138567","479285","429950","1274491","2562735"
"crates-io","976854","0.00002339","313588","722823","1131973","1216082","1499807"
"cargo-audit","976073","0.00002337","324387","480913","670223","869398","2535446"
"elasticlunr-rs","976029","0.00002337","386885","674395","821395","1081293","1916180"
"tokio-postgres-rustls","975929","0.00002336","18096","172769","495482","1002271","3191030"
"pulp","974934","0.00002334","0","1981","99001","908953","3864739"
"network-interface","974742","0.00002333","86","11589","65591","1513133","3283311"
"sp-application-crypto","974488","0.00002333","100367","146045","304033","1719825","2602173"
"concolor-override","973800","0.00002331","0","0","1736400","534191","2598411"
"alloy-signer-local","973100","0.00002330","0","0","0","491142","4374358"
"actix-multipart-derive","972113","0.00002327","66","121","485428","1513056","2861896"
"mysql-common-derive","971355","0.00002325","0","0","440315","1517820","2898644"
"quicksink","971083","0.00002325","574585","1017323","1625105","1289142","349262"
"rustls-connector","971041","0.00002325","45378","262888","680593","1429135","2437215"
"parity-util-mem","970977","0.00002324","602677","897416","926367","1620981","807448"
"ext-trait-proc_macros","970690","0.00002324","89","110059","420210","951286","3371809"
"ext-trait","970510","0.00002323","73","109863","419718","951150","3371748"
"wyhash","970506","0.00002323","48027","267082","188899","606279","3742243"
"tree_magic_mini","969783","0.00002322","24371","68259","264978","1248401","3242910"
"extension-traits","967900","0.00002317","0","105697","415946","949105","3368755"
"nohash","967775","0.00002317","2592","22792","110377","166234","4536880"
"solana-net-utils","967691","0.00002317","138933","468534","402480","1265236","2563274"
"influxdb-line-protocol","967517","0.00002316","16202","12569","28507","149331","4630977"
"clickhouse","967488","0.00002316","2541","41969","126806","386891","4279237"
"solana-client","967001","0.00002315","139662","470030","401930","1270036","2553348"
"static-map-macro","965343","0.00002311","675168","1444774","748479","673779","1284517"
"st-map","964056","0.00002308","675063","1444664","750242","682749","1267564"
"unic-emoji-char","963831","0.00002307","99180","453601","766947","849317","2650112"
"rustify_derive","963238","0.00002306","3798","92435","433166","1022514","3264278"
"tsify","961217","0.00002301","0","9634","218730","1661999","2915726"
"tsify-macros","961027","0.00002301","0","9814","219107","1661682","2914535"
"gltf","960971","0.00002301","232542","439503","708779","1117774","2306259"
"rustify","960906","0.00002300","3536","92434","433127","1019918","3255519"
"alloy-rpc-types","960363","0.00002299","0","0","33","623947","4177835"
"datafusion-functions-window-common","959854","0.00002298","0","0","0","213383","4585889"
"toml-span","959644","0.00002297","0","0","0","838532","3959692"
"macro-string","959366","0.00002297","0","0","0","0","4796830"
"askama_shared","959265","0.00002296","605436","1494280","1413571","663650","619391"
"syslog","958927","0.00002296","392281","521274","768494","1094092","2018497"
"nom8","958646","0.00002295","0","7344","2923255","920210","942423"
"objc2-core-graphics","957614","0.00002292","0","0","0","255","4787816"
"protoc","955451","0.00002287","629606","1013230","1652615","950211","531595"
"solana-config-program","953148","0.00002282","174341","535637","460242","1358079","2237444"
"gloo-events","953110","0.00002282","182651","347847","607058","836972","2791023"
"lyon_path","952474","0.00002280","324447","425902","743174","1322023","1946827"
"codepage","952436","0.00002280","159234","179944","462577","1063980","2896448"
"gloo-file","951495","0.00002278","179577","359304","621201","848506","2748887"
"libbpf-sys","950058","0.00002274","73228","257392","204421","795980","3419271"
"scoped-futures","949363","0.00002273","0","1566","539877","1297205","2908167"
"uniffi_bindgen","948847","0.00002272","41044","182012","510896","1132215","2878069"
"jsonrpc-server-utils","948534","0.00002271","893119","872402","584127","1061658","1331368"
"safe-mix","948351","0.00002270","375012","417926","743578","1506051","1699192"
"ioctl-sys","946911","0.00002267","211170","228072","291360","560315","3443640"
"dyn-stack","945580","0.00002264","0","6444","133305","837538","3750613"
"rctree","945258","0.00002263","159911","281876","715727","1278536","2290242"
"cortex-m-rt","943639","0.00002259","400926","515999","799218","940961","2061091"
"sfv","943636","0.00002259","16794","94342","203769","690347","3712929"
"keyed_priority_queue","943613","0.00002259","74293","247421","402432","1296717","2697204"
"mysql_async","942546","0.00002256","239357","534809","887064","1248392","1803108"
"alloy-consensus-any","942369","0.00002256","0","0","0","61867","4649980"
"jsonrpc-derive","942201","0.00002256","991539","896435","534082","1030703","1258250"
"cmsketch","940920","0.00002253","0","0","129054","284461","4291085"
"platform-info","939493","0.00002249","212005","433247","371737","1109896","2570583"
"z85","939491","0.00002249","46932","324079","222383","2081727","2022336"
"bufstream","937202","0.00002244","500735","841552","981048","1026935","1335743"
"partial_sort","936808","0.00002243","409","1293","715412","1875086","2091841"
"cooked-waker","936713","0.00002242","1218","5225","507400","1310539","2859185"
"servo-fontconfig-sys","936295","0.00002241","316915","490214","483054","285006","3106288"
"s2n-tls-tokio","935778","0.00002240","0","3911","8404","556234","4110342"
"symlink","935354","0.00002239","259454","567325","655515","1294603","1899877"
"soup3-sys","935194","0.00002239","61","14259","204247","727054","3730350"
"smoltcp","935084","0.00002239","54976","199154","354066","1140919","2926305"
"soup3","934165","0.00002236","40","11386","202993","727194","3729213"
"sp-keystore","934143","0.00002236","61537","114365","290895","1675042","2528876"
"solana-perf","934081","0.00002236","29601","415282","395614","1267464","2562445"
"objc2-io-surface","934030","0.00002236","0","0","0","234","4669918"
"tracing-tracy","933401","0.00002235","20322","55977","138617","356552","4095538"
"alloy-genesis","932537","0.00002232","0","0","0","597546","4065142"
"foyer-common","932371","0.00002232","0","0","28137","306430","4327289"
"tokio-pipe","931927","0.00002231","13977","68677","401049","685759","3490173"
"iref","931330","0.00002230","38300","205660","277456","432714","3702522"
"markdown","931224","0.00002229","16165","56934","399222","523353","3660446"
"cov-mark","929901","0.00002226","335535","569885","834435","1188052","1721599"
"bcs","929824","0.00002226","194494","757691","877237","1048426","1771274"
"path_abs","929156","0.00002224","261286","304200","548942","1254434","2276920"
"escargot","928450","0.00002223","352436","610557","703859","873021","2102381"
"testcontainers-modules","928382","0.00002223","0","0","26358","615318","4000235"
"bounded-vec","928082","0.00002222","75559","338067","768000","1593648","1865137"
"dasp_frame","926889","0.00002219","40936","133028","834106","1493048","2133331"
"hex_lit","926868","0.00002219","0","231","493881","1627996","2512234"
"bls12_381","926846","0.00002219","431242","722347","762877","1005588","1712178"
"pct-str","926080","0.00002217","37546","203326","277657","417247","3694625"
"egui_plot","926009","0.00002217","0","0","52869","655255","3921923"
"dhat","925519","0.00002216","61346","612719","668149","1108123","2177258"
"browserslist-rs","925459","0.00002216","88106","1449166","811674","743646","1534706"
"lewton","924043","0.00002212","278631","618871","873178","1123692","1725847"
"openidconnect","923842","0.00002212","25955","226823","701455","996493","2668487"
