package,registry_hit,repository_url,homepage,fetched_at
thunar-archive-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/thunar-archive-plugin,https://docs.xfce.org/xfce/thunar/archive,2026-04-27T20:49:35Z
thunar-media-tags-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/thunar-media-tags-plugin,https://docs.xfce.org/xfce/thunar/media-tags,2026-04-27T20:49:35Z
thunar-volman,debian-13,https://salsa.debian.org/xfce-team/goodies/thunar-volman,https://docs.xfce.org/xfce/thunar/thunar-volman,2026-04-27T20:49:35Z
tiff,debian-13,,https://libtiff.gitlab.io/libtiff/,2026-04-27T20:49:35Z
tinycdb,debian-13,,http://www.corpit.ru/mjt/tinycdb.html,2026-04-27T20:49:35Z
tk,spack.io,https://www.tcl.tk,https://www.tcl.tk,2026-04-27T20:49:35Z
tnftp,debian-13,https://salsa.debian.org/debian/tnftp,https://en.wikipedia.org/wiki/Tnftp,2026-04-27T20:49:35Z
tokyocabinet,debian-13,https://salsa.debian.org/debian/tokyocabinet,https://fallabs.com/tokyocabinet/,2026-04-27T20:49:35Z
totem,debian-13,https://salsa.debian.org/gnome-team/totem,https://wiki.gnome.org/Apps/Videos,2026-04-27T20:49:35Z
totem-pl-parser,debian-13,https://salsa.debian.org/gnome-team/totem-pl-parser,,2026-04-27T20:49:35Z
traceroute-for-linux,,,,2026-04-27T20:49:35Z
transmission,debian-13,https://salsa.debian.org/debian/transmission,https://transmissionbt.com/,2026-04-27T20:49:35Z
trousers,debian-13,,http://trousers.sourceforge.net/,2026-04-27T20:49:35Z
tumbler,debian-13,https://salsa.debian.org/xfce-team/desktop/tumbler,https://docs.xfce.org/xfce/thunar/tumbler,2026-04-27T20:49:35Z
twolame,debian-13,https://salsa.debian.org/multimedia-team/twolame,http://www.twolame.org,2026-04-27T20:49:35Z
udisks,,,,2026-04-27T20:49:35Z
upower,debian-13,https://salsa.debian.org/utopia-team/upower/,https://upower.freedesktop.org/,2026-04-27T20:49:35Z
usb-modeswitch,debian-13,https://salsa.debian.org/debian/usb-modeswitch,https://www.draisberghof.de/usb_modeswitch/,2026-04-27T20:49:35Z
usbredir,debian-13,https://salsa.debian.org/debian/usbredir,https://www.spice-space.org/,2026-04-27T20:49:35Z
userspace-rcu,spack.io,https://liburcu.org/,https://liburcu.org/,2026-04-27T20:49:35Z
usrmerge,debian-13,https://salsa.debian.org/md/usrmerge,https://wiki.debian.org/UsrMerge,2026-04-27T20:49:35Z
vcdimager,debian-13,https://salsa.debian.org/debian/vcdimager,https://www.gnu.org/software/vcdimager/,2026-04-27T20:49:35Z
vdeplug4,debian-13,https://salsa.debian.org/virtualsquare-team/vdeplug4,http://wiki.virtualsquare.org/,2026-04-27T20:49:35Z
video4linux,,,,2026-04-27T20:49:35Z
virglrenderer,debian-13,https://salsa.debian.org/debian/virglrenderer,https://virgil3d.github.io/,2026-04-27T20:49:35Z
vkd3d,debian-13,https://salsa.debian.org/wine-team/vkd3d,http://www.winehq.org,2026-04-27T20:49:35Z
vorbis-tools,debian-13,https://salsa.debian.org/multimedia-team/vorbis-tools,https://www.xiph.org/,2026-04-27T20:49:35Z
vte,debian-13,https://salsa.debian.org/gnome-team/vte,https://wiki.gnome.org/Apps/Terminal/VTE,2026-04-27T20:49:35Z
vtk,spack.io,https://www.vtk.org,https://www.vtk.org,2026-04-27T20:49:35Z
webkitgtk,,,,2026-04-27T20:49:35Z
webrtc-audio-processing,debian-13,https://salsa.debian.org/pulseaudio-team/webrtc-audio-processing,http://freedesktop.org/software/pulseaudio/webrtc-audio-processing/,2026-04-27T20:49:35Z
whois,debian-13,https://github.com/rfc1036/whois,,2026-04-27T20:49:35Z
wildmidi,debian-13,https://salsa.debian.org/games-team/WildMIDI,http://www.mindwerks.net/projects/wildmidi/,2026-04-27T20:49:35Z
wimlib,debian-13,https://salsa.debian.org/debian/wimlib,https://wimlib.net/,2026-04-27T20:49:35Z
wine,debian-13,https://salsa.debian.org/wine-team/wine,https://www.winehq.org,2026-04-27T20:49:35Z
wireless-tools,debian-13,https://github.com/hewlettpackard/wireless-tools,https://hewlettpackard.github.io/wireless-tools/Tools.html,2026-04-27T20:49:35Z
wpa-supplicant,,,,2026-04-27T20:49:35Z
wpebackend-fdo,debian-13,https://salsa.debian.org/webkit-team/wpebackend-fdo,https://wpewebkit.org/,2026-04-27T20:49:35Z
wpewebkit,debian-13,https://salsa.debian.org/webkit-team/webkit,https://wpewebkit.org/,2026-04-27T20:49:35Z
x11-session-utils,debian-13,https://salsa.debian.org/xorg-team/app/x11-session-utils,,2026-04-27T20:49:35Z
x11-xkb-utils,debian-13,https://salsa.debian.org/xorg-team/app/x11-xkb-utils,,2026-04-27T20:49:35Z
x11-xserver-utils,debian-13,https://salsa.debian.org/xorg-team/app/x11-xserver-utils,,2026-04-27T20:49:35Z
xapian-core,debian-13,https://salsa.debian.org/olly/xapian-core,https://xapian.org/,2026-04-27T20:49:35Z
xcb-util,debian-13,https://salsa.debian.org/xorg-team/lib/xcb-util.git,http://xcb.freedesktop.org,2026-04-27T20:49:35Z
xcb-util-cursor,debian-13,https://salsa.debian.org/debian/xcb-util-cursor,http://xcb.freedesktop.org/,2026-04-27T20:49:35Z
xcb-util-image,debian-13,https://salsa.debian.org/xorg-team/lib/xcb-util-image,https://xcb.freedesktop.org,2026-04-27T20:49:35Z
xcb-util-keysyms,debian-13,https://salsa.debian.org/xorg-team/lib/xcb-util-keysyms,https://xcb.freedesktop.org,2026-04-27T20:49:35Z
xcb-util-renderutil,debian-13,https://salsa.debian.org/xorg-team/lib/xcb-util-renderutil,https://xcb.freedesktop.org,2026-04-27T20:49:35Z
xcb-util-wm,debian-13,https://salsa.debian.org/xorg-team/lib/xcb-util-wm,https://xcb.freedesktop.org,2026-04-27T20:49:35Z
xdg-user-dirs-gtk,debian-13,https://salsa.debian.org/gnome-team/xdg-user-dirs-gtk,https://www.freedesktop.org/wiki/Software/xdg-user-dirs,2026-04-27T20:49:35Z
xdrv:ati,,,,2026-04-27T20:49:35Z
xdrv:cirrus,,,,2026-04-27T20:49:35Z
xdrv:evdev,,,,2026-04-27T20:49:35Z
xdrv:fbdev,,,,2026-04-27T20:49:35Z
xdrv:intel,,,,2026-04-27T20:49:35Z
xdrv:mga,,,,2026-04-27T20:49:35Z
xdrv:mouse,,,,2026-04-27T20:49:35Z
xdrv:synaptics,,,,2026-04-27T20:49:35Z
xdrv:vesa,,,,2026-04-27T20:49:35Z
xdrv:vmware,,,,2026-04-27T20:49:35Z
xdrv:wacom,,,,2026-04-27T20:49:35Z
xerces-c,debian-13,https://salsa.debian.org/bblough/xerces-c,https://xerces.apache.org/xerces-c/,2026-04-27T20:49:35Z
xfburn,debian-13,https://salsa.debian.org/xfce-team/apps/xfburn,https://docs.xfce.org/apps/xfburn/start,2026-04-27T20:49:35Z
xfce4-appfinder,debian-13,https://salsa.debian.org/xfce-team/desktop/xfce4-appfinder,https://docs.xfce.org/xfce/xfce4-appfinder/start,2026-04-27T20:49:35Z
xfce4-battery-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-battery-plugin,https://docs.xfce.org/panel-plugins/xfce4-battery-plugin/start,2026-04-27T20:49:35Z
xfce4-clipman-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-clipman-plugin,https://docs.xfce.org/panel-plugins/xfce4-clipman-plugin,2026-04-27T20:49:35Z
xfce4-cpufreq-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-cpufreq-plugin,https://docs.xfce.org/panel-plugins/xfce4-cpufreq-plugin,2026-04-27T20:49:35Z
xfce4-cpugraph-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-cpugraph-plugin,https://docs.xfce.org/panel-plugins/xfce4-cpugraph-plugin,2026-04-27T20:49:35Z
xfce4-datetime-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-datetime-plugin,https://docs.xfce.org/panel-plugins/xfce4-datetime-plugin,2026-04-27T20:49:35Z
xfce4-diskperf-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-diskperf-plugin,https://docs.xfce.org/panel-plugins/xfce4-diskperf-plugin,2026-04-27T20:49:35Z
xfce4-fsguard-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-fsguard-plugin,https://docs.xfce.org/panel-plugins/xfce4-fsguard-plugin,2026-04-27T20:49:35Z
xfce4-genmon-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-genmon-plugin,https://docs.xfce.org/panel-plugins/xfce4-genmon-plugin,2026-04-27T20:49:35Z
xfce4-mailwatch-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-mailwatch-plugin,https://docs.xfce.org/panel-plugins/xfce4-mailwatch-plugin,2026-04-27T20:49:35Z
xfce4-netload-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-netload-plugin,https://docs.xfce.org/panel-plugins/xfce4-netload-plugin/start,2026-04-27T20:49:35Z
xfce4-notes-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-notes-plugin,https://goodies.xfce.org/projects/panel-plugins/xfce4-notes-plugin,2026-04-27T20:49:35Z
xfce4-notifyd,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-notifyd,https://docs.xfce.org/apps/notifyd/start,2026-04-27T20:49:35Z
xfce4-panel,debian-13,https://salsa.debian.org/xfce-team/desktop/xfce4-panel,https://docs.xfce.org/xfce/xfce4-panel/start,2026-04-27T20:49:35Z
xfce4-places-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-places-plugin,https://docs.xfce.org/panel-plugins/xfce4-places-plugin/start,2026-04-27T20:49:35Z
xfce4-power-manager,debian-13,https://salsa.debian.org/xfce-team/desktop/xfce4-power-manager,https://docs.xfce.org/xfce/xfce4-power-manager/start,2026-04-27T20:49:35Z
xfce4-screenshooter,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-screenshooter,https://docs.xfce.org/apps/screenshooter/start,2026-04-27T20:49:35Z
xfce4-sensors-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-sensors-plugin,https://docs.xfce.org/panel-plugins/xfce4-sensors-plugin/start,2026-04-27T20:49:35Z
xfce4-session,debian-13,https://salsa.debian.org/xfce-team/desktop/xfce4-session,https://docs.xfce.org/xfce/xfce4-session/start,2026-04-27T20:49:35Z
xfce4-smartbookmark-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-smartbookmark-plugin,https://docs.xfce.org/panel-plugins/xfce4-smartbookmark-plugin,2026-04-27T20:49:35Z
xfce4-systemload-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-systemload-plugin,https://docs.xfce.org/panel-plugins/xfce4-systemload-plugin,2026-04-27T20:49:35Z
xfce4-taskmanager,debian-13,https://salsa.debian.org/xfce-team/apps/xfce4-taskmanager,https://docs.xfce.org/apps/xfce4-taskmanager/start,2026-04-27T20:49:35Z
xfce4-terminal,debian-13,https://salsa.debian.org/xfce-team/desktop/xfce4-terminal,https://docs.xfce.org/apps/terminal/start,2026-04-27T20:49:35Z
xfce4-timer-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-timer-plugin,https://docs.xfce.org/panel-plugins/xfce4-timer-plugin,2026-04-27T20:49:35Z
xfce4-weather-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-weather-plugin,https://docs.xfce.org/panel-plugins/xfce4-weather-plugin,2026-04-27T20:49:35Z
xfce4-xkb-plugin,debian-13,https://salsa.debian.org/xfce-team/goodies/xfce4-xkb-plugin,https://docs.xfce.org/panel-plugins/xfce4-xkb-plugin,2026-04-27T20:49:35Z
xfconf,debian-13,https://salsa.debian.org/xfce-team/desktop/xfconf,https://docs.xfce.org/xfce/xfconf/start,2026-04-27T20:49:35Z
xfdesktop,spack.io,https://docs.xfce.org/xfce/xfdesktop/start,https://docs.xfce.org/xfce/xfdesktop/start,2026-04-27T20:49:35Z
xfsprogs,debian-13,,https://xfs.wiki.kernel.org/,2026-04-27T20:49:35Z
xfwm4,debian-13,https://salsa.debian.org/xfce-team/desktop/xfwm4,https://docs.xfce.org/xfce/xfwm4/start,2026-04-27T20:49:35Z
xkbcomp,spack.io,https://gitlab.freedesktop.org/xorg/app/xkbcomp,https://gitlab.freedesktop.org/xorg/app/xkbcomp,2026-04-27T20:49:35Z
xkbset,debian-13,https://salsa.debian.org/debian/xkbset,https://faculty.missouri.edu/~stephen/software,2026-04-27T20:49:35Z
xkeyboard-config,debian-13,https://salsa.debian.org/xorg-team/data/xkeyboard-config,https://www.freedesktop.org/Software/XKeyboardConfig,2026-04-27T20:49:35Z
xsel,debian-13,https://salsa.debian.org/debian/xsel,http://www.vergenet.net/~conrad/software/xsel/,2026-04-27T20:49:35Z
xterm,debian-13,https://salsa.debian.org/xorg-team/app/xterm,https://invisible-island.net/xterm/xterm.html,2026-04-27T20:49:35Z
xvidcore,debian-13,https://salsa.debian.org/multimedia-team/xvidcore,https://labs.xvid.com/source/,2026-04-27T20:49:35Z
yelp,debian-13,https://salsa.debian.org/gnome-team/yelp,https://apps.gnome.org/Yelp/,2026-04-27T20:49:35Z
zabbix,debian-13,https://salsa.debian.org/debian/zabbix,http://zabbix.com,2026-04-27T20:49:35Z
zeitgeist,debian-13,https://salsa.debian.org/debian/zeitgeist,https://zeitgeist.freedesktop.org/,2026-04-27T20:49:35Z
zenity,debian-13,https://salsa.debian.org/gnome-team/zenity,https://wiki.gnome.org/Projects/Zenity,2026-04-27T20:49:35Z
zephyr,debian-13,,,2026-04-27T20:49:35Z
zerofree,debian-13,https://salsa.debian.org/debian/zerofree,https://frippery.org/uml/,2026-04-27T20:49:35Z
zsh,debian-13,https://salsa.debian.org/debian/zsh,https://www.zsh.org/,2026-04-27T20:49:35Z
