"package","year","downloads"
"assets-webpack-plugin","2021","13689580"
"assets-webpack-plugin","2022","15816908"
"assets-webpack-plugin","2023","14775439"
"assets-webpack-plugin","2024","14585142"
"assets-webpack-plugin","2025","12868771"
"assign-deep","2021","3153208"
"assign-deep","2022","4046069"
"assign-deep","2023","3007066"
"assign-deep","2024","3345290"
"assign-deep","2025","3067667"
"assign-symbols","2021","830563273"
"assign-symbols","2022","885367625"
"assign-symbols","2023","785766451"
"assign-symbols","2024","628171609"
"assign-symbols","2025","627131221"
"assignment","2021","1210109"
"assignment","2022","1362337"
"assignment","2023","1394950"
"assignment","2024","1290649"
"assignment","2025","2371804"
"ast-kit","2021","0"
"ast-kit","2022","0"
"ast-kit","2023","8238140"
"ast-kit","2024","38015026"
"ast-kit","2025","57014836"
"ast-metadata-inferer","2021","11671380"
"ast-metadata-inferer","2022","15082096"
"ast-metadata-inferer","2023","20176969"
"ast-metadata-inferer","2024","26545924"
"ast-metadata-inferer","2025","32991044"
"ast-module-types","2021","18529120"
"ast-module-types","2022","36143316"
"ast-module-types","2023","70132686"
"ast-module-types","2024","87378704"
"ast-module-types","2025","148623854"
"ast-parents","2021","832851"
"ast-parents","2022","2592880"
"ast-parents","2023","2911476"
"ast-parents","2024","3156758"
"ast-parents","2025","6164990"
"ast-transform","2021","34389050"
"ast-transform","2022","49183471"
"ast-transform","2023","50060819"
"ast-transform","2024","34628951"
"ast-transform","2025","18849457"
"ast-traverse","2021","5497288"
"ast-traverse","2022","5476828"
"ast-traverse","2023","5863961"
"ast-traverse","2024","7886570"
"ast-traverse","2025","10923033"
"ast-types","2021","587999540"
"ast-types","2022","734987993"
"ast-types","2023","992770027"
"ast-types","2024","1080623108"
"ast-types","2025","1463057701"
"ast-types-flow","2021","337669277"
"ast-types-flow","2022","468492053"
"ast-types-flow","2023","578738685"
"ast-types-flow","2024","681449066"
"ast-types-flow","2025","906170344"
"ast-v8-to-istanbul","2021","0"
"ast-v8-to-istanbul","2022","0"
"ast-v8-to-istanbul","2023","0"
"ast-v8-to-istanbul","2024","0"
"ast-v8-to-istanbul","2025","105019216"
"ast-walker-scope","2021","0"
"ast-walker-scope","2022","79924"
"ast-walker-scope","2023","7054514"
"ast-walker-scope","2024","22681038"
"ast-walker-scope","2025","38600451"
"astral-regex","2021","925012723"
"astral-regex","2022","1092985652"
"astral-regex","2023","1104446517"
"astral-regex","2024","1106048040"
"astral-regex","2025","1280591330"
"astray","2021","130804"
"astray","2022","1245335"
"astray","2023","2922845"
"astray","2024","2198441"
"astray","2025","3826852"
"astring","2021","7444740"
"astring","2022","20873737"
"astring","2023","51229856"
"astring","2024","89572825"
"astring","2025","177371675"
"astro","2021","86255"
"astro","2022","1016214"
"astro","2023","5948731"
"astro","2024","13529571"
"astro","2025","31731956"
"astro-eslint-parser","2021","0"
"astro-eslint-parser","2022","138563"
"astro-eslint-parser","2023","1339562"
"astro-eslint-parser","2024","4197549"
"astro-eslint-parser","2025","9035937"
"astro-expressive-code","2021","0"
"astro-expressive-code","2022","0"
"astro-expressive-code","2023","62771"
"astro-expressive-code","2024","1420791"
"astro-expressive-code","2025","5276026"
"astro-icon","2021","835"
"astro-icon","2022","74880"
"astro-icon","2023","527429"
"astro-icon","2024","1707099"
"astro-icon","2025","3581337"
"astrojs-compiler-sync","2021","0"
"astrojs-compiler-sync","2022","77692"
"astrojs-compiler-sync","2023","1253096"
"astrojs-compiler-sync","2024","4043851"
"astrojs-compiler-sync","2025","8924150"
"astronomia","2021","1444065"
"astronomia","2022","2667727"
"astronomia","2023","4068472"
"astronomia","2024","6110750"
"astronomia","2025","11561481"
"astronomical","2021","0"
"astronomical","2022","0"
"astronomical","2023","0"
"astronomical","2024","232444"
"astronomical","2025","1593789"
"astw","2021","5554842"
"astw","2022","5733162"
"astw","2023","3250141"
"astw","2024","3334119"
"astw","2025","4693525"
"async","2021","2082605623"
"async","2022","2542775274"
"async","2023","2635315240"
"async","2024","2765578572"
"async","2025","3343912604"
"async-array-reduce","2021","4723074"
"async-array-reduce","2022","6063646"
"async-array-reduce","2023","9458146"
"async-array-reduce","2024","6367638"
"async-array-reduce","2025","4741381"
"async-cache","2021","26660591"
"async-cache","2022","33986568"
"async-cache","2023","29313222"
"async-cache","2024","22030449"
"async-cache","2025","17939801"
"async-cache-dedupe","2021","4044"
"async-cache-dedupe","2022","285887"
"async-cache-dedupe","2023","840311"
"async-cache-dedupe","2024","5623322"
"async-cache-dedupe","2025","1610287"
"async-csv","2021","2055743"
"async-csv","2022","3075005"
"async-csv","2023","4060475"
"async-csv","2024","5825829"
"async-csv","2025","8647328"
"async-disk-cache","2021","14619297"
"async-disk-cache","2022","17752766"
"async-disk-cache","2023","19281471"
"async-disk-cache","2024","23069349"
"async-disk-cache","2025","23880142"
"async-done","2021","59692962"
"async-done","2022","63117282"
"async-done","2023","65932934"
"async-done","2024","76004868"
"async-done","2025","89761383"
"async-each","2021","681695129"
"async-each","2022","644773088"
"async-each","2023","528332905"
"async-each","2024","376846590"
"async-each","2025","379977374"
"async-each-series","2021","35536111"
"async-each-series","2022","38690978"
"async-each-series","2023","41591692"
"async-each-series","2024","42977628"
"async-each-series","2025","41226125"
"async-eventemitter","2021","4868268"
"async-eventemitter","2022","12317358"
"async-eventemitter","2023","11147737"
"async-eventemitter","2024","8162770"
"async-eventemitter","2025","13209128"
"async-exit-hook","2021","39382086"
"async-exit-hook","2022","48374051"
"async-exit-hook","2023","55407394"
"async-exit-hook","2024","66906971"
"async-exit-hook","2025","93408926"
"async-foreach","2021","218814774"
"async-foreach","2022","168018975"
"async-foreach","2023","113744022"
"async-foreach","2024","78011996"
"async-foreach","2025","60127253"
"async-function","2021","113"
"async-function","2022","115"
"async-function","2023","209"
"async-function","2024","64"
"async-function","2025","929608469"
"async-generator-function","2021","0"
"async-generator-function","2022","0"
"async-generator-function","2023","0"
"async-generator-function","2024","0"
"async-generator-function","2025","18938379"
"async-helpers","2021","1306643"
"async-helpers","2022","1282459"
"async-helpers","2023","1347281"
"async-helpers","2024","2052757"
"async-helpers","2025","1672398"
"async-hook-domain","2021","2618300"
"async-hook-domain","2022","3999246"
"async-hook-domain","2023","4963999"
"async-hook-domain","2024","9088053"
"async-hook-domain","2025","17895754"
"async-hook-jl","2021","49631581"
"async-hook-jl","2022","66241741"
"async-hook-jl","2023","86850117"
"async-hook-jl","2024","87561698"
"async-hook-jl","2025","124677315"
"async-iterable-stream","2021","1160"
"async-iterable-stream","2022","1718"
"async-iterable-stream","2023","13138"
"async-iterable-stream","2024","8658"
"async-iterable-stream","2025","2062"
"async-limiter","2021","630635121"
"async-limiter","2022","555725910"
"async-limiter","2023","506117181"
"async-limiter","2024","446777519"
"async-limiter","2025","465482294"
"async-listen","2021","214681"
"async-listen","2022","736442"
"async-listen","2023","18855940"
"async-listen","2024","78643536"
"async-listen","2025","137530919"
"async-listener","2021","74042850"
"async-listener","2022","90235997"
"async-listener","2023","139561214"
"async-listener","2024","88709834"
"async-listener","2025","92800967"
"async-lock","2021","16011146"
"async-lock","2022","28405295"
"async-lock","2023","60115229"
"async-lock","2024","85081056"
"async-lock","2025","143225921"
"async-mqtt","2021","1177765"
"async-mqtt","2022","1409292"
"async-mqtt","2023","2981985"
"async-mqtt","2024","3894188"
"async-mqtt","2025","2570789"
"async-mutex","2021","10874113"
"async-mutex","2022","35435467"
"async-mutex","2023","56947243"
"async-mutex","2024","92781822"
"async-mutex","2025","183490854"
"async-promise-queue","2021","7986525"
"async-promise-queue","2022","8369785"
"async-promise-queue","2023","8156212"
"async-promise-queue","2024","8642429"
"async-promise-queue","2025","10894972"
"async-redis","2021","2448222"
"async-redis","2022","3253127"
"async-redis","2023","2051304"
"async-redis","2024","1586331"
"async-redis","2025","1466912"
"async-retry","2021","145031413"
"async-retry","2022","227035981"
"async-retry","2023","288521553"
"async-retry","2024","374530805"
"async-retry","2025","568327895"
"async-retry-ng","2021","16607488"
"async-retry-ng","2022","17117745"
"async-retry-ng","2023","6950914"
"async-retry-ng","2024","4144656"
"async-retry-ng","2025","4098545"
"async-sema","2021","4690731"
"async-sema","2022","13130928"
"async-sema","2023","36904462"
"async-sema","2024","78005192"
"async-sema","2025","131623246"
"async-settle","2021","54977423"
"async-settle","2022","60902485"
"async-settle","2023","64432247"
"async-settle","2024","71397005"
"async-settle","2025","83602113"
"async-some","2021","1187686"
"async-some","2022","897382"
"async-some","2023","978745"
"async-some","2024","974211"
"async-some","2025","1216193"
"async-stream-emitter","2021","136714"
"async-stream-emitter","2022","218503"
"async-stream-emitter","2023","368692"
"async-stream-emitter","2024","1513108"
"async-stream-emitter","2025","1667900"
"async-throttle","2021","3142986"
"async-throttle","2022","3258462"
"async-throttle","2023","2808177"
"async-throttle","2024","1826573"
"async-throttle","2025","1832028"
"async-to-gen","2021","1225431"
"async-to-gen","2022","1282192"
"async-to-gen","2023","1223731"
"async-to-gen","2024","1271429"
"async-to-gen","2025","1324591"
"async-traverse-tree","2021","0"
"async-traverse-tree","2022","0"
"async-traverse-tree","2023","192"
"async-traverse-tree","2024","62106"
"async-traverse-tree","2025","476284"
"async-validator","2021","43041803"
"async-validator","2022","58601538"
"async-validator","2023","69021212"
"async-validator","2024","69908468"
"async-validator","2025","67318998"
"async-value","2021","6914795"
"async-value","2022","10625972"
"async-value","2023","12415791"
"async-value","2024","15219571"
"async-value","2025","16953705"
"async-value-promise","2021","6926717"
"async-value-promise","2022","10517726"
"async-value-promise","2023","12356697"
"async-value-promise","2024","15144420"
"async-value-promise","2025","16940248"
"async-wait-until","2021","990892"
"async-wait-until","2022","1710474"
"async-wait-until","2023","2397468"
"async-wait-until","2024","3348230"
"async-wait-until","2025","5039196"
"async.ensureasync","2021","2855064"
"async.ensureasync","2022","2583300"
"async.ensureasync","2023","2253540"
"async.ensureasync","2024","2103373"
"async.ensureasync","2025","1794574"
"async.parallellimit","2021","1126818"
"async.parallellimit","2022","1553478"
"async.parallellimit","2023","1241040"
"async.parallellimit","2024","6626867"
"async.parallellimit","2025","8836439"
"async.queue","2021","2963630"
"async.queue","2022","2706950"
"async.queue","2023","2401742"
"async.queue","2024","2198910"
"async.queue","2025","1882228"
"async.util.arrayeach","2021","2979272"
"async.util.arrayeach","2022","2742567"
"async.util.arrayeach","2023","2443287"
"async.util.arrayeach","2024","2252028"
"async.util.arrayeach","2025","1920291"
"async.util.eachoflimit","2021","1141525"
"async.util.eachoflimit","2022","1566244"
"async.util.eachoflimit","2023","1260489"
"async.util.eachoflimit","2024","6634858"
"async.util.eachoflimit","2025","8867151"
"async.util.ensureasync","2021","2854655"
"async.util.ensureasync","2022","2582585"
"async.util.ensureasync","2023","2256183"
"async.util.ensureasync","2024","2108592"
"async.util.ensureasync","2025","1808503"
"async.util.isarray","2021","4247766"
"async.util.isarray","2022","4502982"
"async.util.isarray","2023","3897386"
"async.util.isarray","2024","9059004"
"async.util.isarray","2025","10918891"
"async.util.isarraylike","2021","1282636"
"async.util.isarraylike","2022","1767640"
"async.util.isarraylike","2023","1464794"
"async.util.isarraylike","2024","6829552"
"async.util.isarraylike","2025","9019542"
"async.util.keyiterator","2021","1282516"
"async.util.keyiterator","2022","1767629"
"async.util.keyiterator","2023","1464694"
"async.util.keyiterator","2024","6829465"
"async.util.keyiterator","2025","8989942"
"async.util.keys","2021","1283871"
"async.util.keys","2022","1768381"
"async.util.keys","2023","1464530"
"async.util.keys","2024","6829191"
"async.util.keys","2025","9005348"
"async.util.map","2021","2977883"
"async.util.map","2022","2741917"
"async.util.map","2023","2443202"
"async.util.map","2024","2252177"
"async.util.map","2025","1907351"
"async.util.noop","2021","4250758"
"async.util.noop","2022","4506115"
"async.util.noop","2023","3899761"
"async.util.noop","2024","9060146"
"async.util.noop","2025","10840942"
"async.util.once","2021","1284766"
"async.util.once","2022","1769055"
"async.util.once","2023","1464919"
"async.util.once","2024","6829639"
"async.util.once","2025","8994692"
