"package","year","downloads"
"bsdgames","2021","1869"
"bsdgames","2022","1723"
"bsdgames","2023","1687"
"bsdgames","2024","1581"
"bsdgames","2025","1430"
"bsdgames-nonfree","2021","192"
"bsdgames-nonfree","2022","183"
"bsdgames-nonfree","2023","205"
"bsdgames-nonfree","2024","196"
"bsdgames-nonfree","2025","184"
"bsdiff","2021","485"
"bsdiff","2022","406"
"bsdiff","2023","415"
"bsdiff","2024","406"
"bsdiff","2025","391"
"bsdmainutils","2021","163650"
"bsdmainutils","2022","106438"
"bsdmainutils","2023","91032"
"bsdmainutils","2024","58626"
"bsdmainutils","2025","46209"
"bsdtar","2021","922"
"bsdtar","2022","574"
"bsdtar","2023","473"
"bsdtar","2024","281"
"bsdtar","2025","220"
"bsdutils","2021","207357"
"bsdutils","2022","204728"
"bsdutils","2023","222301"
"bsdutils","2024","243415"
"bsdutils","2025","272756"
"bsnes","2021","29"
"bsnes","2022","15"
"bsnes","2023","14"
"bsnes","2024","11"
"bsnes","2025","8"
"btanks","2021","303"
"btanks","2022","266"
"btanks","2023","277"
"btanks","2024","260"
"btanks","2025","264"
"btanks-data","2021","309"
"btanks-data","2022","270"
"btanks-data","2023","280"
"btanks-data","2024","263"
"btanks-data","2025","266"
"bti","2021","66"
"bti","2022","58"
"bti","2023","55"
"bti","2024","45"
"bti","2025","45"
"btrfs-tools","2021","2610"
"btrfs-tools","2022","1925"
"btrfs-tools","2023","1668"
"btrfs-tools","2024","1134"
"btrfs-tools","2025","918"
"btscanner","2021","909"
"btscanner","2022","813"
"btscanner","2023","841"
"btscanner","2024","872"
"btscanner","2025","814"
"budgie-core-dev","2021","17"
"budgie-core-dev","2022","13"
"budgie-core-dev","2023","14"
"budgie-core-dev","2024","20"
"budgie-core-dev","2025","23"
"buffy","2021","11"
"buffy","2022","9"
"buffy","2023","8"
"buffy","2024","5"
"buffy","2025","5"
"bugsx","2021","6"
"bugsx","2022","4"
"bugsx","2023","3"
"buildtorrent","2021","51"
"buildtorrent","2022","44"
"buildtorrent","2023","44"
"buildtorrent","2024","45"
"buildtorrent","2025","49"
"bumps-private-libs","2021","62"
"bumps-private-libs","2022","64"
"bumps-private-libs","2023","57"
"bumps-private-libs","2024","52"
"bumps-private-libs","2025","49"
"bup","2021","8577"
"bup","2022","12128"
"bup","2023","17556"
"bup","2024","22633"
"bup","2025","30652"
"bup-doc","2021","8539"
"bup-doc","2022","12109"
"bup-doc","2023","17551"
"bup-doc","2024","22708"
"bup-doc","2025","30689"
"burgerspace","2021","245"
"burgerspace","2022","242"
"burgerspace","2023","246"
"burgerspace","2024","209"
"burgerspace","2025","213"
"busybox-syslogd","2021","27"
"busybox-syslogd","2022","25"
"busybox-syslogd","2023","30"
"busybox-syslogd","2024","23"
"busybox-syslogd","2025","35"
"buteo-syncfw-plugin-caldav","2025","11"
"buteo-syncfw-plugin-google","2025","1"
"buzztard","2021","9"
"buzztard","2022","3"
"buzztard","2023","1"
"buzztard","2024","1"
"buzztard-bsl","2021","1"
"bwa","2021","334"
"bwa","2022","296"
"bwa","2023","275"
"bwa","2024","209"
"bwa","2025","274"
"bwidget","2021","2550"
"bwidget","2022","2101"
"bwidget","2023","1972"
"bwidget","2024","1751"
"bwidget","2025","1927"
"bwm-ng","2021","3677"
"bwm-ng","2022","3515"
"bwm-ng","2023","3403"
"bwm-ng","2024","3279"
"bwm-ng","2025","2966"
"bximage","2021","228"
"bximage","2022","227"
"bximage","2023","215"
"bximage","2024","207"
"bximage","2025","206"
"byacc","2021","1247"
"byacc","2022","1107"
"byacc","2023","1114"
"byacc","2024","1100"
"byacc","2025","930"
"byacc-j","2021","13"
"byacc-j","2022","14"
"byacc-j","2023","19"
"byacc-j","2024","9"
"byacc-j","2025","12"
"byzanz","2021","388"
"byzanz","2022","357"
"byzanz","2023","348"
"byzanz","2024","327"
"byzanz","2025","306"
"bzip2","2021","202042"
"bzip2","2022","198843"
"bzip2","2023","215951"
"bzip2","2024","236378"
"bzip2","2025","265191"
"bzip2-doc","2021","14575"
"bzip2-doc","2022","14219"
"bzip2-doc","2023","14720"
"bzip2-doc","2024","18005"
"bzip2-doc","2025","24229"
"c-icap","2021","75"
"c-icap","2022","62"
"c-icap","2023","71"
"c-icap","2024","57"
"c-icap","2025","60"
"c2html","2021","4"
"c2html","2022","2"
"c2html","2023","2"
"c2html","2024","1"
"c2html","2025","1"
"cableswig","2021","4"
"cableswig","2022","3"
"cableswig","2023","3"
"cableswig","2024","2"
"cableswig","2025","1"
"caca-utils","2021","1995"
"caca-utils","2022","2566"
"caca-utils","2023","5601"
"caca-utils","2024","13294"
"caca-utils","2025","12287"
"cachefilesd","2021","212"
"cachefilesd","2022","188"
"cachefilesd","2023","188"
"cachefilesd","2024","189"
"cachefilesd","2025","218"
"cacti-spine","2021","247"
"cacti-spine","2022","206"
"cacti-spine","2023","198"
"cacti-spine","2024","159"
"cacti-spine","2025","147"
"cadabra","2021","178"
"cadabra","2022","140"
"cadabra","2023","143"
"cadabra","2024","94"
"cadabra","2025","87"
"cadaver","2021","876"
"cadaver","2022","767"
"cadaver","2023","748"
"cadaver","2024","733"
"cadaver","2025","746"
"cairo-clock","2021","118"
"cairo-clock","2022","81"
"cairo-clock","2023","81"
"cairo-clock","2024","51"
"cairo-clock","2025","39"
"cairo-dock-core","2021","579"
"cairo-dock-core","2022","449"
"cairo-dock-core","2023","413"
"cairo-dock-core","2024","357"
"cairo-dock-core","2025","342"
"caja-actions-dev","2021","18"
"caja-actions-dev","2022","24"
"caja-actions-dev","2023","31"
"caja-actions-dev","2024","32"
"caja-actions-dev","2025","24"
"caja-gtkhash","2021","942"
"caja-gtkhash","2022","927"
"caja-gtkhash","2023","973"
"caja-gtkhash","2024","969"
"caja-gtkhash","2025","987"
"caja-owncloud","2021","16"
"caja-owncloud","2022","12"
"caja-owncloud","2023","17"
"caja-owncloud","2024","19"
"caja-owncloud","2025","19"
"calcurse","2021","345"
"calcurse","2022","289"
"calcurse","2023","334"
"calcurse","2024","346"
"calcurse","2025","373"
"calendar","2021","10208"
"calendar","2022","6477"
"calendar","2023","5695"
"calendar","2024","4245"
"calendar","2025","3639"
"calibre-bin","2021","7137"
"calibre-bin","2022","6675"
"calibre-bin","2023","6540"
"calibre-bin","2024","6884"
"calibre-bin","2025","7459"
"calligra-data","2021","2026"
"calligra-data","2022","1828"
"calligra-data","2023","1841"
"calligra-data","2024","2191"
"calligra-data","2025","1899"
"calligra-libs","2021","1952"
"calligra-libs","2022","1780"
"calligra-libs","2023","1794"
"calligra-libs","2024","2141"
"calligra-libs","2025","1853"
"camera-calibration-parsers-tools","2021","9"
"camera-calibration-parsers-tools","2022","8"
"camera-calibration-parsers-tools","2023","6"
"camera-calibration-parsers-tools","2024","7"
"camera-calibration-parsers-tools","2025","9"
"canna","2021","33"
"canna","2022","32"
"canna","2023","29"
"canna","2024","31"
"canna","2025","29"
"canna-utils","2021","35"
"canna-utils","2022","33"
"canna-utils","2023","29"
"canna-utils","2024","30"
"canna-utils","2025","29"
"canorus","2021","8"
"canorus","2022","5"
"canorus","2023","4"
"canorus","2024","4"
"canorus","2025","2"
"canto","2021","6"
"canto","2022","2"
"canto","2023","1"
"cantor","2021","2881"
"cantor","2022","2430"
"cantor","2023","2426"
"cantor","2024","2986"
"cantor","2025","2872"
"cantor-backend-julia","2021","22"
"cantor-backend-julia","2022","15"
"cantor-backend-julia","2023","10"
"cantor-backend-julia","2024","2"
"cantor-backend-julia","2025","1"
"cantor-backend-kalgebra","2021","767"
"cantor-backend-kalgebra","2022","589"
"cantor-backend-kalgebra","2023","544"
"cantor-backend-kalgebra","2024","403"
"cantor-backend-kalgebra","2025","336"
"cantor-backend-lua","2021","52"
"cantor-backend-lua","2022","56"
"cantor-backend-lua","2023","48"
"cantor-backend-lua","2024","39"
"cantor-backend-lua","2025","42"
"cantor-backend-maxima","2021","156"
"cantor-backend-maxima","2022","183"
"cantor-backend-maxima","2023","173"
"cantor-backend-maxima","2024","172"
"cantor-backend-maxima","2025","162"
"cantor-backend-octave","2021","112"
"cantor-backend-octave","2022","113"
"cantor-backend-octave","2023","112"
"cantor-backend-octave","2024","88"
"cantor-backend-octave","2025","82"
"cantor-backend-python3","2021","90"
"cantor-backend-python3","2022","90"
"cantor-backend-python3","2023","93"
"cantor-backend-python3","2024","79"
"cantor-backend-python3","2025","74"
"cantor-backend-qalculate","2021","1979"
"cantor-backend-qalculate","2022","1733"
"cantor-backend-qalculate","2023","1768"
"cantor-backend-qalculate","2024","2495"
"cantor-backend-qalculate","2025","2650"
"cantor-backend-r","2021","88"
"cantor-backend-r","2022","107"
"cantor-backend-r","2023","101"
"cantor-backend-r","2024","117"
"cantor-backend-r","2025","114"
"cantor-backend-sage","2021","94"
"cantor-backend-sage","2022","112"
"cantor-backend-sage","2023","104"
"cantor-backend-sage","2024","119"
"cantor-backend-sage","2025","111"
"cantor-backend-scilab","2021","58"
"cantor-backend-scilab","2022","68"
"cantor-backend-scilab","2023","66"
"cantor-backend-scilab","2024","59"
"cantor-backend-scilab","2025","52"
"capiutils","2021","80"
"capiutils","2022","60"
"capiutils","2023","56"
"capiutils","2024","37"
"capiutils","2025","28"
"capstone-tool","2021","397"
"capstone-tool","2022","338"
"capstone-tool","2023","359"
"capstone-tool","2024","386"
"capstone-tool","2025","361"
"care","2021","23"
"care","2022","20"
"care","2023","21"
"care","2024","13"
"care","2025","15"
"casacore-dev","2021","107"
"casacore-dev","2022","83"
"casacore-dev","2023","89"
"casacore-dev","2024","84"
"casacore-dev","2025","111"
"catcodec","2021","16"
"catcodec","2022","10"
"catcodec","2023","9"
"catcodec","2024","11"
"catcodec","2025","8"
"cb2bib","2021","202"
"cb2bib","2022","185"
"cb2bib","2023","180"
"cb2bib","2024","147"
"cb2bib","2025","373"
"cbm","2021","320"
"cbm","2022","384"
"cbm","2023","409"
"cbm","2024","421"
"cbm","2025","429"
"cbrpager","2021","50"
"cbrpager","2022","38"
"cbrpager","2023","34"
"cbrpager","2024","23"
"cbrpager","2025","18"
"ccache","2021","3913"
"ccache","2022","3792"
"ccache","2023","3900"
"ccache","2024","4466"
"ccache","2025","4930"
"cccc","2021","176"
"cccc","2022","149"
"cccc","2023","113"
"cccc","2024","93"
"cccc","2025","96"
"cclive","2021","418"
"cclive","2022","334"
"cclive","2023","333"
"cclive","2024","287"
"cclive","2025","217"
"ccontrol","2021","33"
"ccontrol","2022","24"
"ccontrol","2023","26"
"ccontrol","2024","18"
"ccontrol","2025","14"
"cd-discid","2021","2114"
"cd-discid","2022","1870"
"cd-discid","2023","1817"
"cd-discid","2024","1869"
"cd-discid","2025","2055"
"cd5","2021","10"
"cd5","2022","8"
"cd5","2023","7"
"cd5","2024","8"
"cd5","2025","8"
"cdargs","2021","63"
"cdargs","2022","56"
"cdargs","2023","54"
"cdargs","2024","41"
"cdargs","2025","35"
"cdck","2021","218"
"cdck","2022","200"
"cdck","2023","193"
"cdck","2024","216"
"cdck","2025","225"
"cdcover","2021","40"
"cdcover","2022","32"
"cdcover","2023","31"
"cdcover","2024","26"
"cdcover","2025","21"
"cdde","2021","24"
"cdde","2022","26"
"cdde","2023","24"
"cdde","2024","20"
"cdde","2025","16"
"cdebconf","2021","189"
"cdebconf","2022","170"
"cdebconf","2023","159"
"cdebconf","2024","143"
"cdebconf","2025","132"
"cdebconf-gtk","2021","79"
"cdebconf-gtk","2022","62"
"cdebconf-gtk","2023","60"
"cdebconf-gtk","2024","51"
"cdebconf-gtk","2025","48"
"cdebootstrap","2021","569"
"cdebootstrap","2022","496"
"cdebootstrap","2023","450"
"cdebootstrap","2024","435"
"cdebootstrap","2025","408"
"cdebootstrap-static","2021","23"
"cdebootstrap-static","2022","17"
"cdebootstrap-static","2023","15"
"cdebootstrap-static","2024","20"
"cdebootstrap-static","2025","21"
"cdo","2021","178"
"cdo","2022","171"
"cdo","2023","186"
"cdo","2024","196"
"cdo","2025","258"
"cdw","2021","152"
"cdw","2022","113"
"cdw","2023","111"
"cdw","2024","114"
"cdw","2025","111"
"ceferino","2021","163"
"ceferino","2022","160"
"ceferino","2023","159"
"ceferino","2024","123"
"ceferino","2025","128"
"ceferino-data","2021","169"
"ceferino-data","2022","162"
"ceferino-data","2023","161"
"ceferino-data","2024","126"
"ceferino-data","2025","131"
"celestia-glut","2021","55"
"celestia-glut","2022","38"
"celestia-glut","2023","18"
"celestia-glut","2024","17"
"celestia-glut","2025","14"
"celestia-gnome","2021","193"
"celestia-gnome","2022","133"
"celestia-gnome","2023","105"
"celestia-gnome","2024","46"
"celestia-gnome","2025","32"
"cellwriter","2021","103"
"cellwriter","2022","76"
"cellwriter","2023","70"
"cellwriter","2024","45"
"cellwriter","2025","34"
"centerim","2021","28"
"centerim","2022","26"
"centerim","2023","24"
"centerim","2024","16"
"centerim","2025","15"
"cervisia","2021","2674"
"cervisia","2022","2249"
"cervisia","2023","2253"
"cervisia","2024","2837"
"cervisia","2025","2756"
"cfengine2","2021","1131"
"cfengine2","2022","1022"
"cfengine2","2023","975"
"cfengine2","2024","673"
"cfengine2","2025","388"
"cfengine3","2021","641"
"cfengine3","2022","621"
"cfengine3","2023","611"
"cfengine3","2024","619"
"cfengine3","2025","687"
"cflow","2021","225"
"cflow","2022","188"
"cflow","2023","184"
"cflow","2024","172"
"cflow","2025","169"
"cflow-doc","2021","16"
"cflow-doc","2022","18"
"cflow-doc","2023","21"
"cflow-doc","2024","21"
"cflow-doc","2025","23"
"cflow-l10n","2021","6"
"cflow-l10n","2022","11"
"cflow-l10n","2023","12"
"cflow-l10n","2024","10"
"cflow-l10n","2025","9"
"cgdb","2021","1015"
"cgdb","2022","881"
"cgdb","2023","838"
"cgdb","2024","735"
"cgdb","2025","460"
"cget","2021","1"
"cget","2022","1"
"cget","2023","1"
"cget","2024","7"
"cget","2025","9"
"cgi-mapserver","2021","122"
"cgi-mapserver","2022","109"
"cgi-mapserver","2023","105"
"cgi-mapserver","2024","102"
"cgi-mapserver","2025","99"
"cgiemail","2021","4"
"cgiemail","2022","3"
"cgiemail","2023","2"
"cgiemail","2024","2"
"cgiemail","2025","2"
"cgilib","2021","42"
"cgilib","2022","44"
"cgilib","2023","40"
"cgilib","2024","18"
"cgilib","2025","17"
"cgoban","2021","541"
"cgoban","2022","490"
"cgoban","2023","485"
"cgoban","2024","436"
"cgoban","2025","417"
"cgroup-bin","2021","336"
"cgroup-bin","2022","287"
"cgroup-bin","2023","245"
"cgroup-bin","2024","182"
"cgroup-bin","2025","152"
"charybdis","2021","8"
"charybdis","2022","5"
"charybdis","2023","5"
"charybdis","2024","4"
"charybdis","2025","6"
"check","2021","1360"
"check","2022","1222"
"check","2023","1235"
"check","2024","1220"
"check","2025","1216"
"checkinstall","2021","3756"
"checkinstall","2022","3208"
"checkinstall","2023","3112"
"checkinstall","2024","2926"
"checkinstall","2025","2797"
"checkmp3","2021","26"
"checkmp3","2022","17"
"checkmp3","2023","20"
"checkmp3","2024","16"
"checkmp3","2025","13"
"chemeq","2021","198"
"chemeq","2022","159"
"chemeq","2023","148"
"chemeq","2024","94"
"chemeq","2025","82"
"chemtool","2021","421"
"chemtool","2022","368"
"chemtool","2023","345"
"chemtool","2024","270"
"chemtool","2025","280"
"cherokee","2021","9"
"cherokee","2022","13"
"cherokee","2023","13"
"cherokee","2024","10"
"cherokee","2025","8"
"chewing-tools","2024","2"
"chewing-tools","2025","2"
"chillispot","2021","4"
"chillispot","2022","3"
"chillispot","2023","1"
"chillispot","2024","1"
"chillispot","2025","1"
"chkrootkit","2021","4744"
"chkrootkit","2022","4312"
"chkrootkit","2023","4245"
"chkrootkit","2024","4130"
"chkrootkit","2025","4171"
"chktex","2021","4534"
"chktex","2022","4037"
"chktex","2023","4143"
"chktex","2024","4375"
"chktex","2025","4573"
"chmsee","2021","11"
"chmsee","2022","6"
"chmsee","2023","3"
"chmsee","2024","3"
"chmsee","2025","4"
"chocolate-doom","2021","220"
"chocolate-doom","2022","213"
"chocolate-doom","2023","228"
"chocolate-doom","2024","262"
"chocolate-doom","2025","282"
"choosewm","2021","30"
"choosewm","2022","29"
"choosewm","2023","34"
"choosewm","2024","28"
"choosewm","2025","28"
"choqok","2021","126"
"choqok","2022","87"
"choqok","2023","87"
"choqok","2024","75"
"choqok","2025","39"
"chordii","2021","37"
"chordii","2022","36"
"chordii","2023","37"
"chordii","2024","33"
"chordii","2025","32"
"choreonoid","2021","64"
"choreonoid","2022","48"
"choreonoid","2023","42"
"choreonoid","2024","10"
"choreonoid","2025","6"
"chromium","2021","27418"
"chromium","2022","24455"
"chromium","2023","24926"
"chromium","2024","25713"
"chromium","2025","28075"
"chromium-browser","2021","491"
"chromium-browser","2022","363"
"chromium-browser","2023","345"
"chromium-browser","2024","254"
"chromium-browser","2025","197"
"chromium-bsu","2021","712"
"chromium-bsu","2022","649"
"chromium-bsu","2023","658"
"chromium-bsu","2024","591"
"chromium-bsu","2025","554"
"chromium-bsu-data","2021","732"
"chromium-bsu-data","2022","660"
"chromium-bsu-data","2023","668"
"chromium-bsu-data","2024","604"
"chromium-bsu-data","2025","562"
"chromium-common","2021","23581"
"chromium-common","2022","22380"
"chromium-common","2023","23278"
"chromium-common","2024","25216"
"chromium-common","2025","27759"
"chromium-driver","2021","2137"
"chromium-driver","2022","2089"
"chromium-driver","2023","2128"
"chromium-driver","2024","1989"
"chromium-driver","2025","2159"
"chromium-headless-shell","2025","47"
"chromium-l10n","2021","6104"
"chromium-l10n","2022","5028"
"chromium-l10n","2023","4758"
"chromium-l10n","2024","4369"
"chromium-l10n","2025","4717"
"chromium-sandbox","2021","22943"
"chromium-sandbox","2022","21829"
"chromium-sandbox","2023","22634"
"chromium-sandbox","2024","25049"
"chromium-sandbox","2025","27333"
"chromium-shell","2021","717"
"chromium-shell","2022","655"
"chromium-shell","2023","657"
"chromium-shell","2024","583"
"chromium-shell","2025","573"
"chrony","2021","4321"
"chrony","2022","5387"
"chrony","2023","5914"
"chrony","2024","9890"
"chrony","2025","12515"
"chrpath","2021","2513"
"chrpath","2022","2223"
"chrpath","2023","2232"
"chrpath","2024","2300"
"chrpath","2025","2433"
"cifs-utils","2021","25207"
"cifs-utils","2022","24914"
"cifs-utils","2023","26344"
"cifs-utils","2024","30716"
"cifs-utils","2025","32564"
"cimg-dev","2021","63"
"cimg-dev","2022","62"
"cimg-dev","2023","60"
"cimg-dev","2024","54"
"cimg-dev","2025","292"
"citadel-client","2021","8"
"citadel-client","2022","4"
"citadel-client","2023","5"
"citadel-client","2024","3"
"citadel-client","2025","4"
"cjk-latex","2021","61"
"cjk-latex","2022","42"
"cjk-latex","2023","40"
"cjk-latex","2024","31"
"cjk-latex","2025","26"
"ckermit","2021","287"
"ckermit","2022","239"
