"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"@vue/babel-sugar-composition-api-render-instance","vuejs/jsx","46736524","41538877","60610462","53576688","39901884","38054711","True","0.00001222","D"
"@edge-runtime/vm","vercel/edge-runtime","47060229","0","65249993","33059891","36069776","53861258","True","0.00001221","D"
"@vue/babel-sugar-composition-api-inject-h","vuejs/jsx","46670526","41434810","60574231","53568596","39894414","37880580","True","0.00001221","D"
"@turf/bbox","Turfjs/turf","52633106","23275944","35947877","45939897","59874184","98127629","True","0.00001221","D"
"html-url-attributes","rehypejs/rehype-minify","43167539","18910","80398","2440963","42398989","170898435","True","0.00001220","D"
"util-extend","isaacs/util-extend","47625641","44154493","44687817","46854148","45171856","57259894","True","0.00001219","D"
"@radix-ui/react-toolbar","radix-ui/primitives","52579224","20640","365603","32349261","117617257","112543360","True","0.00001219","D"
"babel-plugin-transform-typescript-metadata","leonardfactory/babel-plugin-transform-typescript-metadata","52515855","7742845","20748801","46403318","74819615","112864696","True","0.00001218","D"
"mem-fs-editor","SBoudrias/mem-fs-editor","50302376","37046289","46090588","41484521","57269050","69621434","True","0.00001217","D"
"cosmiconfig-toml-loader","danielrearden/cosmiconfig-toml-loader","52455573","48981586","94241509","63403303","30647199","25004269","True","0.00001217","D"
"fast-printf","gajus/fast-printf","23825810","5654634","9694904","21321990","34286147","48171378","False","0.00001215","D"
"csscolorparser","deanm/css-color-parser-js","50675016","24178122","36922412","51727327","55869092","84678127","True","0.00001214","D"
"assertion-error-formatter","charlierudolph/node-assertion-error-formatter","52292385","28964269","40456449","56434052","62017806","73589350","True","0.00001213","D"
"@intlify/message-compiler","intlify/vue-i18n","35297651","2804233","13337189","29205722","46704429","84436686","False","0.00001213","D"
"gifwrap","jtlapp/gifwrap","49780311","38366919","46082808","48566861","49412401","66472570","True","0.00001213","D"
"@octokit/oauth-authorization-url","octokit/oauth-authorization-url.js","39345529","3690593","16474695","36043242","55901155","84617963","True","0.00001212","D"
"@azure/keyvault-keys","Azure/azure-sdk-for-js","41658192","4813033","18264302","35458992","66264141","83490492","True","0.00001212","D"
"yaeti","ibc/yaeti","45344239","45732522","42737251","44262808","41913050","52075567","True","0.00001212","D"
"x-default-browser","jakub-g/x-default-browser","52223091","277504","58301311","115296010","52601256","34639374","True","0.00001211","D"
"prosemirror-history","prosemirror/prosemirror-history","52233956","10045382","20999089","35920993","63932625","130271694","True","0.00001211","D"
"mochawesome","adamgruber/mochawesome","52220534","24638172","43923178","53809071","64223758","74508494","True","0.00001211","D"
"universal-analytics","peaksandpies/universal-analytics","52231386","76771522","55236127","45493286","37461126","46194869","True","0.00001211","D"
"react-native-is-edge-to-edge","zoontek/react-native-edge-to-edge","35039406","0","0","0","1094365","68984448","False","0.00001209","D"
"purgecss","FullHuman/purgecss","52144760","68520261","64985146","46823630","37947196","42447567","True","0.00001209","D"
"@redux-saga/is","redux-saga/redux-saga","41436330","33547114","40458857","41453253","42322710","49399718","True","0.00001208","D"
"@opentelemetry/exporter-metrics-otlp-http","open-telemetry/opentelemetry-js","42742256","7264","1082570","12014160","36550585","164056702","True","0.00001207","D"
"typescript-tuple","ksxnodemodules/typescript-tuple","41390850","33942195","40406679","41240725","42487647","48877007","True","0.00001207","D"
"rc-field-form","react-component/field-form","52030297","22337917","36411448","49912432","63520729","87968961","True","0.00001207","D"
"@redux-saga/delay-p","redux-saga/redux-saga","41365305","33580942","40502860","41406886","42258951","49076890","True","0.00001206","D"
"@redux-saga/deferred","redux-saga/redux-saga","41300072","33536955","40438762","41315002","42182517","49027125","True","0.00001205","D"
"swagger2openapi","Mermade/oas-kit","51951485","13853846","28287377","42564052","67277202","107774949","True","0.00001205","D"
"slick","kamicane/slick","45938201","25846644","37690214","46780666","54052548","65320933","True","0.00001205","D"
"@firebase/data-connect","firebase/firebase-js-sdk","49288975","0","0","0","6091349","92486601","True","0.00001205","D"
"third-party-web","patrickhulce/third-party-web","42807060","24452749","29759505","36702366","47402367","75718316","True","0.00001203","D"
"react-freeze","software-mansion/react-freeze","32770795","719855","16421668","28580669","44102054","74029733","False","0.00001202","D"
"lainan","TarochanChannel/lainan-npm","51766057","374247","150","284062","258171494","334","True","0.00001201","D"
"@react-types/overlays","adobe/react-spectrum","40736562","2730206","11321713","28575282","56779378","104276234","True","0.00001200","D"
"@oozcitak/dom","oozcitak/dom","42751174","7461011","21500326","37661793","54437734","92695007","True","0.00001199","D"
"cli","node-js-libs/cli","51621730","29741326","46351232","92580644","46542496","42892953","True","0.00001197","D"
"babel-plugin-transform-remove-console","babel/minify","50138684","81700109","50218695","38499977","33948987","46325652","True","0.00001196","D"
"ansi-cyan","jonschlinkert/ansi-cyan","51461813","65807813","52105459","46632645","45505696","47257455","True","0.00001194","D"
"rgb2hex","christian-bromann/rgb2hex","49228281","37190799","48052663","53212837","50050285","57634824","True","0.00001194","D"
"@aws-cdk/region-info","aws/aws-cdk","47259066","45640516","112263175","50235540","14518680","13637422","True","0.00001193","D"
"es-aggregate-error","es-shims/AggregateError","51438052","1100258","15274549","49647649","89298562","101869242","True","0.00001193","D"
"start-server-and-test","bahmutov/start-server-and-test","51454871","26184789","44754689","59650410","57359724","69324745","True","0.00001193","D"
"protoduck","zkat/protoduck","51340631","99527132","62716547","37694507","26260680","30504291","True","0.00001191","D"
"@csstools/postcss-relative-color-syntax","csstools/postcss-plugins","47685353","0","0","14508197","46110984","82436880","True","0.00001190","D"
"@rollup/plugin-terser","rollup/plugins","45522241","0","153442","17013634","50699376","114222512","True","0.00001187","D"
"rehype-raw","rehypejs/rehype-raw","51120077","5639103","17065545","31511343","65188588","136195809","True","0.00001186","D"
"@opentelemetry/exporter-logs-otlp-http","open-telemetry/opentelemetry-js","49284118","0","0","279850","15225197","132347309","True","0.00001186","D"
"dynamic-dedupe","thlorenz/dynamic-dedupe","47244723","24630935","41153939","50436873","53189015","66812857","True","0.00001186","D"
"hast-util-to-string","rehypejs/rehype-minify","51050313","7023536","14094648","20863254","100216355","113053773","True","0.00001184","D"
"stream-to-array","stream-utils/stream-to-array","51017377","22366468","22354314","46164304","63146203","101055596","True","0.00001183","D"
"@expo/sudo-prompt","expo/sudo-prompt","40051240","0","0","0","0","40051240","True","0.00001181","D"
"speed-measure-webpack-plugin","stephencookdev/speed-measure-webpack-plugin","50911237","75942524","55536278","46065114","38218437","38793833","True","0.00001181","D"
"gulp-util","gulpjs/gulp-util","50831765","59639324","54361837","49790985","44593226","45773453","True","0.00001179","D"
"event-pubsub","RIAEvangelist/event-pubsub","50838651","46543956","51850258","52174616","49137609","54486819","True","0.00001179","D"
"@mapbox/mapbox-gl-supported","mapbox/mapbox-gl-supported","49131134","22879487","35469360","49432615","54534313","83339896","True","0.00001178","D"
"winston-daily-rotate-file","winstonjs/winston-daily-rotate-file","50758761","23696661","57370903","83882150","43346193","45497900","True","0.00001177","D"
"monaco-editor","microsoft/monaco-editor","50695185","16376428","25449824","41121114","63138548","107390015","True","0.00001176","D"
"json-refs","whitlockjc/json-refs","50704593","36452244","47674220","57412914","58088258","53895329","True","0.00001176","D"
"umask","smikes/umask","46095843","75199098","64549669","36386683","23543975","30799794","True","0.00001175","D"
"bidi-js","lojjic/bidi-js","35735175","477417","2844965","5934562","38467086","130951848","False","0.00001175","D"
"@octokit/auth-oauth-user","octokit/auth-oauth-user.js","39210580","3489597","15973673","36625145","55569836","84394653","True","0.00001173","D"
"run-parallel-limit","feross/run-parallel-limit","50550307","25050341","43317706","62252585","61771237","60359670","True","0.00001172","D"
"apollo-link-http","apollographql/apollo-link","50514133","69215286","68457583","51963365","34838447","28095988","True","0.00001172","D"
"safe-json-parse","Raynos/safe-json-parse","50534083","41500041","48088334","52460082","52687345","57934613","True","0.00001172","D"
"change-emitter","acdlite/change-emitter","43492708","52983962","49788045","42647805","37497359","34546372","True","0.00001171","D"
"chartjs-color","chartjs/chartjs-color","50504706","62990667","60436393","50116205","41353081","37627186","True","0.00001171","D"
"bs58check","bitcoinjs/bs58check","50454537","12425911","32032574","37517620","49815180","120481401","True","0.00001170","D"
"babel-plugin-transform-class-properties","babel/babel","50401808","55538626","50379501","45292420","48060359","52738134","True","0.00001169","D"
"scule","unjs/scule","41212785","10242275","22160601","35212017","51006744","87442289","True","0.00001169","D"
"@radix-ui/react-hover-card","radix-ui/primitives","50343713","43078","807331","5060714","24664114","221143328","True","0.00001168","D"
"temp-write","sindresorhus/temp-write","50364698","71331366","67616147","41808124","31531122","39536733","True","0.00001168","D"
"@electron/get","electron/get","39311143","21248774","30608706","33621883","39527203","71549149","True","0.00001167","D"
"@jsonjoy.com/json-pointer","jsonjoy-com/json-pointer","31101300","0","0","0","6572","62196028","False","0.00001166","D"
"discord-api-types","discordjs/discord-api-types","19565998","5967447","24409392","20779744","20710474","25962934","False","0.00001166","D"
"@types/react-window","","50274233","16072690","33903640","51534252","61916712","87943873","True","0.00001166","D"
"stream-parser","TooTallNate/node-stream-parser","50208013","64749533","65101639","43660236","36377541","41151117","True","0.00001164","D"
"react-slick","akiran/react-slick","50123654","39261664","47336608","49057553","54449563","60512882","True","0.00001163","D"
"ordered-binary","kriszyp/ordered-binary","42553343","1412657","17608109","22392040","46565788","124788125","True","0.00001162","D"
"make-event-props","wojtekmaj/make-event-props","45828173","18615877","28032325","38303618","55017160","89171885","True","0.00001161","D"
"stream-promise","medikoo/stream-promise","40503906","26155943","38474978","46873956","47480820","43533835","True","0.00001161","D"
"@urql/core","urql-graphql/urql","50052313","6262807","20638851","44719089","63361154","115279664","True","0.00001161","D"
"import-from-esm","sheerlox/import-from-esm","36857005","0","0","1976566","33007225","75587225","False","0.00001160","D"
"vinyl-sourcemaps-apply","floridoo/vinyl-sourcemaps-apply","49972251","47306608","51053084","49401783","49846947","52252834","True","0.00001159","D"
"@ant-design/react-slick","ant-design/react-slick","48869697","22308777","34527151","46656918","58252577","82603066","True","0.00001159","D"
"is64bit","sindresorhus/is64bit","23293205","216","142","264653","43505482","72695532","False","0.00001158","D"
"lovable-tagger","","49827409","0","0","0","154507","99500311","True","0.00001156","D"
"conventional-changelog","conventional-changelog/conventional-changelog","49785648","26397864","37751971","44572816","57378979","82826610","True","0.00001155","D"
"metro-minify-uglify","facebook/metro","49775553","31835795","47956204","77724952","61455212","29905602","True","0.00001154","D"
"@mui/lab","mui/material-ui","49760131","2086212","31655165","55409472","72036923","87612886","True","0.00001154","D"
"brfs","substack/brfs","49613175","49586896","57047163","60125133","47052557","34254127","True","0.00001151","D"
"find-node-modules","callumacrae/find-node-modules","46690704","26488316","37884160","45285175","51711745","72084126","True","0.00001150","D"
"recompose","acdlite/recompose","49517677","63917619","56718014","47845299","42045326","37062129","True","0.00001148","D"
"thenby","Teun/thenBy.js","20659263","1080758","11467247","21281567","28614345","40852401","False","0.00001147","D"
"@ethersproject/networks","ethers-io/ethers.js","43385680","12885544","42386063","48035249","43596493","70025051","True","0.00001145","D"
"babel-helper-remove-or-void","babel/minify","40380880","77124537","43381841","30063933","23036906","28297187","True","0.00001145","D"
"chevrotain","Chevrotain/chevrotain","49372293","8835733","22073360","37884402","51526815","126541155","True","0.00001145","D"
"find","yuanchuan/find","49308025","37166938","47865347","53046487","53016756","55444600","True","0.00001144","D"
"msgpack-lite","kawanet/msgpack-lite","49331903","16732583","14634087","34069905","106470342","74752598","True","0.00001144","D"
"metro-inspector-proxy","facebook/metro","49273485","30507825","47378062","77695324","61626841","29159376","True","0.00001143","D"
"@ethersproject/transactions","ethers-io/ethers.js","43305203","13255196","40733581","47231609","43725551","71580081","True","0.00001143","D"
"uglifyjs-webpack-plugin","webpack-contrib/uglifyjs-webpack-plugin","49226663","73705371","58066986","44384561","33012306","36964091","True","0.00001142","D"
"@codemirror/search","codemirror/search","35904687","527434","6632211","25815403","47351366","99197023","False","0.00001140","D"
"@ethersproject/abstract-provider","ethers-io/ethers.js","41192189","12819279","39935628","0","43001092","69012758","True","0.00001140","D"
"stream-json","uhop/stream-json","49073961","4174974","17049763","39385991","61999803","122759275","True","0.00001138","D"
"conventional-commit-types","commitizen/conventional-commit-types","42552696","24664971","35386647","42388208","46692044","63631611","True","0.00001136","D"
"pkce-challenge","crouchcd/pkce-challenge","43317581","2795960","3198884","4310879","7010293","199271890","True","0.00001136","D"
"rc-image","react-component/image","48960679","19511987","33455840","47868379","59635136","84332057","True","0.00001136","D"
"hast-util-to-estree","syntax-tree/hast-util-to-estree","40177142","739583","7853680","31785700","58969665","101537084","True","0.00001135","D"
"string.fromcodepoint","mathiasbynens/String.fromCodePoint","29692370","11832838","10334517","20924492","49235897","56134106","False","0.00001134","D"
"@opentelemetry/instrumentation-grpc","open-telemetry/opentelemetry-js","48891531","665445","8518621","31020517","68602549","135650524","True","0.00001134","D"
"gherkin","cucumber/gherkin-javascript","48856686","45575604","51407843","58297078","49431294","39571611","True","0.00001133","D"
"co-body","cojs/co-body","48817127","36086455","41991006","47135658","52471207","66401311","True","0.00001132","D"
"@ethersproject/abi","ethers-io/ethers.js","48804654","17937157","51516782","53101969","46195692","75271673","True","0.00001132","D"
"iron-webcrypto","brc-dd/iron-webcrypto","48789749","0","351121","19715775","57926008","117166095","True","0.00001132","D"
"@ethersproject/web","ethers-io/ethers.js","42849332","12556369","40843617","47844210","43525689","69476779","True","0.00001132","D"
"websocket","theturtle32/WebSocket-Node","48825989","49418031","47192480","47513597","45069348","54936490","True","0.00001132","D"
"ast-kit","sxzz/ast-kit","34422667","0","0","8238140","38015026","57014836","False","0.00001132","D"
"yazl","thejoshwolfe/yazl","47707897","28584661","54894511","42566475","45706462","66787376","True","0.00001132","D"
"json-parse-helpfulerror","smikes/json-parse-helpfulerror","48758723","33610379","44675220","52467447","54181462","58859107","True","0.00001131","D"
"hooker","cowboy/javascript-hooker","35607374","31008762","34639199","35470709","38648280","38269922","False","0.00001130","D"
"weak-lru-cache","kriszyp/weak-lru-cache","41124486","1662975","17236027","21488565","44947599","120287267","True","0.00001129","D"
"jest-fetch-mock","jefflau/jest-fetch-mock","48652042","30585063","36852117","46723004","61531903","67568123","True","0.00001128","D"
"topo","hapijs/topo","48484745","64292612","57798312","48308589","37108545","34915668","True","0.00001125","D"
"utif","photopea/UTIF.js","48501932","58279998","56847672","49334279","38598394","39449319","True","0.00001125","D"
"bin-wrapper","kevva/bin-wrapper","48482163","56153732","56459202","49327970","40384430","40085484","True","0.00001124","D"
"reserved-identifiers","sindresorhus/reserved-identifiers","7561813","0","0","0","2702997","12420630","False","0.00001122","D"
"prosemirror-schema-list","prosemirror/prosemirror-schema-list","48391299","9860216","20065976","32815850","57178700","122035754","True","0.00001122","D"
"@hapi/iron","hueniverse/iron","48287041","23411410","35083173","53304015","66044551","63592059","True","0.00001120","D"
"isows","wevm/isows","34404695","0","0","1156359","18916705","83141021","False","0.00001120","D"
"babel-plugin-const-enum","dosentmatter/babel-plugin-const-enum","48275691","6477310","17899863","42696668","69696437","104608180","True","0.00001120","D"
"lodash._baseassign","lodash/lodash","48154747","53851359","49887689","45490083","41905606","49638999","True","0.00001117","D"
"cssauron","chrisdickinson/cssauron","45390284","63678953","53091028","41304053","35703950","33173437","True","0.00001117","D"
"crypto","npm/deprecate-holder","43483595","23172429","34991144","36356197","52549134","70349073","True","0.00001115","D"
"ast-transform","hughsk/ast-transform","37422349","34389050","49183471","50060819","34628951","18849457","True","0.00001114","D"
"conventional-changelog-jshint","conventional-changelog/conventional-changelog","47968581","25044152","35887967","42918740","56160899","79831148","True","0.00001113","D"
"hermes-profile-transformer","react-native-community/hermes-profile-transformer","47958867","21886307","36278627","58376365","75608412","47644625","True","0.00001112","D"
"yoga-layout","facebook/yoga","15785792","6233","7034","12094","14123142","64780459","False","0.00001112","D"
"sumchecker","malept/sumchecker","41809679","31435515","39723315","36926250","37337056","63626259","True","0.00001111","D"
"@aws-sdk/client-iam","aws/aws-sdk-js-v3","47867869","414703","3831427","25419848","79346543","130326828","True","0.00001110","D"
"webdriver-bidi-protocol","GoogleChromeLabs/webdriver-bidi-protocol","14374933","0","0","0","735","28749131","False","0.00001109","D"
"valid-data-url","killmenot/valid-data-url","39771534","21282830","31532884","39511415","47093619","59436925","True","0.00001108","D"
"markdown-extensions","sindresorhus/markdown-extensions","42537919","3881774","10905142","33400417","61943945","102558318","True","0.00001107","D"
"@react-native/babel-plugin-codegen","facebook/react-native","45745846","214","3468","1185610","67365349","160174589","True","0.00001107","D"
"tiny-async-pool","rxaviers/async-pool","47132815","11869280","32424923","40308519","56330933","94730423","True","0.00001107","D"
"eslint-plugin-mocha","lo1tuma/eslint-plugin-mocha","47747377","27009171","38178039","47732903","53730968","72085804","True","0.00001107","D"
"@babel/plugin-transform-object-assign","babel/babel","47744100","46476484","54994512","53084021","54169514","29995973","True","0.00001107","D"
"commitizen","commitizen/cz-cli","41252704","23063621","34663874","42002189","44780970","61752867","True","0.00001106","D"
"@ethersproject/signing-key","ethers-io/ethers.js","43022969","13063475","40833839","47262899","43728188","70226448","True","0.00001106","D"
"image-ssim","darosh/image-ssim-js","36834928","21102823","28323356","33555647","42658770","58534046","False","0.00001105","D"
"@react-stately/form","adobe/react-spectrum","41190543","0","0","1255366","38422564","83893701","True","0.00001105","D"
"@vercel/node","vercel/vercel","47548280","41078444","87525700","30029757","29492739","49614762","True","0.00001103","D"
"estree-util-build-jsx","syntax-tree/estree-util-build-jsx","38680555","248733","7664582","30766375","57412069","97311017","True","0.00001103","D"
"dogapi","brettlangdon/node-dogapi","47561140","16030298","34892318","43020021","57651631","86211433","True","0.00001103","D"
"httpntlm","SamDecrock/node-http-ntlm","47534854","34227566","40847129","51355186","53947840","57296553","True","0.00001102","D"
"@csstools/postcss-light-dark-function","csstools/postcss-plugins","43825748","0","0","0","23484591","64166905","True","0.00001101","D"
"@aws-sdk/client-ssm","aws/aws-sdk-js-v3","47471974","1398512","10434193","37320331","73441157","114765680","True","0.00001101","D"
"web3-utils","ChainSafe/web3.js","47410781","18251257","46056622","49282783","48339835","75123408","True","0.00001100","D"
"knuth-shuffle-seeded","TimothyGu/knuth-shuffle-seeded","47429309","25273681","35491698","47751795","58538730","70090641","True","0.00001100","D"
"@types/ssh2","DefinitelyTyped/DefinitelyTyped","47402352","6302842","16057396","35235591","56239602","123176329","True","0.00001099","D"
"@types/form-data","","47332033","33002020","40053479","42849155","56735442","64020070","True","0.00001098","D"
"istanbul-api","istanbuljs/istanbuljs","47337395","72677841","52602607","38034311","32093226","41278990","True","0.00001098","D"
"oxc-resolver","oxc-project/oxc-resolver","44926851","0","0","172","7307223","127473160","True","0.00001097","D"
"use-latest-callback","satya164/use-latest-callback","33707898","396","3400379","24108710","48160596","92869413","False","0.00001097","D"
"@csstools/postcss-media-queries-aspect-ratio-number-values","csstools/postcss-plugins","43672126","0","88","0","49927307","81088984","True","0.00001097","D"
"ghost-cursor","Xetera/ghost-cursor","1736412","130105","923840","1577998","3246202","2803917","False","0.00001096","D"
"pm2-sysmonit","","47198579","10364681","29602552","73592154","62001290","60432221","True","0.00001095","D"
"shasum","dominictarr/shasum","47182595","45335891","57295673","52045291","38810976","42425144","True","0.00001094","D"
"web-resource-inliner","jrit/web-resource-inliner","41125706","22150694","31533016","40265454","49450073","62229295","True","0.00001093","D"
"@babel/runtime-corejs2","babel/babel","47111242","56554789","52804501","47838422","39380941","38977557","True","0.00001093","D"
"timeout-signal","node-fetch/timeout-signal","18560149","246804","985429","1800559","6573885","83194068","False","0.00001093","D"
"vue-tsc","vuejs/language-tools","47073429","1107195","10055325","33473231","74639400","116091995","True","0.00001092","D"
"vt-pbf","mapbox/vt-pbf","47022493","22725354","32885629","46054734","54517355","78929395","True","0.00001091","D"
"@ethersproject/hash","ethers-io/ethers.js","42336849","13112694","39699026","46493191","42864568","69514768","True","0.00001089","D"
"babel-helper-to-multiple-sequence-expressions","babel/minify","38450488","76466661","41827900","28392257","20565928","24999697","True","0.00001089","D"
"@hapi/podium","hapijs/podium","46945305","21353122","32654978","52277107","64375221","64066101","True","0.00001089","D"
"@turf/distance","Turfjs/turf","46961109","18104174","28028118","35814732","53796754","99061767","True","0.00001089","D"
"passport-jwt","mikenicholson/passport-jwt","46857515","20176192","31614807","45060370","57813848","79622359","True","0.00001087","D"
"@aws-sdk/lib-dynamodb","aws/aws-sdk-js-v3","46805190","941974","9065133","34361331","74553325","115104187","True","0.00001086","D"
"@ethersproject/abstract-signer","ethers-io/ethers.js","42409544","12955831","40249730","46418787","42812914","69610460","True","0.00001086","D"
"mapbox-gl","mapbox/mapbox-gl-js","46840130","24835944","34670035","47532116","50345056","76817500","True","0.00001086","D"
"@internationalized/string","adobe/react-spectrum","42040162","0","3144763","22006135","50712927","92296824","True","0.00001086","D"
"has-gulplog","gulpjs/has-gulplog","44384139","48026387","46760863","43714538","40666023","42752888","True","0.00001085","D"
"@types/archiver","DefinitelyTyped/DefinitelyTyped","46640569","19602552","27357761","40574073","57877547","87790916","True","0.00001082","D"
"ow","sindresorhus/ow","41945887","34006991","41944657","38185532","41129402","54462857","True","0.00001082","D"
"babel-helper-is-nodes-equiv","babel/babili","38089370","75429403","41588293","28232758","20432057","24764343","True","0.00001081","D"
"@react-navigation/routers","react-navigation/react-navigation","40854423","15830836","24273924","32753291","44831122","86582943","True","0.00001081","D"
"webpack-chain","neutrinojs/webpack-chain","46625434","50409975","59617450","48941165","37159253","36999331","True","0.00001081","D"
"json-pointer","manuelstofer/json-pointer","46572651","13881060","23015999","32936672","60081329","102948195","True","0.00001080","D"
"@clack/core","bombshell-dev/clack","32358148","0","0","2165608","14448462","80460375","False","0.00001079","D"
"mdast-util-frontmatter","syntax-tree/mdast-util-frontmatter","38162183","2604065","12893474","28661950","50741899","95909531","True","0.00001078","D"
"@opentelemetry/instrumentation-redis","open-telemetry/opentelemetry-js-contrib","40213825","487698","6663857","18892351","39404267","135620954","True","0.00001078","D"
"karma-coverage-istanbul-reporter","mattlewis92/karma-coverage-istanbul-reporter","46391515","57066940","50728363","45829931","38794244","39538097","True","0.00001076","D"
"fs-tree-diff","stefanpenner/fs-tree-diff","42192322","24111735","33053796","39578964","50406210","63810908","True","0.00001074","D"
"prosemirror-inputrules","prosemirror/prosemirror-inputrules","46314847","9255991","10722204","29541798","57662213","124392030","True","0.00001074","D"
"@radix-ui/react-context-menu","radix-ui/primitives","46271530","83987","812187","3911808","19872125","206677547","True","0.00001073","D"
"@react-navigation/native","react-navigation/react-navigation","46281339","22332649","29451846","37331347","51821321","90469535","True","0.00001073","D"
"@sindresorhus/slugify","sindresorhus/slugify","46225145","27381085","41043057","39499638","49430097","73771851","True","0.00001072","D"
"mysql","mysqljs/mysql","46237770","38435891","44739393","52102642","45954102","49956823","True","0.00001072","D"
"@types/concat-stream","DefinitelyTyped/DefinitelyTyped","46082163","23684209","29957791","38767280","62628120","75373416","True","0.00001069","D"
"xml-crypto","node-saml/xml-crypto","46094357","23948508","32003230","48689752","53111753","72718543","True","0.00001069","D"
"find-requires","medikoo/find-requires","41155178","27019107","39091037","47775416","47654355","44235979","True","0.00001068","D"
"ncjsm","medikoo/ncjsm","44295221","29969581","44276973","53567656","49114431","44547465","True","0.00001068","D"
"jest-extended","jest-community/jest-extended","46000504","20298705","30860730","42956578","57842326","78044181","True","0.00001067","D"
"json2csv","zemirco/json2csv","45770820","29094668","42104892","47509908","51981841","58162793","True","0.00001062","D"
"semver-dsl","mgechev/semver-dsl","43029707","62454270","51816616","39684462","32286956","28906231","True","0.00001062","D"
"codelyzer","mgechev/codelyzer","45758252","68341088","54571262","41538242","33888724","30451946","True","0.00001061","D"
"prosemirror-dropcursor","prosemirror/prosemirror-dropcursor","45690510","8453851","17459205","30154510","54037048","118347939","True","0.00001060","D"
"grunt-known-options","gruntjs/grunt-known-options","35693280","32362429","37581600","35226757","37088707","36206910","False","0.00001060","D"
"@expo/ws-tunnel","","45124933","0","0","0","0","45124933","True","0.00001060","D"
"parse-link-header","thlorenz/parse-link-header","45552105","31590731","35538334","42859796","51266521","66505145","True","0.00001057","D"
"ts-node-dev","whitecolor/ts-node-dev","45522133","24991743","39414748","48008925","50560086","64635165","True","0.00001056","D"
"rlp","ethereumjs/ethereumjs-monorepo","30840290","11386795","29473101","33495518","31326293","48519745","False","0.00001053","D"
"cwd","jonschlinkert/cwd","45380101","18160701","23007912","34340362","55640251","95751282","True","0.00001053","D"
"ember-cli-version-checker","ember-cli/ember-cli-version-checker","45358946","38419339","42625186","40972242","51407124","53370843","True","0.00001052","D"
"ofetch","unjs/ofetch","45244220","0","503795","16883549","51042710","112546828","True","0.00001049","D"
"react-base16-styling","reduxjs/redux-devtools","45241934","22357024","34576790","42787617","52458465","74029778","True","0.00001049","D"
"@balena/dockerignore","balena-io-modules/dockerignore","37815564","6558635","16821442","36503280","44553740","84640723","True","0.00001048","D"
"@opentelemetry/exporter-logs-otlp-grpc","open-telemetry/opentelemetry-js","43329887","0","0","126774","10985276","118877613","True","0.00001048","D"
"grid-index","mapbox/grid-index","43515786","22095846","31651036","43200783","47614457","73016811","True","0.00001048","D"
"@angular-eslint/builder","angular-eslint/angular-eslint","45106160","12975456","32880242","46195440","55320490","78159174","True","0.00001046","D"
"resq","baruchvlz/resq","42834580","27333636","39261601","45610246","46678121","55289300","True","0.00001046","D"
"catering","vweevers/catering","7092189","678048","4659199","10355804","8607949","11159947","False","0.00001045","D"
"@react-aria/i18n","adobe/react-spectrum","45058171","3239846","12297664","29307974","63518186","116927187","True","0.00001045","D"
"web-worker","developit/web-worker","24356606","247952","4541667","18671764","41232036","57089612","False","0.00001044","D"
"grunt-legacy-log-utils","gruntjs/grunt-legacy-log-utils","36608166","34228489","36193554","35831142","38658272","38129376","False","0.00001042","D"
"pony-cause","voxpelli/pony-cause","37304117","293315","10524038","27851898","51910177","95941157","False","0.00001041","D"
"eventid","google/eventid-js","44842030","10352908","18264745","29960510","66255602","99376388","True","0.00001040","D"
"react-native-screens","software-mansion/react-native-screens","44835790","21033587","29289394","35763102","51006713","87086154","True","0.00001040","D"
"null-loader","webpack-contrib/null-loader","44852530","42807524","48979395","41679992","37586293","53209448","True","0.00001040","D"
"http-link-header","jhermsmeier/node-http-link-header","43306191","24785676","31819461","38997061","50291052","70637705","True","0.00001039","D"
"react-hot-loader","gaearon/react-hot-loader","44775042","61033210","55033242","42234324","32293005","33281430","True","0.00001038","D"
"@opentelemetry/exporter-logs-otlp-proto","open-telemetry/opentelemetry-js","42770211","0","0","38612","11261110","117010912","True","0.00001035","D"
"bin-build","kevva/bin-build","44620093","52356242","51620487","44652069","37854373","36617297","True","0.00001035","D"
"quickjs-wasi","vercel-labs/quickjs-wasi","0","0","0","0","0","0","False","0.00001034","D"
"mensch","brettstimmerman/mensch","38563290","20805347","29620326","37886822","45791961","58711995","True","0.00001034","D"
"umzug","sequelize/umzug","44587887","25753477","35107947","47643873","48945658","65488481","True","0.00001034","D"
"prosemirror-gapcursor","prosemirror/prosemirror-gapcursor","44524263","8395168","17384541","29135039","52088011","115618558","True","0.00001033","D"
"babel-plugin-transform-flow-enums","facebook/flow","40609026","147797","880349","19962203","69466319","112588465","True","0.00001033","D"
"useragent","3rd-Eden/useragent","44519756","58889600","48480615","44642641","34482828","36103099","True","0.00001033","D"
"@types/yup","","44501666","38559023","47616671","41632159","44251597","50448880","True","0.00001032","D"
"@microsoft/api-extractor-model","microsoft/rushstack","41973923","5758970","9701318","24931963","55987046","113490318","True","0.00001032","D"
"@vue/babel-plugin-resolve-type","vuejs/babel-plugin-jsx","39007875","0","0","247","37900917","79122461","True","0.00001032","D"
"ono","JS-DevTools/ono","44466851","38177798","44099218","46486490","40984930","52585822","True","0.00001031","D"
"babel-plugin-lodash","lodash/babel-plugin-lodash","44456995","47511778","54362736","51265920","35615443","33529099","True","0.00001031","D"
