spdx_id,spdx_id_canonical,name,is_osi_approved,is_fsf_libre,is_deprecated,reference,osi_url,fetched_at
cc-by-nc-sa-4.0,CC-BY-NC-SA-4.0,Creative Commons Attribution Non Commercial Share Alike 4.0 International,False,False,False,https://spdx.org/licenses/CC-BY-NC-SA-4.0.html,,2026-07-06T16:17:40Z
cc-by-nd-1.0,CC-BY-ND-1.0,Creative Commons Attribution No Derivatives 1.0 Generic,False,False,False,https://spdx.org/licenses/CC-BY-ND-1.0.html,,2026-07-06T16:17:40Z
cc-by-nd-2.0,CC-BY-ND-2.0,Creative Commons Attribution No Derivatives 2.0 Generic,False,False,False,https://spdx.org/licenses/CC-BY-ND-2.0.html,,2026-07-06T16:17:40Z
cc-by-nd-2.5,CC-BY-ND-2.5,Creative Commons Attribution No Derivatives 2.5 Generic,False,False,False,https://spdx.org/licenses/CC-BY-ND-2.5.html,,2026-07-06T16:17:40Z
cc-by-nd-3.0,CC-BY-ND-3.0,Creative Commons Attribution No Derivatives 3.0 Unported,False,False,False,https://spdx.org/licenses/CC-BY-ND-3.0.html,,2026-07-06T16:17:40Z
cc-by-nd-3.0-de,CC-BY-ND-3.0-DE,Creative Commons Attribution No Derivatives 3.0 Germany,False,False,False,https://spdx.org/licenses/CC-BY-ND-3.0-DE.html,,2026-07-06T16:17:40Z
cc-by-nd-4.0,CC-BY-ND-4.0,Creative Commons Attribution No Derivatives 4.0 International,False,False,False,https://spdx.org/licenses/CC-BY-ND-4.0.html,,2026-07-06T16:17:40Z
cc-by-sa-1.0,CC-BY-SA-1.0,Creative Commons Attribution Share Alike 1.0 Generic,False,False,False,https://spdx.org/licenses/CC-BY-SA-1.0.html,,2026-07-06T16:17:40Z
cc-by-sa-2.0,CC-BY-SA-2.0,Creative Commons Attribution Share Alike 2.0 Generic,False,False,False,https://spdx.org/licenses/CC-BY-SA-2.0.html,,2026-07-06T16:17:40Z
cc-by-sa-2.0-uk,CC-BY-SA-2.0-UK,Creative Commons Attribution Share Alike 2.0 England and Wales,False,False,False,https://spdx.org/licenses/CC-BY-SA-2.0-UK.html,,2026-07-06T16:17:40Z
cc-by-sa-2.1-jp,CC-BY-SA-2.1-JP,Creative Commons Attribution Share Alike 2.1 Japan,False,False,False,https://spdx.org/licenses/CC-BY-SA-2.1-JP.html,,2026-07-06T16:17:40Z
cc-by-sa-2.5,CC-BY-SA-2.5,Creative Commons Attribution Share Alike 2.5 Generic,False,False,False,https://spdx.org/licenses/CC-BY-SA-2.5.html,,2026-07-06T16:17:40Z
cc-by-sa-3.0,CC-BY-SA-3.0,Creative Commons Attribution Share Alike 3.0 Unported,False,False,False,https://spdx.org/licenses/CC-BY-SA-3.0.html,,2026-07-06T16:17:40Z
cc-by-sa-3.0-at,CC-BY-SA-3.0-AT,Creative Commons Attribution Share Alike 3.0 Austria,False,False,False,https://spdx.org/licenses/CC-BY-SA-3.0-AT.html,,2026-07-06T16:17:40Z
cc-by-sa-3.0-de,CC-BY-SA-3.0-DE,Creative Commons Attribution Share Alike 3.0 Germany,False,False,False,https://spdx.org/licenses/CC-BY-SA-3.0-DE.html,,2026-07-06T16:17:40Z
cc-by-sa-3.0-igo,CC-BY-SA-3.0-IGO,Creative Commons Attribution-ShareAlike 3.0 IGO,False,False,False,https://spdx.org/licenses/CC-BY-SA-3.0-IGO.html,,2026-07-06T16:17:40Z
cc-by-sa-4.0,CC-BY-SA-4.0,Creative Commons Attribution Share Alike 4.0 International,False,True,False,https://spdx.org/licenses/CC-BY-SA-4.0.html,,2026-07-06T16:17:40Z
cc-pddc,CC-PDDC,Creative Commons Public Domain Dedication and Certification,False,False,False,https://spdx.org/licenses/CC-PDDC.html,,2026-07-06T16:17:40Z
cc-pdm-1.0,CC-PDM-1.0,Creative    Commons Public Domain Mark 1.0 Universal,False,False,False,https://spdx.org/licenses/CC-PDM-1.0.html,,2026-07-06T16:17:40Z
cc-sa-1.0,CC-SA-1.0,Creative Commons Share Alike 1.0 Generic,False,False,False,https://spdx.org/licenses/CC-SA-1.0.html,,2026-07-06T16:17:40Z
cc0-1.0,CC0-1.0,Creative Commons Zero v1.0 Universal,False,True,False,https://spdx.org/licenses/CC0-1.0.html,,2026-07-06T16:17:40Z
cddl-1.0,CDDL-1.0,Common Development and Distribution License 1.0,True,True,False,https://spdx.org/licenses/CDDL-1.0.html,https://opensource.org/license/CDDL-1.0,2026-07-06T16:17:40Z
cddl-1.1,CDDL-1.1,Common Development and Distribution License 1.1,True,False,False,https://spdx.org/licenses/CDDL-1.1.html,,2026-07-06T16:17:40Z
cdl-1.0,CDL-1.0,Common Documentation License 1.0,False,False,False,https://spdx.org/licenses/CDL-1.0.html,,2026-07-06T16:17:40Z
cdla-permissive-1.0,CDLA-Permissive-1.0,Community Data License Agreement Permissive 1.0,False,False,False,https://spdx.org/licenses/CDLA-Permissive-1.0.html,,2026-07-06T16:17:40Z
cdla-permissive-2.0,CDLA-Permissive-2.0,Community Data License Agreement Permissive 2.0,False,False,False,https://spdx.org/licenses/CDLA-Permissive-2.0.html,,2026-07-06T16:17:40Z
cdla-sharing-1.0,CDLA-Sharing-1.0,Community Data License Agreement Sharing 1.0,False,False,False,https://spdx.org/licenses/CDLA-Sharing-1.0.html,,2026-07-06T16:17:40Z
cecill-1.0,CECILL-1.0,CeCILL Free Software License Agreement v1.0,False,False,False,https://spdx.org/licenses/CECILL-1.0.html,,2026-07-06T16:17:40Z
cecill-1.1,CECILL-1.1,CeCILL Free Software License Agreement v1.1,False,False,False,https://spdx.org/licenses/CECILL-1.1.html,,2026-07-06T16:17:40Z
cecill-2.0,CECILL-2.0,CeCILL Free Software License Agreement v2.0,False,True,False,https://spdx.org/licenses/CECILL-2.0.html,,2026-07-06T16:17:40Z
cecill-2.1,CECILL-2.1,CeCILL Free Software License Agreement v2.1,True,False,False,https://spdx.org/licenses/CECILL-2.1.html,,2026-07-06T16:17:40Z
cecill-b,CECILL-B,CeCILL-B Free Software License Agreement,False,True,False,https://spdx.org/licenses/CECILL-B.html,,2026-07-06T16:17:40Z
cecill-c,CECILL-C,CeCILL-C Free Software License Agreement,False,True,False,https://spdx.org/licenses/CECILL-C.html,,2026-07-06T16:17:40Z
cern-ohl-1.1,CERN-OHL-1.1,CERN Open Hardware Licence v1.1,False,False,False,https://spdx.org/licenses/CERN-OHL-1.1.html,,2026-07-06T16:17:40Z
cern-ohl-1.2,CERN-OHL-1.2,CERN Open Hardware Licence v1.2,False,False,False,https://spdx.org/licenses/CERN-OHL-1.2.html,,2026-07-06T16:17:40Z
cern-ohl-p-2.0,CERN-OHL-P-2.0,CERN Open Hardware Licence Version 2 - Permissive,True,False,False,https://spdx.org/licenses/CERN-OHL-P-2.0.html,,2026-07-06T16:17:40Z
cern-ohl-s-2.0,CERN-OHL-S-2.0,CERN Open Hardware Licence Version 2 - Strongly Reciprocal,True,False,False,https://spdx.org/licenses/CERN-OHL-S-2.0.html,,2026-07-06T16:17:40Z
cern-ohl-w-2.0,CERN-OHL-W-2.0,CERN Open Hardware Licence Version 2 - Weakly Reciprocal,True,False,False,https://spdx.org/licenses/CERN-OHL-W-2.0.html,,2026-07-06T16:17:40Z
cfitsio,CFITSIO,CFITSIO License,False,False,False,https://spdx.org/licenses/CFITSIO.html,,2026-07-06T16:17:40Z
check-cvs,check-cvs,check-cvs License,False,False,False,https://spdx.org/licenses/check-cvs.html,,2026-07-06T16:17:40Z
checkmk,checkmk,Checkmk License,False,False,False,https://spdx.org/licenses/checkmk.html,,2026-07-06T16:17:40Z
clartistic,ClArtistic,Clarified Artistic License,False,True,False,https://spdx.org/licenses/ClArtistic.html,,2026-07-06T16:17:40Z
clips,Clips,Clips License,False,False,False,https://spdx.org/licenses/Clips.html,,2026-07-06T16:17:40Z
cmu-mach,CMU-Mach,CMU Mach License,False,False,False,https://spdx.org/licenses/CMU-Mach.html,,2026-07-06T16:17:40Z
cmu-mach-nodoc,CMU-Mach-nodoc,CMU    Mach - no notices-in-documentation variant,False,False,False,https://spdx.org/licenses/CMU-Mach-nodoc.html,,2026-07-06T16:17:40Z
cnri-jython,CNRI-Jython,CNRI Jython License,False,False,False,https://spdx.org/licenses/CNRI-Jython.html,,2026-07-06T16:17:40Z
cnri-python,CNRI-Python,CNRI Python License,True,False,False,https://spdx.org/licenses/CNRI-Python.html,https://opensource.org/license/CNRI-Python,2026-07-06T16:17:40Z
cnri-python-gpl-compatible,CNRI-Python-GPL-Compatible,CNRI Python Open Source GPL Compatible License Agreement,False,False,False,https://spdx.org/licenses/CNRI-Python-GPL-Compatible.html,,2026-07-06T16:17:40Z
coil-1.0,COIL-1.0,Copyfree Open Innovation License,False,False,False,https://spdx.org/licenses/COIL-1.0.html,,2026-07-06T16:17:40Z
community-spec-1.0,Community-Spec-1.0,Community Specification License 1.0,False,False,False,https://spdx.org/licenses/Community-Spec-1.0.html,,2026-07-06T16:17:40Z
condor-1.1,Condor-1.1,Condor Public License v1.1,False,True,False,https://spdx.org/licenses/Condor-1.1.html,,2026-07-06T16:17:40Z
copyleft-next-0.3.0,copyleft-next-0.3.0,copyleft-next 0.3.0,False,False,False,https://spdx.org/licenses/copyleft-next-0.3.0.html,,2026-07-06T16:17:40Z
copyleft-next-0.3.1,copyleft-next-0.3.1,copyleft-next 0.3.1,False,False,False,https://spdx.org/licenses/copyleft-next-0.3.1.html,,2026-07-06T16:17:40Z
cornell-lossless-jpeg,Cornell-Lossless-JPEG,Cornell Lossless JPEG License,False,False,False,https://spdx.org/licenses/Cornell-Lossless-JPEG.html,,2026-07-06T16:17:40Z
cpal-1.0,CPAL-1.0,Common Public Attribution License 1.0,True,True,False,https://spdx.org/licenses/CPAL-1.0.html,https://opensource.org/license/CPAL-1.0,2026-07-06T16:17:40Z
cpl-1.0,CPL-1.0,Common Public License 1.0,True,True,False,https://spdx.org/licenses/CPL-1.0.html,https://opensource.org/license/CPL-1.0,2026-07-06T16:17:40Z
cpol-1.02,CPOL-1.02,Code Project Open License 1.02,False,False,False,https://spdx.org/licenses/CPOL-1.02.html,,2026-07-06T16:17:40Z
cronyx,Cronyx,Cronyx License,False,False,False,https://spdx.org/licenses/Cronyx.html,,2026-07-06T16:17:40Z
crossword,Crossword,Crossword License,False,False,False,https://spdx.org/licenses/Crossword.html,,2026-07-06T16:17:40Z
cryptoswift,CryptoSwift,CryptoSwift License,False,False,False,https://spdx.org/licenses/CryptoSwift.html,,2026-07-06T16:17:40Z
crystalstacker,CrystalStacker,CrystalStacker License,False,False,False,https://spdx.org/licenses/CrystalStacker.html,,2026-07-06T16:17:40Z
cua-opl-1.0,CUA-OPL-1.0,CUA Office Public License v1.0,True,False,False,https://spdx.org/licenses/CUA-OPL-1.0.html,https://opensource.org/license/CUA-OPL-1.0,2026-07-06T16:17:40Z
cube,Cube,Cube License,False,False,False,https://spdx.org/licenses/Cube.html,,2026-07-06T16:17:40Z
curl,curl,curl License,False,False,False,https://spdx.org/licenses/curl.html,,2026-07-06T16:17:40Z
cve-tou,cve-tou,Common Vulnerability Enumeration ToU License,False,False,False,https://spdx.org/licenses/cve-tou.html,,2026-07-06T16:17:40Z
d-fsl-1.0,D-FSL-1.0,Deutsche Freie Software Lizenz,False,False,False,https://spdx.org/licenses/D-FSL-1.0.html,,2026-07-06T16:17:40Z
dec-3-clause,DEC-3-Clause,DEC 3-Clause License,False,False,False,https://spdx.org/licenses/DEC-3-Clause.html,,2026-07-06T16:17:40Z
diffmark,diffmark,diffmark license,False,False,False,https://spdx.org/licenses/diffmark.html,,2026-07-06T16:17:40Z
dl-de-by-2.0,DL-DE-BY-2.0,Data licence Germany – attribution – version 2.0,False,False,False,https://spdx.org/licenses/DL-DE-BY-2.0.html,,2026-07-06T16:17:40Z
dl-de-zero-2.0,DL-DE-ZERO-2.0,Data licence Germany – zero – version 2.0,False,False,False,https://spdx.org/licenses/DL-DE-ZERO-2.0.html,,2026-07-06T16:17:40Z
doc,DOC,DOC License,False,False,False,https://spdx.org/licenses/DOC.html,,2026-07-06T16:17:40Z
docbook-dtd,DocBook-DTD,DocBook DTD License,False,False,False,https://spdx.org/licenses/DocBook-DTD.html,,2026-07-06T16:17:40Z
docbook-schema,DocBook-Schema,DocBook Schema License,False,False,False,https://spdx.org/licenses/DocBook-Schema.html,,2026-07-06T16:17:40Z
docbook-stylesheet,DocBook-Stylesheet,DocBook Stylesheet License,False,False,False,https://spdx.org/licenses/DocBook-Stylesheet.html,,2026-07-06T16:17:40Z
docbook-xml,DocBook-XML,DocBook XML License,False,False,False,https://spdx.org/licenses/DocBook-XML.html,,2026-07-06T16:17:40Z
dotseqn,Dotseqn,Dotseqn License,False,False,False,https://spdx.org/licenses/Dotseqn.html,,2026-07-06T16:17:40Z
drl-1.0,DRL-1.0,Detection Rule License 1.0,False,False,False,https://spdx.org/licenses/DRL-1.0.html,,2026-07-06T16:17:40Z
drl-1.1,DRL-1.1,Detection Rule License 1.1,False,False,False,https://spdx.org/licenses/DRL-1.1.html,,2026-07-06T16:17:40Z
dsdp,DSDP,DSDP License,False,False,False,https://spdx.org/licenses/DSDP.html,,2026-07-06T16:17:40Z
dtoa,dtoa,David M. Gay dtoa License,False,False,False,https://spdx.org/licenses/dtoa.html,,2026-07-06T16:17:40Z
dvipdfm,dvipdfm,dvipdfm License,False,False,False,https://spdx.org/licenses/dvipdfm.html,,2026-07-06T16:17:40Z
ecl-1.0,ECL-1.0,Educational Community License v1.0,True,False,False,https://spdx.org/licenses/ECL-1.0.html,https://opensource.org/license/ECL-1.0,2026-07-06T16:17:40Z
ecl-2.0,ECL-2.0,Educational Community License v2.0,True,True,False,https://spdx.org/licenses/ECL-2.0.html,https://opensource.org/license/ECL-2.0,2026-07-06T16:17:40Z
ecos-2.0,eCos-2.0,eCos license version 2.0,False,True,True,https://spdx.org/licenses/eCos-2.0.html,,2026-07-06T16:17:40Z
efl-1.0,EFL-1.0,Eiffel Forum License v1.0,True,False,False,https://spdx.org/licenses/EFL-1.0.html,https://opensource.org/license/EFL-1.0,2026-07-06T16:17:40Z
efl-2.0,EFL-2.0,Eiffel Forum License v2.0,True,True,False,https://spdx.org/licenses/EFL-2.0.html,https://opensource.org/license/EFL-2.0,2026-07-06T16:17:40Z
egenix,eGenix,eGenix.com Public License 1.1.0,False,False,False,https://spdx.org/licenses/eGenix.html,,2026-07-06T16:17:40Z
elastic-2.0,Elastic-2.0,Elastic License 2.0,False,False,False,https://spdx.org/licenses/Elastic-2.0.html,,2026-07-06T16:17:40Z
entessa,Entessa,Entessa Public License v1.0,True,False,False,https://spdx.org/licenses/Entessa.html,https://opensource.org/license/Entessa,2026-07-06T16:17:40Z
epics,EPICS,EPICS Open License,False,False,False,https://spdx.org/licenses/EPICS.html,,2026-07-06T16:17:40Z
epl-1.0,EPL-1.0,Eclipse Public License 1.0,True,True,False,https://spdx.org/licenses/EPL-1.0.html,https://opensource.org/license/EPL-1.0,2026-07-06T16:17:40Z
epl-2.0,EPL-2.0,Eclipse Public License 2.0,True,True,False,https://spdx.org/licenses/EPL-2.0.html,https://www.opensource.org/license/EPL-2.0,2026-07-06T16:17:40Z
erlpl-1.1,ErlPL-1.1,Erlang Public License v1.1,False,False,False,https://spdx.org/licenses/ErlPL-1.1.html,,2026-07-06T16:17:40Z
esa-pl-permissive-2.4,ESA-PL-permissive-2.4,European Space Agency Public License – v2.4 – Permissive (Type 3),False,False,False,https://spdx.org/licenses/ESA-PL-permissive-2.4.html,,2026-07-06T16:17:40Z
esa-pl-strong-copyleft-2.4,ESA-PL-strong-copyleft-2.4,European Space Agency Public License (ESA-PL) - V2.4 - Strong Copyleft (Type 1),False,False,False,https://spdx.org/licenses/ESA-PL-strong-copyleft-2.4.html,,2026-07-06T16:17:40Z
esa-pl-weak-copyleft-2.4,ESA-PL-weak-copyleft-2.4,European Space Agency Public License – v2.4 – Weak Copyleft (Type 2),False,False,False,https://spdx.org/licenses/ESA-PL-weak-copyleft-2.4.html,,2026-07-06T16:17:40Z
etalab-2.0,etalab-2.0,Etalab Open License 2.0,False,False,False,https://spdx.org/licenses/etalab-2.0.html,,2026-07-06T16:17:40Z
eudatagrid,EUDatagrid,EU DataGrid Software License,True,True,False,https://spdx.org/licenses/EUDatagrid.html,https://opensource.org/license/EUDatagrid,2026-07-06T16:17:40Z
eupl-1.0,EUPL-1.0,European Union Public License 1.0,False,False,False,https://spdx.org/licenses/EUPL-1.0.html,,2026-07-06T16:17:40Z
eupl-1.1,EUPL-1.1,European Union Public License 1.1,True,True,False,https://spdx.org/licenses/EUPL-1.1.html,https://opensource.org/license/EUPL-1.1,2026-07-06T16:17:40Z
eupl-1.2,EUPL-1.2,European Union Public License 1.2,True,True,False,https://spdx.org/licenses/EUPL-1.2.html,https://opensource.org/license/EUPL-1.2,2026-07-06T16:17:40Z
eurosym,Eurosym,Eurosym License,False,False,False,https://spdx.org/licenses/Eurosym.html,,2026-07-06T16:17:40Z
fair,Fair,Fair License,True,False,False,https://spdx.org/licenses/Fair.html,https://opensource.org/license/Fair,2026-07-06T16:17:40Z
fbm,FBM,Fuzzy Bitmap License,False,False,False,https://spdx.org/licenses/FBM.html,,2026-07-06T16:17:40Z
fdk-aac,FDK-AAC,Fraunhofer FDK AAC Codec Library,False,False,False,https://spdx.org/licenses/FDK-AAC.html,,2026-07-06T16:17:40Z
ferguson-twofish,Ferguson-Twofish,Ferguson Twofish License,False,False,False,https://spdx.org/licenses/Ferguson-Twofish.html,,2026-07-06T16:17:40Z
frameworx-1.0,Frameworx-1.0,Frameworx Open License 1.0,True,False,False,https://spdx.org/licenses/Frameworx-1.0.html,https://opensource.org/license/Frameworx-1.0,2026-07-06T16:17:40Z
freebsd-doc,FreeBSD-DOC,FreeBSD Documentation License,False,False,False,https://spdx.org/licenses/FreeBSD-DOC.html,,2026-07-06T16:17:40Z
freeimage,FreeImage,FreeImage Public License v1.0,False,False,False,https://spdx.org/licenses/FreeImage.html,,2026-07-06T16:17:40Z
fsfap,FSFAP,FSF All Permissive License,False,True,False,https://spdx.org/licenses/FSFAP.html,,2026-07-06T16:17:40Z
fsfap-no-warranty-disclaimer,FSFAP-no-warranty-disclaimer,FSF All Permissive License (without Warranty),False,False,False,https://spdx.org/licenses/FSFAP-no-warranty-disclaimer.html,,2026-07-06T16:17:40Z
fsful,FSFUL,FSF Unlimited License,False,False,False,https://spdx.org/licenses/FSFUL.html,,2026-07-06T16:17:40Z
fsfullr,FSFULLR,FSF Unlimited License (with License Retention),False,False,False,https://spdx.org/licenses/FSFULLR.html,,2026-07-06T16:17:40Z
fsfullrsd,FSFULLRSD,FSF Unlimited License (with License Retention and Short Disclaimer),False,False,False,https://spdx.org/licenses/FSFULLRSD.html,,2026-07-06T16:17:40Z
fsfullrwd,FSFULLRWD,FSF Unlimited License (With License Retention and Warranty Disclaimer),False,False,False,https://spdx.org/licenses/FSFULLRWD.html,,2026-07-06T16:17:40Z
fsl-1.1-alv2,FSL-1.1-ALv2,"Functional Source License, Version 1.1, ALv2 Future License",False,False,False,https://spdx.org/licenses/FSL-1.1-ALv2.html,,2026-07-06T16:17:40Z
fsl-1.1-mit,FSL-1.1-MIT,"Functional Source License, Version 1.1, MIT Future License",False,False,False,https://spdx.org/licenses/FSL-1.1-MIT.html,,2026-07-06T16:17:40Z
ftl,FTL,Freetype Project License,False,True,False,https://spdx.org/licenses/FTL.html,,2026-07-06T16:17:40Z
furuseth,Furuseth,Furuseth License,False,False,False,https://spdx.org/licenses/Furuseth.html,,2026-07-06T16:17:40Z
fwlw,fwlw,fwlw License,False,False,False,https://spdx.org/licenses/fwlw.html,,2026-07-06T16:17:40Z
game-programming-gems,Game-Programming-Gems,Game Programming Gems License,False,False,False,https://spdx.org/licenses/Game-Programming-Gems.html,,2026-07-06T16:17:40Z
gcr-docs,GCR-docs,Gnome GCR Documentation License,False,False,False,https://spdx.org/licenses/GCR-docs.html,,2026-07-06T16:17:40Z
gd,GD,GD License,False,False,False,https://spdx.org/licenses/GD.html,,2026-07-06T16:17:40Z
generic-xts,generic-xts,Generic XTS License,False,False,False,https://spdx.org/licenses/generic-xts.html,,2026-07-06T16:17:40Z
gfdl-1.1,GFDL-1.1,GNU Free Documentation License v1.1,False,True,True,https://spdx.org/licenses/GFDL-1.1.html,,2026-07-06T16:17:40Z
gfdl-1.1-invariants-only,GFDL-1.1-invariants-only,GNU Free Documentation License v1.1 only - invariants,False,False,False,https://spdx.org/licenses/GFDL-1.1-invariants-only.html,,2026-07-06T16:17:40Z
gfdl-1.1-invariants-or-later,GFDL-1.1-invariants-or-later,GNU Free Documentation License v1.1 or later - invariants,False,False,False,https://spdx.org/licenses/GFDL-1.1-invariants-or-later.html,,2026-07-06T16:17:40Z
gfdl-1.1-no-invariants-only,GFDL-1.1-no-invariants-only,GNU Free Documentation License v1.1 only - no invariants,False,False,False,https://spdx.org/licenses/GFDL-1.1-no-invariants-only.html,,2026-07-06T16:17:40Z
gfdl-1.1-no-invariants-or-later,GFDL-1.1-no-invariants-or-later,GNU Free Documentation License v1.1 or later - no invariants,False,False,False,https://spdx.org/licenses/GFDL-1.1-no-invariants-or-later.html,,2026-07-06T16:17:40Z
gfdl-1.1-only,GFDL-1.1-only,GNU Free Documentation License v1.1 only,False,True,False,https://spdx.org/licenses/GFDL-1.1-only.html,,2026-07-06T16:17:40Z
gfdl-1.1-or-later,GFDL-1.1-or-later,GNU Free Documentation License v1.1 or later,False,True,False,https://spdx.org/licenses/GFDL-1.1-or-later.html,,2026-07-06T16:17:40Z
gfdl-1.2,GFDL-1.2,GNU Free Documentation License v1.2,False,True,True,https://spdx.org/licenses/GFDL-1.2.html,,2026-07-06T16:17:40Z
gfdl-1.2-invariants-only,GFDL-1.2-invariants-only,GNU Free Documentation License v1.2 only - invariants,False,False,False,https://spdx.org/licenses/GFDL-1.2-invariants-only.html,,2026-07-06T16:17:40Z
gfdl-1.2-invariants-or-later,GFDL-1.2-invariants-or-later,GNU Free Documentation License v1.2 or later - invariants,False,False,False,https://spdx.org/licenses/GFDL-1.2-invariants-or-later.html,,2026-07-06T16:17:40Z
gfdl-1.2-no-invariants-only,GFDL-1.2-no-invariants-only,GNU Free Documentation License v1.2 only - no invariants,False,False,False,https://spdx.org/licenses/GFDL-1.2-no-invariants-only.html,,2026-07-06T16:17:40Z
gfdl-1.2-no-invariants-or-later,GFDL-1.2-no-invariants-or-later,GNU Free Documentation License v1.2 or later - no invariants,False,False,False,https://spdx.org/licenses/GFDL-1.2-no-invariants-or-later.html,,2026-07-06T16:17:40Z
gfdl-1.2-only,GFDL-1.2-only,GNU Free Documentation License v1.2 only,False,True,False,https://spdx.org/licenses/GFDL-1.2-only.html,,2026-07-06T16:17:40Z
gfdl-1.2-or-later,GFDL-1.2-or-later,GNU Free Documentation License v1.2 or later,False,True,False,https://spdx.org/licenses/GFDL-1.2-or-later.html,,2026-07-06T16:17:40Z
gfdl-1.3,GFDL-1.3,GNU Free Documentation License v1.3,False,True,True,https://spdx.org/licenses/GFDL-1.3.html,,2026-07-06T16:17:40Z
gfdl-1.3-invariants-only,GFDL-1.3-invariants-only,GNU Free Documentation License v1.3 only - invariants,False,False,False,https://spdx.org/licenses/GFDL-1.3-invariants-only.html,,2026-07-06T16:17:40Z
gfdl-1.3-invariants-or-later,GFDL-1.3-invariants-or-later,GNU Free Documentation License v1.3 or later - invariants,False,False,False,https://spdx.org/licenses/GFDL-1.3-invariants-or-later.html,,2026-07-06T16:17:40Z
gfdl-1.3-no-invariants-only,GFDL-1.3-no-invariants-only,GNU Free Documentation License v1.3 only - no invariants,False,False,False,https://spdx.org/licenses/GFDL-1.3-no-invariants-only.html,,2026-07-06T16:17:40Z
gfdl-1.3-no-invariants-or-later,GFDL-1.3-no-invariants-or-later,GNU Free Documentation License v1.3 or later - no invariants,False,False,False,https://spdx.org/licenses/GFDL-1.3-no-invariants-or-later.html,,2026-07-06T16:17:40Z
gfdl-1.3-only,GFDL-1.3-only,GNU Free Documentation License v1.3 only,False,True,False,https://spdx.org/licenses/GFDL-1.3-only.html,,2026-07-06T16:17:40Z
gfdl-1.3-or-later,GFDL-1.3-or-later,GNU Free Documentation License v1.3 or later,False,True,False,https://spdx.org/licenses/GFDL-1.3-or-later.html,,2026-07-06T16:17:40Z
giftware,Giftware,Giftware License,False,False,False,https://spdx.org/licenses/Giftware.html,,2026-07-06T16:17:40Z
gl2ps,GL2PS,GL2PS License,False,False,False,https://spdx.org/licenses/GL2PS.html,,2026-07-06T16:17:40Z
glide,Glide,3dfx Glide License,False,False,False,https://spdx.org/licenses/Glide.html,,2026-07-06T16:17:40Z
glulxe,Glulxe,Glulxe License,False,False,False,https://spdx.org/licenses/Glulxe.html,,2026-07-06T16:17:40Z
glwtpl,GLWTPL,Good Luck With That Public License,False,False,False,https://spdx.org/licenses/GLWTPL.html,,2026-07-06T16:17:40Z
gnuplot,gnuplot,gnuplot License,False,True,False,https://spdx.org/licenses/gnuplot.html,,2026-07-06T16:17:40Z
gpl-1.0,GPL-1.0,GNU General Public License v1.0 only,False,False,True,https://spdx.org/licenses/GPL-1.0.html,,2026-07-06T16:17:40Z
gpl-1.0+,GPL-1.0+,GNU General Public License v1.0 or later,False,False,True,https://spdx.org/licenses/GPL-1.0+.html,,2026-07-06T16:17:40Z
gpl-1.0-only,GPL-1.0-only,GNU General Public License v1.0 only,False,False,False,https://spdx.org/licenses/GPL-1.0-only.html,,2026-07-06T16:17:40Z
gpl-1.0-or-later,GPL-1.0-or-later,GNU General Public License v1.0 or later,False,False,False,https://spdx.org/licenses/GPL-1.0-or-later.html,,2026-07-06T16:17:40Z
gpl-2.0,GPL-2.0,GNU General Public License v2.0 only,True,True,True,https://spdx.org/licenses/GPL-2.0.html,https://opensource.org/license/GPL-2.0,2026-07-06T16:17:40Z
gpl-2.0+,GPL-2.0+,GNU General Public License v2.0 or later,True,True,True,https://spdx.org/licenses/GPL-2.0+.html,https://opensource.org/license/GPL-2.0,2026-07-06T16:17:40Z
gpl-2.0-only,GPL-2.0-only,GNU General Public License v2.0 only,True,True,False,https://spdx.org/licenses/GPL-2.0-only.html,https://opensource.org/license/GPL-2.0-only,2026-07-06T16:17:40Z
gpl-2.0-or-later,GPL-2.0-or-later,GNU General Public License v2.0 or later,True,True,False,https://spdx.org/licenses/GPL-2.0-or-later.html,https://opensource.org/license/GPL-2.0,2026-07-06T16:17:40Z
gpl-2.0-with-autoconf-exception,GPL-2.0-with-autoconf-exception,GNU General Public License v2.0 w/Autoconf exception,False,False,True,https://spdx.org/licenses/GPL-2.0-with-autoconf-exception.html,,2026-07-06T16:17:40Z
gpl-2.0-with-bison-exception,GPL-2.0-with-bison-exception,GNU General Public License v2.0 w/Bison exception,False,False,True,https://spdx.org/licenses/GPL-2.0-with-bison-exception.html,,2026-07-06T16:17:40Z
gpl-2.0-with-classpath-exception,GPL-2.0-with-classpath-exception,GNU General Public License v2.0 w/Classpath exception,False,False,True,https://spdx.org/licenses/GPL-2.0-with-classpath-exception.html,,2026-07-06T16:17:40Z
gpl-2.0-with-font-exception,GPL-2.0-with-font-exception,GNU General Public License v2.0 w/Font exception,False,False,True,https://spdx.org/licenses/GPL-2.0-with-font-exception.html,,2026-07-06T16:17:40Z
gpl-2.0-with-gcc-exception,GPL-2.0-with-GCC-exception,GNU General Public License v2.0 w/GCC Runtime Library exception,False,False,True,https://spdx.org/licenses/GPL-2.0-with-GCC-exception.html,,2026-07-06T16:17:40Z
gpl-3.0,GPL-3.0,GNU General Public License v3.0 only,True,True,True,https://spdx.org/licenses/GPL-3.0.html,https://opensource.org/license/GPL-3.0,2026-07-06T16:17:40Z
