repo,repo_id,git_url,login,contributions,account_type
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,imgmips1,26,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,jyrkialakuijala,23,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,louquillio,18,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,1480c1,9,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,lvandeve,7,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,wantehchang,6,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,wrv,6,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,sombandy,5,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,kleisauke,3,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,qrczakmk,3,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,hzeller,2,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,rreverser,2,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,nico,2,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,sezero,2,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,catenacyber,2,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,pierrejoye,2,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,vlad902,2,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,ngzhian,2,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,aidano,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,browning-google,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,commodo,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,ahunt,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,anuraaga,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,aeubanks,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,innie-brianpl,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,legrosbuffle,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,frankxie05,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,fbarchard,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,h-vetinari,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,jbms,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,jonliu1993,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,sse4,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,mansr,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,mo,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,hanada-at,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,nontan-pixiv,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,owolff,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,orodley,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,sbc100,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,scott84,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,cysp,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,tmsri,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,timothygu,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,yangzhang,1,User
webmproject/libwebp,gh/23368445,https://github.com/webmproject/libwebp.git,prevter,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,sokra,470,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,alexander-akait,179,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,vankop,84,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,dependabot[bot],50,Bot
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,snitin315,48,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,thelarkinn,21,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,xiaoxiaojx,20,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,claude,16,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,doodadjs,10,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,merceyz,9,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,ooflorent,9,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,github-actions[bot],6,Bot
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,nschonni,5,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,mikesherov,3,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,mightyiam,3,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,43081j,3,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,bvanjoi,2,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,wcjordan,2,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,fu1996,2,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,gcaufy,2,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,chandlerprall,2,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,sheerun,2,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,aaronmallen,2,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,sashashura,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,shama,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,wtlin1228,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,matthewwithanm,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,ndelangen,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,colinaaa,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,rishabh3112,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,roblg,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,realityking,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,3ru,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,samolabams,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,e-cloud,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,sjbarag,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,sebastiandedeyne,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,sebastiandeutsch,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,commanderroot,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,apron-arch,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,iguessitsokay,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,seraphimkaito,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,scagood,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,shayannab,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,sverweij,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,thomasmichaelwallace,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,zuckjet,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,avanderhoorn,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,bt,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,briandipalma,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,callumlocke,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,carlocorradini,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,discordier,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,readme42,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,daltones,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,dmichon-msft,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,edwardbetts,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,evilebottnawi,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,f3n67u,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,gdborton,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,patitonar,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,hmalphettes,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,jaehwan-moon,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,hybrist,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,johnnyreilly,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,disjukr,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,deraen,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,jure,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,spacek33z,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,ktibow,1,User
webpack/enhanced-resolve,gh/5400204,https://github.com/webpack/enhanced-resolve.git,kdvolder,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,sokra,61,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,jhnns,51,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,alexander-akait,50,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,evilebottnawi,21,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,mrm007,7,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,nickdima,7,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,auxx,4,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,joshhunt,4,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,dependabot[bot],4,Bot
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,kristofmorva,3,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,rsms,3,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,denisx,3,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,asmundg,3,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,michael-ciniawsky,2,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,diurnalist,2,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,jantimon,2,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,sorrycc,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,peter-spireng,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,anseki,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,zacharyvoase,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,yorkie,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,wardpeet,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,supasate,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,skyiea,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,pugnascotia,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,randomseeded,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,shama,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,kmck,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,arkie,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,jamesgeorge007,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,rexxars,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,webschik,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,tambling,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,japgolly,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,darrenscerri,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,craigdanj,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,subzey,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,achesin,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,alicanc,1,User
webpack/loader-utils,gh/6503675,https://github.com/webpack/loader-utils.git,sashashura,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,alexander-akait,166,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,evilebottnawi,135,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,ersachin3112,58,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,dependabot[bot],16,Bot
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,snitin315,11,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,cap-bernardito,4,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,github-actions[bot],2,Bot
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,koggdal,2,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,anshumanv,2,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,johnnyreilly,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,joshmccullough,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,gaokun,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,mattjcowan,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,pustovalov,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,rap2hpoutre,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,smelukov,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,chicoxyzzy,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,harish-sethuraman,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,onigoetz,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,thijstriemstra,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,timneutkens,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,sokra,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,vic-blt,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,yash-singh1,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,0dp,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,cherry,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,jamesgeorge007,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,jackstevenson,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,haoqunjiang,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,fabiosantoscode,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,ooflorent,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,evenstensberg,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,eamodio,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,kdy1,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,hinok,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,commanderroot,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,chris-bateman,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,antonk52,1,User
webpack/minimizer-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,dekkee,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,alexander-akait,53,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,snitin315,34,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,evilebottnawi,27,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,joshwiens,24,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,michael-ciniawsky,21,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,dependabot[bot],15,Bot
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,vankop,11,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,bebraw,8,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,ozyman42,2,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,wtgtybhertgeghgtwtg,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,sokra,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,styfle,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,kudashevs,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,gribnoysup,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,rishabh3112,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,fahrradflucht,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,jamesgeorge007,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,scrum,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,anshumanv,1,User
webpack/schema-utils,gh/80306715,https://github.com/webpack/schema-utils.git,whiteand,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,sokra,166,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,alexander-akait,30,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,dependabot[bot],12,Bot
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,ooflorent,11,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,noscripter,10,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,domfarolino,9,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,thelarkinn,5,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,github-actions[bot],3,Bot
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,iguessitsokay,2,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,jianyi-gronk,2,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,wmertens,2,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,ryanclark,2,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,zzs1020,2,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,amzotti,2,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,newyork-anthonyng,2,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,wtgtybhertgeghgtwtg,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,yvanwangl,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,soda-x,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,moecasts,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,jaluik,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,daweilv,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,chenxsan,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,timneutkens,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,snyamathi,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,opichals,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,shenchang618,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,rdil,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,taig,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,maysam,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,spacek33z,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,jon-simpkins,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,developit,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,iamakulov,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,pirosikick,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,chengcyber,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,chandlerprall,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,tryzniak,1,User
webpack/tapable,gh/7730086,https://github.com/webpack/tapable.git,lmnhot,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,alexander-akait,164,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,evilebottnawi,135,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,ersachin3112,58,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,dependabot[bot],15,Bot
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,snitin315,11,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,cap-bernardito,4,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,anshumanv,2,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,koggdal,2,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,johnnyreilly,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,joshmccullough,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,gaokun,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,mattjcowan,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,pustovalov,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,rap2hpoutre,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,smelukov,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,chicoxyzzy,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,harish-sethuraman,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,onigoetz,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,thijstriemstra,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,timneutkens,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,sokra,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,vic-blt,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,yash-singh1,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,github-actions[bot],1,Bot
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,0dp,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,cherry,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,jamesgeorge007,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,jackstevenson,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,haoqunjiang,1,User
webpack/terser-webpack-plugin,gh/143057914,https://github.com/webpack/minimizer-webpack-plugin.git,fabiosantoscode,1,User
