repo,repo_id,year,metric,value,fetched_at
sindresorhus/node-defaults,gh/7985040,2022,closed_issues,1,
sindresorhus/node-defaults,gh/7985040,2022,opened_issues,1,
sindresorhus/node-defaults,gh/7985040,2023,closed_issues,3,
sindresorhus/node-defaults,gh/7985040,2023,opened_issues,2,
sindresorhus/node-defaults,gh/7985040,2024,closed_issues,0,
sindresorhus/node-defaults,gh/7985040,2024,opened_issues,0,
sindresorhus/node-defaults,gh/7985040,2025,closed_issues,0,
sindresorhus/node-defaults,gh/7985040,2025,opened_issues,0,
sindresorhus/normalize-url,gh/29094022,2021,closed_issues,16,
sindresorhus/normalize-url,gh/29094022,2021,opened_issues,17,
sindresorhus/normalize-url,gh/29094022,2022,closed_issues,13,
sindresorhus/normalize-url,gh/29094022,2022,opened_issues,12,
sindresorhus/normalize-url,gh/29094022,2023,closed_issues,3,
sindresorhus/normalize-url,gh/29094022,2023,opened_issues,3,
sindresorhus/normalize-url,gh/29094022,2024,closed_issues,1,
sindresorhus/normalize-url,gh/29094022,2024,opened_issues,4,
sindresorhus/normalize-url,gh/29094022,2025,closed_issues,7,
sindresorhus/normalize-url,gh/29094022,2025,opened_issues,2,
sindresorhus/npm-run-path,gh/48707028,2021,closed_issues,1,
sindresorhus/npm-run-path,gh/48707028,2021,opened_issues,1,
sindresorhus/npm-run-path,gh/48707028,2022,closed_issues,1,
sindresorhus/npm-run-path,gh/48707028,2022,opened_issues,1,
sindresorhus/npm-run-path,gh/48707028,2023,closed_issues,0,
sindresorhus/npm-run-path,gh/48707028,2023,opened_issues,0,
sindresorhus/npm-run-path,gh/48707028,2024,closed_issues,1,
sindresorhus/npm-run-path,gh/48707028,2024,opened_issues,1,
sindresorhus/npm-run-path,gh/48707028,2025,closed_issues,0,
sindresorhus/npm-run-path,gh/48707028,2025,opened_issues,0,
sindresorhus/object-assign,gh/16457190,2021,closed_issues,0,
sindresorhus/object-assign,gh/16457190,2021,opened_issues,0,
sindresorhus/object-assign,gh/16457190,2022,closed_issues,0,
sindresorhus/object-assign,gh/16457190,2022,opened_issues,0,
sindresorhus/object-assign,gh/16457190,2023,closed_issues,0,
sindresorhus/object-assign,gh/16457190,2023,opened_issues,0,
sindresorhus/object-assign,gh/16457190,2024,closed_issues,0,
sindresorhus/object-assign,gh/16457190,2024,opened_issues,0,
sindresorhus/object-assign,gh/16457190,2025,closed_issues,0,
sindresorhus/object-assign,gh/16457190,2025,opened_issues,0,
sindresorhus/onetime,gh/14847357,2021,closed_issues,0,
sindresorhus/onetime,gh/14847357,2021,opened_issues,0,
sindresorhus/onetime,gh/14847357,2022,closed_issues,0,
sindresorhus/onetime,gh/14847357,2022,opened_issues,0,
sindresorhus/onetime,gh/14847357,2023,closed_issues,0,
sindresorhus/onetime,gh/14847357,2023,opened_issues,0,
sindresorhus/onetime,gh/14847357,2024,closed_issues,0,
sindresorhus/onetime,gh/14847357,2024,opened_issues,0,
sindresorhus/onetime,gh/14847357,2025,closed_issues,0,
sindresorhus/onetime,gh/14847357,2025,opened_issues,0,
sindresorhus/open,gh/18469325,2021,closed_issues,29,
sindresorhus/open,gh/18469325,2021,opened_issues,30,
sindresorhus/open,gh/18469325,2022,closed_issues,10,
sindresorhus/open,gh/18469325,2022,opened_issues,17,
sindresorhus/open,gh/18469325,2023,closed_issues,12,
sindresorhus/open,gh/18469325,2023,opened_issues,24,
sindresorhus/open,gh/18469325,2024,closed_issues,5,
sindresorhus/open,gh/18469325,2024,opened_issues,11,
sindresorhus/open,gh/18469325,2025,closed_issues,60,
sindresorhus/open,gh/18469325,2025,opened_issues,8,
sindresorhus/ora,gh/53072654,2021,opened_issues,21,
sindresorhus/ora,gh/53072654,2022,opened_issues,16,
sindresorhus/ora,gh/53072654,2023,opened_issues,12,
sindresorhus/ora,gh/53072654,2024,opened_issues,7,
sindresorhus/ora,gh/53072654,2025,opened_issues,1,
sindresorhus/os-tmpdir,gh/35238443,2021,opened_issues,0,
sindresorhus/os-tmpdir,gh/35238443,2022,opened_issues,0,
sindresorhus/os-tmpdir,gh/35238443,2023,opened_issues,0,
sindresorhus/os-tmpdir,gh/35238443,2024,opened_issues,0,
sindresorhus/os-tmpdir,gh/35238443,2025,opened_issues,0,
sindresorhus/p-cancelable,gh/74961999,2021,opened_issues,3,
sindresorhus/p-cancelable,gh/74961999,2022,opened_issues,4,
sindresorhus/p-cancelable,gh/74961999,2023,opened_issues,1,
sindresorhus/p-cancelable,gh/74961999,2024,opened_issues,0,
sindresorhus/p-cancelable,gh/74961999,2025,opened_issues,0,
sindresorhus/p-finally,gh/71534025,2021,opened_issues,0,
sindresorhus/p-finally,gh/71534025,2022,opened_issues,0,
sindresorhus/p-finally,gh/71534025,2023,opened_issues,0,
sindresorhus/p-finally,gh/71534025,2024,opened_issues,0,
sindresorhus/p-finally,gh/71534025,2025,opened_issues,0,
sindresorhus/p-limit,gh/71542716,2021,closed_issues,6,
sindresorhus/p-limit,gh/71542716,2021,opened_issues,6,
sindresorhus/p-limit,gh/71542716,2022,closed_issues,5,
sindresorhus/p-limit,gh/71542716,2022,opened_issues,8,
sindresorhus/p-limit,gh/71542716,2023,closed_issues,8,
sindresorhus/p-limit,gh/71542716,2023,opened_issues,10,
sindresorhus/p-limit,gh/71542716,2024,closed_issues,7,
sindresorhus/p-limit,gh/71542716,2024,opened_issues,7,
sindresorhus/p-limit,gh/71542716,2025,closed_issues,8,
sindresorhus/p-limit,gh/71542716,2025,opened_issues,7,
sindresorhus/p-locate,gh/74265632,2021,closed_issues,0,
sindresorhus/p-locate,gh/74265632,2021,opened_issues,0,
sindresorhus/p-locate,gh/74265632,2022,closed_issues,0,
sindresorhus/p-locate,gh/74265632,2022,opened_issues,0,
sindresorhus/p-locate,gh/74265632,2023,closed_issues,0,
sindresorhus/p-locate,gh/74265632,2023,opened_issues,0,
sindresorhus/p-locate,gh/74265632,2024,closed_issues,0,
sindresorhus/p-locate,gh/74265632,2024,opened_issues,0,
sindresorhus/p-locate,gh/74265632,2025,closed_issues,0,
sindresorhus/p-locate,gh/74265632,2025,opened_issues,1,
sindresorhus/p-map,gh/71526722,2021,closed_issues,14,
sindresorhus/p-map,gh/71526722,2021,opened_issues,14,
sindresorhus/p-map,gh/71526722,2022,closed_issues,5,
sindresorhus/p-map,gh/71526722,2022,opened_issues,4,
sindresorhus/p-map,gh/71526722,2023,closed_issues,1,
sindresorhus/p-map,gh/71526722,2023,opened_issues,2,
sindresorhus/p-map,gh/71526722,2024,closed_issues,2,
sindresorhus/p-map,gh/71526722,2024,opened_issues,6,
sindresorhus/p-map,gh/71526722,2025,closed_issues,1,
sindresorhus/p-map,gh/71526722,2025,opened_issues,0,
sindresorhus/p-timeout,gh/71537368,2021,opened_issues,3,
sindresorhus/p-timeout,gh/71537368,2022,opened_issues,2,
sindresorhus/p-timeout,gh/71537368,2023,opened_issues,2,
sindresorhus/p-timeout,gh/71537368,2024,opened_issues,3,
sindresorhus/p-timeout,gh/71537368,2025,opened_issues,1,
sindresorhus/p-try,gh/71534796,2021,closed_issues,0,
sindresorhus/p-try,gh/71534796,2021,opened_issues,0,
sindresorhus/p-try,gh/71534796,2022,closed_issues,0,
sindresorhus/p-try,gh/71534796,2022,opened_issues,0,
sindresorhus/p-try,gh/71534796,2023,closed_issues,0,
sindresorhus/p-try,gh/71534796,2023,opened_issues,0,
sindresorhus/p-try,gh/71534796,2024,closed_issues,0,
sindresorhus/p-try,gh/71534796,2024,opened_issues,1,
sindresorhus/p-try,gh/71534796,2025,closed_issues,1,
sindresorhus/p-try,gh/71534796,2025,opened_issues,0,
sindresorhus/package-directory,gh/41724281,2021,closed_issues,1,
sindresorhus/package-directory,gh/41724281,2021,opened_issues,1,
sindresorhus/package-directory,gh/41724281,2022,closed_issues,1,
sindresorhus/package-directory,gh/41724281,2022,opened_issues,2,
sindresorhus/package-directory,gh/41724281,2023,closed_issues,0,
sindresorhus/package-directory,gh/41724281,2023,opened_issues,0,
sindresorhus/package-directory,gh/41724281,2024,closed_issues,0,
sindresorhus/package-directory,gh/41724281,2024,opened_issues,0,
sindresorhus/package-directory,gh/41724281,2025,closed_issues,0,
sindresorhus/package-directory,gh/41724281,2025,opened_issues,0,
sindresorhus/parent-module,gh/50187748,2021,closed_issues,0,
sindresorhus/parent-module,gh/50187748,2021,opened_issues,1,
sindresorhus/parent-module,gh/50187748,2022,closed_issues,0,
sindresorhus/parent-module,gh/50187748,2022,opened_issues,0,
sindresorhus/parent-module,gh/50187748,2023,closed_issues,0,
sindresorhus/parent-module,gh/50187748,2023,opened_issues,0,
sindresorhus/parent-module,gh/50187748,2024,closed_issues,0,
sindresorhus/parent-module,gh/50187748,2024,opened_issues,0,
sindresorhus/parent-module,gh/50187748,2025,closed_issues,1,
sindresorhus/parent-module,gh/50187748,2025,opened_issues,0,
sindresorhus/parse-json,gh/41367145,2021,closed_issues,4,
sindresorhus/parse-json,gh/41367145,2021,opened_issues,4,
sindresorhus/parse-json,gh/41367145,2022,closed_issues,0,
sindresorhus/parse-json,gh/41367145,2022,opened_issues,0,
sindresorhus/parse-json,gh/41367145,2023,closed_issues,4,
sindresorhus/parse-json,gh/41367145,2023,opened_issues,4,
sindresorhus/parse-json,gh/41367145,2024,closed_issues,0,
sindresorhus/parse-json,gh/41367145,2024,opened_issues,0,
sindresorhus/parse-json,gh/41367145,2025,closed_issues,0,
sindresorhus/parse-json,gh/41367145,2025,opened_issues,0,
sindresorhus/path-exists,gh/34965664,2021,closed_issues,1,
sindresorhus/path-exists,gh/34965664,2021,opened_issues,2,
sindresorhus/path-exists,gh/34965664,2022,closed_issues,1,
sindresorhus/path-exists,gh/34965664,2022,opened_issues,1,
sindresorhus/path-exists,gh/34965664,2023,closed_issues,1,
sindresorhus/path-exists,gh/34965664,2023,opened_issues,0,
sindresorhus/path-exists,gh/34965664,2024,closed_issues,0,
sindresorhus/path-exists,gh/34965664,2024,opened_issues,0,
sindresorhus/path-exists,gh/34965664,2025,closed_issues,0,
sindresorhus/path-exists,gh/34965664,2025,opened_issues,0,
sindresorhus/path-is-absolute,gh/30900285,2021,closed_issues,0,2026-07-05T22:54:39+00:00
sindresorhus/path-is-absolute,gh/30900285,2021,opened_issues,0,
sindresorhus/path-is-absolute,gh/30900285,2022,closed_issues,0,2026-07-05T22:54:39+00:00
sindresorhus/path-is-absolute,gh/30900285,2022,opened_issues,0,
sindresorhus/path-is-absolute,gh/30900285,2023,closed_issues,0,2026-07-05T22:54:39+00:00
sindresorhus/path-is-absolute,gh/30900285,2023,opened_issues,0,
sindresorhus/path-is-absolute,gh/30900285,2024,closed_issues,0,2026-07-05T22:54:39+00:00
sindresorhus/path-is-absolute,gh/30900285,2024,opened_issues,0,
sindresorhus/path-is-absolute,gh/30900285,2025,closed_issues,0,2026-07-05T22:54:39+00:00
sindresorhus/path-is-absolute,gh/30900285,2025,opened_issues,0,
sindresorhus/path-key,gh/48706449,2021,closed_issues,0,
sindresorhus/path-key,gh/48706449,2021,opened_issues,1,
sindresorhus/path-key,gh/48706449,2022,closed_issues,0,
sindresorhus/path-key,gh/48706449,2022,opened_issues,0,
sindresorhus/path-key,gh/48706449,2023,closed_issues,0,
sindresorhus/path-key,gh/48706449,2023,opened_issues,0,
sindresorhus/path-key,gh/48706449,2024,closed_issues,0,
sindresorhus/path-key,gh/48706449,2024,opened_issues,0,
sindresorhus/path-key,gh/48706449,2025,closed_issues,1,
sindresorhus/path-key,gh/48706449,2025,opened_issues,0,
sindresorhus/path-type,gh/41905436,2021,closed_issues,0,
sindresorhus/path-type,gh/41905436,2021,opened_issues,1,
sindresorhus/path-type,gh/41905436,2022,closed_issues,1,
sindresorhus/path-type,gh/41905436,2022,opened_issues,0,
sindresorhus/path-type,gh/41905436,2023,closed_issues,0,
sindresorhus/path-type,gh/41905436,2023,opened_issues,0,
sindresorhus/path-type,gh/41905436,2024,closed_issues,0,
sindresorhus/path-type,gh/41905436,2024,opened_issues,0,
sindresorhus/path-type,gh/41905436,2025,closed_issues,0,
sindresorhus/path-type,gh/41905436,2025,opened_issues,1,
sindresorhus/pify,gh/41585934,2021,closed_issues,0,
sindresorhus/pify,gh/41585934,2021,opened_issues,1,
sindresorhus/pify,gh/41585934,2022,closed_issues,2,
sindresorhus/pify,gh/41585934,2022,opened_issues,0,
sindresorhus/pify,gh/41585934,2023,closed_issues,0,
sindresorhus/pify,gh/41585934,2023,opened_issues,0,
sindresorhus/pify,gh/41585934,2024,closed_issues,0,
sindresorhus/pify,gh/41585934,2024,opened_issues,0,
sindresorhus/pify,gh/41585934,2025,closed_issues,0,
sindresorhus/pify,gh/41585934,2025,opened_issues,0,
sindresorhus/prepend-http,gh/26708317,2021,opened_issues,0,
sindresorhus/prepend-http,gh/26708317,2022,opened_issues,0,
sindresorhus/prepend-http,gh/26708317,2023,opened_issues,0,
sindresorhus/prepend-http,gh/26708317,2024,opened_issues,0,
sindresorhus/prepend-http,gh/26708317,2025,opened_issues,0,
sindresorhus/quick-lru,gh/86679721,2021,closed_issues,5,
sindresorhus/quick-lru,gh/86679721,2021,opened_issues,5,
sindresorhus/quick-lru,gh/86679721,2022,closed_issues,2,
sindresorhus/quick-lru,gh/86679721,2022,opened_issues,3,
sindresorhus/quick-lru,gh/86679721,2023,closed_issues,6,
sindresorhus/quick-lru,gh/86679721,2023,opened_issues,7,
sindresorhus/quick-lru,gh/86679721,2024,closed_issues,1,
sindresorhus/quick-lru,gh/86679721,2024,opened_issues,1,
sindresorhus/quick-lru,gh/86679721,2025,closed_issues,7,
sindresorhus/quick-lru,gh/86679721,2025,opened_issues,3,
sindresorhus/read-package-up,gh/41842429,2021,closed_issues,2,
sindresorhus/read-package-up,gh/41842429,2021,opened_issues,2,
sindresorhus/read-package-up,gh/41842429,2022,closed_issues,0,
sindresorhus/read-package-up,gh/41842429,2022,opened_issues,1,
sindresorhus/read-package-up,gh/41842429,2023,closed_issues,3,
sindresorhus/read-package-up,gh/41842429,2023,opened_issues,2,
sindresorhus/read-package-up,gh/41842429,2024,closed_issues,1,
sindresorhus/read-package-up,gh/41842429,2024,opened_issues,1,
sindresorhus/read-package-up,gh/41842429,2025,closed_issues,0,
sindresorhus/read-package-up,gh/41842429,2025,opened_issues,0,
sindresorhus/read-pkg,gh/41790094,2021,closed_issues,4,
sindresorhus/read-pkg,gh/41790094,2021,opened_issues,4,
sindresorhus/read-pkg,gh/41790094,2022,closed_issues,0,
sindresorhus/read-pkg,gh/41790094,2022,opened_issues,0,
sindresorhus/read-pkg,gh/41790094,2023,closed_issues,3,
sindresorhus/read-pkg,gh/41790094,2023,opened_issues,3,
sindresorhus/read-pkg,gh/41790094,2024,closed_issues,0,
sindresorhus/read-pkg,gh/41790094,2024,opened_issues,0,
sindresorhus/read-pkg,gh/41790094,2025,closed_issues,1,
sindresorhus/read-pkg,gh/41790094,2025,opened_issues,2,
sindresorhus/redent,gh/43361741,2021,closed_issues,0,
sindresorhus/redent,gh/43361741,2021,opened_issues,0,
sindresorhus/redent,gh/43361741,2022,closed_issues,0,
sindresorhus/redent,gh/43361741,2022,opened_issues,0,
sindresorhus/redent,gh/43361741,2023,closed_issues,0,
sindresorhus/redent,gh/43361741,2023,opened_issues,0,
sindresorhus/redent,gh/43361741,2024,closed_issues,0,
sindresorhus/redent,gh/43361741,2024,opened_issues,0,
sindresorhus/redent,gh/43361741,2025,closed_issues,0,
sindresorhus/redent,gh/43361741,2025,opened_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2021,closed_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2021,opened_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2022,closed_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2022,opened_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2023,closed_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2023,opened_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2024,closed_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2024,opened_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2025,closed_issues,0,
sindresorhus/resolve-cwd,gh/47504070,2025,opened_issues,0,
sindresorhus/resolve-from,gh/22022707,2021,closed_issues,0,
sindresorhus/resolve-from,gh/22022707,2021,opened_issues,0,
sindresorhus/resolve-from,gh/22022707,2022,closed_issues,0,
sindresorhus/resolve-from,gh/22022707,2022,opened_issues,0,
sindresorhus/resolve-from,gh/22022707,2023,closed_issues,0,
sindresorhus/resolve-from,gh/22022707,2023,opened_issues,1,
sindresorhus/resolve-from,gh/22022707,2024,closed_issues,0,
sindresorhus/resolve-from,gh/22022707,2024,opened_issues,0,
sindresorhus/resolve-from,gh/22022707,2025,closed_issues,0,
sindresorhus/resolve-from,gh/22022707,2025,opened_issues,0,
sindresorhus/responselike,gh/94769612,2021,opened_issues,0,
sindresorhus/responselike,gh/94769612,2022,opened_issues,0,
sindresorhus/responselike,gh/94769612,2023,opened_issues,0,
sindresorhus/responselike,gh/94769612,2024,opened_issues,0,
sindresorhus/responselike,gh/94769612,2025,opened_issues,0,
sindresorhus/restore-cursor,gh/23512229,2021,closed_issues,0,
sindresorhus/restore-cursor,gh/23512229,2021,opened_issues,0,
sindresorhus/restore-cursor,gh/23512229,2022,closed_issues,0,
sindresorhus/restore-cursor,gh/23512229,2022,opened_issues,0,
sindresorhus/restore-cursor,gh/23512229,2023,closed_issues,0,
sindresorhus/restore-cursor,gh/23512229,2023,opened_issues,0,
sindresorhus/restore-cursor,gh/23512229,2024,closed_issues,0,
sindresorhus/restore-cursor,gh/23512229,2024,opened_issues,0,
sindresorhus/restore-cursor,gh/23512229,2025,closed_issues,0,
sindresorhus/restore-cursor,gh/23512229,2025,opened_issues,0,
sindresorhus/shebang-regex,gh/30903733,2021,closed_issues,0,
sindresorhus/shebang-regex,gh/30903733,2021,opened_issues,0,
sindresorhus/shebang-regex,gh/30903733,2022,closed_issues,0,
sindresorhus/shebang-regex,gh/30903733,2022,opened_issues,0,
sindresorhus/shebang-regex,gh/30903733,2023,closed_issues,0,
sindresorhus/shebang-regex,gh/30903733,2023,opened_issues,0,
sindresorhus/shebang-regex,gh/30903733,2024,closed_issues,0,
sindresorhus/shebang-regex,gh/30903733,2024,opened_issues,0,
sindresorhus/shebang-regex,gh/30903733,2025,closed_issues,1,
sindresorhus/shebang-regex,gh/30903733,2025,opened_issues,1,
sindresorhus/slash,gh/11516031,2021,closed_issues,1,
sindresorhus/slash,gh/11516031,2021,opened_issues,1,
sindresorhus/slash,gh/11516031,2022,closed_issues,2,
sindresorhus/slash,gh/11516031,2022,opened_issues,2,
sindresorhus/slash,gh/11516031,2023,closed_issues,0,
sindresorhus/slash,gh/11516031,2023,opened_issues,0,
sindresorhus/slash,gh/11516031,2024,closed_issues,0,
sindresorhus/slash,gh/11516031,2024,opened_issues,0,
sindresorhus/slash,gh/11516031,2025,closed_issues,0,
sindresorhus/slash,gh/11516031,2025,opened_issues,0,
sindresorhus/string-length,gh/18857427,2021,opened_issues,1,
sindresorhus/string-length,gh/18857427,2022,opened_issues,0,
sindresorhus/string-length,gh/18857427,2023,opened_issues,1,
sindresorhus/string-length,gh/18857427,2024,opened_issues,0,
sindresorhus/string-length,gh/18857427,2025,opened_issues,0,
sindresorhus/string-width,gh/39222730,2021,closed_issues,4,
sindresorhus/string-width,gh/39222730,2021,opened_issues,5,
sindresorhus/string-width,gh/39222730,2022,closed_issues,6,
sindresorhus/string-width,gh/39222730,2022,opened_issues,8,
sindresorhus/string-width,gh/39222730,2023,closed_issues,5,
sindresorhus/string-width,gh/39222730,2023,opened_issues,2,
sindresorhus/string-width,gh/39222730,2024,closed_issues,2,
sindresorhus/string-width,gh/39222730,2024,opened_issues,6,
sindresorhus/string-width,gh/39222730,2025,closed_issues,9,
sindresorhus/string-width,gh/39222730,2025,opened_issues,4,
sindresorhus/strip-bom,gh/18444852,2021,closed_issues,1,
sindresorhus/strip-bom,gh/18444852,2021,opened_issues,1,
sindresorhus/strip-bom,gh/18444852,2022,closed_issues,0,
sindresorhus/strip-bom,gh/18444852,2022,opened_issues,0,
sindresorhus/strip-bom,gh/18444852,2023,closed_issues,0,
sindresorhus/strip-bom,gh/18444852,2023,opened_issues,0,
sindresorhus/strip-bom,gh/18444852,2024,closed_issues,0,
sindresorhus/strip-bom,gh/18444852,2024,opened_issues,0,
sindresorhus/strip-bom,gh/18444852,2025,closed_issues,0,
sindresorhus/strip-bom,gh/18444852,2025,opened_issues,0,
sindresorhus/strip-final-newline,gh/47453723,2021,closed_issues,0,
sindresorhus/strip-final-newline,gh/47453723,2021,opened_issues,0,
sindresorhus/strip-final-newline,gh/47453723,2022,closed_issues,0,
sindresorhus/strip-final-newline,gh/47453723,2022,opened_issues,0,
sindresorhus/strip-final-newline,gh/47453723,2023,closed_issues,1,
sindresorhus/strip-final-newline,gh/47453723,2023,opened_issues,1,
sindresorhus/strip-final-newline,gh/47453723,2024,closed_issues,0,
sindresorhus/strip-final-newline,gh/47453723,2024,opened_issues,0,
sindresorhus/strip-final-newline,gh/47453723,2025,closed_issues,0,
sindresorhus/strip-final-newline,gh/47453723,2025,opened_issues,0,
sindresorhus/strip-indent,gh/18242629,2021,closed_issues,1,
sindresorhus/strip-indent,gh/18242629,2021,opened_issues,1,
sindresorhus/strip-indent,gh/18242629,2022,closed_issues,1,
sindresorhus/strip-indent,gh/18242629,2022,opened_issues,1,
sindresorhus/strip-indent,gh/18242629,2023,closed_issues,0,
sindresorhus/strip-indent,gh/18242629,2023,opened_issues,0,
sindresorhus/strip-indent,gh/18242629,2024,closed_issues,0,
sindresorhus/strip-indent,gh/18242629,2024,opened_issues,0,
sindresorhus/strip-indent,gh/18242629,2025,closed_issues,2,
sindresorhus/strip-indent,gh/18242629,2025,opened_issues,1,
sindresorhus/strip-json-comments,gh/14468669,2021,closed_issues,2,
sindresorhus/strip-json-comments,gh/14468669,2021,opened_issues,3,
sindresorhus/strip-json-comments,gh/14468669,2022,closed_issues,5,
sindresorhus/strip-json-comments,gh/14468669,2022,opened_issues,5,
sindresorhus/strip-json-comments,gh/14468669,2023,closed_issues,1,
sindresorhus/strip-json-comments,gh/14468669,2023,opened_issues,1,
sindresorhus/strip-json-comments,gh/14468669,2024,closed_issues,1,
sindresorhus/strip-json-comments,gh/14468669,2024,opened_issues,1,
sindresorhus/strip-json-comments,gh/14468669,2025,closed_issues,2,
sindresorhus/strip-json-comments,gh/14468669,2025,opened_issues,1,
sindresorhus/tagged-tag,gh/795552264,2021,closed_issues,0,
sindresorhus/tagged-tag,gh/795552264,2021,opened_issues,0,
sindresorhus/tagged-tag,gh/795552264,2022,closed_issues,0,
sindresorhus/tagged-tag,gh/795552264,2022,opened_issues,0,
sindresorhus/tagged-tag,gh/795552264,2023,closed_issues,0,
sindresorhus/tagged-tag,gh/795552264,2023,opened_issues,0,
sindresorhus/tagged-tag,gh/795552264,2024,closed_issues,0,
sindresorhus/tagged-tag,gh/795552264,2024,opened_issues,0,
sindresorhus/tagged-tag,gh/795552264,2025,closed_issues,0,
sindresorhus/tagged-tag,gh/795552264,2025,opened_issues,0,
sindresorhus/to-fast-properties,gh/31656998,2021,closed_issues,0,
sindresorhus/to-fast-properties,gh/31656998,2021,opened_issues,1,
sindresorhus/to-fast-properties,gh/31656998,2022,closed_issues,0,
sindresorhus/to-fast-properties,gh/31656998,2022,opened_issues,0,
sindresorhus/to-fast-properties,gh/31656998,2023,closed_issues,0,
sindresorhus/to-fast-properties,gh/31656998,2023,opened_issues,0,
sindresorhus/to-fast-properties,gh/31656998,2024,closed_issues,0,
sindresorhus/to-fast-properties,gh/31656998,2024,opened_issues,0,
sindresorhus/to-fast-properties,gh/31656998,2025,closed_issues,1,
sindresorhus/to-fast-properties,gh/31656998,2025,opened_issues,0,
sindresorhus/type-fest,gh/175398594,2021,closed_issues,51,
sindresorhus/type-fest,gh/175398594,2021,opened_issues,84,
sindresorhus/type-fest,gh/175398594,2022,closed_issues,63,
sindresorhus/type-fest,gh/175398594,2022,opened_issues,98,
sindresorhus/type-fest,gh/175398594,2023,closed_issues,84,
sindresorhus/type-fest,gh/175398594,2023,opened_issues,137,
sindresorhus/type-fest,gh/175398594,2024,closed_issues,124,
sindresorhus/type-fest,gh/175398594,2024,opened_issues,112,
sindresorhus/type-fest,gh/175398594,2025,closed_issues,75,
sindresorhus/type-fest,gh/175398594,2025,opened_issues,99,
sindresorhus/unicorn-magic,gh/716660564,2021,closed_issues,0,
sindresorhus/unicorn-magic,gh/716660564,2021,opened_issues,0,
sindresorhus/unicorn-magic,gh/716660564,2022,closed_issues,0,
sindresorhus/unicorn-magic,gh/716660564,2022,opened_issues,0,
sindresorhus/unicorn-magic,gh/716660564,2023,closed_issues,0,
sindresorhus/unicorn-magic,gh/716660564,2023,opened_issues,0,
sindresorhus/unicorn-magic,gh/716660564,2024,closed_issues,0,
sindresorhus/unicorn-magic,gh/716660564,2024,opened_issues,0,
sindresorhus/unicorn-magic,gh/716660564,2025,closed_issues,0,
sindresorhus/unicorn-magic,gh/716660564,2025,opened_issues,0,
sindresorhus/yn,gh/22701918,2021,opened_issues,1,
sindresorhus/yn,gh/22701918,2022,opened_issues,1,
sindresorhus/yn,gh/22701918,2023,opened_issues,0,
sindresorhus/yn,gh/22701918,2024,opened_issues,1,
sindresorhus/yn,gh/22701918,2025,opened_issues,0,
sindresorhus/yocto-queue,gh/315531538,2021,closed_issues,2,
sindresorhus/yocto-queue,gh/315531538,2021,opened_issues,2,
sindresorhus/yocto-queue,gh/315531538,2022,closed_issues,1,
sindresorhus/yocto-queue,gh/315531538,2022,opened_issues,1,
sindresorhus/yocto-queue,gh/315531538,2023,closed_issues,1,
sindresorhus/yocto-queue,gh/315531538,2023,opened_issues,1,
sindresorhus/yocto-queue,gh/315531538,2024,closed_issues,4,
sindresorhus/yocto-queue,gh/315531538,2024,opened_issues,4,
sindresorhus/yocto-queue,gh/315531538,2025,closed_issues,2,
sindresorhus/yocto-queue,gh/315531538,2025,opened_issues,2,
sindresorhus/yoctocolors,gh/412371797,2021,opened_issues,0,
sindresorhus/yoctocolors,gh/412371797,2022,opened_issues,0,
sindresorhus/yoctocolors,gh/412371797,2023,opened_issues,1,
sindresorhus/yoctocolors,gh/412371797,2024,opened_issues,5,
sindresorhus/yoctocolors,gh/412371797,2025,opened_issues,3,
sinonjs/commons,gh/143001748,2021,closed_issues,0,
sinonjs/commons,gh/143001748,2021,opened_issues,0,
sinonjs/commons,gh/143001748,2022,closed_issues,4,
sinonjs/commons,gh/143001748,2022,opened_issues,2,
sinonjs/commons,gh/143001748,2023,closed_issues,0,
sinonjs/commons,gh/143001748,2023,opened_issues,0,
sinonjs/commons,gh/143001748,2024,closed_issues,0,
sinonjs/commons,gh/143001748,2024,opened_issues,0,
sinonjs/commons,gh/143001748,2025,closed_issues,0,
sinonjs/commons,gh/143001748,2025,opened_issues,0,
sinonjs/fake-timers,gh/16523712,2021,closed_issues,18,
sinonjs/fake-timers,gh/16523712,2021,opened_issues,21,
sinonjs/fake-timers,gh/16523712,2022,closed_issues,14,
sinonjs/fake-timers,gh/16523712,2022,opened_issues,17,
sinonjs/fake-timers,gh/16523712,2023,closed_issues,13,
sinonjs/fake-timers,gh/16523712,2023,opened_issues,10,
sinonjs/fake-timers,gh/16523712,2024,closed_issues,18,
sinonjs/fake-timers,gh/16523712,2024,opened_issues,15,
sinonjs/fake-timers,gh/16523712,2025,closed_issues,1,
sinonjs/fake-timers,gh/16523712,2025,opened_issues,2,
slint-ui/document-features,gh/454325623,2021,opened_issues,0,
slint-ui/document-features,gh/454325623,2022,opened_issues,9,
slint-ui/document-features,gh/454325623,2023,opened_issues,3,
slint-ui/document-features,gh/454325623,2024,opened_issues,6,
