user_id,login,has_sponsors_listing,status,fetched_at
1555070,pfmooney,False,ok,2026-07-05T18:36:59+00:00
1577132,hartwork,False,ok,2026-07-05T18:37:00+00:00
1609022,brophdawg11,False,ok,2026-07-05T18:36:51+00:00
1611595,fabiosantoscode,True,ok,2026-07-05T18:36:55+00:00
1612643,dyladan,False,ok,2026-07-05T18:36:59+00:00
1616938,bheisler,False,ok,2026-07-05T18:37:00+00:00
1617736,manishearth,True,ok,2026-07-05T18:37:00+00:00
1630245,lemzwerg,False,ok,2026-07-05T18:36:56+00:00
1633576,anteru,False,ok,2026-07-05T18:36:56+00:00
1638690,ipetkov,False,ok,2026-07-05T18:36:57+00:00
1645124,daxpedda,True,ok,2026-07-05T18:36:55+00:00
1645335,bbc2,False,ok,2026-07-05T18:36:59+00:00
1671563,yannbf,False,ok,2026-07-05T18:36:56+00:00
1686212,wiggin15,False,ok,2026-07-05T18:36:54+00:00
1711539,matklad,False,ok,2026-07-05T18:37:01+00:00
1721820,pitrou,False,ok,2026-07-05T18:37:00+00:00
1726460,jcgregorio,False,ok,2026-07-05T18:37:00+00:00
1740641,es128,False,ok,2026-07-05T18:37:01+00:00
1742914,arigo,False,ok,2026-07-05T18:36:57+00:00
1749548,jeffposnick,False,ok,2026-07-05T18:37:01+00:00
1755071,adriangb,True,ok,2026-07-05T18:36:54+00:00
1765950,elenril,False,ok,2026-07-05T18:37:00+00:00
1781103,tustvold,False,ok,2026-07-05T18:36:52+00:00
1817814,dmtucker,False,ok,2026-07-05T18:36:57+00:00
1868861,pvaneck,False,ok,2026-07-05T18:37:02+00:00
1898413,alexlamsl,False,ok,2026-07-05T18:36:53+00:00
1913805,samverschueren,False,ok,2026-07-05T18:36:54+00:00
1922815,bbayles,False,ok,2026-07-05T18:36:59+00:00
1929625,nexdrew,True,ok,2026-07-05T18:36:54+00:00
1937871,mysticatea,True,ok,2026-07-05T18:36:53+00:00
1940286,nnethercote,False,ok,2026-07-05T18:36:55+00:00
1940490,dtolnay,True,ok,2026-07-05T18:36:58+00:00
2046526,rguenth,False,ok,2026-07-05T18:36:52+00:00
2096628,blink1073,False,ok,2026-07-05T18:37:01+00:00
2097964,jamesmunns,False,ok,2026-07-05T18:36:58+00:00
2123375,lukechilds,True,ok,2026-07-05T18:36:59+00:00
2126043,cpburnz,False,ok,2026-07-05T18:36:53+00:00
2128532,nickelc,False,ok,2026-07-05T18:36:54+00:00
2130732,poettering,False,ok,2026-07-05T18:37:01+00:00
2133832,ev-br,False,ok,2026-07-05T18:37:02+00:00
2142817,lydell,False,ok,2026-07-05T18:36:59+00:00
2153532,jensyt,False,ok,2026-07-05T18:37:01+00:00
2213682,zloirock,True,ok,2026-07-05T18:36:57+00:00
2246565,motiz88,False,ok,2026-07-05T18:36:52+00:00
2302254,terkelg,True,ok,2026-07-05T18:36:51+00:00
2312275,chrahunt,False,ok,2026-07-05T18:36:52+00:00
2352663,targos,True,ok,2026-07-05T18:37:01+00:00
2411343,mydea,False,ok,2026-07-05T18:36:53+00:00
2442845,jamrial,False,ok,2026-07-05T18:36:59+00:00
2463856,micheles,False,ok,2026-07-05T18:36:52+00:00
2512748,cjihrig,True,ok,2026-07-05T18:36:53+00:00
2590098,robhogan,False,ok,2026-07-05T18:36:52+00:00
2609110,ctruta,False,ok,2026-07-05T18:36:54+00:00
2642545,jakxz,False,ok,2026-07-05T18:36:58+00:00
2658545,marxin,False,ok,2026-07-05T18:37:01+00:00
2677165,srijs,False,ok,2026-07-05T18:36:58+00:00
2764898,rachelandrew,False,ok,2026-07-05T18:36:51+00:00
2769109,epoberezkin,True,ok,2026-07-05T18:37:01+00:00
2772607,jorgecarleitao,False,ok,2026-07-05T18:36:55+00:00
2796466,hawkw,True,ok,2026-07-05T18:37:01+00:00
2833077,tkem,True,ok,2026-07-05T18:36:52+00:00
2836374,timhoffm,False,ok,2026-07-05T18:36:51+00:00
2903206,kimundi,False,ok,2026-07-05T18:37:01+00:00
2928805,stub42,False,ok,2026-07-05T18:37:00+00:00
2975928,nealrichardson,False,ok,2026-07-05T18:36:54+00:00
2997570,chrisjsewell,False,ok,2026-07-05T18:36:53+00:00
3048342,sinclairzx81,False,ok,2026-07-05T18:36:57+00:00
3050060,guillaumegomez,True,ok,2026-07-05T18:37:00+00:00
3065230,ronag,True,ok,2026-07-05T18:36:52+00:00
3070389,ndelangen,False,ok,2026-07-05T18:36:54+00:00
3082153,chaance,True,ok,2026-07-05T18:36:52+00:00
3084745,colinhacks,True,ok,2026-07-05T18:36:53+00:00
3112309,radarhere,True,ok,2026-07-05T18:36:51+00:00
3161395,jhpratt,True,ok,2026-07-05T18:37:01+00:00
3205522,eyurtsev,False,ok,2026-07-05T18:36:55+00:00
3209739,bluss,True,ok,2026-07-05T18:37:01+00:00
3226984,aozgaa,False,ok,2026-07-05T18:36:57+00:00
3268430,zesterer,True,ok,2026-07-05T18:36:57+00:00
3275109,hukkin,False,ok,2026-07-05T18:36:55+00:00
3275593,pradyunsg,False,ok,2026-07-05T18:37:01+00:00
3277153,andrewbranch,False,ok,2026-07-05T18:36:56+00:00
3335181,joshuakgoldberg,True,ok,2026-07-05T18:36:56+00:00
3372342,bors,False,ok,2026-07-05T18:36:51+00:00
3475472,megawac,False,ok,2026-07-05T18:36:51+00:00
3491627,mo271,False,ok,2026-07-05T18:36:52+00:00
3607926,jlhwung,True,ok,2026-07-05T18:37:01+00:00
3624098,acdlite,False,ok,2026-07-05T18:32:32+00:00
3674314,compiler-errors,False,ok,2026-07-05T18:36:53+00:00
3709196,benmosher,False,ok,2026-07-05T18:37:00+00:00
3757771,veykril,True,ok,2026-07-05T18:36:53+00:00
3902892,rbuckton,True,ok,2026-07-05T18:36:51+00:00
3994389,rogdham,False,ok,2026-07-05T18:36:52+00:00
4001789,thehesiod,True,ok,2026-07-05T18:36:51+00:00
4039449,samuelcolvin,True,ok,2026-07-05T18:36:53+00:00
4056630,pks-t,False,ok,2026-07-05T18:37:00+00:00
4082216,jamestalmage,True,ok,2026-07-05T18:36:58+00:00
4108384,yaacovcr,True,ok,2026-07-05T18:36:55+00:00
4122866,ephraimbuddy,False,ok,2026-07-05T18:37:01+00:00
4136413,dragostis,False,ok,2026-07-05T18:36:58+00:00
4181124,yashykt,False,ok,2026-07-05T18:36:56+00:00
4226954,ahejlsberg,False,ok,2026-07-05T18:36:54+00:00
4248851,marionebl,False,ok,2026-07-05T18:37:00+00:00
4287128,davelosert,False,ok,2026-07-05T18:36:54+00:00
4290500,samchou19815,False,ok,2026-07-05T18:36:53+00:00
4299420,joyeecheung,False,ok,2026-07-05T18:36:56+00:00
4368172,bors-servo,False,ok,2026-07-05T18:36:51+00:00
4391036,feiyang1,False,ok,2026-07-05T18:36:56+00:00
4503403,sunfishcode,False,ok,2026-07-05T18:37:00+00:00
4521223,amarzavery,False,ok,2026-07-05T18:36:55+00:00
4567934,alexander-akait,True,ok,2026-07-05T18:36:54+00:00
4600967,bbovenzi,False,ok,2026-07-05T18:36:59+00:00
4605355,kyleknap,False,ok,2026-07-05T18:36:55+00:00
4616906,henryiii,False,ok,2026-07-05T18:37:01+00:00
4706271,robertbastian,False,ok,2026-07-05T18:36:52+00:00
4805575,teddriggs,True,ok,2026-07-05T18:37:02+00:00
4807083,bendingbender,False,ok,2026-07-05T18:37:00+00:00
4814473,jasonsaayman,False,ok,2026-07-05T18:36:59+00:00
4834845,matthiasclasen,False,ok,2026-07-05T18:37:01+00:00
5018213,japaric,False,ok,2026-07-05T18:36:59+00:00
5069942,ocelotl,False,ok,2026-07-05T18:36:56+00:00
5184014,parthea,False,ok,2026-07-05T18:36:58+00:00
5220559,wcawijngaards,False,ok,2026-07-05T18:36:54+00:00
5271761,nateprewitt,False,ok,2026-07-05T18:36:54+00:00
5273975,paulvanbrenk,False,ok,2026-07-05T18:36:58+00:00
5281408,ldv-alt,False,ok,2026-07-05T18:36:56+00:00
5402633,thomasjpfan,True,ok,2026-07-05T18:36:51+00:00
5456384,lokathor,True,ok,2026-07-05T18:36:58+00:00
5506060,josephlr,False,ok,2026-07-05T18:36:55+00:00
5635476,trysound,False,ok,2026-07-05T18:36:52+00:00
5758045,luciofranco,False,ok,2026-07-05T18:36:58+00:00
5817809,antonk52,True,ok,2026-07-05T18:36:57+00:00
5854687,d-fischer,True,ok,2026-07-05T18:36:54+00:00
5855893,lukeed,True,ok,2026-07-05T18:36:59+00:00
5889929,valentinpalkovic,False,ok,2026-07-05T18:36:53+00:00
5908016,thkukuk,False,ok,2026-07-05T18:36:51+00:00
5963049,cramertj,False,ok,2026-07-05T18:36:53+00:00
6042212,martindurant,False,ok,2026-07-05T18:37:01+00:00
6074665,deyaaeldeen,False,ok,2026-07-05T18:36:56+00:00
6131885,cgzones,False,ok,2026-07-05T18:36:52+00:00
6143762,andr83,False,ok,2026-07-05T18:36:55+00:00
6170607,leo,False,ok,2026-07-05T18:36:56+00:00
6215781,paolobarbolini,False,ok,2026-07-05T18:36:58+00:00
6255050,pitdicker,False,ok,2026-07-05T18:37:00+00:00
6261182,engn33r,False,ok,2026-07-05T18:37:00+00:00
6316432,nickuraltsev,False,ok,2026-07-05T18:36:54+00:00
6316590,stevemao,False,ok,2026-07-05T18:37:00+00:00
6326167,skal65535,False,ok,2026-07-05T18:36:57+00:00
6355370,ianschmitz,False,ok,2026-07-05T18:36:55+00:00
6425824,josephsavona,False,ok,2026-07-05T18:36:56+00:00
6475294,tantale,False,ok,2026-07-05T18:37:01+00:00
6504915,bmw,False,ok,2026-07-05T18:37:01+00:00
6525361,mayurkale22,False,ok,2026-07-05T18:37:02+00:00
6569980,helfer,False,ok,2026-07-05T18:37:01+00:00
6570539,mdhaber,True,ok,2026-07-05T18:36:51+00:00
6590984,snhenson,False,ok,2026-07-05T18:36:58+00:00
6643991,michaeldeboey,True,ok,2026-07-05T18:36:51+00:00
6685088,ryancavanaugh,False,ok,2026-07-05T18:36:53+00:00
6721458,kodraus,False,ok,2026-07-05T18:37:01+00:00
6942134,kbknapp,True,ok,2026-07-05T18:37:00+00:00
6959636,zekth,False,ok,2026-07-05T18:36:56+00:00
7000710,nicolo-ribaudo,True,ok,2026-07-05T18:36:54+00:00
7034281,mrmlnc,False,ok,2026-07-05T18:36:53+00:00
7040122,erictraut,True,ok,2026-07-05T18:37:01+00:00
7125407,t8m,False,ok,2026-07-05T18:37:01+00:00
7281574,nicolasnoble,False,ok,2026-07-05T18:36:54+00:00
7421183,maxrimue,False,ok,2026-07-05T18:37:02+00:00
7422273,mattcaswell,False,ok,2026-07-05T18:37:01+00:00
7431116,frommi,False,ok,2026-07-05T18:36:57+00:00
7454015,glemaitre,False,ok,2026-07-05T18:36:58+00:00
7462525,bradzacher,True,ok,2026-07-05T18:36:51+00:00
7537033,elas7,False,ok,2026-07-05T18:37:00+00:00
7546183,peternator7,False,ok,2026-07-05T18:36:59+00:00
7583839,jeremymeng,False,ok,2026-07-05T18:37:01+00:00
7840580,stephensmalley,False,ok,2026-07-05T18:36:59+00:00
7903078,tylerjereddy,False,ok,2026-07-05T18:36:52+00:00
8000722,mhegazy,False,ok,2026-07-05T18:36:51+00:00
8013633,suguru03,False,ok,2026-07-05T18:37:00+00:00
8052792,sheetalkamat,False,ok,2026-07-05T18:36:56+00:00
8078968,jbrockmendel,False,ok,2026-07-05T18:37:00+00:00
8136211,ehmicky,False,ok,2026-07-05T18:36:59+00:00
8319210,oyvindln,False,ok,2026-07-05T18:36:58+00:00
8420481,lms24,False,ok,2026-07-05T18:36:58+00:00
8500303,legendecas,True,ok,2026-07-05T18:36:56+00:00
8551050,xfxyjwf,False,ok,2026-07-05T18:36:54+00:00
8811558,kaxil,True,ok,2026-07-05T18:36:59+00:00
8822365,busunkim96,False,ok,2026-07-05T18:36:51+00:00
8822573,bridgear,False,ok,2026-07-05T18:36:51+00:00
8864912,vjpai,False,ok,2026-07-05T18:36:53+00:00
9074039,szabadka,False,ok,2026-07-05T18:37:00+00:00
9092011,uniqueiniquity,False,ok,2026-07-05T18:36:53+00:00
9326700,ousret,True,ok,2026-07-05T18:36:57+00:00
9370665,jakubjelinek,False,ok,2026-07-05T18:36:58+00:00
9440903,alexhuszagh,False,ok,2026-07-05T18:36:53+00:00
9661127,lfdanlu,False,ok,2026-07-05T18:36:57+00:00
9677399,ofek,True,ok,2026-07-05T18:36:56+00:00
9735060,emdneto,False,ok,2026-07-05T18:37:00+00:00
9768336,mayeut,False,ok,2026-07-05T18:37:02+00:00
9773803,streamich,True,ok,2026-07-05T18:37:00+00:00
9800850,andarist,True,ok,2026-07-05T18:36:55+00:00
9845234,kennykerr,False,ok,2026-07-05T18:37:00+00:00
9939684,jtattermusch,False,ok,2026-07-05T18:36:57+00:00
10120821,ctiller,False,ok,2026-07-05T18:36:53+00:00
10212162,homu,False,ok,2026-07-05T18:37:01+00:00
10367662,nvzqz,True,ok,2026-07-05T18:36:56+00:00
10386119,sec-ant,False,ok,2026-07-05T18:36:55+00:00
10452642,harshanalluru,False,ok,2026-07-05T18:37:00+00:00
10496300,mpolacek,False,ok,2026-07-05T18:36:53+00:00
10537793,jsm28,False,ok,2026-07-05T18:36:57+00:00
10647082,mroeschke,False,ok,2026-07-05T18:36:53+00:00
10716545,hsubox76,False,ok,2026-07-05T18:37:02+00:00
10780059,casperdcl,True,ok,2026-07-05T18:36:52+00:00
11247099,antfu,True,ok,2026-07-05T18:36:57+00:00
11481355,emmatown,False,ok,2026-07-05T18:37:00+00:00
11521496,romainmenke,True,ok,2026-07-05T18:36:52+00:00
11578097,mpodwysocki,False,ok,2026-07-05T18:36:53+00:00
11580155,lzchen,False,ok,2026-07-05T18:36:59+00:00
11633333,cbornet,False,ok,2026-07-05T18:36:52+00:00
11638619,not-an-aardvark,False,ok,2026-07-05T18:36:55+00:00
11771386,jwcart2,False,ok,2026-07-05T18:36:58+00:00
11783500,vorner,False,ok,2026-07-05T18:36:53+00:00
11986836,hwchase17,False,ok,2026-07-05T18:36:55+00:00
12005495,ilevkivskyi,False,ok,2026-07-05T18:36:56+00:00
12058428,mik-laj,False,ok,2026-07-05T18:36:52+00:00
12292047,eps1lon,True,ok,2026-07-05T18:37:01+00:00
12586868,digitalbrainjs,False,ok,2026-07-05T18:36:56+00:00
12720407,markusicu,False,ok,2026-07-05T18:37:00+00:00
12821284,jzern,False,ok,2026-07-05T18:36:58+00:00
12949268,lukastaegert,False,ok,2026-07-05T18:36:59+00:00
13031921,mauriciovasquezbernal,False,ok,2026-07-05T18:37:02+00:00
13715823,thisisnic,True,ok,2026-07-05T18:36:51+00:00
13724985,tgross35,False,ok,2026-07-05T18:36:51+00:00
14157143,yuwata,False,ok,2026-07-05T18:36:56+00:00
14309773,aduh95,True,ok,2026-07-05T18:36:54+00:00
14350651,xiangyan99,False,ok,2026-07-05T18:36:55+00:00
14790466,greenkeeperio-bot,False,ok,2026-07-05T18:36:59+00:00
14838850,sosukesuzuki,False,ok,2026-07-05T18:36:58+00:00
14851107,grhoten,False,ok,2026-07-05T18:37:00+00:00
15010068,jonsneyers,False,ok,2026-07-05T18:36:55+00:00
15232461,dimitropoulos,False,ok,2026-07-05T18:36:57+00:00
15719847,shadowspawn,True,ok,2026-07-05T18:36:56+00:00
15932138,dstandish,False,ok,2026-07-05T18:36:58+00:00
16024985,trivikr,False,ok,2026-07-05T18:36:52+00:00
16173870,sheremet-va,False,ok,2026-07-05T18:36:56+00:00
16336606,frostming,True,ok,2026-07-05T18:36:57+00:00
16418547,alenkaf,False,ok,2026-07-05T18:36:54+00:00
16480148,zoofood,False,ok,2026-07-05T18:36:57+00:00
16865900,ka-weihe,False,ok,2026-07-05T18:36:59+00:00
16890566,ramya-rao-a,False,ok,2026-07-05T18:36:51+00:00
16907501,tottoto,False,ok,2026-07-05T18:36:52+00:00
16928427,minestarks,False,ok,2026-07-05T18:36:52+00:00
17128080,li-zhi,False,ok,2026-07-05T18:36:57+00:00
17342435,ryanzim,False,ok,2026-07-05T18:36:53+00:00
17426603,bjorn3,True,ok,2026-07-05T18:37:01+00:00
17447359,etingof,False,ok,2026-07-05T18:37:02+00:00
17624421,mleguen,False,ok,2026-07-05T18:36:52+00:00
17916609,paulidale,False,ok,2026-07-05T18:36:58+00:00
18269663,nodejs-github-bot,False,ok,2026-07-05T18:36:55+00:00
18448094,mkver,False,ok,2026-07-05T18:36:52+00:00
18519037,sethmlarson,True,ok,2026-07-05T18:36:55+00:00
18664614,markdroth,False,ok,2026-07-05T18:37:00+00:00
18689448,abhiprasad,False,ok,2026-07-05T18:32:32+00:00
19397744,schmidt-sebastian,False,ok,2026-07-05T18:36:54+00:00
19732188,bradh352,False,ok,2026-07-05T18:36:51+00:00
20282546,sibiraj-s,True,ok,2026-07-05T18:36:57+00:00
20847995,ardatan,True,ok,2026-07-05T18:36:57+00:00
20942173,sfc-gh-stakeda,False,ok,2026-07-05T18:36:55+00:00
22008038,baskaryan,False,ok,2026-07-05T18:36:59+00:00
22105064,pichlermarc,False,ok,2026-07-05T18:37:00+00:00
22450188,atomiks,False,ok,2026-07-05T18:36:58+00:00
22645979,xxczaki,True,ok,2026-07-05T18:36:55+00:00
22822319,davisjam,False,ok,2026-07-05T18:36:55+00:00
22846633,srikanthccv,False,ok,2026-07-05T18:36:59+00:00
23042052,typescript-bot,False,ok,2026-07-05T18:36:52+00:00
23139455,nathanielrn,False,ok,2026-07-05T18:36:54+00:00
23255260,borewit,True,ok,2026-07-05T18:37:02+00:00
23334705,evilebottnawi,False,ok,2026-07-05T18:36:55+00:00
24500011,mrabarnett,False,ok,2026-07-05T18:36:53+00:00
25030997,johntitor,True,ok,2026-07-05T18:37:02+00:00
26440463,google-oss-bot,False,ok,2026-07-05T18:36:58+00:00
26529506,ccurme,False,ok,2026-07-05T18:36:52+00:00
28043039,rsandifo-arm,False,ok,2026-07-05T18:36:53+00:00
28541963,elizabethsamuel-msft,False,ok,2026-07-05T18:37:00+00:00
28903936,philiphazel,False,ok,2026-07-05T18:37:00+00:00
29931815,kdy1,True,ok,2026-07-05T18:37:00+00:00
30130371,cdce8p,False,ok,2026-07-05T18:36:52+00:00
30436523,nobodyxu,True,ok,2026-07-05T18:36:55+00:00
31998003,kristapratico,False,ok,2026-07-05T18:37:02+00:00
32933908,ebblake,False,ok,2026-07-05T18:36:59+00:00
33075676,octokitbot,False,ok,2026-07-05T18:36:56+00:00
33426811,jly36963,False,ok,2026-07-05T18:37:02+00:00
35119617,dmontagu,False,ok,2026-07-05T18:36:57+00:00
35274124,douglasdwyer,False,ok,2026-07-05T18:36:58+00:00
35884252,amoghrajesh,False,ok,2026-07-05T18:36:55+00:00
37087391,urhengulas,False,ok,2026-07-05T18:36:53+00:00
39066999,josecorella,False,ok,2026-07-05T18:36:55+00:00
39780829,laiapat,False,ok,2026-07-05T18:36:55+00:00
42794878,khafradev,False,ok,2026-07-05T18:37:01+00:00
43144185,aws-sdk-python-automation,False,ok,2026-07-05T18:36:58+00:00
43154838,iscai-msft,False,ok,2026-07-05T18:36:57+00:00
43258070,hkleungai,False,ok,2026-07-05T18:37:01+00:00
43724913,taiki-e,True,ok,2026-07-05T18:37:01+00:00
43799105,c24t,False,ok,2026-07-05T18:36:51+00:00
43814140,fdawgs,True,ok,2026-07-05T18:36:56+00:00
44349756,mdjermanovic,False,ok,2026-07-05T18:36:51+00:00
44573692,juergba,False,ok,2026-07-05T18:36:58+00:00
44676486,philippe-cholet,False,ok,2026-07-05T18:37:00+00:00
44816363,yoshi-automation,False,ok,2026-07-05T18:36:56+00:00
45376673,scbedd,False,ok,2026-07-05T18:36:54+00:00
45845474,eladkal,True,ok,2026-07-05T18:37:00+00:00
46560192,marcondiro,False,ok,2026-07-05T18:37:00+00:00
46647141,snitin315,True,ok,2026-07-05T18:36:58+00:00
47358913,isidentical,True,ok,2026-07-05T18:36:57+00:00
48091907,ebotcazou,False,ok,2026-07-05T18:36:59+00:00
49264891,som-sm,True,ok,2026-07-05T18:36:58+00:00
49612682,nicoalbanese,False,ok,2026-07-05T18:36:54+00:00
51810656,0x676e67,False,ok,2026-07-05T18:32:32+00:00
53019676,kirkwaiblinger,False,ok,2026-07-05T18:37:01+00:00
53356347,azure-sdk,False,ok,2026-07-05T18:36:58+00:00
54324534,sydney-runkle,False,ok,2026-07-05T18:37:00+00:00
55479990,ubizjak,False,ok,2026-07-05T18:36:53+00:00
57402305,jakob-keller,False,ok,2026-07-05T18:36:58+00:00
59414373,theguild-bot,False,ok,2026-07-05T18:36:51+00:00
61371264,mdrxy,True,ok,2026-07-05T18:36:51+00:00
62662355,mkruskal-google,False,ok,2026-07-05T18:36:52+00:00
63477823,sfc-gh-mkeller,False,ok,2026-07-05T18:36:55+00:00
65093167,pokejofejr4th,False,ok,2026-07-05T18:37:01+00:00
65306057,viicos,False,ok,2026-07-05T18:36:53+00:00
65916846,actions-user,False,ok,2026-07-05T18:36:54+00:00
66076021,alexwaygood,False,ok,2026-07-05T18:36:53+00:00
66968678,jedcunningham,False,ok,2026-07-05T18:37:00+00:00
67177269,dhruvmanila,False,ok,2026-07-05T18:36:56+00:00
70930885,msyyc,False,ok,2026-07-05T18:36:53+00:00
72159681,mrazauskas,True,ok,2026-07-05T18:36:53+00:00
81446251,peter-glotfelty,False,ok,2026-07-05T18:36:59+00:00
95105677,jscheffl,True,ok,2026-07-05T18:36:57+00:00
95597335,skyclouds2001,False,ok,2026-07-05T18:36:57+00:00
97246200,aws-sdk-rust-ci,False,ok,2026-07-05T18:36:58+00:00
98569699,kazrael2119,False,ok,2026-07-05T18:36:59+00:00
98585737,bobozaur,False,ok,2026-07-05T18:37:02+00:00
99782286,swc-bot,False,ok,2026-07-05T18:37:00+00:00
99973273,dylan-dpc,False,ok,2026-07-05T18:36:59+00:00
100504524,justforfun88,False,ok,2026-07-05T18:36:58+00:00
105450428,protobuf-team-bot,False,ok,2026-07-05T18:37:01+00:00
106703886,protobuf-github-bot,False,ok,2026-07-05T18:37:01+00:00
107565488,stainless-bot,False,ok,2026-07-05T18:36:59+00:00
119669540,lumirlumir,True,ok,2026-07-05T18:36:59+00:00
120408189,larhzu,False,ok,2026-07-05T18:36:55+00:00
123121746,aws-smithy-automation,False,ok,2026-07-05T18:36:58+00:00
141773976,rh-steve-grubb,False,ok,2026-07-05T18:36:52+00:00
145818923,google-pr-creation-bot,False,ok,2026-07-05T18:36:58+00:00
177763422,edoerpani,False,ok,2026-07-05T18:36:59+00:00
195726568,pixel998,False,ok,2026-07-05T18:37:00+00:00
