repo,repo_id,has_funding_links,has_funding_yml,funding_link_platforms,github,patreon,open_collective,ko_fi,tidelift,community_bridge,liberapay,issuehunt,lfx_crowdfunding,polar,buy_me_a_coffee,thanks_dev,otechie,custom,fetched_at
sindresorhus/type-fest,gh/175398594,True,False,github,"sindresorhus,som-sm,emiyaaaaa,voxpelli",,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
sindresorhus/unicorn-magic,gh/716660564,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sindresorhus/yocto-queue,gh/315531538,True,False,"github,open_collective,buy_me_a_coffee,custom",sindresorhus,,sindresorhus,,,,,,,,sindresorhus,,,https://sindresorhus.com/donate,2026-06-30T14:18:52+00:00
sinonjs/commons,gh/143001748,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
sinonjs/fake-timers,gh/16523712,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
smithy-lang/smithy-rs,gh/308027791,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
smithy-lang/smithy-typescript,gh/208319207,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
smol-rs/fastrand,gh/267368764,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
snowflakedb/snowflake-connector-python,gh/62262074,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
socketio/socket.io,gh/557980,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
sqlalchemy/sqlalchemy,gh/159271175,True,True,"github,patreon,tidelift",sqlalchemy,zzzeek,,,SQLAlchemy,,,,,,,,,,2026-06-30T14:18:52+00:00
sqlite/sqlite,gh/176278485,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
srijs/rust-crc32fast,gh/157348282,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
stebalien/tempfile,gh/33832372,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
stefanpenner/get-caller-file,gh/48818175,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
storybookjs/storybook,gh/54173593,True,True,open_collective,,,storybook,,,,,,,,,,,,2026-06-30T14:18:52+00:00
stream-utils/destroy,gh/15544623,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
stream-utils/raw-body,gh/12823654,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
stream-utils/unpipe,gh/37428186,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:52+00:00
streamich/memfs,gh/37490572,True,True,github,streamich,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
stub42/pytz,gh/63155638,True,True,tidelift,,,,,pytz,,,,,,,,,,2026-06-30T14:18:43+00:00
suguru03/neo-async,gh/27030361,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
sval-rs/sval,gh/157205610,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
swc-project/swc,gh/115110181,True,True,"github,open_collective",swc-project,,swc,,,,,,,,,,,,2026-06-30T14:18:43+00:00
sybrenstuvel/python-rsa,gh/50107469,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:39+00:00
syntax-tree/unist-util-is,gh/41795086,True,False,"github,open_collective,thanks_dev",unifiedjs,,unified,,,,,,,,,syntax-tree,,,2026-06-30T14:18:43+00:00
systemd/systemd,gh/32873313,True,True,custom,,,,,,,,,,,,,,https://spi-inc.org/projects/systemd/,2026-06-30T14:18:43+00:00
taiki-e/pin-project,gh/164668916,True,True,github,taiki-e,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
taiki-e/pin-project-lite,gh/216847853,True,True,github,taiki-e,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
taiki-e/portable-atomic,gh/448365131,True,True,github,taiki-e,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
takluyver/jeepney,,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:39+00:00
tapjs/signal-exit,gh/35711072,True,True,github,"isaacs,tapjs",,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tapjs/stack-utils,gh/48974178,True,True,github,"isaacs,tapjs",,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tartley/colorama,gh/18892209,True,True,"custom,tidelift",,,,,colorama,,,,,,,,,https://www.paypal.com/cgi-bin/webscr?cmd=_donations&business=2MZ9D2GMLYCUJ&item_name=Colorama&currency_code=USD,2026-06-30T14:18:43+00:00
teambition/merge2,gh/25396227,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
teddriggs/darling,gh/89984100,True,True,github,teddriggs,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tehshrike/deepmerge,gh/3276413,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
terkelg/sisteransi,gh/122441239,True,False,github,terkelg,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
terser/terser,gh/29097127,True,True,open_collective,,,terser,,,,,,,,,,,,2026-06-30T14:18:43+00:00
textualize/rich,gh/220809393,True,True,github,willmcgugan,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
theskumar/python-dotenv,gh/23727790,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
thkukuk/rpcsvc-proto,gh/55140533,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
thlorenz/convert-source-map,gh/8751561,True,False,"github,custom",thlorenz,,,,,,,,,,,,,paypal.me/thlorenz/25,2026-06-30T14:18:43+00:00
thlorenz/deep-is,gh/9345558,True,False,"github,custom",thlorenz,,,,,,,,,,,,,paypal.me/thlorenz/25,2026-06-30T14:18:43+00:00
thomasdickey/ncurses-snapshots,gh/65149533,,,,,,,,,,,,,,,,,,2026-05-19T11:11:15+00:00
tim-kos/node-retry,gh/1738798,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
time-rs/time,gh/26459635,True,True,"github,liberapay,custom",jhpratt,,,,,,jhpratt,,,,,,,paypal.me/jhpratt,2026-06-30T14:18:43+00:00
tj/commander.js,gh/2206953,True,True,"github,tidelift","shadowspawn,abetomo,tj",,,,commander,,,,,,,,,,2026-06-30T14:18:43+00:00
tj/node-cookie-signature,gh/6229722,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tjguk/wmi,gh/23124645,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tkem/cachetools,gh/18006791,True,True,"github,custom",tkem,,,,,,,,,,,,,https://www.paypal.me/tkem,2026-06-30T14:18:43+00:00
tokio-rs/bytes,gh/30062547,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tokio-rs/loom,gh/161875917,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tokio-rs/prost,gh/94262864,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tokio-rs/slab,gh/37093133,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tokio-rs/tokio,gh/67836789,True,True,github,tokio-rs,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tokio-rs/tracing,gh/165289175,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
toml-rs/toml,gh/95902102,True,True,github,epage,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tootallnate/proxy-agents,gh/11293703,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tootallnate/util-deprecate,gh/19321056,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
torvalds/linux,gh/2325298,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tower-rs/tower,gh/98244646,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tox-dev/filelock,gh/17098256,True,False,tidelift,,,,,filelock,,,,,,,,,,2026-06-30T14:18:43+00:00
tox-dev/platformdirs,gh/367032142,True,False,tidelift,,,,,platformdirs,,,,,,,,,,2026-06-30T14:18:43+00:00
tqdm/tqdm,gh/36804486,True,True,"github,tidelift,thanks_dev,custom","casperdcl,tqdm",,,,tqdm,,,,,,,tqdm,,https://tqdm.github.io/merch,2026-06-30T14:18:43+00:00
tritondatacenter/node-assert-plus,gh/4767976,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tritondatacenter/node-extsprintf,gh/4058064,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
troygoode/node-require-directory,gh/3053807,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tsconfig/bases,gh/263697285,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
tukaani-project/xz,gh/553665726,True,True,liberapay,,,,,,,Larhzu,,,,,,,,2026-06-30T14:18:43+00:00
typescript-eslint/typescript-eslint,gh/165536154,True,True,open_collective,,,typescript-eslint,,,,,,,,,,,,2026-06-30T14:18:43+00:00
typeshed-internal/stub_uploader,gh/331669593,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:43+00:00
unicode-org/icu,gh/49244766,True,True,custom,,,,,,,,,,,,,,https://home.unicode.org/donation-page/,2026-06-30T14:18:51+00:00
unicode-org/icu4x,gh/243395141,True,True,custom,,,,,,,,,,,,,,https://home.unicode.org/donation-page/,2026-06-30T14:18:51+00:00
unicode-rs/unicode-xid,gh/34637906,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
unshiftio/requires-port,gh/26316179,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
uqfoundation/dill,gh/11031844,True,True,"github,custom",uqfoundation,,,,,,,,,,,,,http://uqfoundation.org/pages/donate.html,2026-06-30T14:18:51+00:00
urllib3/urllib3,gh/2410676,True,True,"github,tidelift,open_collective",urllib3,,urllib3,,urllib3,,,,,,,,,,2026-06-30T14:18:51+00:00
util-linux/util-linux,gh/2339555,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
uuidjs/uuid,gh/1203139,True,True,github,"broofa,ctavan",,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
vercel/ai,gh/644461337,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
vercel/ms,gh/3655872,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
vercel/next.js,gh/70107786,,,,,,,,,,,,,,,,,,2026-05-31T15:56:48+00:00
visionmedia/bytes.js,gh/4626886,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
vitest-dev/vitest,gh/434708679,True,True,"github,open_collective",vitest-dev,,vitest,,,,,,,,,,,,2026-06-30T14:18:51+00:00
vorner/signal-hook,gh/137260008,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
vuejs/core,gh/137078487,True,True,"github,open_collective",yyx990803,,vuejs,,,,,,,,,,,,2026-06-30T14:18:51+00:00
wasm-bindgen/wasm-bindgen,gh/114685405,True,False,github,daxpedda,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
watson/ci-info,gh/71475907,True,True,github,sibiraj-s,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
wbond/asn1crypto,gh/36823669,True,True,"github,tidelift",wbond,,,,asn1crypto,,,,,,,,,,2026-06-30T14:18:51+00:00
webmproject/libwebp,gh/23368445,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
webpack/enhanced-resolve,gh/5400204,True,True,open_collective,,,webpack,,,,,,,,,,,,2026-06-30T14:18:51+00:00
webpack/loader-utils,gh/6503675,True,True,open_collective,,,webpack,,,,,,,,,,,,2026-07-06T11:10:39+00:00
webpack/minimizer-webpack-plugin,gh/143057914,True,True,open_collective,,,webpack,,,,,,,,,,,,2026-06-30T14:18:51+00:00
webpack/schema-utils,gh/80306715,True,True,open_collective,,,webpack,,,,,,,,,,,,2026-06-30T14:18:51+00:00
webpack/tapable,gh/7730086,True,True,open_collective,,,webpack,,,,,,,,,,,,2026-06-30T14:18:51+00:00
webpack/watchpack,gh/24119524,True,True,open_collective,,,webpack,,,,,,,,,,,,2026-06-30T14:18:51+00:00
webpack/webpack-sources,gh/48954523,True,True,open_collective,,,webpack,,,,,,,,,,,,2026-06-30T14:18:51+00:00
webreflection/flatted,gh/131121620,True,True,custom,,,,,,,,,,,,,,https://www.patreon.com/webreflection,2026-06-30T14:18:51+00:00
webreflection/html-escaper,gh/33597730,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
websocket-client/websocket-client,gh/1202362,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
websockets/ws,gh/2744972,True,True,github,lpinca,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
wesleytodd/setprototypeof,gh/30301031,True,True,github,wesleytodd,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
whitequark/ipaddr.js,gh/2110585,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
withoutboats/heck,gh/86326466,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
xiph/ogg,gh/33956205,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
xorg-team/lib/libx11,,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:39+00:00
xorg-team/lib/libxau,,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:33+00:00
xorg-team/lib/libxdmcp,,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:33+00:00
xorg-team/lib/libxext,,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:33+00:00
xorg-team/lib/libxrender,,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:33+00:00
xorg/proto/xorgproto,,False,False,,,,,,,,,,,,,,,,2026-07-06T11:10:33+00:00
xtuc/webassemblyjs,gh/113006071,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
yahoo/serialize-javascript,gh/24106944,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
yaml/libyaml,gh/2699072,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
yaml/pyyaml,gh/2700147,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
yargs/cliui,gh/34287546,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
yargs/set-blocking,gh/58830287,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
yargs/y18n,gh/39720886,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
yargs/yargs,gh/14210523,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
yargs/yargs-parser,gh/50258379,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
yuzujs/setimmediate,gh/1981208,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
zertosh/loose-envify,gh/41947687,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
zesterer/spin-rs,gh/21686666,False,False,,,,,,,,,,,,,,,,2026-06-30T14:18:51+00:00
zloirock/core-js,gh/11481338,True,True,"open_collective,patreon,custom",,zloirock,core-js,,,,,,,,,,,https://boosty.to/zloirock,2026-06-30T14:18:51+00:00
