repo_id,repository_url,class,valid,ecosystem,package,registry_hit,ok,error,critical,critical_via,rank_average,dependent_repos_count,dependent_packages_count,fetched_at
gh/1353927,https://github.com/lxml/lxml,A,True,pypi,lxml,pypi.org,True,,True,pypi.org,0.8038231350661308,115734,4127,2026-07-06T17:14:41Z
gh/17552490,https://github.com/lydell/js-tokens,A,True,npm,js-tokens,npmjs.org,True,,True,npmjs.org,1.2554976115313021,1940799,2251,2026-07-06T17:14:41Z
gh/18106269,https://github.com/lz4/lz4,A,True,cpp,lz4,spack.io,True,,True,conda,0.9448381269973599,0,34,2026-07-06T17:14:41Z
gh/2359378,https://github.com/madler/zlib,A,True,cpp,zlib,spack.io,True,,True,conda,0.07642073086008058,0,401,2026-07-06T17:14:41Z
gh/14732255,https://github.com/mafintosh/end-of-stream,A,True,npm,end-of-stream,npmjs.org,True,,True,npmjs.org,1.526348003377865,1010795,1719,2026-07-06T17:14:41Z
gh/12118126,https://github.com/mafintosh/pump,A,True,npm,pump,npmjs.org,True,,True,npmjs.org,1.0151618531105127,959468,3685,2026-07-06T17:14:41Z
gh/15340089,https://github.com/mafintosh/tar-stream,A,True,npm,tar-stream,npmjs.org,True,,True,npmjs.org,1.071746829324744,729382,856,2026-07-06T17:14:41Z
gh/47371310,https://github.com/marshallpierce/rust-base64,A,True,crates,base64,crates.io,True,,True,crates.io,2.2847215855530556,60264,4847,2026-07-06T17:14:41Z
gh/12001360,https://github.com/mathiasbynens/cssesc,A,True,npm,cssesc,npmjs.org,True,,True,npmjs.org,1.6506752732468402,3326249,637,2026-07-06T17:14:41Z
gh/24557614,https://github.com/mathiasbynens/emoji-regex,A,True,npm,emoji-regex,npmjs.org,True,,True,npmjs.org,0.7472228641270598,4193583,2426,2026-07-06T17:14:41Z
gh/10498729,https://github.com/mathiasbynens/jsesc,A,True,npm,jsesc,npmjs.org,True,,True,npmjs.org,1.101349287380479,4543338,2094,2026-07-06T17:14:41Z
gh/2755924,https://github.com/mathiasbynens/punycode.js,A,True,npm,punycode,npmjs.org,True,,True,npmjs.org,0.7653256049271889,2016724,2734,2026-07-06T17:14:41Z
gh/10182772,https://github.com/mathiasbynens/regenerate,A,True,npm,regenerate,npmjs.org,True,,True,npmjs.org,1.2470689894981934,3619401,1313,2026-07-06T17:14:41Z
gh/49437324,https://github.com/mathiasbynens/regexpu-core,A,True,npm,regexpu-core,npmjs.org,True,,True,npmjs.org,1.9578085092714888,4004137,1185,2026-07-06T17:14:41Z
gh/88346537,https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript,A,True,npm,unicode-canonical-property-names-ecmascript,npmjs.org,True,,True,npmjs.org,2.920711918750031,3422841,966,2026-07-06T17:14:41Z
gh/88333533,https://github.com/mathiasbynens/unicode-property-aliases-ecmascript,A,True,npm,unicode-property-aliases-ecmascript,npmjs.org,True,,True,npmjs.org,3.0725011590355735,3422378,968,2026-07-06T17:14:41Z
gh/143220272,https://github.com/matklad/once_cell,A,True,crates,once_cell,crates.io,True,,True,crates.io,1.699025132172519,70561,6055,2026-07-06T17:14:41Z
gh/1385122,https://github.com/matplotlib/matplotlib,A,True,pypi,matplotlib,pypi.org,True,,True,pypi.org,0.071654741532421,250735,16574,2026-07-06T17:14:41Z
gh/37368217,https://github.com/mcollina/fastq,A,True,npm,fastq,npmjs.org,True,,True,npmjs.org,1.1072539018991743,1731737,1274,2026-07-06T17:14:41Z
gh/42106515,https://github.com/mcollina/reusify,A,True,npm,reusify,npmjs.org,True,,True,npmjs.org,1.6290497678366844,2186430,1236,2026-07-06T17:14:41Z
gh/70901646,https://github.com/mdn/data,A,True,npm,mdn-data,npmjs.org,True,,True,npmjs.org,0.8559846643762529,2565409,353,2026-07-06T17:14:41Z
gh/10817569,https://github.com/medikoo/d,A,True,npm,d,npmjs.org,True,,True,npmjs.org,1.9008495734478361,486328,288,2026-07-06T17:14:41Z
gh/1792941,https://github.com/medikoo/es5-ext,A,True,npm,es5-ext,npmjs.org,True,,True,npmjs.org,1.3101068250331664,477130,386,2026-07-06T17:14:41Z
gh/14423385,https://github.com/medikoo/es6-symbol,A,True,npm,es6-symbol,npmjs.org,True,,True,npmjs.org,1.5237562401462645,612719,539,2026-07-06T17:14:41Z
gh/177198492,https://github.com/medikoo/type,A,True,npm,type,npmjs.org,True,,True,npmjs.org,2.5031326221528083,1301928,231,2026-07-06T17:14:41Z
gh/37677854,https://github.com/meinersbur/isl,A,True,cpp,isl,spack.io,True,,,,4.856190079199667,0,5,2026-07-06T17:14:41Z
gh/108187130,https://github.com/mhammond/pywin32,A,True,pypi,pywin32,pypi.org,True,,,,0.45642767500982534,27854,875,2026-07-06T17:14:41Z
gh/14656555,https://github.com/micheles/decorator,A,True,pypi,decorator,pypi.org,True,,True,pypi.org,1.4785821409727558,132367,733,2026-07-06T17:14:41Z
gh/157420458,https://github.com/micromark/micromark,A,True,npm,micromark-util-symbol,npmjs.org,True,,True,npmjs.org,1.0771590966772984,49751,86,2026-07-06T17:14:41Z
gh/11458302,https://github.com/micromatch/anymatch,A,True,npm,anymatch,npmjs.org,True,,True,npmjs.org,1.2202735993868379,1149091,3053,2026-07-06T17:14:41Z
gh/25475303,https://github.com/micromatch/braces,A,True,npm,braces,npmjs.org,True,,True,npmjs.org,1.4812714680661774,1237028,2619,2026-07-06T17:14:41Z
gh/31788841,https://github.com/micromatch/is-extglob,A,True,npm,is-extglob,npmjs.org,True,,True,npmjs.org,2.5936457450157886,5930,2100,2026-07-06T17:14:41Z
gh/28179425,https://github.com/micromatch/is-glob,A,True,npm,is-glob,npmjs.org,True,,True,npmjs.org,2.023278268741269,6270,2661,2026-07-06T17:14:41Z
gh/27359938,https://github.com/micromatch/micromatch,A,True,npm,micromatch,npmjs.org,True,,True,npmjs.org,0.7194370176353363,1847280,4709,2026-07-06T17:14:41Z
gh/156211895,https://github.com/micromatch/picomatch,A,True,npm,picomatch,npmjs.org,True,,True,npmjs.org,1.0400686540228414,1888591,2541,2026-07-06T17:14:41Z
gh/40355891,https://github.com/micromatch/to-regex-range,A,True,npm,to-regex-range,npmjs.org,True,,True,npmjs.org,1.6579993670338016,5300496,2203,2026-07-06T17:14:41Z
gh/34414315,https://github.com/microsoft/tslib,A,True,npm,tslib,npmjs.org,True,,True,npmjs.org,0.8283812352536813,1726336,122729,2026-07-06T17:14:41Z
gh/20929025,https://github.com/microsoft/typescript,A,True,npm,typescript,npmjs.org,True,,True,npmjs.org,0.07447769328971544,2104747,488056,2026-07-06T17:14:41Z
gh/208102250,https://github.com/microsoft/windows-rs,A,True,crates,windows-sys,crates.io,True,,True,crates.io,0.5982773373955071,54766,390,2026-07-06T17:14:41Z
gh/549230701,https://github.com/minimistjs/minimist,A,True,npm,minimist,npmjs.org,True,,True,npmjs.org,1.3126940851238071,2004702,33291,2026-07-06T17:14:41Z
gh/22324756,https://github.com/mirror/ncurses,A,True,cpp,ncurses,spack.io,True,,,,0.27094622759483117,0,102,2026-07-06T17:14:41Z
gh/165561258,https://github.com/mitsuhiko/insta,A,True,crates,insta,crates.io,True,,,,2.3395396028514583,1542,851,2026-07-06T17:14:41Z
gh/507969,https://github.com/mm2/little-cms,A,True,cpp,lcms,spack.io,True,,False,conda,3.0776712519105183,0,12,2026-07-06T17:14:41Z
gh/1424470,https://github.com/moment/moment,A,True,npm,moment,npmjs.org,True,,True,npmjs.org,0.10711901061716687,1006179,54055,2026-07-06T17:14:41Z
gh/4144530,https://github.com/more-itertools/more-itertools,A,True,pypi,more-itertools,pypi.org,True,,True,pypi.org,1.02911982665911,68458,1654,2026-07-06T17:14:41Z
gh/11205780,https://github.com/motdotla/dotenv,A,True,npm,dotenv,npmjs.org,True,,True,npmjs.org,0.3472720382967119,1228719,42583,2026-07-06T17:14:41Z
gh/21335844,https://github.com/moxystudio/node-cross-spawn,A,True,npm,cross-spawn,npmjs.org,True,,True,npmjs.org,0.9404149248533263,1924489,14155,2026-07-06T17:14:41Z
gh/2014930,https://github.com/mozilla/source-map,A,True,npm,source-map,npmjs.org,True,,True,npmjs.org,0.573986134125377,1103771,5880,2026-07-06T17:14:41Z
gh/309446978,https://github.com/mrabarnett/mrab-regex,A,True,pypi,regex,pypi.org,True,,True,pypi.org,2.09036812317768,61463,1338,2026-07-06T17:14:41Z
gh/77467076,https://github.com/mrmlnc/fast-glob,A,True,npm,fast-glob,npmjs.org,True,,True,npmjs.org,0.8054736670332826,3211568,8379,2026-07-06T17:14:41Z
gh/2242705,https://github.com/msgpack/msgpack-python,A,True,pypi,msgpack,pypi.org,True,,True,pypi.org,1.1051765659648538,28223,738,2026-07-06T17:14:41Z
gh/23083156,https://github.com/mui/material-ui,A,True,npm,@mui/utils,npmjs.org,True,,True,npmjs.org,0.10579260303429185,154928,268,2026-07-06T17:14:41Z
gh/10219264,https://github.com/myrne/performance-now,A,True,npm,performance-now,npmjs.org,True,,True,npmjs.org,5.0578357938221785,4469,1187,2026-07-06T17:14:41Z
gh/105228556,https://github.com/mysticatea/abort-controller,A,True,npm,abort-controller,npmjs.org,True,,True,npmjs.org,1.3311528032980655,593406,2366,2026-07-06T17:14:41Z
gh/31137469,https://github.com/mysticatea/event-target-shim,A,True,npm,event-target-shim,npmjs.org,True,,True,npmjs.org,1.6253397778430436,637867,896,2026-07-06T17:14:41Z
gh/51317975,https://github.com/netflix/vmaf,A,True,cpp,libvmaf,vcpkg.io,True,,,,47.65780071456928,0,0,2026-07-05T19:39:46Z
gh/11452676,https://github.com/nghttp2/nghttp2,A,True,cpp,nghttp2,spack.io,True,,True,conda,7.093233291649298,0,3,2026-07-06T17:14:41Z
gh/253327079,https://github.com/nicolo-ribaudo/babel-preset-current-node-syntax,A,True,npm,babel-preset-current-node-syntax,npmjs.org,True,,True,npmjs.org,4.403699592014271,1121475,769,2026-07-06T17:14:41Z
gh/94195301,https://github.com/nlnetlabs/unbound,A,True,cpp,unbound,debian-13,True,,,,100,0,0,2026-07-06T17:14:41Z
gh/186960326,https://github.com/node-fetch/fetch-blob,A,True,npm,fetch-blob,npmjs.org,True,,False,npmjs.org,1.9344679796057813,59369,371,2026-07-06T17:14:41Z
gh/29849956,https://github.com/node-fetch/node-fetch,A,True,npm,node-fetch,npmjs.org,True,,True,npmjs.org,0.3774902409169248,1817321,34871,2026-07-06T17:14:41Z
gh/4325614,https://github.com/nodeca/argparse,A,True,npm,argparse,npmjs.org,True,,True,npmjs.org,1.070191035495309,1075818,4248,2026-07-06T17:14:41Z
gh/2504175,https://github.com/nodeca/js-yaml,A,True,npm,js-yaml,npmjs.org,True,,True,npmjs.org,0.4385107491376267,1075506,20789,2026-07-06T17:14:41Z
gh/16231859,https://github.com/nodeca/pako,A,True,npm,pako,npmjs.org,True,,True,npmjs.org,0.4635451647257558,779528,2699,2026-07-06T17:14:41Z
gh/27193779,https://github.com/nodejs/node,A,True,cpp,nodejs,conan.io,True,,True,conda,100,0,0,2026-07-06T17:14:41Z
gh/5187096,https://github.com/nodejs/readable-stream,A,True,npm,readable-stream,npmjs.org,True,,True,npmjs.org,0.7632309364302473,1100152,5545,2026-07-06T17:14:41Z
gh/95052330,https://github.com/nodejs/string_decoder,A,True,npm,string_decoder,npmjs.org,True,,True,npmjs.org,1.9522458817440447,1091725,2167,2026-07-06T17:14:41Z
gh/133092972,https://github.com/nodejs/undici,A,True,npm,undici-types,npmjs.org,True,,True,npmjs.org,6.739101689149778,0,10,2026-07-06T17:11:17Z
gh/129310478,https://github.com/nodelib/nodelib,A,True,npm,@nodelib/fs.stat,npmjs.org,True,,True,npmjs.org,2.2074946091387133,3630379,22,2026-07-06T17:14:41Z
gh/554893,https://github.com/npm/abbrev-js,A,True,npm,abbrev,npmjs.org,True,,True,npmjs.org,1.413817087554049,3523128,786,2026-07-06T17:14:41Z
gh/193812470,https://github.com/npm/cacache,A,True,npm,cacache,npmjs.org,True,,True,npmjs.org,1.3704928889804018,918052,750,2026-07-06T17:14:41Z
gh/25002984,https://github.com/npm/hosted-git-info,A,True,npm,hosted-git-info,npmjs.org,True,,True,npmjs.org,1.1574274352439706,1281325,1640,2026-07-06T17:14:41Z
gh/2167680,https://github.com/npm/ini,A,True,npm,ini,npmjs.org,True,,True,npmjs.org,0.8025301150719377,1985226,3846,2026-07-06T17:14:41Z
gh/211384370,https://github.com/npm/json-parse-even-better-errors,A,True,npm,json-parse-even-better-errors,npmjs.org,True,,True,npmjs.org,2.831864359568782,1767279,1295,2026-07-06T17:14:41Z
gh/5159166,https://github.com/npm/mute-stream,A,True,npm,mute-stream,npmjs.org,True,,True,npmjs.org,1.8546461106728653,830495,1062,2026-07-06T17:14:41Z
gh/1357199,https://github.com/npm/node-semver,A,True,npm,semver,npmjs.org,True,,True,npmjs.org,0.49725873170069246,1325167,43561,2026-07-06T17:14:41Z
gh/2169708,https://github.com/npm/node-which,A,True,npm,which,npmjs.org,True,,True,npmjs.org,1.2804314857418413,4804,5072,2026-07-06T17:14:41Z
gh/1544436,https://github.com/npm/nopt,A,True,npm,nopt,npmjs.org,True,,True,npmjs.org,1.1613564404472332,3268107,1897,2026-07-06T17:14:41Z
gh/9301720,https://github.com/npm/normalize-package-data,A,True,npm,normalize-package-data,npmjs.org,True,,True,npmjs.org,1.3062415270045065,1182254,1399,2026-07-06T17:14:41Z
gh/193817839,https://github.com/npm/ssri,A,True,npm,ssri,npmjs.org,True,,True,npmjs.org,1.841006122590854,951034,838,2026-07-06T17:14:41Z
gh/35246620,https://github.com/npm/unique-slug,A,True,npm,unique-slug,npmjs.org,True,,True,npmjs.org,2.219664937325359,919133,457,2026-07-06T17:14:41Z
gh/23896209,https://github.com/npm/write-file-atomic,A,True,npm,write-file-atomic,npmjs.org,True,,True,npmjs.org,1.2676863373922205,3006428,1611,2026-07-06T17:14:41Z
gh/908607,https://github.com/numpy/numpy,A,True,pypi,numpy,pypi.org,True,,True,pypi.org,0.05331308414357605,487463,36144,2026-07-06T17:11:17Z
gh/1025209,https://github.com/nv/cssom,A,True,npm,cssom,npmjs.org,True,,True,npmjs.org,0.9623190442201696,2147832,781,2026-07-06T17:14:41Z
gh/100129252,https://github.com/nvzqz/static-assertions,A,True,crates,static_assertions,crates.io,True,,True,crates.io,3.164265346469483,23015,842,2026-07-06T17:14:41Z
gh/2811323,https://github.com/oauthlib/oauthlib,A,True,pypi,oauthlib,pypi.org,True,,True,pypi.org,0.8607128424005316,100425,489,2026-07-06T17:14:41Z
gh/304109193,https://github.com/octokit/openapi-types.ts,A,True,npm,@octokit/openapi-types,npmjs.org,True,,True,npmjs.org,2.41803641134697,120310,52,2026-07-06T17:14:41Z
gh/216109757,https://github.com/octokit/types.ts,A,True,npm,@octokit/types,npmjs.org,True,,True,npmjs.org,1.5989732196924165,180229,250,2026-07-06T17:14:41Z
gh/1042809,https://github.com/oozcitak/xmlbuilder-js,A,True,npm,xmlbuilder,npmjs.org,True,,True,npmjs.org,0.9102469185829808,1052988,1538,2026-07-06T17:14:41Z
gh/185901023,https://github.com/open-telemetry/opentelemetry-js,A,True,npm,@opentelemetry/semantic-conventions,npmjs.org,True,,True,npmjs.org,0.6175202284500394,14588,495,2026-07-06T17:14:41Z
gh/255986659,https://github.com/open-telemetry/opentelemetry-js-contrib,A,True,npm,@opentelemetry/instrumentation-undici,npmjs.org,True,,,,33.74613152060956,0,0,2026-07-06T17:14:41Z
gh/185478926,https://github.com/open-telemetry/opentelemetry-python,A,True,pypi,opentelemetry-api,pypi.org,True,,True,pypi.org,1.0369456004783504,3395,377,2026-07-06T17:14:41Z
gh/220524743,https://github.com/open-telemetry/opentelemetry-python-contrib,A,True,pypi,opentelemetry-instrumentation,pypi.org,True,,,,1.1192325169609305,1943,172,2026-07-06T17:14:41Z
gh/7634677,https://github.com/openssl/openssl,A,True,cpp,openssl,spack.io,True,,True,conda,0.23620953174933998,0,135,2026-07-06T17:14:41Z
gh/12060420,https://github.com/p11-glue/p11-kit,A,True,cpp,p11-kit,spack.io,True,,,,28.63693205502293,0,0,2026-07-06T17:14:41Z
gh/19103692,https://github.com/pallets/click,A,True,pypi,click,pypi.org,True,,True,pypi.org,0.2987855988642846,316082,10358,2026-07-06T17:14:41Z
gh/596892,https://github.com/pallets/flask,A,True,pypi,flask,pypi.org,True,,True,pypi.org,0.06239220455105431,119058,2451,2026-07-06T17:14:41Z
gh/1945034,https://github.com/pallets/itsdangerous,A,True,pypi,itsdangerous,pypi.org,True,,True,pypi.org,1.1072247177066081,259870,579,2026-07-06T17:14:41Z
gh/994551,https://github.com/pallets/jinja,A,True,pypi,jinja2,pypi.org,True,,True,pypi.org,0.32929388898773004,133056,4068,2026-07-06T17:14:41Z
gh/734244,https://github.com/pallets/markupsafe,A,True,pypi,markupsafe,pypi.org,True,,True,pypi.org,1.4530260983442984,110052,719,2026-07-06T17:14:41Z
gh/997338,https://github.com/pallets/werkzeug,A,True,pypi,werkzeug,pypi.org,True,,True,pypi.org,0.2967680165515116,63618,711,2026-07-06T17:14:41Z
gh/858127,https://github.com/pandas-dev/pandas,A,True,pypi,pandas,pypi.org,True,,True,pypi.org,0.02304934945198184,310870,24950,2026-07-06T17:14:41Z
gh/119609,https://github.com/paramiko/paramiko,A,True,pypi,paramiko,pypi.org,True,,True,pypi.org,0.21221297598893632,30613,938,2026-07-06T17:14:41Z
gh/4090287,https://github.com/paulmillr/chokidar,A,True,npm,chokidar,npmjs.org,True,,True,npmjs.org,0.42881829030867286,1116315,17735,2026-07-06T17:14:41Z
gh/4494405,https://github.com/paulmillr/readdirp,A,True,npm,readdirp,npmjs.org,True,,True,npmjs.org,1.174156679680225,4905460,1914,2026-07-06T17:14:41Z
gh/398251321,https://github.com/pcre2project/pcre2,A,True,cpp,pcre,spack.io,True,,,,0.82673336112269,0,39,2026-07-06T17:14:41Z
gh/56964647,https://github.com/pest-parser/pest,A,True,crates,pest,crates.io,True,,True,crates.io,0.9635840908716923,17570,761,2026-07-06T17:14:41Z
gh/80964373,https://github.com/peternator7/strum,A,True,crates,strum_macros,crates.io,True,,True,crates.io,1.657181275579408,13102,1269,2026-07-06T17:14:41Z
gh/12670444,https://github.com/petkaantonov/bluebird,A,True,npm,bluebird,npmjs.org,True,,True,npmjs.org,0.28363675657836857,8603,30080,2026-07-06T17:14:41Z
gh/24727748,https://github.com/pexpect/ptyprocess,A,True,pypi,ptyprocess,pypi.org,True,,True,pypi.org,2.1780106760673776,84285,236,2026-07-06T17:14:41Z
gh/60721766,https://github.com/pillarjs/encodeurl,A,True,npm,encodeurl,npmjs.org,True,,True,npmjs.org,2.0233424001856988,2318351,1365,2026-07-06T17:14:41Z
gh/20547377,https://github.com/pillarjs/finalhandler,A,True,npm,finalhandler,npmjs.org,True,,True,npmjs.org,1.3137571219493853,4946523,2033,2026-07-06T17:14:41Z
gh/2743221,https://github.com/pillarjs/iconv-lite,A,True,npm,iconv-lite,npmjs.org,True,,True,npmjs.org,0.5970810183689436,2198928,5723,2026-07-06T17:14:41Z
gh/17533192,https://github.com/pillarjs/parseurl,A,True,npm,parseurl,npmjs.org,True,,True,npmjs.org,1.4809018403989713,1734638,1918,2026-07-06T17:14:41Z
gh/5265803,https://github.com/pillarjs/path-to-regexp,A,True,npm,path-to-regexp,npmjs.org,True,,True,npmjs.org,0.5049205200122807,4298330,6683,2026-07-06T17:14:41Z
gh/4879977,https://github.com/pillarjs/send,A,True,npm,send,npmjs.org,True,,True,npmjs.org,0.818278079016721,4993661,2106,2026-07-06T17:14:41Z
gh/4180110,https://github.com/pkgconf/pkgconf,A,True,cpp,pkgconf,spack.io,True,,,,5.8079755453661255,0,4,2026-07-06T17:14:41Z
gh/3768025,https://github.com/pnggroup/libpng,A,True,cpp,libpng,spack.io,True,,,,0.2570515492566347,0,105,2026-07-06T17:14:41Z
gh/13078968,https://github.com/postcss/postcss,A,True,npm,postcss,npmjs.org,True,,True,npmjs.org,0.2553944648211203,3705251,38375,2026-07-06T17:14:41Z
gh/36500102,https://github.com/postcss/postcss-selector-parser,A,True,npm,postcss-selector-parser,npmjs.org,True,,True,npmjs.org,1.347397984473657,3057693,1276,2026-07-06T17:14:41Z
gh/40920306,https://github.com/postcss/postcss-value-parser,A,True,npm,postcss-value-parser,npmjs.org,True,,True,npmjs.org,1.5753489856547007,3512274,1164,2026-07-06T17:14:41Z
gh/75104123,https://github.com/prettier/prettier,A,True,npm,prettier,npmjs.org,True,,True,npmjs.org,0.12456452384837709,1703312,231277,2026-07-06T17:14:41Z
gh/13100677,https://github.com/primus/eventemitter3,A,True,npm,eventemitter3,npmjs.org,True,,True,npmjs.org,0.642869216057137,1773097,5814,2026-07-06T17:14:41Z
gh/94702898,https://github.com/proptest-rs/proptest,A,True,crates,proptest,crates.io,True,,True,crates.io,1.7375778989212278,3356,1337,2026-07-06T17:14:41Z
gh/8507859,https://github.com/protobufjs/protobuf.js,A,True,npm,protobufjs,npmjs.org,True,,True,npmjs.org,0.37425034036469923,377915,3418,2026-07-06T17:14:41Z
gh/23357588,https://github.com/protocolbuffers/protobuf,A,True,pypi,protobuf,pypi.org,True,,True,pypi.org,0.008758141403173474,107822,3080,2026-07-06T17:11:17Z
gh/1362490,https://github.com/psf/requests,A,True,pypi,requests,pypi.org,True,,True,pypi.org,0.025708889773364368,679836,32025,2026-07-06T17:11:17Z
gh/7730829,https://github.com/psycopg/psycopg2,A,True,pypi,psycopg2-binary,pypi.org,True,,True,pypi.org,0.8383971592441036,103063,1509,2026-07-06T17:14:41Z
gh/2317381,https://github.com/pvorb/clone,A,True,npm,clone,npmjs.org,True,,True,npmjs.org,0.8779981673605687,1981870,4346,2026-07-06T17:14:41Z
gh/1045976,https://github.com/py4j/py4j,A,True,pypi,py4j,pypi.org,True,,True,,0.18589269763594377,4265,105,2026-07-05T19:05:43Z
gh/512723255,https://github.com/pyasn1/pyasn1,A,True,pypi,pyasn1,pypi.org,True,,True,pypi.org,4.407377992823521,94117,553,2026-07-06T17:14:41Z
gh/512723354,https://github.com/pyasn1/pyasn1-modules,A,True,pypi,pyasn1-modules,pypi.org,True,,True,pypi.org,7.139276152605035,69924,338,2026-07-06T17:14:41Z
gh/9993757,https://github.com/pyca/bcrypt,A,True,pypi,bcrypt,pypi.org,True,,True,pypi.org,1.2597050294658725,45354,494,2026-07-06T17:14:41Z
gh/11939484,https://github.com/pyca/cryptography,A,True,pypi,cryptography,pypi.org,True,,True,pypi.org,0.3871923874785173,131580,3396,2026-07-06T17:14:41Z
gh/8350032,https://github.com/pyca/pynacl,A,True,pypi,pynacl,pypi.org,True,,True,pypi.org,1.3133543773282443,7717,224,2026-07-06T17:14:41Z
gh/15778059,https://github.com/pyca/pyopenssl,A,True,pypi,pyopenssl,pypi.org,True,,True,pypi.org,1.0889136297467445,13020,417,2026-07-06T17:14:41Z
gh/90194616,https://github.com/pydantic/pydantic,A,True,pypi,pydantic,pypi.org,True,,True,pypi.org,0.29099039447402547,49355,9821,2026-07-06T17:14:41Z
gh/930576948,https://github.com/pydantic/typing-inspection,A,True,pypi,typing-inspection,pypi.org,True,,,,31.927964825633925,0,0,2026-07-06T17:14:41Z
gh/205564111,https://github.com/pygments/pygments,A,True,pypi,pygments,pypi.org,True,,True,pypi.org,0.9121000525182791,70561,1834,2026-07-06T17:14:41Z
gh/436970140,https://github.com/pypa/distlib,A,True,pypi,distlib,pypi.org,True,,True,pypi.org,3.481857960982403,42289,220,2026-07-06T17:14:41Z
gh/19837758,https://github.com/pypa/packaging,A,True,pypi,packaging,pypi.org,True,,True,pypi.org,1.3260406903555284,215810,4628,2026-07-06T17:14:41Z
gh/1446467,https://github.com/pypa/pip,A,True,pypi,pip,pypi.org,True,,True,pypi.org,0.1642189724881253,35613,1678,2026-07-06T17:14:41Z
gh/54980593,https://github.com/pypa/setuptools,A,True,pypi,setuptools,pypi.org,True,,True,pypi.org,0.6242583092293387,97511,7488,2026-07-06T17:14:41Z
gh/1446474,https://github.com/pypa/virtualenv,A,True,pypi,virtualenv,pypi.org,True,,True,pypi.org,0.5405592126782427,76779,516,2026-07-06T17:14:41Z
gh/98346885,https://github.com/pypa/wheel,A,True,pypi,wheel,pypi.org,True,,True,pypi.org,1.5108023191191602,76418,4197,2026-07-06T17:14:41Z
gh/91262163,https://github.com/pyparsing/pyparsing,A,True,pypi,pyparsing,pypi.org,True,,True,pypi.org,1.0677901543205912,264180,1663,2026-07-06T17:14:41Z
gh/66012563,https://github.com/pytest-dev/iniconfig,A,True,pypi,iniconfig,pypi.org,True,,True,pypi.org,3.4305318897226194,72636,501,2026-07-06T17:14:41Z
gh/34739117,https://github.com/pytest-dev/pluggy,A,True,pypi,pluggy,pypi.org,True,,True,pypi.org,1.350037692105934,130622,779,2026-07-06T17:14:41Z
gh/37489525,https://github.com/pytest-dev/pytest,A,True,pypi,pytest,pypi.org,True,,True,pypi.org,0.17094424686403512,283154,25992,2026-07-06T17:14:41Z
gh/29918975,https://github.com/python-attrs/attrs,A,True,pypi,attrs,pypi.org,True,,True,pypi.org,0.7374263353185121,226649,2857,2026-07-06T17:14:41Z
gh/696427398,https://github.com/python-cffi/cffi,A,True,pypi,cffi,pypi.org,True,,True,pypi.org,3.6373646462108282,166881,1188,2026-07-06T17:14:41Z
gh/3003137,https://github.com/python-greenlet/greenlet,A,True,pypi,greenlet,pypi.org,True,,True,pypi.org,1.158214525247597,68235,515,2026-07-06T17:14:41Z
gh/43543393,https://github.com/python-hyper/brotlicffi,A,True,pypi,brotlicffi,pypi.org,True,,,,2.7498304573624925,1431,28,2026-07-06T17:14:41Z
gh/57372073,https://github.com/python-hyper/h11,A,True,pypi,h11,pypi.org,True,,True,pypi.org,1.8139287768988048,39276,389,2026-07-06T17:14:41Z
gh/3072629,https://github.com/python-jsonschema/jsonschema,A,True,pypi,jsonschema,pypi.org,True,,True,pypi.org,0.7453438174246968,108834,2406,2026-07-06T17:14:41Z
gh/582755777,https://github.com/python-jsonschema/jsonschema-specifications,A,True,pypi,jsonschema-specifications,pypi.org,True,,True,pypi.org,7.755739257444115,5502,119,2026-07-06T17:14:41Z
gh/569027868,https://github.com/python-jsonschema/referencing,A,True,pypi,referencing,pypi.org,True,,True,pypi.org,7.416999414901128,5498,157,2026-07-06T17:14:41Z
gh/5171600,https://github.com/python-pillow/pillow,A,True,pypi,pillow,pypi.org,True,,True,pypi.org,0.18824654366751223,88899,4378,2026-07-06T17:14:41Z
gh/140365570,https://github.com/python-poetry/tomlkit,A,True,pypi,tomlkit,pypi.org,True,,True,pypi.org,1.6033359806458831,13686,651,2026-07-06T17:14:41Z
gh/142657210,https://github.com/python-trio/sniffio,A,True,pypi,sniffio,pypi.org,True,,True,pypi.org,3.172128506542775,47737,479,2026-07-06T17:14:41Z
gh/81598961,https://github.com/python/cpython,A,True,cpp,python,spack.io,True,,,,100,0,3064,2026-07-06T17:14:41Z
gh/306448340,https://github.com/python/importlib_metadata,A,True,pypi,importlib-metadata,pypi.org,True,,True,pypi.org,2.457812659534208,128658,4617,2026-07-06T17:14:41Z
gh/306147182,https://github.com/python/importlib_resources,A,True,pypi,importlib-resources,pypi.org,True,,True,pypi.org,3.1478563799315364,26830,1568,2026-07-06T17:14:41Z
gh/7053637,https://github.com/python/mypy,A,True,pypi,mypy,pypi.org,True,,True,pypi.org,0.13160139176496266,52771,6214,2026-07-06T17:14:41Z
gh/165752308,https://github.com/python/mypy_extensions,A,True,pypi,mypy-extensions,pypi.org,True,,True,pypi.org,2.7524408160570206,72121,623,2026-07-06T17:14:41Z
gh/24604008,https://github.com/python/typing,A,True,pypi,typing,pypi.org,True,,,,0.9531133493547629,16192,947,2026-07-06T17:14:41Z
gh/494077289,https://github.com/python/typing_extensions,A,True,pypi,typing-extensions,pypi.org,True,,True,pypi.org,1.7104206903677561,120765,7473,2026-07-06T17:14:41Z
