"package","dependency","type"
"libepubgen","glibc","declared"
"libepubgen","librevenge","declared"
"console-setup","debconf","declared"
"console-setup","liblocale-gettext-perl","declared"
"console-setup","xkb-data","declared"
"xmlsec1","glibc","declared"
"xmlsec1","gnutls28","declared"
"xmlsec1","libgcrypt20","declared"
"xmlsec1","libxml2","declared"
"xmlsec1","libxslt","declared"
"xmlsec1","nspr","declared"
"xmlsec1","nss","declared"
"xmlsec1","openssl","declared"
"infinipath-psm","glibc","declared"
"infinipath-psm","util-linux","declared"
"kf6-solid","gcc-14","declared"
"kf6-solid","glibc","declared"
"kf6-solid","libimobiledevice","declared"
"kf6-solid","libplist","declared"
"kf6-solid","qt6-base","declared"
"kf6-solid","systemd","declared"
"kf6-solid","util-linux","declared"
"libmatemixer","alsa-lib","declared"
"libmatemixer","glib2.0","declared"
"libmatemixer","glibc","declared"
"libmatemixer","iso-codes","declared"
"libmatemixer","pulseaudio","declared"
"colord-gtk","cairo","declared"
"colord-gtk","colord","declared"
"colord-gtk","gir1.2-colordgtk-1.0","declared"
"colord-gtk","glib2.0","declared"
"colord-gtk","glibc","declared"
"colord-gtk","gtk+3.0","declared"
"colord-gtk","gtk4","declared"
"libxkbcommon","glibc","declared"
"libxkbcommon","libxcb","declared"
"libxkbcommon","libxml2","declared"
"libxkbcommon","xkb-data","declared"
"tk8.6","fontconfig","declared"
"tk8.6","glibc","declared"
"tk8.6","libx11","declared"
"tk8.6","libxss","declared"
"tk8.6","tcl8.6","declared"
"tk8.6","xft","declared"
"libqaccessibilityclient","gcc-14","declared"
"libqaccessibilityclient","glibc","declared"
"libqaccessibilityclient","qt6-base","declared"
"libqaccessibilityclient","qtbase-opensource-src","declared"
"libmusicbrainz5","gcc-14","declared"
"libmusicbrainz5","glibc","declared"
"libmusicbrainz5","libxml2","declared"
"libmusicbrainz5","neon27","declared"
"kf6-kdoctools","gcc-14","declared"
"kf6-kdoctools","glibc","declared"
"kf6-kdoctools","kdoctools6","declared"
"kf6-kdoctools","kf6-karchive","declared"
"kf6-kdoctools","libxml2","declared"
"kf6-kdoctools","libxslt","declared"
"kf6-kdoctools","qt6-base","declared"
"apache2","apr","declared"
"apache2","apr-util","declared"
"apache2","brotli","declared"
"apache2","curl","declared"
"apache2","debhelper","declared"
"apache2","glibc","declared"
"apache2","jansson","declared"
"apache2","libxcrypt","declared"
"apache2","libxml2","declared"
"apache2","lua5.4","declared"
"apache2","nghttp2","declared"
"apache2","openldap","declared"
"apache2","openssl","declared"
"apache2","pcre2","declared"
"apache2","perl","declared"
"apache2","zlib","declared"
"tar","acl","declared"
"tar","glibc","declared"
"tar","libselinux","declared"
"xcb-util-renderutil","glibc","declared"
"xcb-util-renderutil","libxcb","declared"
"gst-plugins-base1.0","alsa-lib","declared"
"gst-plugins-base1.0","cairo","declared"
"gst-plugins-base1.0","cdparanoia","declared"
"gst-plugins-base1.0","gir1.2-gst-plugins-base-1.0","declared"
"gst-plugins-base1.0","glib2.0","declared"
"gst-plugins-base1.0","glibc","declared"
"gst-plugins-base1.0","graphene","declared"
"gst-plugins-base1.0","gstreamer1.0","declared"
"gst-plugins-base1.0","iso-codes","declared"
"gst-plugins-base1.0","libdrm","declared"
"gst-plugins-base1.0","libglvnd","declared"
"gst-plugins-base1.0","libgudev","declared"
"gst-plugins-base1.0","libjpeg-turbo","declared"
"gst-plugins-base1.0","libogg","declared"
"gst-plugins-base1.0","libpng1.6","declared"
"gst-plugins-base1.0","libtheora","declared"
"gst-plugins-base1.0","libvisual","declared"
"gst-plugins-base1.0","libvorbis","declared"
"gst-plugins-base1.0","libx11","declared"
"gst-plugins-base1.0","libxcb","declared"
"gst-plugins-base1.0","libxext","declared"
"gst-plugins-base1.0","libxi","declared"
"gst-plugins-base1.0","libxv","declared"
"gst-plugins-base1.0","mesa","declared"
"gst-plugins-base1.0","opus","declared"
"gst-plugins-base1.0","orc","declared"
"gst-plugins-base1.0","pango1.0","declared"
"gst-plugins-base1.0","pkgconf","declared"
"gst-plugins-base1.0","wayland","declared"
"gst-plugins-base1.0","zlib","declared"
"bcg729","glibc","declared"
"libtirpc","glibc","declared"
"libtirpc","krb5","declared"
"keybinder-3.0","gir1.2-keybinder-3.0","declared"
"keybinder-3.0","glib2.0","declared"
"keybinder-3.0","glibc","declared"
"keybinder-3.0","gtk+3.0","declared"
"keybinder-3.0","libx11","declared"
"kf6-baloo","baloo6","declared"
"kf6-baloo","gcc-14","declared"
"kf6-baloo","glibc","declared"
"kf6-baloo","kf6-kconfig","declared"
"kf6-baloo","kf6-kcoreaddons","declared"
"kf6-baloo","kf6-kcrash","declared"
"kf6-baloo","kf6-kdbusaddons","declared"
"kf6-baloo","kf6-kfilemetadata","declared"
"kf6-baloo","kf6-ki18n","declared"
"kf6-baloo","kf6-kidletime","declared"
"kf6-baloo","kf6-kio","declared"
"kf6-baloo","kf6-solid","declared"
"kf6-baloo","lmdb","declared"
"kf6-baloo","qml6-module-org-kde-baloo","declared"
"kf6-baloo","qt6-base","declared"
"kf6-baloo","qt6-declarative","declared"
"gtkmm4.0","cairo","declared"
"gtkmm4.0","cairomm1.16","declared"
"gtkmm4.0","gcc-14","declared"
"gtkmm4.0","gdk-pixbuf","declared"
"gtkmm4.0","glib2.0","declared"
"gtkmm4.0","glibc","declared"
"gtkmm4.0","glibmm2.68","declared"
"gtkmm4.0","graphene","declared"
"gtkmm4.0","gtk4","declared"
"gtkmm4.0","libsigc++-3.0","declared"
"gtkmm4.0","pangomm2.48","declared"
"telepathy-glib","dbus","declared"
"telepathy-glib","dbus-glib","declared"
"telepathy-glib","gir1.2-gio-2.0","declared"
"telepathy-glib","gir1.2-glib-2.0","declared"
"telepathy-glib","glib2.0","declared"
"telepathy-glib","glibc","declared"
"telepathy-glib","pkgconf","declared"
"librist","cjson","declared"
"librist","glibc","declared"
"librist","mbedtls","declared"
"unbound","adduser","declared"
"unbound","expat","declared"
"unbound","glibc","declared"
"unbound","hiredis","declared"
"unbound","init-system-helpers","declared"
"unbound","libevent","declared"
"unbound","nghttp2","declared"
"unbound","openssl","declared"
"unbound","protobuf-c","declared"
"unbound","python3-defaults","declared"
"unbound","python3.13","declared"
"unbound","systemd","declared"
"qtwayland-opensource-src","fontconfig","declared"
"qtwayland-opensource-src","freetype","declared"
"qtwayland-opensource-src","gcc-14","declared"
"qtwayland-opensource-src","glib2.0","declared"
"qtwayland-opensource-src","glibc","declared"
"qtwayland-opensource-src","libglvnd","declared"
"qtwayland-opensource-src","libx11","declared"
"qtwayland-opensource-src","libxcomposite","declared"
"qtwayland-opensource-src","libxkbcommon","declared"
"qtwayland-opensource-src","qtbase-abi-5-15-15","declared"
"qtwayland-opensource-src","qtbase-opensource-src","declared"
"qtwayland-opensource-src","qtdeclarative-abi-5-15-15","declared"
"qtwayland-opensource-src","qtdeclarative-opensource-src","declared"
"qtwayland-opensource-src","qtwayland-client-abi-5-15-15","declared"
"qtwayland-opensource-src","qtwayland-compositor-abi-5-15-15","declared"
"qtwayland-opensource-src","wayland","declared"
"pcsc-lite","ccid","declared"
"pcsc-lite","glib2.0","declared"
"pcsc-lite","glibc","declared"
"pcsc-lite","init-system-helpers","declared"
"pcsc-lite","policykit-1","declared"
"pcsc-lite","runit-helper","declared"
"pcsc-lite","systemd","declared"
"alsa-plugins","alsa-lib","declared"
"alsa-plugins","ffmpeg","declared"
"alsa-plugins","glibc","declared"
"alsa-plugins","jackd2","declared"
"alsa-plugins","libsamplerate","declared"
"alsa-plugins","pulseaudio","declared"
"alsa-plugins","speexdsp","declared"
"sndio","alsa-lib","declared"
"sndio","glibc","declared"
"sndio","libbsd","declared"
"libodfgen","gcc-14","declared"
"libodfgen","glibc","declared"
"libodfgen","librevenge","declared"
"libodfgen","libxml2","declared"
"appstream-glib","curl","declared"
"appstream-glib","gdk-pixbuf","declared"
"appstream-glib","gir1.2-appstreamglib-1.0","declared"
"appstream-glib","gir1.2-gdkpixbuf-2.0-dev","declared"
"appstream-glib","gir1.2-gio-2.0-dev","declared"
"appstream-glib","gir1.2-gobject-2.0-dev","declared"
"appstream-glib","glib2.0","declared"
"appstream-glib","glibc","declared"
"appstream-glib","libarchive","declared"
"appstream-glib","libyaml","declared"
"appstream-glib","util-linux","declared"
"qtquickcontrols2-opensource-src","gcc-14","declared"
"qtquickcontrols2-opensource-src","glibc","declared"
"qtquickcontrols2-opensource-src","qtbase-abi-5-15-15","declared"
"qtquickcontrols2-opensource-src","qtbase-opensource-src","declared"
"qtquickcontrols2-opensource-src","qtdeclarative-abi-5-15-15","declared"
"qtquickcontrols2-opensource-src","qtdeclarative-opensource-src","declared"
"libtommath","glibc","declared"
"libndp","glibc","declared"
"gnome-contacts","dconf","declared"
"gnome-contacts","evolution-data-server","declared"
"gnome-contacts","folks","declared"
"gnome-contacts","gdk-pixbuf","declared"
"gnome-contacts","glib2.0","declared"
"gnome-contacts","glibc","declared"
"gnome-contacts","gnome-online-accounts","declared"
"gnome-contacts","gstreamer1.0","declared"
"gnome-contacts","gtk4","declared"
"gnome-contacts","libadwaita-1","declared"
"gnome-contacts","libgee-0.8","declared"
"gnome-contacts","libportal","declared"
"gnome-contacts","pango1.0","declared"
"gnome-contacts","qrencode","declared"
"xserver-xorg-video-fbdev","glibc","declared"
"xserver-xorg-video-fbdev","xorg-server","declared"
"xserver-xorg-video-fbdev","xorg-video-abi-25","declared"
"libxkbfile","glibc","declared"
"libxkbfile","libx11","declared"
"libxkbfile","x11proto-dev","declared"
"gtksourceview3","at-spi2-core","declared"
"gtksourceview3","cairo","declared"
"gtksourceview3","gdk-pixbuf","declared"
"gtksourceview3","gir1.2-gtksource-3.0","declared"
"gtksourceview3","glib2.0","declared"
"gtksourceview3","glibc","declared"
"gtksourceview3","gtk+3.0","declared"
"gtksourceview3","harfbuzz","declared"
"gtksourceview3","libxml2","declared"
"gtksourceview3","pango1.0","declared"
"gtksourceview3","zlib","declared"
"traceroute","glibc","declared"
"gcab","gir1.2-gcab-1.0","declared"
"gcab","glib2.0","declared"
"gcab","glibc","declared"
"gcab","zlib","declared"
"notification-daemon","at-spi2-core","declared"
"notification-daemon","cairo","declared"
"notification-daemon","gdk-pixbuf","declared"
"notification-daemon","glib2.0","declared"
"notification-daemon","glibc","declared"
"notification-daemon","gtk+3.0","declared"
"notification-daemon","harfbuzz","declared"
"notification-daemon","libx11","declared"
"notification-daemon","pango1.0","declared"
"notification-daemon","zlib","declared"
"libxpm","glibc","declared"
"libxpm","libx11","declared"
"libxpm","libxext","declared"
"libxpm","libxt","declared"
"libxpm","x11proto-dev","declared"
"sysfsutils","glibc","declared"
"mate-desktop","at-spi2-core","declared"
"mate-desktop","cairo","declared"
"mate-desktop","dconf","declared"
"mate-desktop","gdk-pixbuf","declared"
"mate-desktop","gir1.2-matedesktop-2.0","declared"
"mate-desktop","glib2.0","declared"
"mate-desktop","glibc","declared"
"mate-desktop","gtk+3.0","declared"
"mate-desktop","iso-codes","declared"
"mate-desktop","libx11","declared"
"mate-desktop","libxrandr","declared"
"mate-desktop","pango1.0","declared"
"mate-desktop","startup-notification","declared"
"yelp","at-spi2-core","declared"
"yelp","bzip2","declared"
"yelp","cairo","declared"
"yelp","dconf","declared"
"yelp","gdk-pixbuf","declared"
"yelp","glib2.0","declared"
"yelp","glibc","declared"
"yelp","gtk+3.0","declared"
"yelp","harfbuzz","declared"
"yelp","libhandy-1","declared"
"yelp","libsoup3","declared"
"yelp","libxml2","declared"
"yelp","libxslt","declared"
"yelp","man-db","declared"
"yelp","pango1.0","declared"
"yelp","python3-distro","declared"
"yelp","sqlite3","declared"
"yelp","webkit2gtk","declared"
"yelp","xz-utils","declared"
"yelp","yelp-xsl","declared"
"yelp","zlib","declared"
"http-parser","glibc","declared"
"opencv","ffmpeg","declared"
"opencv","freetype","declared"
"opencv","gcc-14","declared"
"opencv","gdal","declared"
"opencv","gdcm","declared"
"opencv","glib2.0","declared"
"opencv","glibc","declared"
"opencv","gst-plugins-base1.0","declared"
"opencv","gstreamer1.0","declared"
"opencv","harfbuzz","declared"
"opencv","hdf5","declared"
"opencv","lapack","declared"
"opencv","libdc1394","declared"
"opencv","libglvnd","declared"
"opencv","libgphoto2","declared"
"opencv","libilmbase-dev","declared"
"opencv","libjpeg-turbo","declared"
"opencv","libpng1.6","declared"
"opencv","libraw1394","declared"
"opencv","libwebp","declared"
"opencv","onetbb","declared"
"opencv","openexr","declared"
"opencv","openjpeg2","declared"
"opencv","pkgconf","declared"
"opencv","protobuf","declared"
"opencv","qtbase-opensource-src","declared"
"opencv","tesseract","declared"
"opencv","tiff","declared"
"opencv","vtk9","declared"
"opencv","zlib","declared"
"gstreamer1.0","elfutils","declared"
"gstreamer1.0","gcc-14","declared"
"gstreamer1.0","gir1.2-gio-2.0-dev","declared"
"gstreamer1.0","gir1.2-gmodule-2.0-dev","declared"
"gstreamer1.0","gir1.2-gobject-2.0-dev","declared"
"gstreamer1.0","gir1.2-gstreamer-1.0","declared"
"gstreamer1.0","glib2.0","declared"
"gstreamer1.0","glibc","declared"
"gstreamer1.0","libcap2","declared"
"gstreamer1.0","libunwind","declared"
"gstreamer1.0","pkgconf","declared"
"zenity","glib2.0","declared"
"zenity","glibc","declared"
"zenity","gtk4","declared"
"zenity","libadwaita-1","declared"
"zenity","pango1.0","declared"
"espeak-ng","espeak-ng-data","declared"
"espeak-ng","glibc","declared"
"espeak-ng","pcaudiolib","declared"
"espeak-ng","sonic","declared"
"djvulibre","djview4","declared"
"djvulibre","gcc-14","declared"
"djvulibre","glibc","declared"
"djvulibre","libjpeg-turbo","declared"
"atril","at-spi2-core","declared"
"atril","cairo","declared"
"atril","djvulibre","declared"
"atril","gdk-pixbuf","declared"
"atril","gir1.2-atrildocument-1.5.0","declared"
"atril","gir1.2-atrilview-1.5.0","declared"
"atril","glib2.0","declared"
"atril","glibc","declared"
"atril","gtk+3.0","declared"
"atril","libarchive","declared"
"atril","libgxps","declared"
"atril","libjs-mathjax","declared"
"atril","libspectre","declared"
"atril","libxml2","declared"
"atril","pango1.0","declared"
"atril","poppler","declared"
"atril","texlive-bin","declared"
"atril","tiff","declared"
"atril","webkit2gtk","declared"
"atril","zlib","declared"
"evince","at-spi2-core","declared"
"evince","cairo","declared"
"evince","dconf","declared"
"evince","djvulibre","declared"
"evince","gdk-pixbuf","declared"
"evince","gir1.2-gdk-3.0","declared"
"evince","gir1.2-gdkpixbuf-2.0","declared"
"evince","gir1.2-gio-2.0","declared"
"evince","gir1.2-glib-2.0","declared"
"evince","gir1.2-gobject-2.0","declared"
"evince","gir1.2-gtk-3.0","declared"
"evince","glib2.0","declared"
"evince","glibc","declared"
"evince","gnome-desktop","declared"
"evince","gsettings-desktop-schemas","declared"
"evince","gspell","declared"
"evince","gst-plugins-base1.0","declared"
"evince","gstreamer1.0","declared"
"evince","gtk+3.0","declared"
"evince","libarchive","declared"
"evince","libgxps","declared"
"evince","libhandy-1","declared"
"evince","libsecret","declared"
"evince","libspectre","declared"
"evince","libxml2","declared"
"evince","pango1.0","declared"
"evince","poppler","declared"
"evince","shared-mime-info","declared"
"evince","texlive-bin","declared"
"evince","tiff","declared"
"pcaudiolib","alsa-lib","declared"
"pcaudiolib","glibc","declared"
"pcaudiolib","pulseaudio","declared"
"libsepol","glibc","declared"
"rrdtool","cairo","declared"
"rrdtool","glib2.0","declared"
"rrdtool","glibc","declared"
"rrdtool","init-system-helpers","declared"
"rrdtool","libdbi","declared"
"rrdtool","libpng1.6","declared"
"rrdtool","libxml2","declared"
"rrdtool","lsb-base","declared"
"rrdtool","pango1.0","declared"
"rrdtool","perl","declared"
"rrdtool","perlapi-5.40.1","declared"
"rrdtool","python3-defaults","declared"
"rrdtool","ruby-defaults","declared"
"rrdtool","ruby3.3","declared"
"rrdtool","tcl","declared"
"libgpod","gdk-pixbuf","declared"
"libgpod","glib2.0","declared"
"libgpod","glibc","declared"
"libgpod","libimobiledevice","declared"
"libgpod","libplist","declared"
"libgpod","libusb-1.0","declared"
"libgpod","libxml2","declared"
"libgpod","sg3-utils","declared"
"libgpod","sqlite3","declared"
"libgpod","zlib","declared"
"qt6-positioning","gcc-14","declared"
"qt6-positioning","glibc","declared"
"qt6-positioning","qt6-base","declared"
"qt6-positioning","qt6-base-private-abi","declared"
"qt6-positioning","qt6-declarative","declared"
"qt6-positioning","qt6-declarative-private-abi","declared"
"qt6-positioning","qt6-positioning-private-abi","declared"
"qt6-positioning","qt6-serialport","declared"
"systemsettings","gcc-14","declared"
"systemsettings","glibc","declared"
"systemsettings","kf6-kauth","declared"
"systemsettings","kf6-kcmutils","declared"
"systemsettings","kf6-kcolorscheme","declared"
"systemsettings","kf6-kconfig","declared"
"systemsettings","kf6-kconfigwidgets","declared"
"systemsettings","kf6-kcoreaddons","declared"
"systemsettings","kf6-kcrash","declared"
"systemsettings","kf6-kdbusaddons","declared"
"systemsettings","kf6-ki18n","declared"
"systemsettings","kf6-kio","declared"
"systemsettings","kf6-kirigami","declared"
"systemsettings","kf6-kitemmodels","declared"
"systemsettings","kf6-kitemviews","declared"
"systemsettings","kf6-kjobwidgets","declared"
"systemsettings","kf6-krunner","declared"
"systemsettings","kf6-kservice","declared"
"systemsettings","kf6-kwidgetsaddons","declared"
"systemsettings","kf6-kwindowsystem","declared"
"systemsettings","kf6-kxmlgui","declared"
"systemsettings","plasma-activities","declared"
"systemsettings","qt6-base","declared"
"systemsettings","qt6-declarative","declared"
"thunar-archive-plugin","glib2.0","declared"
"thunar-archive-plugin","glibc","declared"
"thunar-archive-plugin","gtk+3.0","declared"
"thunar-archive-plugin","thunar","declared"
"libmpc","glibc","declared"
"libmpc","libcue","declared"
"libmpc","libreplaygain","declared"
"kdepim-runtime","akonadi","declared"
"kdepim-runtime","akonadi-calendar","declared"
"kdepim-runtime","akonadi-contacts","declared"
"kdepim-runtime","akonadi-mime","declared"
"kdepim-runtime","cyrus-sasl2","declared"
"kdepim-runtime","gcc-14","declared"
"kdepim-runtime","glibc","declared"
"kdepim-runtime","kf6-kcalendarcore","declared"
"kdepim-runtime","kf6-kcmutils","declared"
"kdepim-runtime","kf6-kcodecs","declared"
"kdepim-runtime","kf6-kcompletion","declared"
"kdepim-runtime","kf6-kconfig","declared"
"kdepim-runtime","kf6-kconfigwidgets","declared"
"kdepim-runtime","kf6-kcontacts","declared"
"kdepim-runtime","kf6-kcoreaddons","declared"
"kdepim-runtime","kf6-kdav","declared"
"kdepim-runtime","kf6-ki18n","declared"
"kdepim-runtime","kf6-kio","declared"
"kdepim-runtime","kf6-kjobwidgets","declared"
"kdepim-runtime","kf6-knotifications","declared"
"kdepim-runtime","kf6-knotifyconfig","declared"
"kdepim-runtime","kf6-kservice","declared"
"kdepim-runtime","kf6-kwallet","declared"
"kdepim-runtime","kf6-kwidgetsaddons","declared"
"kdepim-runtime","kf6-kwindowsystem","declared"
"kdepim-runtime","kidentitymanagement","declared"
"kdepim-runtime","kimap","declared"
"kdepim-runtime","kio-ldap","declared"
"kdepim-runtime","kldap","declared"
"kdepim-runtime","kmailtransport","declared"
"kdepim-runtime","kmbox","declared"
"kdepim-runtime","kmime","declared"
"kdepim-runtime","ktextaddons","declared"
"kdepim-runtime","libkgapi","declared"
"kdepim-runtime","libkolabxml","declared"
"kdepim-runtime","libkpim6akonadiagentbase6-24.12","declared"
"kdepim-runtime","libkpim6akonadicalendar6-24.12","declared"
"kdepim-runtime","libkpim6akonadicontactcore6-24.12","declared"
"kdepim-runtime","libkpim6akonadicore6-24.12","declared"
"kdepim-runtime","libkpim6akonadimime6-24.12","declared"
"kdepim-runtime","libkpim6akonadiwidgets6-24.12","declared"
"kdepim-runtime","libkpim6gapicalendar6-24.12","declared"
"kdepim-runtime","libkpim6gapicore6-24.12","declared"
"kdepim-runtime","libkpim6gapipeople6-24.12","declared"
"kdepim-runtime","libkpim6gapitasks6-24.12","declared"
"kdepim-runtime","libkpim6identitymanagementcore6-24.12","declared"
"kdepim-runtime","libkpim6identitymanagementwidgets6-24.12","declared"
"kdepim-runtime","libkpim6imap6-24.12","declared"
"kdepim-runtime","libkpim6ldapwidgets6-24.12","declared"
"kdepim-runtime","libkpim6mailtransport6-24.12","declared"
"kdepim-runtime","libkpim6mbox6-24.12","declared"
"kdepim-runtime","libkpim6mime6-24.12","declared"
"kdepim-runtime","qca2","declared"
"kdepim-runtime","qt6-base","declared"
"kdepim-runtime","qt6-networkauth","declared"
"kdepim-runtime","qt6-speech","declared"
"kdepim-runtime","qt6-webengine","declared"
"kdepim-runtime","qtkeychain","declared"
"totem-pl-parser","gir1.2-totemplparser-1.0","declared"
"totem-pl-parser","glib2.0","declared"
"totem-pl-parser","glibc","declared"
"totem-pl-parser","libarchive","declared"
"totem-pl-parser","libgcrypt20","declared"
"totem-pl-parser","libxml2","declared"
"qt6-speech","flite","declared"
"qt6-speech","gcc-14","declared"
"qt6-speech","glibc","declared"
"qt6-speech","qt6-base","declared"
"qt6-speech","qt6-base-private-abi","declared"
"qt6-speech","qt6-declarative","declared"
"qt6-speech","qt6-multimedia","declared"
"qt6-speech","speech-dispatcher","declared"
"kf6-networkmanager-qt","gcc-14","declared"
"kf6-networkmanager-qt","glibc","declared"
"kf6-networkmanager-qt","network-manager","declared"
"kf6-networkmanager-qt","qt6-base","declared"
"kf6-networkmanager-qt","qt6-declarative","declared"
"libarchive","acl","declared"
"libarchive","bzip2","declared"
"libarchive","e2fsprogs","declared"
"libarchive","glibc","declared"
"libarchive","libxml2","declared"
"libarchive","libzstd","declared"
"libarchive","lz4","declared"
"libarchive","nettle","declared"
"libarchive","xz-utils","declared"
"libarchive","zlib","declared"
"libpcap","dbus","declared"
"libpcap","glibc","declared"
"libtheora","cairo","declared"
"libtheora","glibc","declared"
"libtheora","libogg","declared"
"ntfs-3g","fuse3","declared"
"ntfs-3g","glibc","declared"
"ntfs-3g","gnutls28","declared"
"ntfs-3g","libgcrypt20","declared"
"lightdm","gcc-14","declared"
"lightdm","glib2.0","declared"
"lightdm","glibc","declared"
"lightdm","libx11","declared"
"lightdm","libxklavier","declared"
"lightdm","qtbase-opensource-src","declared"
"jimtcl","glibc","declared"
"jimtcl","openssl","declared"
"kwalletmanager","gcc-14","declared"
"kwalletmanager","glibc","declared"
"kwalletmanager","kf6-karchive","declared"
"kwalletmanager","kf6-kauth","declared"
"kwalletmanager","kf6-kcmutils","declared"
"kwalletmanager","kf6-kcodecs","declared"
"kwalletmanager","kf6-kconfig","declared"
"kwalletmanager","kf6-kconfigwidgets","declared"
"kwalletmanager","kf6-kcoreaddons","declared"
"kwalletmanager","kf6-kcrash","declared"
"kwalletmanager","kf6-kdbusaddons","declared"
"kwalletmanager","kf6-ki18n","declared"
"kwalletmanager","kf6-kio","declared"
"kwalletmanager","kf6-kitemviews","declared"
"kwalletmanager","kf6-kservice","declared"
"kwalletmanager","kf6-kstatusnotifieritem","declared"
"kwalletmanager","kf6-kwallet","declared"
"kwalletmanager","kf6-kwidgetsaddons","declared"
"kwalletmanager","kf6-kwindowsystem","declared"
"kwalletmanager","kf6-kxmlgui","declared"
"kwalletmanager","qt6-base","declared"
"kpeople","gcc-14","declared"
"kpeople","glibc","declared"
"kpeople","kcoreaddons","declared"
"kpeople","ki18n","declared"
"kpeople","kitemviews","declared"
"kpeople","kwidgetsaddons","declared"
"kpeople","qtbase-opensource-src","declared"
"kpeople","qtdeclarative-opensource-src","declared"
"gdcm","charls","declared"
"gdcm","expat","declared"
"gdcm","gcc-14","declared"
"gdcm","glibc","declared"
"gdcm","json-c","declared"
"gdcm","libxml2","declared"
"gdcm","openjpeg2","declared"
"gdcm","openssl","declared"
"gdcm","poppler","declared"
"gdcm","socket++","declared"
"gdcm","util-linux","declared"
"gdcm","vtk9","declared"
"gdcm","zlib","declared"
"netpbm-free","glibc","declared"
"netpbm-free","libjpeg-turbo","declared"
"netpbm-free","libpng1.6","declared"
"netpbm-free","libx11","declared"
"netpbm-free","libxml2","declared"
"netpbm-free","tiff","declared"
"netpbm-free","zlib","declared"
"libnginx-mod-http-subs-filter","glibc","declared"
"libnginx-mod-http-subs-filter","nginx-abi-1.26.3-1","declared"
"w3m","glibc","declared"
"w3m","gpm","declared"
"w3m","imlib2","declared"
"w3m","libgc","declared"
"w3m","libx11","declared"
"w3m","ncurses","declared"
"w3m","openssl","declared"
"w3m","zlib","declared"
"xerces-c","curl","declared"
"xerces-c","gcc-14","declared"
"xerces-c","glibc","declared"
"xerces-c","icu","declared"
"libcairo-gobject-perl","cairo","declared"
"libcairo-gobject-perl","glib2.0","declared"
"libcairo-gobject-perl","glibc","declared"
"libcairo-gobject-perl","libcairo-perl","declared"
"libcairo-gobject-perl","libglib-perl","declared"
"libcairo-gobject-perl","perl","declared"
"libcairo-gobject-perl","perlapi-5.40.0","declared"
"kf6-modemmanager-qt","gcc-14","declared"
"kf6-modemmanager-qt","glibc","declared"
"kf6-modemmanager-qt","modemmanager","declared"
"kf6-modemmanager-qt","qt6-base","declared"
"cairo","fontconfig","declared"
"cairo","freetype","declared"
"cairo","glib2.0","declared"
"cairo","glibc","declared"
"cairo","libpng1.6","declared"
"cairo","libsm","declared"
"cairo","libx11","declared"
"cairo","libxcb","declared"
"cairo","libxext","declared"
"cairo","libxrender","declared"
"cairo","lzo2","declared"
"cairo","pixman","declared"
"cairo","zlib","declared"
"msgraph","gir1.2-gio-2.0-dev","declared"
"msgraph","gir1.2-goa-1.0-dev","declared"
"msgraph","gir1.2-gobject-2.0-dev","declared"
"msgraph","gir1.2-json-1.0-dev","declared"
"msgraph","gir1.2-msg-1","declared"
"msgraph","gir1.2-soup-3.0-dev","declared"
"msgraph","glib2.0","declared"
"msgraph","glibc","declared"
"msgraph","gnome-online-accounts","declared"
"msgraph","json-glib","declared"
"msgraph","librest","declared"
"msgraph","libsoup3","declared"
"libteam","dbus","declared"
"libteam","glibc","declared"
"libteam","libnl3","declared"
"hwinfo","glibc","declared"
"hwinfo","libjs-jquery","declared"
"hwinfo","libx86emu","declared"
"hwinfo","util-linux","declared"
"redis","init-system-helpers","declared"
"redis","redis-tools","declared"
"libxrender","glibc","declared"
"libxrender","libx11","declared"
"libxrender","x11proto-dev","declared"
"glib-networking","ca-certificates","declared"
"glib-networking","glib2.0","declared"
"glib-networking","glibc","declared"
"glib-networking","gnutls28","declared"
"glib-networking","gsettings-desktop-schemas","declared"
"glib-networking","libproxy","declared"
"glib-networking","python3-defaults","declared"
"libnetfilter-conntrack","glibc","declared"
"libnetfilter-conntrack","libmnl","declared"
"libnetfilter-conntrack","libnfnetlink","declared"
"libnetfilter-conntrack","pkgconf","declared"
"tesseract","cairo","declared"
"tesseract","curl","declared"
"tesseract","fontconfig","declared"
"tesseract","gcc-14","declared"
"tesseract","glib2.0","declared"
"tesseract","glibc","declared"
"tesseract","harfbuzz","declared"
"tesseract","icu","declared"
"tesseract","leptonlib","declared"
"tesseract","libarchive","declared"
"tesseract","pango1.0","declared"
"tesseract","tesseract-ocr-eng","declared"
"tesseract","tesseract-ocr-osd","declared"
"libgudev","gir1.2-gobject-2.0-dev","declared"
"libgudev","gir1.2-gudev-1.0","declared"
"libgudev","glib2.0","declared"
"libgudev","glibc","declared"
"libgudev","pkgconf","declared"
"libgudev","systemd","declared"
"gts","glib2.0","declared"
"gts","glibc","declared"
"kinfocenter","gcc-14","declared"
"kinfocenter","glibc","declared"
"kinfocenter","kf6-kauth","declared"
"kinfocenter","kf6-kcmutils","declared"
"kinfocenter","kf6-kconfig","declared"
"kinfocenter","kf6-kcoreaddons","declared"
"kinfocenter","kf6-ki18n","declared"
"kinfocenter","kf6-kio","declared"
"kinfocenter","kf6-kirigami","declared"
"kinfocenter","kf6-kservice","declared"
"kinfocenter","kf6-solid","declared"
